RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,08547,John Maginnes,46.30,75,162,-0.08
2,0,01928,Corey Pavin,46.25,74,160,-0.15
3,0,01666,Bernhard Langer,45.19,47,104,E
4,0,08339,Spike McRoy,42.93,85,198,+0.02
5,0,01724,Jeff Maggert,42.66,61,143,-0.15
6,0,01619,Skip Kendall,42.57,86,202,-0.22
7,0,01139,Olin Browne,41.83,87,208,-0.11
8,0,01378,David Frost,41.67,65,156,-0.12
9,0,08537,J.P. Hayes,41.33,62,150,-0.21
10,0,01098,Jay Don Blake,41.18,56,136,-0.04
11,0,01132,Mark Brooks,40.74,66,162,-0.03
11,0,01329,Brad Faxon,40.74,66,162,-0.21
13,0,01157,Tom Byrum,40.59,69,170,-0.06
14,0,20940,Kenichi Kuboya,40.23,70,174,-0.04
15,0,07721,Pat Bates,40.09,85,212,-0.12
16,0,22293,Heath Slocum,39.49,77,195,-0.09
17,0,12388,Michael Clark II,39.42,41,104,-0.07
18,0,26420,Richard Johnson,39.41,67,170,-0.09
19,0,01797,Rocco Mediate,39.39,52,132,-0.02
20,0,10201,Matt Gogel,39.29,55,140,E
21,0,01381,Fred Funk,39.18,76,194,-0.22
22,0,06809,Bob Burns,39.10,61,156,-0.16
23,0,10213,Dicky Pride,38.81,52,134,-0.10
24,0,12680,Shigeki Maruyama,38.67,58,150,-0.09
25,0,01938,David Peoples,38.50,72,187,-0.14
26,0,19881,Robert Damron,38.46,70,182,-0.17
27,0,20099,Doug Barron,38.07,67,176,-0.06
28,0,08931,Glen Day,37.95,74,195,-0.12
29,0,08545,Glen Hnatiuk,37.93,66,174,-0.11
30,0,23983,Luke Donald,37.80,62,164,-0.13
31,0,02214,Kirk Triplett,37.65,61,162,+0.08
32,0,01475,Donnie Hammond,37.64,67,178,-0.07
33,0,01887,Mark O'Meara,37.62,38,101,+0.16
34,0,06078,Esteban Toledo,37.32,78,209,-0.14
35,0,23125,Brad Elder,37.23,35,94,-0.11
36,0,23036,Chris Anderson,37.22,67,180,-0.03
37,0,01361,Dan Forsman,36.96,68,184,-0.19
38,0,06643,Paul Goydos,36.59,60,164,-0.03
39,0,01320,Bob Estes,36.36,56,154,-0.16
40,0,02104,Jeff Sluman,36.22,67,185,-0.25
41,0,02239,Scott Verplank,36.14,60,166,-0.28
42,0,22621,Ben Curtis,36.07,44,122,+0.23
43,0,23108,Matt Kuchar,35.83,43,120,E
44,0,01569,Peter Jacobsen,35.42,51,144,-0.18
45,0,20623,Gavin Coles,35.38,46,130,+0.02
46,0,20472,Alex Cejka,35.37,58,164,-0.12
47,0,19846,Brian Gay,35.16,64,182,-0.05
48,0,20121,Todd Fischer,35.11,66,188,-0.08
49,0,23135,Tim Clark,34.85,46,132,-0.15
50,0,20548,Hidemichi Tanaka,34.72,75,216,-0.05
51,0,20771,Steven Alker,34.52,58,168,-0.09
52,0,01307,Joel Edwards,34.17,41,120,E
53,0,01553,John Huston,34.03,49,144,-0.31
53,0,02010,Loren Roberts,34.03,49,144,E
55,0,10809,Jim Furyk,33.72,58,172,-0.17
56,0,20029,Notah Begay III,33.71,60,178,-0.05
57,0,20127,Chris Riley,33.54,53,158,-0.08
58,0,20628,Arron Oberholser,33.33,52,156,-0.04
59,0,01761,Len Mattiace,33.12,51,154,+0.10
60,0,10860,Justin Leonard,33.08,43,130,-0.21
61,0,25692,Akio Sadakata,32.91,52,158,+0.12
62,0,01766,Billy Mayfair,32.80,61,186,-0.07
63,0,02049,Gene Sauers,32.53,54,166,E
64,0,21806,Paul Gow,32.50,39,120,-0.05
65,0,21739,Aaron Barber,32.42,59,182,+0.07
66,0,19972,José Coceres,32.41,35,108,-0.09
67,0,12705,Cliff Kresge,32.07,59,184,-0.07
68,0,02002,John Riegger,32.00,32,100,E
68,0,07101,Dave Stockton Jr.,32.00,48,150,-0.02
70,0,10425,Jay Williamson,31.98,55,172,+0.02
71,0,22913,John Rollins,31.88,44,138,-0.25
72,0,20566,Kaname Yokoo,31.73,33,104,+0.18
73,0,21878,Mark Wilson,31.65,50,158,E
