RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,02010,Loren Roberts,33.06,287,868,E
2,0,20623,Gavin Coles,29.76,225,756,+0.107
3,0,01928,Corey Pavin,27.56,264,958,+0.045
4,0,06475,Jeff Klein,26.53,182,686,+0.154
5,0,08545,Glen Hnatiuk,25.81,288,1116,+0.007
6,0,01139,Olin Browne,24.88,313,1258,+0.016
7,0,01132,Mark Brooks,24.25,236,973,+0.047
8,0,20771,Steven Alker,24.12,234,970,+0.068
9,0,06643,Paul Goydos,23.69,236,996,+0.017
10,0,01157,Tom Byrum,22.86,238,1041,+0.130
11,0,08547,John Maginnes,22.67,212,935,+0.033
12,0,02239,Scott Verplank,22.57,241,1068,+0.017
13,0,19846,Brian Gay,22.45,246,1096,+0.077
14,0,23135,Tim Clark,22.26,187,840,+0.107
15,0,26420,Richard Johnson,22.20,228,1027,+0.096
16,0,01381,Fred Funk,22.19,270,1217,-0.019
17,0,20029,Notah Begay III,21.86,233,1066,+0.103
18,0,19881,Robert Damron,21.15,236,1116,+0.072
19,0,23108,Matt Kuchar,20.46,152,743,+0.112
20,0,01666,Bernhard Langer,20.31,130,640,+0.023
21,0,01098,Jay Don Blake,20.28,159,784,+0.138
22,0,01475,Donnie Hammond,20.24,217,1072,+0.097
23,0,02101,Joey Sindelar,20.09,222,1105,+0.005
24,0,08537,J.P. Hayes,19.75,171,866,+0.006
25,0,23983,Luke Donald,19.65,202,1028,E
26,0,01329,Brad Faxon,19.57,192,981,+0.099
27,0,02049,Gene Sauers,19.22,191,994,+0.199
28,0,07721,Pat Bates,19.12,247,1292,+0.045
29,0,01761,Len Mattiace,18.97,185,975,+0.005
30,0,10201,Matt Gogel,18.90,158,836,+0.114
31,0,12602,Dean Wilson,18.72,178,951,+0.079
32,0,20573,Scott Laycock,18.66,145,777,+0.041
33,0,01175,Jim Carter,18.57,208,1120,+0.188
34,0,01378,David Frost,18.52,185,999,+0.016
35,0,20099,Doug Barron,18.45,198,1073,+0.030
36,0,01457,Jay Haas,18.15,169,931,+0.012
37,0,06078,Esteban Toledo,18.12,229,1264,+0.114
38,0,12388,Michael Clark II,18.02,124,688,+0.226
39,0,21878,Mark Wilson,17.89,170,950,+0.135
40,0,06809,Bob Burns,17.86,164,918,+0.116
41,0,20548,Hidemichi Tanaka,17.75,237,1335,+0.051
42,0,01887,Mark O'Meara,17.72,104,587,+0.058
43,0,01042,Paul Azinger,17.61,146,829,+0.082
44,0,22293,Heath Slocum,17.49,217,1241,+0.083
45,0,06575,Dudley Hart,17.48,125,715,+0.096
46,0,01948,Tim Petrovic,17.20,199,1157,+0.040
47,0,20127,Chris Riley,17.19,165,960,E
48,0,07101,Dave Stockton Jr.,17.08,146,855,+0.151
49,0,23036,Chris Anderson,17.00,178,1047,+0.090
50,0,08931,Glen Day,16.82,207,1231,-0.005
51,0,20940,Kenichi Kuboya,16.73,178,1064,+0.157
52,0,19972,José Coceres,16.55,119,719,+0.118
53,0,01968,Nick Price,16.51,107,648,+0.028
54,0,20566,Kaname Yokoo,16.43,103,627,+0.243
55,0,08339,Spike McRoy,16.15,194,1201,+0.067
56,0,01024,Billy Andrade,16.13,184,1141,+0.114
57,0,07941,Mike Grob,16.10,156,969,+0.141
58,0,01307,Joel Edwards,16.06,127,791,+0.142
59,0,25031,Andy Miller,15.54,133,856,+0.233
60,0,02246,Duffy Waldorf,15.50,146,942,-0.062
61,0,10809,Jim Furyk,15.48,158,1021,+0.006
62,0,10213,Dicky Pride,15.47,125,808,+0.080
63,0,01320,Bob Estes,15.45,148,958,+0.020
63,0,02223,Bob Tway,15.45,156,1010,+0.032
65,0,10860,Justin Leonard,15.42,126,817,+0.032
66,0,11011,Mike Sposa,15.30,133,869,+0.045
67,0,21739,Aaron Barber,15.28,167,1093,+0.024
68,0,11032,Frank Lickliter II,15.27,155,1015,+0.129
69,0,01361,Dan Forsman,15.11,168,1112,+0.036
69,0,01619,Skip Kendall,15.11,188,1244,E
71,0,24356,Jason Buha,15.05,104,691,+0.144
72,0,20645,John Senden,15.02,192,1278,-0.016
73,0,01797,Rocco Mediate,15.01,124,826,+0.097
74,0,02104,Jeff Sluman,15.00,166,1107,+0.078
75,0,06251,Chris DiMarco,14.99,146,974,-0.021
76,0,06515,Shaun Micheel,14.98,169,1128,+0.047
77,0,06527,Steve Stricker,14.96,105,702,+0.171
78,0,21633,Steve Allan,14.92,94,630,-0.011
79,0,12705,Cliff Kresge,14.78,162,1096,+0.019
80,0,01569,Peter Jacobsen,14.75,123,834,+0.130
80,0,12660,Jesper Parnevik,14.75,159,1078,+0.044
82,0,20472,Alex Cejka,14.70,141,959,+0.021
83,0,01938,David Peoples,14.59,164,1124,+0.012
83,0,02214,Kirk Triplett,14.59,144,987,+0.028
85,0,12680,Shigeki Maruyama,14.49,132,911,E
86,0,02002,John Riegger,14.47,90,622,+0.044
87,0,07457,Steve Flesch,14.45,183,1266,-0.016
88,0,01724,Jeff Maggert,14.38,130,904,+0.123
89,0,06004,Stephen Ames,14.33,155,1082,-0.084
90,0,25345,Carl Pettersson,14.23,134,942,+0.104
91,0,12662,Thomas Levet,14.18,137,966,+0.139
92,0,22621,Ben Curtis,14.14,113,799,+0.062
92,0,25692,Akio Sadakata,14.14,129,912,-0.062
94,0,22371,Aaron Baddeley,14.02,105,749,+0.124
95,0,02170,Hal Sutton,13.95,126,903,-0.008
96,0,08633,Per-Ulrik Johansson,13.94,156,1119,+0.058
97,0,26489,Cameron Yancey,13.82,90,651,+0.089
98,0,07749,Brett Quigley,13.81,142,1028,+0.021
99,0,08075,Jerry Kelly,13.80,151,1094,-0.086
100,0,06581,David Sutherland,13.78,117,849,+0.085
101,0,07223,Brian Bateman,13.60,107,787,+0.112
102,0,23541,Ben Crane,13.54,140,1034,+0.064
103,0,01577,Lee Janzen,13.49,106,786,+0.113
103,0,20568,Anthony Painter,13.49,134,993,+0.261
105,0,20121,Todd Fischer,13.44,148,1101,+0.128
106,0,10733,Kent Jones,13.37,113,845,E
106,0,24361,Pat Perez,13.37,133,995,+0.158
108,0,20229,Stewart Cink,13.29,152,1144,+0.020
109,0,12782,Tim Herron,13.13,152,1158,+0.026
110,0,24502,Adam Scott,13.03,61,468,-0.049
111,0,22892,Jason Gore,13.01,121,930,+0.058
111,0,21806,Paul Gow,13.01,99,761,+0.091
113,0,01677,Tom Lehman,12.98,105,809,+0.067
114,0,08725,Tom Gillis,12.84,105,818,-0.019
115,0,01707,Steve Lowery,12.71,111,873,+0.027
