RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,22046,Geoff Ogilvy,45.39,69,152,-0.20
2,0,01024,Billy Andrade,45.11,83,184,-0.28
3,0,01388,Robert Gamez,44.91,97,216,-0.28
4,0,01161,Mark Calcavecchia,44.52,65,146,-0.18
5,0,12510,Chad Campbell,43.75,77,176,-0.23
6,0,24357,K.J. Choi,43.33,78,180,-0.36
7,0,20436,Garrett Willis,43.01,80,186,-0.29
8,0,23338,David Gossett,42.70,76,178,-0.18
9,0,24361,Pat Perez,42.53,74,174,-0.26
10,0,10860,Justin Leonard,41.54,54,130,-0.20
11,0,10809,Jim Furyk,41.28,71,172,-0.30
12,0,24925,Jonathan Byrd,41.11,74,180,-0.24
13,0,10733,Kent Jones,40.91,54,132,-0.19
14,0,01707,Steve Lowery,40.85,58,142,+0.02
15,0,02170,Hal Sutton,40.41,59,146,-0.29
16,0,06004,Stephen Ames,40.23,70,174,-0.30
17,0,01035,Tommy Armour III,40.00,48,120,-0.21
18,0,08123,Jeff Brehaut,39.90,83,208,-0.28
19,0,06034,Marco Dawson,39.74,62,156,-0.23
20,0,11011,Mike Sposa,39.71,54,136,-0.06
21,0,11032,Frank Lickliter II,39.41,67,170,-0.45
22,0,21961,Charles Howell III,39.39,78,198,-0.32
23,0,06621,Joe Durant,39.20,69,176,-0.19
24,0,06573,Brandt Jobe,39.04,57,146,-0.18
25,0,01577,Lee Janzen,38.81,52,134,-0.31
26,0,01945,Kenny Perry,38.75,62,160,-0.24
27,0,10912,Craig Perks,38.67,58,150,-0.28
28,0,02049,Gene Sauers,38.55,64,166,-0.05
29,0,20593,Greg Chalmers,38.42,73,190,-0.23
30,0,07867,Woody Austin,38.30,72,188,-0.21
31,0,25345,Carl Pettersson,38.16,58,152,-0.24
32,0,07941,Mike Grob,38.13,61,160,-0.18
33,0,20498,Briny Baird,38.10,80,210,-0.16
34,0,21878,Mark Wilson,37.97,60,158,-0.18
35,0,06332,Neal Lancaster,37.86,78,206,-0.09
36,0,08075,Jerry Kelly,37.63,70,186,-0.39
37,0,22295,Darron Stiles,37.50,63,168,-0.22
38,0,06581,David Sutherland,37.32,53,142,-0.25
39,0,08633,Per-Ulrik Johansson,37.30,69,185,-0.07
40,0,01761,Len Mattiace,37.01,57,154,-0.33
41,0,10423,Mike Weir,36.84,42,114,-0.45
42,0,21739,Aaron Barber,36.81,67,182,-0.25
43,0,10565,Ian Leggatt,36.72,47,128,-0.19
44,0,20229,Stewart Cink,36.67,66,180,-0.41
44,0,21806,Paul Gow,36.67,44,120,-0.14
46,0,23034,Brent Schwarzrock,36.61,41,112,-0.15
47,0,01766,Billy Mayfair,36.56,68,186,-0.21
48,0,08725,Tom Gillis,36.36,48,132,-0.04
48,0,20094,Jonathan Kaye,36.36,56,154,-0.14
50,0,12645,Brent Geiberger,36.27,37,102,-0.22
51,0,06595,Kevin Sutherland,36.25,58,160,-0.22
52,0,22913,John Rollins,36.23,50,138,-0.32
53,0,24356,Jason Buha,36.21,42,116,-0.07
54,0,23614,Rich Beem,36.15,47,130,+0.04
55,0,20568,Anthony Painter,36.14,60,166,-0.20
56,0,01941,Tom Pernice Jr.,36.08,70,194,-0.17
57,0,20472,Alex Cejka,35.98,59,164,-0.29
58,0,02101,Joey Sindelar,35.96,64,178,-0.20
59,0,02246,Duffy Waldorf,35.90,56,156,-0.29
60,0,01685,J.L. Lewis,35.80,63,176,+0.03
61,0,06527,Steve Stricker,35.71,40,112,-0.18
62,0,23353,J.J. Henry,35.42,68,192,-0.18
63,0,07223,Brian Bateman,35.38,46,130,-0.15
64,0,23621,Rory Sabbatini,35.37,58,164,-0.02
65,0,06522,Ernie Els,35.23,31,88,-0.23
66,0,20548,Hidemichi Tanaka,35.19,76,216,-0.18
67,0,20095,Carl Paulson,35.15,71,202,-0.08
68,0,20098,Stuart Appleby,34.93,51,146,-0.20
68,0,20572,Rod Pampling,34.93,51,146,-0.29
70,0,02106,Chris Smith,34.88,60,172,-0.13
71,0,02104,Jeff Sluman,34.59,64,185,-0.25
72,0,02206,David Toms,34.33,46,134,-0.26
73,0,10425,Jay Williamson,34.30,59,172,-0.07
74,0,01042,Paul Azinger,34.29,48,140,-0.27
75,0,20634,Peter Lonard,34.21,52,152,-0.15
76,0,07457,Steve Flesch,34.18,67,196,-0.27
77,0,10885,Robert Allenby,34.09,45,132,-0.18
78,0,23125,Brad Elder,34.04,32,94,-0.16
79,0,06078,Esteban Toledo,33.97,71,209,-0.32
80,0,06251,Chris DiMarco,33.95,55,162,-0.29
80,0,02223,Bob Tway,33.95,55,162,-0.29
82,0,12660,Jesper Parnevik,33.89,61,180,-0.18
83,0,24502,Adam Scott,33.82,23,68,-0.22
84,0,01175,Jim Carter,33.70,62,184,-0.24
85,0,12661,Todd Barranger,33.56,49,146,-0.16
86,0,22892,Jason Gore,33.54,55,164,-0.05
86,0,07749,Brett Quigley,33.54,55,164,-0.18
86,0,20127,Chris Riley,33.54,53,158,-0.08
89,0,19824,Craig Barlow,33.33,62,186,-0.11
89,0,19972,José Coceres,33.33,36,108,-0.22
89,0,06617,Brian Henninger,33.33,34,102,-0.06
89,0,25450,Ty Tryon,33.33,32,96,-0.34
93,0,20157,Retief Goosen,33.00,33,100,-0.27
93,0,02002,John Riegger,33.00,33,100,-0.27
95,0,22293,Heath Slocum,32.82,64,195,-0.33
96,0,23036,Chris Anderson,32.78,59,180,-0.20
97,0,02214,Kirk Triplett,32.72,53,162,-0.17
98,0,01677,Tom Lehman,32.64,47,144,-0.30
99,0,12705,Cliff Kresge,32.61,60,184,-0.27
100,0,08375,Paul Stankowski,32.58,43,132,-0.26
101,0,12652,Cameron Beckman,32.53,54,166,-0.24
102,0,12662,Thomas Levet,32.47,50,154,-0.14
103,0,20121,Todd Fischer,32.45,61,188,-0.13
104,0,20645,John Senden,32.38,68,210,-0.12
105,0,12755,Vance Veazey,32.31,42,130,-0.07
106,0,21633,Steve Allan,32.29,31,96,+0.03
107,0,25692,Akio Sadakata,32.28,51,158,-0.20
108,0,12602,Dean Wilson,32.24,49,152,-0.35
109,0,20940,Kenichi Kuboya,32.18,56,174,-0.11
110,0,06567,Vijay Singh,32.14,54,168,-0.39
111,0,07101,Dave Stockton Jr.,32.00,48,150,-0.23
112,0,23541,Ben Crane,31.98,55,172,-0.18
112,0,01723,Andrew Magee,31.98,55,172,-0.15
114,0,22621,Ben Curtis,31.97,39,122,-0.10
115,0,01457,Jay Haas,31.94,46,144,-0.15
115,0,01569,Peter Jacobsen,31.94,46,144,-0.26
117,0,01320,Bob Estes,31.82,49,154,-0.14
118,0,21805,Harrison Frazar,31.76,54,170,-0.11
119,0,08793,Tiger Woods,31.73,33,104,-0.18
119,0,20566,Kaname Yokoo,31.73,33,104,E
121,0,12782,Tim Herron,31.55,59,187,-0.32
122,0,01706,Davis Love III,31.54,41,130,-0.15
123,0,22548,Patrick Sheehan,31.44,61,194,-0.30
124,0,12680,Shigeki Maruyama,31.33,47,150,-0.21
125,0,01553,John Huston,31.25,45,144,-0.36
126,0,06575,Dudley Hart,31.15,38,122,-0.29
127,0,07721,Pat Bates,31.13,66,212,-0.17
128,0,01968,Nick Price,31.00,31,100,-0.26
129,0,08339,Spike McRoy,30.81,61,198,-0.20
130,0,10213,Dicky Pride,30.60,41,134,-0.37
131,0,01938,David Peoples,30.48,57,187,-0.07
132,0,01948,Tim Petrovic,30.37,58,191,-0.28
133,0,01475,Donnie Hammond,30.34,54,178,-0.26
134,0,01797,Rocco Mediate,30.30,40,132,-0.18
135,0,22371,Aaron Baddeley,30.16,38,126,-0.16
136,0,20099,Doug Barron,30.11,53,176,-0.23
137,0,01307,Joel Edwards,30.00,36,120,-0.17
137,0,20574,Mathew Goggin,30.00,48,160,-0.15
139,0,10107,Deane Pappas,29.86,43,144,-0.07
140,0,19881,Robert Damron,29.67,54,182,-0.20
141,0,10585,Scott McCarron,29.55,39,132,-0.18
142,0,02239,Scott Verplank,29.52,49,166,-0.18
143,0,20573,Scott Laycock,29.41,40,136,-0.23
144,0,01361,Dan Forsman,29.35,54,184,-0.37
145,0,06475,Jeff Klein,28.95,33,114,-0.27
146,0,08931,Glen Day,28.72,56,195,-0.29
147,0,01619,Skip Kendall,28.71,58,202,-0.24
147,0,20663,Brenden Pappas,28.71,58,202,-0.05
149,0,01098,Jay Don Blake,28.68,39,136,-0.26
150,0,23983,Luke Donald,28.66,47,164,-0.26
151,0,19846,Brian Gay,28.57,52,182,-0.19
151,0,10201,Matt Gogel,28.57,40,140,-0.33
151,0,23177,Kenneth Staton,28.57,32,112,-0.19
154,0,12823,Carlos Franco,28.49,53,186,-0.23
155,0,26950,John Morgan,28.21,44,156,-0.30
155,0,20628,Arron Oberholser,28.21,44,156,-0.09
157,0,01887,Mark O'Meara,27.72,28,101,-0.21
158,0,25031,Andy Miller,27.70,41,148,-0.24
159,0,01378,David Frost,27.56,43,156,-0.16
160,0,20029,Notah Begay III,27.53,49,178,-0.12
161,0,19825,Darren Clarke,27.50,22,80,-0.55
162,0,06515,Shaun Micheel,27.37,49,179,+0.02
163,0,08337,Mike Heinen,27.33,47,172,-0.19
