RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
35,0,01226,Fred Couples,27.29,155,568,-0.232
36,0,25031,Andy Miller,26.87,230,856,-0.278
37,0,21961,Charles Howell III,26.59,317,1192,-0.158
38,0,22892,Jason Gore,26.56,247,930,-0.166
39,0,20094,Jonathan Kaye,26.45,251,949,-0.243
40,0,22548,Patrick Sheehan,26.42,320,1211,-0.181
41,0,06332,Neal Lancaster,26.02,337,1295,-0.252
42,0,01035,Tommy Armour III,25.74,191,742,-0.236
43,0,12645,Brent Geiberger,25.54,155,607,-0.245
44,0,22295,Darron Stiles,25.43,249,979,-0.149
45,0,07867,Woody Austin,25.30,299,1182,-0.241
46,0,02206,David Toms,25.27,210,831,-0.252
47,0,07749,Brett Quigley,25.19,259,1028,-0.259
48,0,10912,Craig Perks,24.60,213,866,-0.146
49,0,12755,Vance Veazey,24.53,183,746,-0.142
50,0,07223,Brian Bateman,24.40,192,787,-0.219
51,0,24357,K.J. Choi,24.34,269,1105,-0.141
52,0,06515,Shaun Micheel,24.29,274,1128,-0.208
53,0,20572,Rod Pampling,24.00,216,900,-0.213
54,0,12782,Tim Herron,23.83,276,1158,-0.272
54,0,01707,Steve Lowery,23.83,208,873,-0.240
56,0,23353,J.J. Henry,23.57,284,1205,-0.225
57,0,12510,Chad Campbell,23.28,254,1091,-0.232
58,0,26950,John Morgan,23.13,217,938,-0.147
59,0,19824,Craig Barlow,23.11,260,1125,-0.246
60,0,23541,Ben Crane,22.15,229,1034,-0.231
61,0,21633,Steve Allan,21.90,138,630,-0.152
62,0,22046,Geoff Ogilvy,21.67,197,909,-0.239
63,0,08123,Jeff Brehaut,21.09,268,1271,-0.276
64,0,06034,Marco Dawson,21.07,189,897,-0.196
65,0,02002,John Riegger,20.90,130,622,-0.162
66,0,06573,Brandt Jobe,20.63,183,887,-0.169
67,0,12652,Cameron Beckman,20.60,212,1029,-0.212
68,0,20645,John Senden,20.50,262,1278,-0.317
69,0,01941,Tom Pernice Jr.,20.47,237,1158,-0.232
70,0,02223,Bob Tway,20.40,206,1010,-0.296
71,0,20498,Briny Baird,20.29,263,1296,-0.255
71,0,12662,Thomas Levet,20.29,196,966,-0.194
73,0,11011,Mike Sposa,20.02,174,869,-0.213
74,0,10423,Mike Weir,20.00,145,725,-0.110
75,0,20095,Carl Paulson,19.98,249,1246,-0.225
76,0,01161,Mark Calcavecchia,19.48,179,919,-0.240
77,0,01685,J.L. Lewis,19.42,201,1035,-0.209
78,0,20593,Greg Chalmers,19.17,223,1163,-0.197
79,0,20436,Garrett Willis,18.97,220,1160,-0.282
80,0,24361,Pat Perez,18.89,188,995,-0.170
80,0,26489,Cameron Yancey,18.89,123,651,-0.293
82,0,24356,Jason Buha,18.81,130,691,-0.246
83,0,06595,Kevin Sutherland,18.78,172,916,-0.238
84,0,06621,Joe Durant,18.67,200,1071,-0.180
84,0,01677,Tom Lehman,18.67,151,809,-0.225
86,0,01388,Robert Gamez,18.53,240,1295,-0.308
87,0,06581,David Sutherland,18.26,155,849,-0.303
88,0,06527,Steve Stricker,18.23,128,702,-0.109
89,0,22371,Aaron Baddeley,18.02,135,749,-0.341
90,0,23125,Brad Elder,17.81,101,567,-0.139
91,0,21806,Paul Gow,17.48,133,761,-0.263
92,0,20628,Arron Oberholser,17.20,173,1006,-0.220
93,0,02101,Joey Sindelar,17.10,189,1105,-0.212
94,0,20568,Anthony Painter,16.92,168,993,-0.065
95,0,02246,Duffy Waldorf,16.88,159,942,-0.195
96,0,01553,John Huston,16.82,147,874,-0.265
97,0,12660,Jesper Parnevik,16.79,181,1078,-0.243
98,0,07941,Mike Grob,16.72,162,969,-0.302
99,0,25345,Carl Pettersson,16.67,157,942,-0.153
100,0,10425,Jay Williamson,16.59,184,1109,-0.190
101,0,25692,Akio Sadakata,16.56,151,912,-0.040
102,0,08075,Jerry Kelly,16.54,181,1094,-0.260
103,0,01042,Paul Azinger,16.28,135,829,-0.119
104,0,12705,Cliff Kresge,16.24,178,1096,-0.180
105,0,08725,Tom Gillis,16.14,132,818,-0.295
106,0,22913,John Rollins,15.92,125,785,-0.136
107,0,20229,Stewart Cink,15.91,182,1144,-0.308
108,0,01948,Tim Petrovic,15.90,184,1157,-0.299
109,0,22621,Ben Curtis,15.89,127,799,-0.220
110,0,08633,Per-Ulrik Johansson,15.82,177,1119,-0.147
111,0,23338,David Gossett,15.57,175,1124,-0.280
112,0,01024,Billy Andrade,15.51,177,1141,-0.220
113,0,07457,Steve Flesch,15.48,196,1266,-0.270
114,0,20472,Alex Cejka,15.43,148,959,-0.209
115,0,06617,Brian Henninger,15.40,103,669,-0.136
116,0,10733,Kent Jones,15.38,130,845,-0.262
117,0,01766,Billy Mayfair,15.32,175,1142,-0.114
118,0,01361,Dan Forsman,15.20,169,1112,-0.278
119,0,20121,Todd Fischer,15.17,167,1101,-0.210
119,0,02170,Hal Sutton,15.17,137,903,-0.212
121,0,01724,Jeff Maggert,14.82,134,904,-0.187
122,0,02104,Jeff Sluman,14.36,159,1107,-0.239
123,0,06251,Chris DiMarco,14.27,139,974,-0.252
124,0,06004,Stephen Ames,14.23,154,1082,-0.214
125,0,01577,Lee Janzen,14.12,111,786,-0.360
126,0,02214,Kirk Triplett,14.08,139,987,-0.266
127,0,01457,Jay Haas,13.75,128,931,-0.219
128,0,12680,Shigeki Maruyama,13.72,125,911,-0.120
129,0,01569,Peter Jacobsen,13.55,113,834,-0.195
130,0,10213,Dicky Pride,13.37,108,808,-0.231
131,0,07101,Dave Stockton Jr.,13.33,114,855,-0.202
132,0,01797,Rocco Mediate,13.32,110,826,-0.209
133,0,20127,Chris Riley,13.13,126,960,-0.206
134,0,10809,Jim Furyk,13.12,134,1021,-0.284
135,0,01938,David Peoples,12.90,145,1124,-0.372
136,0,20566,Kaname Yokoo,12.76,80,627,-0.175
137,0,06575,Dudley Hart,12.73,91,715,-0.187
138,0,11032,Frank Lickliter II,12.61,128,1015,-0.141
139,0,10201,Matt Gogel,12.56,105,836,-0.257
140,0,01307,Joel Edwards,12.14,96,791,-0.219
141,0,01378,David Frost,12.11,121,999,-0.165
142,0,19972,José Coceres,12.10,87,719,-0.184
142,0,20573,Scott Laycock,12.10,94,777,-0.266
144,0,12388,Michael Clark II,11.92,82,688,-0.207
145,0,10860,Justin Leonard,11.75,96,817,-0.271
146,0,01619,Skip Kendall,11.74,146,1244,-0.185
147,0,06809,Bob Burns,11.66,107,918,-0.075
148,0,20548,Hidemichi Tanaka,11.54,154,1335,-0.188
149,0,21739,Aaron Barber,11.53,126,1093,-0.238
150,0,23108,Matt Kuchar,11.44,85,743,-0.353
151,0,23036,Chris Anderson,11.27,118,1047,-0.271
152,0,12602,Dean Wilson,11.04,105,951,-0.229
153,0,20940,Kenichi Kuboya,11.00,117,1064,-0.231
154,0,01761,Len Mattiace,10.87,106,975,-0.160
155,0,01320,Bob Estes,10.86,104,958,-0.308
156,0,21878,Mark Wilson,10.63,101,950,-0.228
157,0,22293,Heath Slocum,10.56,131,1241,-0.214
158,0,07721,Pat Bates,10.53,136,1292,-0.147
159,0,08537,J.P. Hayes,10.51,91,866,-0.231
160,0,02239,Scott Verplank,10.39,111,1068,-0.189
161,0,01968,Nick Price,10.34,67,648,-0.209
162,0,08339,Spike McRoy,10.24,123,1201,-0.195
163,0,01098,Jay Don Blake,10.08,79,784,-0.177
164,0,01475,Donnie Hammond,9.70,104,1072,-0.096
165,0,20099,Doug Barron,9.69,104,1073,-0.154
166,0,01329,Brad Faxon,9.48,93,981,-0.108
167,0,20029,Notah Begay III,9.38,100,1066,-0.210
167,0,01175,Jim Carter,9.38,105,1120,-0.362
169,0,23135,Tim Clark,9.29,78,840,-0.192
170,0,23983,Luke Donald,9.14,94,1028,-0.096
171,0,19881,Robert Damron,9.05,101,1116,-0.218
172,0,19846,Brian Gay,8.85,97,1096,-0.330
173,0,08931,Glen Day,8.53,105,1231,-0.229
174,0,01132,Mark Brooks,8.22,80,973,-0.175
175,0,02049,Gene Sauers,8.15,81,994,-0.148
176,0,06078,Esteban Toledo,7.91,100,1264,-0.140
177,0,01887,Mark O'Meara,7.84,46,587,-0.043
178,0,06643,Paul Goydos,7.73,77,996,-0.195
179,0,01381,Fred Funk,7.64,93,1217,-0.258
180,0,26420,Richard Johnson,7.59,78,1027,-0.231
181,0,01139,Olin Browne,7.55,95,1258,-0.084
182,0,20771,Steven Alker,7.11,69,970,-0.072
183,0,01666,Bernhard Langer,6.72,43,640,-0.233
184,0,06475,Jeff Klein,6.71,46,686,+0.152
185,0,01157,Tom Byrum,6.24,65,1041,-0.277
186,0,08545,Glen Hnatiuk,5.91,66,1116,-0.167
187,0,20623,Gavin Coles,5.56,42,756,-0.024
188,0,02010,Loren Roberts,5.41,47,868,-0.191
189,0,08547,John Maginnes,4.92,46,935,-0.022
190,0,01928,Corey Pavin,4.80,46,958,-0.130
