RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
54,0,12755,Vance Veazey,34.62,45,130,-0.42
56,0,24357,K.J. Choi,34.44,62,180,-0.40
57,0,21633,Steve Allan,34.38,33,96,-0.18
57,0,01945,Kenny Perry,34.38,55,160,-0.22
59,0,02206,David Toms,34.33,46,134,-0.43
60,0,26489,Cameron Yancey,34.26,37,108,-0.51
61,0,23541,Ben Crane,33.72,58,172,-0.31
62,0,22295,Darron Stiles,33.33,56,168,-0.50
63,0,22046,Geoff Ogilvy,32.89,50,152,-0.48
64,0,06034,Marco Dawson,32.69,51,156,-0.41
65,0,01941,Tom Pernice Jr.,32.47,63,194,-0.32
66,0,23621,Rory Sabbatini,32.32,53,164,-0.42
67,0,24356,Jason Buha,31.90,37,116,-0.51
68,0,22371,Aaron Baddeley,31.75,40,126,-0.55
69,0,20572,Rod Pampling,31.51,46,146,-0.30
70,0,12652,Cameron Beckman,31.33,52,166,-0.31
70,0,10912,Craig Perks,31.33,47,150,-0.47
72,0,12662,Thomas Levet,31.17,48,154,-0.29
73,0,02223,Bob Tway,30.86,50,162,-0.46
74,0,10423,Mike Weir,30.70,35,114,-0.31
75,0,06581,David Sutherland,30.28,43,142,-0.37
76,0,06595,Kevin Sutherland,30.00,48,160,-0.52
77,0,01707,Steve Lowery,29.58,42,142,-0.40
78,0,11011,Mike Sposa,27.94,38,136,-0.42
79,0,20229,Stewart Cink,27.78,50,180,-0.42
80,0,06527,Steve Stricker,27.68,31,112,-0.19
81,0,20568,Anthony Painter,27.11,45,166,-0.33
82,0,01677,Tom Lehman,27.08,39,144,-0.41
83,0,08633,Per-Ulrik Johansson,27.03,50,185,-0.34
84,0,08123,Jeff Brehaut,26.92,56,208,-0.52
84,0,20628,Arron Oberholser,26.92,42,156,-0.33
84,0,02246,Duffy Waldorf,26.92,42,156,-0.45
87,0,20593,Greg Chalmers,26.84,51,190,-0.37
88,0,08725,Tom Gillis,26.52,35,132,-0.40
89,0,02002,John Riegger,26.00,26,100,-0.38
90,0,23338,David Gossett,25.84,46,178,-0.54
91,0,20436,Garrett Willis,25.81,48,186,-0.54
92,0,01553,John Huston,25.69,37,144,-0.49
93,0,01685,J.L. Lewis,25.57,45,176,-0.33
94,0,01042,Paul Azinger,25.00,35,140,-0.20
95,0,01948,Tim Petrovic,24.61,47,191,-0.51
96,0,06617,Brian Henninger,24.51,25,102,-0.28
97,0,07457,Steve Flesch,24.49,48,196,-0.44
98,0,23125,Brad Elder,24.47,23,94,-0.39
99,0,12705,Cliff Kresge,24.46,45,184,-0.29
100,0,06621,Joe Durant,24.43,43,176,-0.37
101,0,07941,Mike Grob,24.38,39,160,-0.62
102,0,02101,Joey Sindelar,24.16,43,178,-0.40
103,0,07101,Dave Stockton Jr.,24.00,36,150,-0.39
104,0,01361,Dan Forsman,23.91,44,184,-0.41
105,0,06004,Stephen Ames,23.56,41,174,-0.46
106,0,21806,Paul Gow,23.33,28,120,-0.39
107,0,01161,Mark Calcavecchia,23.29,34,146,-0.26
108,0,24361,Pat Perez,22.99,40,174,-0.28
109,0,10733,Kent Jones,22.73,30,132,-0.70
110,0,01766,Billy Mayfair,22.58,42,186,-0.36
111,0,19972,José Coceres,22.22,24,108,-0.42
111,0,01569,Peter Jacobsen,22.22,32,144,-0.28
111,0,12660,Jesper Parnevik,22.22,40,180,-0.40
114,0,25692,Akio Sadakata,22.15,35,158,-0.20
115,0,10425,Jay Williamson,22.09,38,172,-0.18
116,0,01388,Robert Gamez,21.76,47,216,-0.55
117,0,06251,Chris DiMarco,21.60,35,162,-0.31
118,0,01938,David Peoples,21.39,40,187,-0.50
119,0,22621,Ben Curtis,21.31,26,122,-0.35
120,0,20566,Kaname Yokoo,21.15,22,104,-0.59
121,0,10213,Dicky Pride,20.90,28,134,-0.46
122,0,01307,Joel Edwards,20.83,25,120,-0.40
123,0,20121,Todd Fischer,20.74,39,188,-0.38
124,0,20573,Scott Laycock,20.59,28,136,-0.54
125,0,01457,Jay Haas,20.14,29,144,-0.38
126,0,08075,Jerry Kelly,19.89,37,186,-0.43
127,0,02170,Hal Sutton,19.86,29,146,-0.24
128,0,02214,Kirk Triplett,19.75,32,162,-0.44
129,0,20472,Alex Cejka,19.51,32,164,-0.16
130,0,01577,Lee Janzen,18.66,25,134,-0.40
131,0,12388,Michael Clark II,18.27,19,104,-0.53
132,0,01320,Bob Estes,18.18,28,154,-0.43
133,0,22913,John Rollins,18.12,25,138,-0.40
134,0,25345,Carl Pettersson,17.76,27,152,-0.30
135,0,01175,Jim Carter,17.39,32,184,-0.66
136,0,20940,Kenichi Kuboya,17.24,30,174,-0.63
137,0,11032,Frank Lickliter II,17.06,29,170,-0.38
138,0,01968,Nick Price,17.00,17,100,-0.29
139,0,01619,Skip Kendall,16.34,33,202,-0.36
140,0,20029,Notah Begay III,16.29,29,178,-0.41
141,0,02104,Jeff Sluman,16.22,30,185,-0.33
142,0,01724,Jeff Maggert,16.08,23,143,-0.35
143,0,12680,Shigeki Maruyama,16.00,24,150,-0.38
144,0,21739,Aaron Barber,15.93,29,182,-0.48
144,0,19846,Brian Gay,15.93,29,182,-0.52
146,0,01797,Rocco Mediate,15.91,21,132,-0.14
147,0,20127,Chris Riley,15.82,25,158,-0.24
147,0,21878,Mark Wilson,15.82,25,158,-0.44
149,0,20548,Hidemichi Tanaka,15.74,34,216,-0.56
150,0,10201,Matt Gogel,15.71,22,140,-0.55
151,0,06809,Bob Burns,15.38,24,156,-0.08
151,0,08931,Glen Day,15.38,30,195,-0.53
153,0,26420,Richard Johnson,15.29,26,170,-0.54
154,0,12602,Dean Wilson,15.13,23,152,-0.48
155,0,23108,Matt Kuchar,15.00,18,120,-0.61
156,0,06575,Dudley Hart,14.75,18,122,E
157,0,01024,Billy Andrade,14.67,27,184,-0.30
158,0,23036,Chris Anderson,14.44,26,180,-0.50
159,0,01761,Len Mattiace,14.29,22,154,-0.27
160,0,07721,Pat Bates,14.15,30,212,-0.13
161,0,08339,Spike McRoy,14.14,28,198,-0.54
162,0,01378,David Frost,14.10,22,156,-0.55
163,0,08537,J.P. Hayes,14.00,21,150,-0.19
164,0,01098,Jay Don Blake,13.97,19,136,-0.42
165,0,01887,Mark O'Meara,13.86,14,101,-0.29
166,0,20099,Doug Barron,13.64,24,176,-0.25
167,0,01329,Brad Faxon,13.58,22,162,-0.27
168,0,22293,Heath Slocum,12.82,25,195,-0.28
169,0,01475,Donnie Hammond,12.36,22,178,-0.27
170,0,23983,Luke Donald,12.20,20,164,-0.35
171,0,23135,Tim Clark,12.12,16,132,-0.44
172,0,01139,Olin Browne,12.02,25,208,-0.36
173,0,01132,Mark Brooks,11.11,18,162,-0.22
174,0,10809,Jim Furyk,11.05,19,172,-0.21
175,0,19881,Robert Damron,10.99,20,182,-0.50
176,0,20771,Steven Alker,10.71,18,168,-0.17
177,0,06643,Paul Goydos,10.37,17,164,-0.47
178,0,02239,Scott Verplank,10.24,17,166,-0.53
179,0,06078,Esteban Toledo,10.05,21,209,-0.38
180,0,10860,Justin Leonard,10.00,13,130,-0.15
181,0,02049,Gene Sauers,9.64,16,166,-0.25
182,0,01381,Fred Funk,9.28,18,194,-0.33
183,0,08545,Glen Hnatiuk,8.62,15,174,-0.40
184,0,20623,Gavin Coles,7.69,10,130,-0.30
184,0,01666,Bernhard Langer,7.69,8,104,+0.25
186,0,01157,Tom Byrum,7.65,13,170,-0.38
187,0,08547,John Maginnes,7.41,12,162,-0.08
188,0,06475,Jeff Klein,7.02,8,114,+0.13
189,0,02010,Loren Roberts,6.94,10,144,-0.30
190,0,01928,Corey Pavin,5.00,8,160,+0.13
