RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,01723,Andrew Magee,62
2,0,01203,Russ Cochran,61
3,0,01408,Kelly Gibson,60
4,0,10809,Jim Furyk,59
5,0,12645,Brent Geiberger,58
5,0,01707,Steve Lowery,58
7,0,01577,Lee Janzen,57
8,0,01161,Mark Calcavecchia,56
8,0,01381,Fred Funk,56
8,0,01619,Skip Kendall,56
8,0,01748,Doug Martin,56
8,0,01943,Chris Perry,56
13,0,01157,Tom Byrum,54
13,0,10860,Justin Leonard,54
13,0,01761,Len Mattiace,54
16,0,06621,Joe Durant,53
16,0,09011,David Duval,53
16,0,06643,Paul Goydos,53
16,0,08375,Paul Stankowski,53
20,0,01175,Jim Carter,52
20,0,20229,Stewart Cink,52
20,0,02223,Bob Tway,52
23,0,01024,Billy Andrade,51
23,0,01219,John Cook,51
23,0,01706,Davis Love III,51
23,0,02218,Ted Tryba,51
27,0,20099,Doug Barron,50
27,0,10569,Mike Brisky,50
27,0,12387,Michael Christie,50
27,0,12782,Tim Herron,50
27,0,01527,Scott Hoch,50
27,0,01891,David Ogrin,50
27,0,02170,Hal Sutton,50
34,0,06044,Scott Gump,49
34,0,01724,Jeff Maggert,49
34,0,02214,Kirk Triplett,49
37,0,01098,Jay Don Blake,48
37,0,01549,Mike Hulbert,48
37,0,01569,Peter Jacobsen,48
37,0,08385,Omar Uresti,48
37,0,02245,Grant Waite,48
37,0,08793,Tiger Woods,48
43,0,19881,Robert Damron,47
43,0,01323,Brad Fabel,47
43,0,01457,Jay Haas,47
43,0,07749,Brett Quigley,47
43,0,02010,Loren Roberts,47
48,0,01096,Phil Blackmar,46
48,0,01116,Michael Bradley,46
48,0,02104,Jeff Sluman,46
48,0,06613,Tommy Tolles,46
52,0,01035,Tommy Armour III,45
52,0,01810,Phil Mickelson,45
52,0,06595,Kevin Sutherland,45
55,0,01320,Bob Estes,44
55,0,01418,Bill Glasson,44
55,0,08075,Jerry Kelly,44
55,0,06012,Greg Kraft,44
55,0,02206,David Toms,44
55,0,02246,Duffy Waldorf,44
61,0,06315,Pete Jordan,43
61,0,06332,Neal Lancaster,43
61,0,07101,Dave Stockton Jr.,43
64,0,01143,Brad Bryant,42
64,0,01201,Lennie Clements,42
64,0,08537,J.P. Hayes,42
64,0,10585,Scott McCarron,42
64,0,01960,Don Pooley,42
64,0,01996,Mike Reid,42
64,0,02101,Joey Sindelar,42
64,0,06567,Vijay Singh,42
72,0,01329,Brad Faxon,41
72,0,06617,Brian Henninger,41
72,0,02146,Payne Stewart,41
75,0,01307,Joel Edwards,40
75,0,01331,Rick Fehr,40
75,0,11032,Frank Lickliter II,40
75,0,01926,Steve Pate,40
75,0,01945,Kenny Perry,40
75,0,02008,Lee Rinker,40
75,0,02023,Clarence Rose,40
82,0,01006,John Adams,39
82,0,07003,David Berganio Jr.,39
82,0,01353,Bruce Fleisher,39
82,0,01633,Tom Kite,39
82,0,01677,Tom Lehman,39
82,0,08547,John Maginnes,39
82,0,01941,Tom Pernice Jr.,39
82,0,02099,Scott Simpson,39
90,0,20098,Stuart Appleby,38
90,0,01374,Robin Freeman,38
90,0,01533,P.H. Horgan III,38
90,0,02007,Larry Rinker,38
90,0,02133,Craig Stadler,38
90,0,02135,Mike Standly,38
90,0,06581,David Sutherland,38
90,0,06577,John Wilson,38
98,0,01093,Ronnie Black,37
98,0,01510,Nolan Henke,37
98,0,01599,Steve Jones,37
98,0,01771,Blaine McCallister,37
98,0,06090,Jim McGovern,37
98,0,07235,John Morse,37
98,0,01887,Mark O'Meara,37
98,0,01920,Craig Parry,37
106,0,01132,Mark Brooks,36
106,0,06034,Marco Dawson,36
106,0,01261,Jay Delsing,36
106,0,01682,Wayne Levi,36
106,0,01797,Rocco Mediate,36
106,0,12660,Jesper Parnevik,36
106,0,12663,Phil Tataurangi,36
106,0,02279,Mark Wiebe,36
114,0,06214,Guy Boros,35
114,0,01139,Olin Browne,35
114,0,06036,Scott Dunlap,35
114,0,01361,Dan Forsman,35
114,0,06575,Dudley Hart,35
114,0,02294,Willie Wood,35
120,0,07867,Woody Austin,34
120,0,08931,Glen Day,34
120,0,07267,Allen Doyle,34
120,0,10207,Jimmy Johnston,34
120,0,01766,Billy Mayfair,34
125,0,01185,Brandel Chamblee,33
125,0,01385,Jim Gallagher Jr.,33
125,0,01388,Robert Gamez,33
125,0,08265,Eric Johnson,33
125,0,01823,Larry Mize,33
125,0,01968,Nick Price,33
131,0,01011,Rafael Alarcon,32
131,0,01306,David Edwards,32
131,0,01334,Keith Fergus,32
131,0,10962,Bradley Hughes,32
131,0,07465,Hideki Kase,32
136,0,06124,Patrick Burke,31
136,0,01226,Fred Couples,31
136,0,10963,Jimmy Green,31
136,0,01553,John Huston,31
136,0,05466,Jack O'Keefe,31
136,0,01905,Joe Ozaki,31
142,0,10505,Shane Bertsch,30
142,0,01313,Steve Elkington,30
142,0,01975,Tom Purtzer,30
142,0,02159,Curtis Strange,30
142,0,02242,Lanny Wadkins,30
147,0,12826,Paul Claxton,29
147,0,06522,Ernie Els,29
147,0,01475,Donnie Hammond,29
147,0,08339,Spike McRoy,29
147,0,10457,Frank Nobilo,29
147,0,01876,Greg Norman,29
147,0,02131,Mike Springer,29
154,0,01014,Fulton Allem,28
154,0,01042,Paul Azinger,28
154,0,01196,Brian Claar,28
154,0,01487,Jeff Hart,28
154,0,06132,Sonny Skinner,28
154,0,02115,Taylor Smith,28
154,0,02166,Chip Sullivan,28
154,0,02256,Tom Watson,28
162,0,01040,Emlyn Aubrey,27
162,0,01378,David Frost,27
162,0,21007,Gabriel Hjertstedt,27
162,0,02292,Bob Wolcott,27
166,0,10837,Kevin Burton,26
166,0,10875,Todd Demsey,26
166,0,02049,Gene Sauers,26
166,0,02239,Scott Verplank,26
166,0,02267,D.A. Weibring,26
171,0,01288,Ed Dougherty,25
171,0,02226,Tray Tyner,25
171,0,02321,Fuzzy Zoeller,25
174,0,01133,Billy Ray Brown,24
174,0,06527,Steve Stricker,24
176,0,01249,John Daly,23
176,0,01444,Ken Green,23
176,0,08553,Lee Porter,23
179,0,01489,Steve Hart,22
179,0,10213,Dicky Pride,22
179,0,02033,Dave Rummells,22
182,0,01717,Sandy Lyle,21
182,0,01928,Corey Pavin,21
182,0,02100,Tim Simpson,21
185,0,08635,Colin Montgomerie,20
185,0,07087,Hugh Royer III,20
185,0,10215,Charlie Rymer,20
188,0,01326,Nick Faldo,19
188,0,02095,Larry Silveira,19
190,0,01864,Larry Nelson,18
190,0,20158,Anthony Rodriguez,18
192,0,07363,Craig Bowden,17
192,0,02106,Chris Smith,17
192,0,02167,Mike Sullivan,17
195,0,01068,Andy Bean,16
195,0,01156,Curt Byrum,16
195,0,01200,Keith Clearwater,16
195,0,06144,John Dowdall,16
195,0,01755,Dick Mast,16
200,0,01072,Chip Beck,14
200,0,01346,Ed Fiori,14
200,0,01468,Gary Hallberg,14
200,0,01690,Bruce Lietzke,14
200,0,02225,Howard Twitty,14
205,0,20050,Brad Sutterfield,13
206,0,07547,Craig Kanada,12
206,0,01666,Bernhard Langer,12
208,0,12680,Shigeki Maruyama,11
208,0,20719,Adam Mednick,11
208,0,06515,Shaun Micheel,11
208,0,01938,David Peoples,11
208,0,02201,Jim Thorpe,11
213,0,08337,Mike Heinen,10
213,0,01725,John Mahaffey,10
213,0,06050,Tony Mollica,10
213,0,02241,Bobby Wadkins,10
217,0,01197,Bobby Clampett,9
217,0,01235,Ben Crenshaw,9
217,0,20568,Anthony Painter,9
220,0,01284,Mike Donald,8
220,0,01604,Steve Jurgensen,8
220,0,06373,José María Olazábal,8
220,0,02190,Doug Tewell,8
224,0,08725,Tom Gillis,7
224,0,01958,Dan Pohl,7
224,0,12702,Costantino Rocca,7
224,0,20396,Lee Westwood,7
224,0,02300,Ian Woosnam,7
229,0,01150,George Burns,6
229,0,01571,Barry Jaeckel,6
229,0,01610,Yoshinori Kaneko,6
229,0,01779,Gary McCord,6
229,0,01869,Jack Nicklaus,6
229,0,02322,Richard Zokol,6
235,0,20043,Edward Fryatt,5
235,0,01522,Lon Hinkle,5
235,0,01796,Mark McNulty,5
235,0,20259,Hisayuki Sasaki,5
235,0,10649,Tom Scherrer,5
235,0,02111,Mike Smith,5
241,0,01305,Danny Edwards,4
241,0,12695,Robert Floyd,4
241,0,01414,Bob Gilder,4
241,0,20157,Retief Goosen,4
241,0,01435,Wayne Grady,4
241,0,01443,Hubert Green,4
241,0,20569,Richard Green,4
241,0,20992,Kazuhiko Hosokawa,4
241,0,01557,John Inman,4
241,0,01593,Philip Jonas,4
241,0,01949,Mark Pfeil,4
241,0,06657,Steve Rintoul,4
241,0,22732,Brian Rowell,4
254,0,20051,Joe Acosta Jr.,3
254,0,10885,Robert Allenby,3
254,0,01060,Dave Barr,3
254,0,12652,Cameron Beckman,3
254,0,07569,Mark Carnevale,3
254,0,08717,Kawika Cotner,3
254,0,01355,Raymond Floyd,3
254,0,12823,Carlos Franco,3
254,0,20766,Padraig Harrington,3
254,0,01499,Mark Hayes,3
254,0,01514,Eduardo Herrera,3
254,0,08545,Glen Hnatiuk,3
254,0,01572,Mark James,3
254,0,08633,Per-Ulrik Johansson,3
254,0,20094,Jonathan Kaye,3
254,0,20634,Peter Lonard,3
254,0,06140,Sean Murphy,3
254,0,01884,Mac O'Grady,3
254,0,01886,Peter O'Malley,3
254,0,02148,Ray Stewart,3
254,0,10109,Chris Stutts,3
254,0,06425,Rick Todd,3
254,0,02224,Greg Twiggs,3
254,0,10423,Mike Weir,3
278,0,06004,Stephen Ames,2
278,0,06014,Eric Booker,2
278,0,20848,Ángel Cabrera,2
278,0,22789,Brian Cairns,2
278,0,01162,Rex Caldwell,2
278,0,22520,Christian Chernock,2
278,0,01198,Howard Clark,2
278,0,19825,Darren Clarke,2
278,0,01256,Rodger Davis,2
278,0,12657,Kevin DeNike,2
278,0,01266,Clark Dennis,2
278,0,22393,Michael Fergin,2
278,0,06064,Jeff Gallagher,2
278,0,01409,Rick Gibson,2
278,0,01560,David Ishii,2
278,0,10815,Tom Kalinowski,2
278,0,06158,John Kernohan,2
278,0,01624,Darrell Kestner,2
278,0,01641,Gary Koch,2
278,0,01736,Roger Maltbie,2
278,0,12629,Kelly Manos,2
278,0,10375,Sean McCarty,2
278,0,01783,Mark McCumber,2
278,0,01785,Shawn McEntee,2
278,0,20035,Rob McMillan,2
278,0,01906,Masashi Jumbo Ozaki,2
278,0,01984,Sam Randolph,2
278,0,02020,Eduardo Romero,2
278,0,20817,David Russell,2
278,0,02077,Nobuo Serizawa,2
278,0,02090,Tom Sieckmann,2
278,0,02230,Stan Utley,2
278,0,02257,Brian Watts,2
278,0,10425,Jay Williamson,2
312,0,01039,Perry Arthur,1
312,0,12546,Peter Baker,1
312,0,07721,Pat Bates,1
312,0,01066,Mel Baum,1
312,0,06210,Doug Bauman,1
312,0,10944,Thomas Bjørn,1
312,0,22428,Chris Borgen,1
312,0,08451,Patrick Boyd,1
312,0,01127,Danny Briggs,1
312,0,08191,Paul Broadhurst,1
312,0,19972,José Coceres,1
312,0,11653,Paul Curry,1
312,0,22406,Deron Doi,1
312,0,22876,Frank Dully,1
312,0,20856,Klas Eriksson,1
312,0,01350,Pat Fitzsimons,1
312,0,08541,Steve Ford,1
312,0,01390,Buddy Gardner,1
312,0,01406,Charlie Gibson,1
312,0,12624,Derek Gilchrist,1
312,0,07095,Lan Gooch,1
312,0,07941,Mike Grob,1
312,0,01469,Dan Halldorson,1
312,0,10163,John Hickson,1
312,0,21259,Jason Hill,1
312,0,21808,Bill Hoefle,1
312,0,21330,Barclay Howard,1
312,0,20613,Brian Hull,1
312,0,19958,Miguel Angel Jiménez,1
312,0,08419,Shawn Kelly,1
312,0,01659,Massy Kuramoto,1
312,0,22836,David Kureluk,1
312,0,08993,Franklin Langham,1
312,0,01668,Jeffrey Lankford,1
312,0,06016,Brad Lardon,1
312,0,22388,John Ray Leary,1
