RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,01161,Mark Calcavecchia,44
2,0,10809,Jim Furyk,43
3,0,20229,Stewart Cink,41
4,0,01381,Fred Funk,40
5,0,09011,David Duval,39
6,0,01024,Billy Andrade,38
6,0,01203,Russ Cochran,38
8,0,01527,Scott Hoch,37
9,0,01157,Tom Byrum,36
9,0,01323,Brad Fabel,36
9,0,01707,Steve Lowery,36
12,0,01408,Kelly Gibson,35
12,0,06643,Paul Goydos,35
12,0,01619,Skip Kendall,35
12,0,10860,Justin Leonard,35
12,0,02223,Bob Tway,35
12,0,08793,Tiger Woods,35
18,0,01098,Jay Don Blake,34
18,0,12645,Brent Geiberger,34
18,0,01706,Davis Love III,34
18,0,01723,Andrew Magee,34
22,0,12782,Tim Herron,33
22,0,01724,Jeff Maggert,33
22,0,01810,Phil Mickelson,33
22,0,08375,Paul Stankowski,33
22,0,06613,Tommy Tolles,33
22,0,02245,Grant Waite,33
28,0,01175,Jim Carter,32
28,0,06044,Scott Gump,32
28,0,01549,Mike Hulbert,32
28,0,01577,Lee Janzen,32
28,0,11032,Frank Lickliter II,32
28,0,01891,David Ogrin,32
28,0,01943,Chris Perry,32
28,0,02010,Loren Roberts,32
28,0,02170,Hal Sutton,32
37,0,01219,John Cook,31
37,0,01320,Bob Estes,31
37,0,01960,Don Pooley,31
37,0,02214,Kirk Triplett,31
41,0,01418,Bill Glasson,30
41,0,01748,Doug Martin,30
41,0,01761,Len Mattiace,30
41,0,02104,Jeff Sluman,30
41,0,06595,Kevin Sutherland,30
41,0,02206,David Toms,30
47,0,20099,Doug Barron,29
47,0,01096,Phil Blackmar,29
47,0,01677,Tom Lehman,29
47,0,01887,Mark O'Meara,29
51,0,01035,Tommy Armour III,28
51,0,06214,Guy Boros,28
51,0,10569,Mike Brisky,28
51,0,01201,Lennie Clements,28
51,0,01329,Brad Faxon,28
51,0,01599,Steve Jones,28
51,0,02133,Craig Stadler,28
51,0,02146,Payne Stewart,28
59,0,01361,Dan Forsman,27
59,0,06617,Brian Henninger,27
59,0,01569,Peter Jacobsen,27
59,0,06332,Neal Lancaster,27
59,0,10585,Scott McCarron,27
59,0,06581,David Sutherland,27
59,0,08385,Omar Uresti,27
66,0,01116,Michael Bradley,26
66,0,12387,Michael Christie,26
66,0,06621,Joe Durant,26
66,0,01926,Steve Pate,26
66,0,01945,Kenny Perry,26
66,0,01968,Nick Price,26
66,0,07749,Brett Quigley,26
66,0,02007,Larry Rinker,26
66,0,02008,Lee Rinker,26
66,0,02135,Mike Standly,26
66,0,02218,Ted Tryba,26
66,0,02279,Mark Wiebe,26
78,0,01139,Olin Browne,25
78,0,01185,Brandel Chamblee,25
78,0,08537,J.P. Hayes,25
78,0,01633,Tom Kite,25
78,0,12660,Jesper Parnevik,25
78,0,01920,Craig Parry,25
78,0,12663,Phil Tataurangi,25
85,0,01006,John Adams,24
85,0,19881,Robert Damron,24
85,0,01331,Rick Fehr,24
85,0,01457,Jay Haas,24
85,0,06315,Pete Jordan,24
85,0,01797,Rocco Mediate,24
85,0,01876,Greg Norman,24
85,0,07101,Dave Stockton Jr.,24
85,0,02246,Duffy Waldorf,24
94,0,07003,David Berganio Jr.,23
94,0,01996,Mike Reid,23
96,0,01132,Mark Brooks,22
96,0,08931,Glen Day,22
96,0,07267,Allen Doyle,22
96,0,06036,Scott Dunlap,22
96,0,06522,Ernie Els,22
96,0,06575,Dudley Hart,22
96,0,01533,P.H. Horgan III,22
96,0,08075,Jerry Kelly,22
96,0,01682,Wayne Levi,22
105,0,01143,Brad Bryant,21
105,0,01226,Fred Couples,21
105,0,01307,Joel Edwards,21
105,0,01353,Bruce Fleisher,21
105,0,06012,Greg Kraft,21
105,0,01766,Billy Mayfair,21
105,0,01823,Larry Mize,21
105,0,07235,John Morse,21
105,0,01941,Tom Pernice Jr.,21
105,0,02099,Scott Simpson,21
105,0,06567,Vijay Singh,21
116,0,10505,Shane Bertsch,20
116,0,01133,Billy Ray Brown,20
116,0,06034,Marco Dawson,20
116,0,01306,David Edwards,20
116,0,06090,Jim McGovern,20
116,0,01905,Joe Ozaki,20
122,0,01011,Rafael Alarcon,19
122,0,01014,Fulton Allem,19
122,0,01093,Ronnie Black,19
122,0,06124,Patrick Burke,19
122,0,01510,Nolan Henke,19
122,0,10962,Bradley Hughes,19
122,0,01771,Blaine McCallister,19
122,0,02159,Curtis Strange,19
122,0,02294,Willie Wood,19
131,0,01261,Jay Delsing,18
131,0,01313,Steve Elkington,18
131,0,01388,Robert Gamez,18
131,0,01553,John Huston,18
131,0,08265,Eric Johnson,18
131,0,02049,Gene Sauers,18
131,0,02101,Joey Sindelar,18
131,0,02131,Mike Springer,18
131,0,02242,Lanny Wadkins,18
131,0,02267,D.A. Weibring,18
131,0,06577,John Wilson,18
142,0,01042,Paul Azinger,17
142,0,01196,Brian Claar,17
142,0,12826,Paul Claxton,17
142,0,01385,Jim Gallagher Jr.,17
142,0,10457,Frank Nobilo,17
142,0,02023,Clarence Rose,17
142,0,06527,Steve Stricker,17
142,0,02256,Tom Watson,17
150,0,20098,Stuart Appleby,16
150,0,10875,Todd Demsey,16
150,0,01334,Keith Fergus,16
150,0,10207,Jimmy Johnston,16
150,0,08547,John Maginnes,16
150,0,01975,Tom Purtzer,16
150,0,02226,Tray Tyner,16
157,0,01040,Emlyn Aubrey,15
157,0,07867,Woody Austin,15
157,0,10837,Kevin Burton,15
157,0,01374,Robin Freeman,15
157,0,01378,David Frost,15
157,0,10963,Jimmy Green,15
157,0,01487,Jeff Hart,15
157,0,01717,Sandy Lyle,15
157,0,05466,Jack O'Keefe,15
157,0,06132,Sonny Skinner,15
157,0,02115,Taylor Smith,15
168,0,01288,Ed Dougherty,14
168,0,01475,Donnie Hammond,14
168,0,08339,Spike McRoy,14
168,0,10215,Charlie Rymer,14
168,0,02106,Chris Smith,14
168,0,02292,Bob Wolcott,14
168,0,02321,Fuzzy Zoeller,14
175,0,08635,Colin Montgomerie,13
175,0,01928,Corey Pavin,13
175,0,10213,Dicky Pride,13
175,0,02033,Dave Rummells,13
179,0,06144,John Dowdall,12
179,0,01444,Ken Green,12
179,0,21007,Gabriel Hjertstedt,12
179,0,20158,Anthony Rodriguez,12
179,0,02166,Chip Sullivan,12
179,0,02239,Scott Verplank,12
185,0,01249,John Daly,11
185,0,01326,Nick Faldo,11
185,0,07465,Hideki Kase,11
185,0,02167,Mike Sullivan,11
189,0,07363,Craig Bowden,10
189,0,01200,Keith Clearwater,10
189,0,01489,Steve Hart,10
189,0,01864,Larry Nelson,10
