RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
79,0,01766,Billy Mayfair,71.042,6416,- 22.189,90
80,0,01361,Dan Forsman,71.100,5990,- 17.641,84
80,0,01761,Len Mattiace,71.100,7617,- 9.269,107
82,0,01619,Skip Kendall,71.101,7236,16.285,102
83,0,01334,Keith Fergus,71.103,4107,16.954,58
84,0,02321,Fuzzy Zoeller,71.105,3714,- 16.566,52
85,0,01306,David Edwards,71.107,4975,2.511,70
86,0,01510,Nolan Henke,71.113,5851,- 19.734,82
86,0,06581,David Sutherland,71.113,5829,2.232,82
88,0,01926,Steve Pate,71.127,5897,6.534,83
89,0,01185,Brandel Chamblee,71.131,5628,- 8.621,79
90,0,11032,Frank Lickliter II,71.153,6060,- 11.979,85
91,0,10569,Mike Brisky,71.154,7120,- 4.646,100
92,0,12663,Phil Tataurangi,71.181,5424,- 14.223,76
93,0,01475,Donnie Hammond,71.185,4855,- 14.407,68
94,0,02101,Joey Sindelar,71.188,7298,- 36.869,102
95,0,02135,Mike Standly,71.194,6124,- 1.345,86
96,0,01549,Mike Hulbert,71.202,7009,- 31.231,98
97,0,01143,Brad Bryant,71.218,5556,- .999,78
98,0,01196,Brian Claar,71.234,4185,17.832,59
99,0,06527,Steve Stricker,71.283,4234,- 28.302,59
100,0,02008,Lee Rinker,71.302,6807,- 33.286,95
101,0,07749,Brett Quigley,71.303,7928,- 13.386,111
102,0,06621,Joe Durant,71.310,6981,7.349,98
102,0,06044,Scott Gump,71.310,7705,- 3.476,108
104,0,01533,P.H. Horgan III,71.317,6350,- 2.773,89
105,0,01201,Lennie Clements,71.321,6279,- 2.723,88
106,0,02159,Curtis Strange,71.326,4498,- 4.474,63
107,0,01014,Fulton Allem,71.339,4428,- 4.970,62
108,0,07235,John Morse,71.343,6595,- 31.471,92
109,0,20099,Doug Barron,71.348,7332,16.825,103
110,0,01378,David Frost,71.356,4968,- 44.405,69
111,0,06315,Pete Jordan,71.362,7220,- 12.439,101
112,0,01374,Robin Freeman,71.364,4625,13.671,65
113,0,01035,Tommy Armour III,71.372,6699,9.992,94
114,0,07003,David Berganio Jr.,71.418,5918,9.687,83
115,0,06332,Neal Lancaster,71.433,7220,- 5.301,101
116,0,06575,Dudley Hart,71.434,5672,- 28.685,79
117,0,01388,Robert Gamez,71.462,5869,- 9.117,82
118,0,02267,D.A. Weibring,71.466,4443,- 12.091,62
119,0,06036,Scott Dunlap,71.474,6613,- 37.394,92
119,0,08537,J.P. Hayes,71.474,6791,- .949,95
121,0,02294,Willie Wood,71.476,6147,- .084,86
122,0,01132,Mark Brooks,71.485,6397,- 34.798,89
123,0,02007,Larry Rinker,71.502,7020,- 12.812,98
124,0,02239,Scott Verplank,71.510,4439,- 5.384,62
125,0,02099,Scott Simpson,71.516,5717,4.280,80
126,0,02049,Gene Sauers,71.523,3772,18.733,53
127,0,06124,Patrick Burke,71.524,4643,6.059,65
128,0,01941,Tom Pernice Jr.,71.531,6079,1.168,85
129,0,12387,Michael Christie,71.544,6796,.705,95
130,0,08385,Omar Uresti,71.547,7235,- 8.781,101
131,0,02279,Mark Wiebe,71.558,5530,- 20.035,77
132,0,10962,Bradley Hughes,71.565,5608,- 25.961,78
133,0,02023,Clarence Rose,71.566,6612,- 27.974,92
134,0,02218,Ted Tryba,71.569,7391,- 19.343,103
135,0,02131,Mike Springer,71.578,4741,- 16.821,66
136,0,01928,Corey Pavin,71.579,4529,- 19.495,63
137,0,01139,Olin Browne,71.582,7255,- 25.236,101
138,0,01905,Joe Ozaki,71.583,4739,- 14.524,66
139,0,06090,Jim McGovern,71.601,6393,- 20.496,89
140,0,06012,Greg Kraft,71.603,7450,- 3.296,104
141,0,01006,John Adams,71.608,5791,9.265,81
141,0,08931,Glen Day,71.608,5887,- 15.181,82
143,0,07101,Dave Stockton Jr.,71.648,7091,2.177,99
144,0,01771,Blaine McCallister,71.664,6091,.466,85
145,0,08339,Spike McRoy,71.678,4887,- 12.907,68
146,0,01133,Billy Ray Brown,71.708,5029,- 9.446,70
147,0,01261,Jay Delsing,71.727,6026,- .970,84
148,0,08075,Jerry Kelly,71.735,6615,- 15.352,92
149,0,01011,Rafael Alarcon,71.750,5671,- 2.732,79
150,0,01975,Tom Purtzer,71.775,4746,- 8.825,66
151,0,06034,Marco Dawson,71.782,6122,- 20.495,85
152,0,07267,Allen Doyle,71.792,6103,- .707,85
153,0,01487,Jeff Hart,71.799,5668,4.101,79
154,0,01553,John Huston,71.809,5386,- .335,75
155,0,06577,John Wilson,71.819,6555,- 19.462,91
156,0,05466,Jack O'Keefe,71.884,5389,2.292,75
157,0,01307,Joel Edwards,71.888,6606,7.728,92
158,0,01385,Jim Gallagher Jr.,71.891,6256,- 1.504,87
159,0,06132,Sonny Skinner,71.925,5107,- .354,71
160,0,01444,Ken Green,71.929,3812,.214,53
161,0,08265,Eric Johnson,71.955,5970,2.279,83
162,0,12826,Paul Claxton,71.969,4750,- .033,66
163,0,10207,Jimmy Johnston,71.974,6115,2.780,85
164,0,10963,Jimmy Green,72.001,5901,3.042,82
165,0,07363,Craig Bowden,72.010,3972,- 11.457,55
166,0,08547,John Maginnes,72.017,7287,- 13.332,101
167,0,06214,Guy Boros,72.022,5689,.738,79
168,0,01864,Larry Nelson,72.096,3912,- 18.841,54
169,0,10875,Todd Demsey,72.110,5345,- 8.834,74
170,0,01249,John Daly,72.114,3608,- 2.317,50
171,0,01040,Emlyn Aubrey,72.115,5194,- 1.743,72
172,0,21007,Gabriel Hjertstedt,72.118,5184,8.490,72
172,0,02292,Bob Wolcott,72.118,5115,5.361,71
174,0,02115,Taylor Smith,72.125,5860,- 17.863,81
175,0,10837,Kevin Burton,72.202,5343,- .084,74
176,0,01346,Ed Fiori,72.249,3633,- 20.529,50
177,0,02100,Tim Simpson,72.260,4559,- 6.590,63
178,0,10505,Shane Bertsch,72.281,5999,.326,83
179,0,02226,Tray Tyner,72.308,5354,- 3.235,74
180,0,02166,Chip Sullivan,72.316,5566,2.328,77
181,0,01489,Steve Hart,72.377,5011,- 16.985,69
182,0,02225,Howard Twitty,72.378,3478,- 3.844,48
183,0,07867,Woody Austin,72.423,6302,- 1.183,87
184,0,07465,Hideki Kase,72.448,6169,- 10.893,85
185,0,01717,Sandy Lyle,72.461,4567,- 1.947,63
186,0,10213,Dicky Pride,72.549,5525,- 11.312,76
187,0,07087,Hugh Royer III,72.593,6028,- 2.815,83
188,0,01288,Ed Dougherty,72.609,4727,- 7.430,65
189,0,07547,Craig Kanada,72.634,3935,- 12.790,54
190,0,02095,Larry Silveira,72.699,4302,- 12.753,59
191,0,08553,Lee Porter,72.749,5885,7.675,81
192,0,20158,Anthony Rodriguez,72.830,4447,- 4.391,61
193,0,06144,John Dowdall,72.950,4459,- 9.045,61
194,0,06515,Shaun Micheel,72.966,3879,- 11.802,53
195,0,01072,Chip Beck,73.787,5239,- .089,71
