RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
1,0,08793,Tiger Woods,2.401,132.041,95.788,36.252,55
2,0,06567,Vijay Singh,2.189,192.640,178.607,14.030,88
3,0,10809,Jim Furyk,1.846,132.944,107.984,24.957,72
4,0,23983,Luke Donald,1.796,71.837,57.344,14.491,40
5,0,01945,Kenny Perry,1.672,100.294,110.129,-9.834,60
6,0,01810,Phil Mickelson,1.525,76.245,63.061,13.183,50
7,0,21209,Sergio Garcia,1.513,78.682,92.205,-13.525,52
8,0,12782,Tim Herron,1.247,97.287,62.159,35.127,78
9,0,02206,David Toms,1.226,78.485,58.990,19.493,64
10,0,12680,Shigeki Maruyama,1.182,100.438,78.216,22.218,85
11,0,01706,Davis Love III,1.140,64.997,53.860,11.137,57
11,0,06373,José María Olazábal,1.140,46.740,19.975,26.764,41
13,0,01142,Bart Bryant,1.070,82.390,59.477,22.910,77
14,0,24502,Adam Scott,1.047,54.425,53.574,.847,52
15,0,21961,Charles Howell III,.988,71.138,50.736,20.398,72
16,0,02239,Scott Verplank,.974,64.300,68.751,-4.452,66
17,0,02010,Loren Roberts,.960,46.090,20.159,25.928,48
18,0,23541,Ben Crane,.939,61.058,.012,61.044,65
19,0,21407,Arjun Atwal,.927,56.543,16.478,40.064,61
20,0,24024,Zach Johnson,.922,76.486,49.061,27.422,83
21,0,01320,Bob Estes,.905,72.426,58.941,13.483,80
22,0,01766,Billy Mayfair,.904,92.223,100.375,-8.154,102
23,0,01329,Brad Faxon,.855,49.561,3.218,46.343,58
24,0,20229,Stewart Cink,.823,58.440,19.764,38.674,71
25,0,20572,Rod Pampling,.822,57.545,48.139,9.404,70
26,0,06251,Chris DiMarco,.815,48.107,34.861,13.245,59
27,0,06004,Stephen Ames,.802,48.924,22.921,26.001,61
28,0,02223,Bob Tway,.785,51.837,3.254,48.582,66
29,0,26420,Richard Johnson,.766,35.253,8.823,26.428,46
30,0,07749,Brett Quigley,.757,64.319,36.311,28.006,85
31,0,21753,Brian Davis,.736,47.118,71.687,-24.572,64
31,0,08075,Jerry Kelly,.736,55.932,56.509,-.578,76
33,0,01941,Tom Pernice Jr.,.724,64.473,37.056,27.414,89
34,0,22405,Justin Rose,.719,64.013,85.804,-21.794,89
35,0,01161,Mark Calcavecchia,.718,55.291,56.248,-.956,77
36,0,20098,Stuart Appleby,.712,44.827,49.357,-4.532,63
37,0,06573,Brandt Jobe,.707,58.013,45.671,12.339,82
38,0,12510,Chad Campbell,.694,52.748,40.205,12.538,76
39,0,10885,Robert Allenby,.673,49.120,64.251,-15.131,73
40,0,23135,Tim Clark,.671,43.610,55.095,-11.484,65
40,0,20157,Retief Goosen,.671,28.873,25.067,3.804,43
42,0,24507,Jason Bohn,.670,54.926,52.706,2.220,82
42,0,08123,Jeff Brehaut,.670,42.203,42.461,-.256,63
44,0,01685,J.L. Lewis,.669,54.832,40.120,14.712,82
45,0,06575,Dudley Hart,.640,46.748,17.144,29.603,73
46,0,07867,Woody Austin,.637,57.976,74.142,-16.167,91
47,0,23623,Bo Van Pelt,.616,57.272,39.013,18.258,93
48,0,01381,Fred Funk,.601,49.248,39.388,9.858,82
49,0,24357,K.J. Choi,.599,32.344,22.480,9.863,54
50,0,06595,Kevin Sutherland,.597,44.193,25.637,18.556,74
51,0,23621,Rory Sabbatini,.592,35.507,19.304,16.200,60
52,0,01226,Fred Couples,.553,24.313,48.315,-24.002,44
52,0,20645,John Senden,.553,50.311,54.492,-4.182,91
54,0,10860,Justin Leonard,.547,30.106,31.011,-.903,55
55,0,24980,Scott Gutschewski,.545,39.219,36.038,3.181,72
56,0,22046,Geoff Ogilvy,.540,40.531,31.194,9.332,75
57,0,25900,Lucas Glover,.522,41.256,49.200,-7.945,79
58,0,22293,Heath Slocum,.508,45.715,52.671,-6.955,90
59,0,01139,Olin Browne,.497,41.751,11.975,29.777,84
60,0,01666,Bernhard Langer,.492,22.619,15.955,6.662,46
61,0,01313,Steve Elkington,.489,26.913,13.115,13.799,55
62,0,01457,Jay Haas,.481,18.773,20.402,-1.629,39
63,0,20628,Arron Oberholser,.464,23.647,16.061,7.583,51
64,0,01928,Corey Pavin,.448,27.347,4.188,23.156,61
65,0,23788,D.J. Trahan,.444,31.535,53.790,-22.257,71
66,0,20382,Stephen Leaney,.433,32.906,34.341,-1.436,76
67,0,20691,Greg Owen,.429,30.481,58.111,-27.633,71
68,0,22913,John Rollins,.421,34.940,45.381,-10.444,83
69,0,21805,Harrison Frazar,.402,37.822,43.758,-5.937,94
70,0,12823,Carlos Franco,.401,26.897,31.989,-5.096,67
71,0,23353,J.J. Henry,.395,34.393,55.698,-21.303,87
72,0,25345,Carl Pettersson,.394,36.991,31.815,5.173,94
73,0,01024,Billy Andrade,.385,28.522,6.502,22.017,74
74,0,02104,Jeff Sluman,.379,32.257,31.512,.742,85
75,0,01724,Jeff Maggert,.375,22.495,30.471,-7.976,60
76,0,20474,Phillip Price,.373,23.867,-4.242,28.111,64
77,0,01361,Dan Forsman,.370,17.397,7.771,9.625,47
78,0,23325,Vaughn Taylor,.363,32.627,50.183,-17.558,90
79,0,24140,Sean O'Hair,.362,31.135,19.727,11.408,86
80,0,12602,Dean Wilson,.358,28.661,-6.678,35.338,80
81,0,20850,Daniel Chopra,.341,31.748,15.412,16.336,93
81,0,20094,Jonathan Kaye,.341,21.848,32.327,-10.482,64
83,0,22295,Darron Stiles,.339,23.718,12.050,11.667,70
84,0,20378,Mathias Grönberg,.337,18.887,33.130,-14.242,56
85,0,06621,Joe Durant,.330,22.802,76.748,-53.946,69
86,0,12660,Jesper Parnevik,.323,21.990,-4.266,26.252,68
87,0,02101,Joey Sindelar,.315,31.165,64.364,-33.201,99
88,0,20498,Briny Baird,.305,27.178,21.128,6.047,89
89,0,20766,Padraig Harrington,.289,11.850,4.188,7.662,41
90,0,01035,Tommy Armour III,.283,26.080,48.678,-22.601,92
91,0,06527,Steve Stricker,.278,16.389,-21.535,37.922,59
92,0,21951,Joey Snyder III,.271,24.914,29.271,-4.359,92
93,0,08385,Omar Uresti,.268,19.852,47.263,-27.412,74
94,0,20472,Alex Cejka,.254,17.787,59.725,-41.937,70
95,0,01677,Tom Lehman,.248,12.405,29.003,-16.599,50
96,0,06034,Marco Dawson,.244,19.276,24.028,-4.752,79
97,0,01797,Rocco Mediate,.235,15.501,44.451,-28.946,66
98,0,20634,Peter Lonard,.233,15.358,26.157,-10.800,66
99,0,19824,Craig Barlow,.209,13.372,30.669,-17.296,64
100,0,24925,Jonathan Byrd,.192,18.019,23.306,-5.291,94
101,0,02214,Kirk Triplett,.179,7.882,-9.589,17.469,44
102,0,01388,Robert Gamez,.173,13.991,7.010,6.977,81
103,0,23349,Charles Warren,.133,10.777,22.633,-11.858,81
104,0,06197,Michael Allen,.127,9.779,-.837,10.614,77
104,0,21959,Ted Purdy,.127,12.662,37.521,-24.862,100
106,0,21731,Freddie Jacobson,.123,6.862,-12.417,19.277,56
107,0,06515,Shaun Micheel,.112,7.143,-2.204,9.344,64
108,0,01707,Steve Lowery,.110,9.558,8.411,1.145,87
109,0,20548,Hidemichi Tanaka,.109,10.321,12.977,-2.657,95
110,0,10425,Jay Williamson,.106,4.962,12.402,-7.440,47
111,0,21949,Joe Ogilvie,.092,7.268,-6.502,13.769,79
112,0,23497,Tag Ridings,.091,7.605,-22.665,30.270,84
113,0,20663,Brenden Pappas,.074,3.616,-18.449,22.064,49
114,0,24781,Hunter Mahan,.061,5.651,-8.566,14.216,93
115,0,24361,Pat Perez,.050,3.665,7.043,-3.380,74
115,0,01948,Tim Petrovic,.050,4.021,10.052,-6.032,80
117,0,23322,Brett Wetterich,.034,2.287,32.192,-29.904,68
118,0,20099,Doug Barron,.031,2.032,18.511,-16.478,65
119,0,20396,Lee Westwood,.009,.298,13.076,-12.778,33
120,0,21350,Ryuji Imada,-.004,-.289,20.333,-20.622,67
121,0,10733,Kent Jones,-.006,-.489,-29.409,28.921,88
122,0,07223,Brian Bateman,-.022,-1.932,6.446,-8.378,86
123,0,19846,Brian Gay,-.036,-3.327,-57.662,54.334,93
124,0,26758,David Hearn,-.060,-3.632,42.911,-46.541,61
125,0,10423,Mike Weir,-.062,-2.925,5.109,-8.036,47
126,0,01553,John Huston,-.067,-5.381,11.773,-17.156,80
127,0,06332,Neal Lancaster,-.078,-6.702,6.849,-13.551,86
128,0,23108,Matt Kuchar,-.085,-4.741,-25.314,20.572,56
128,0,02246,Duffy Waldorf,-.085,-6.028,-8.072,2.041,71
130,0,12652,Cameron Beckman,-.096,-8.183,-3.751,-4.432,85
131,0,10585,Scott McCarron,-.104,-6.371,-21.461,15.089,61
132,0,24604,Hunter Haas,-.106,-7.744,-17.726,9.980,73
133,0,25396,Kevin Na,-.114,-9.107,-14.142,5.031,80
134,0,21878,Mark Wilson,-.125,-7.999,-16.725,8.724,64
135,0,01473,Todd Hamilton,-.139,-10.439,-10.709,.265,75
136,0,12454,Mario Tiziani,-.148,-9.053,-18.847,9.792,61
137,0,01157,Tom Byrum,-.153,-11.659,-23.143,11.482,76
138,0,08537,J.P. Hayes,-.181,-9.615,-21.776,12.160,53
138,0,20160,Charlie Wi,-.181,-11.022,-32.909,21.888,61
140,0,08545,Glen Hnatiuk,-.190,-9.673,3.097,-12.768,51
141,0,08931,Glen Day,-.191,-14.152,-17.019,2.864,74
142,0,10201,Matt Gogel,-.195,-13.247,-39.334,26.085,68
142,0,11032,Frank Lickliter II,-.195,-16.800,7.094,-23.895,86
144,0,23320,Ryan Palmer,-.196,-15.885,-27.933,12.042,81
145,0,27095,Nick Watney,-.202,-16.192,-28.300,12.104,80
146,0,20121,Todd Fischer,-.206,-18.113,-35.261,17.145,88
147,0,01042,Paul Azinger,-.209,-12.344,-19.791,7.445,59
148,0,01577,Lee Janzen,-.214,-12.817,-11.427,-1.388,60
149,0,22548,Patrick Sheehan,-.232,-22.546,-56.321,33.771,97
150,0,23409,James Driscoll,-.236,-14.869,-27.016,12.147,63
151,0,22371,Aaron Baddeley,-.240,-18.227,-61.967,43.735,76
152,0,01823,Larry Mize,-.257,-11.842,-26.940,15.097,46
153,0,02106,Chris Smith,-.266,-22.855,3.753,-26.609,86
154,0,23725,Brendan Jones,-.279,-20.396,-6.976,-13.419,73
155,0,19881,Robert Damron,-.317,-25.335,10.665,-35.998,80
156,0,01219,John Cook,-.339,-20.010,-22.322,2.309,59
157,0,25240,D.A. Points,-.342,-28.374,5.088,-33.464,83
158,0,10117,Bob Heintz,-.350,-21.704,-42.018,20.314,62
159,0,01249,John Daly,-.351,-19.654,-1.534,-18.121,56
160,0,08993,Franklin Langham,-.366,-28.176,-17.580,-10.596,77
161,0,07457,Steve Flesch,-.407,-26.078,-27.020,.940,64
162,0,12645,Brent Geiberger,-.485,-25.207,-48.580,23.369,52
162,0,26287,Roland Thatcher,-.485,-32.946,6.534,-39.479,68
164,0,21633,Steve Allan,-.506,-45.005,-30.334,-14.674,89
165,0,12826,Paul Claxton,-.518,-34.192,-16.624,-17.568,66
166,0,24138,Ian Poulter,-.543,-19.532,-22.939,3.404,36
166,0,26679,Kevin Stadler,-.543,-45.037,-39.686,-5.353,83
168,0,24912,Will MacKenzie,-.562,-38.182,-7.338,-30.843,68
169,0,20502,Michael Long,-.568,-36.339,-17.515,-18.824,64
170,0,01619,Skip Kendall,-.573,-40.676,-33.163,-7.514,71
171,0,01723,Andrew Magee,-.591,-41.969,-18.373,-23.599,71
172,0,23614,Rich Beem,-.608,-29.173,-9.992,-19.182,48
172,0,21806,Paul Gow,-.608,-41.315,-13.992,-27.325,68
174,0,01887,Mark O'Meara,-.614,-31.940,-56.387,24.444,52
175,0,20623,Gavin Coles,-.616,-39.413,-59.720,20.307,64
176,0,08725,Tom Gillis,-.620,-42.774,-31.051,-11.722,69
177,0,01599,Steve Jones,-.638,-29.345,-8.014,-21.333,46
178,0,20812,Tjaart van der Walt,-.642,-34.675,-48.486,13.810,54
179,0,24227,Justin Bolli,-.656,-38.732,-29.243,-9.490,59
180,0,20433,Mark Hensby,-.675,-33.731,-22.315,-11.419,50
181,0,01487,Jeff Hart,-.693,-40.197,-30.014,-10.183,58
182,0,01127,Danny Briggs,-.772,-47.857,-38.836,-9.021,62
183,0,10962,Bradley Hughes,-.807,-39.528,-13.687,-25.840,49
184,0,23036,Chris Anderson,-.831,-48.181,-42.016,-6.166,58
184,0,01418,Bill Glasson,-.831,-36.560,-29.081,-7.479,44
186,0,23063,Scott Hend,-.839,-54.562,-23.171,-31.390,65
187,0,23552,Hank Kuehne,-.843,-63.243,-69.020,5.773,75
188,0,19972,José Coceres,-.872,-46.233,-30.005,-16.226,53
