RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,21753,Brian Davis,4.000,16,4
1,0,30711,Colt Knost,4.000,8,2
1,0,26881,Jarrod Lyle,4.000,8,2
1,0,24449,Parker McLachlin,4.000,12,3
1,0,26951,Johnson Wagner,4.000,12,3
1,0,12602,Dean Wilson,4.000,8,2
7,0,23788,D.J. Trahan,4.200,21,5
8,0,20070,Matt Bettencourt,4.250,17,4
8,0,10733,Kent Jones,4.250,17,4
8,0,25632,Jimmy Walker,4.250,17,4
8,0,21878,Mark Wilson,4.250,17,4
8,0,31323,Gary Woodland,4.250,17,4
13,0,21350,Ryuji Imada,4.333,13,3
13,0,01707,Steve Lowery,4.333,13,3
13,0,25562,Andres Romero,4.333,13,3
16,0,20850,Daniel Chopra,4.400,22,5
16,0,01706,Davis Love III,4.400,22,5
16,0,25345,Carl Pettersson,4.400,22,5
16,0,26476,Chez Reavie,4.400,22,5
20,0,24024,Zach Johnson,4.444,40,9
20,0,29718,Anthony Kim,4.444,40,9
22,0,23778,Brad Adamonis,4.500,9,2
22,0,20098,Stuart Appleby,4.500,9,2
22,0,07867,Woody Austin,4.500,9,2
22,0,20848,Ángel Cabrera,4.500,9,2
22,0,08931,Glen Day,4.500,9,2
22,0,28089,Jason Day,4.500,9,2
22,0,23638,Brendon de Jonge,4.500,9,2
22,0,25900,Lucas Glover,4.500,9,2
22,0,20157,Retief Goosen,4.500,9,2
22,0,06643,Paul Goydos,4.500,18,4
22,0,20766,Padraig Harrington,4.500,9,2
22,0,26851,Marc Leishman,4.500,18,4
22,0,27120,Troy Matteson,4.500,18,4
22,0,10585,Scott McCarron,4.500,18,4
22,0,23800,Bryce Molder,4.500,9,2
22,0,21949,Joe Ogilvie,4.500,9,2
22,0,20691,Greg Owen,4.500,18,4
22,0,25240,D.A. Points,4.500,9,2
22,0,28620,Aron Price,4.500,18,4
22,0,22293,Heath Slocum,4.500,9,2
22,0,26679,Kevin Stadler,4.500,18,4
22,0,08845,Scott Sterling,4.500,18,4
22,0,27963,Chris Stroud,4.500,9,2
22,0,23325,Vaughn Taylor,4.500,18,4
22,0,28780,Nicholas Thompson,4.500,9,2
22,0,28118,Peter Tomasulo,4.500,9,2
22,0,02206,David Toms,4.500,9,2
22,0,02214,Kirk Triplett,4.500,9,2
22,0,25919,Brian Vranesh,4.500,9,2
22,0,10425,Jay Williamson,4.500,18,4
22,0,26497,Casey Wittenberg,4.500,9,2
22,0,08793,Tiger Woods,4.500,9,2
54,0,06567,Vijay Singh,4.600,23,5
54,0,27770,Camilo Villegas,4.600,23,5
56,0,23135,Tim Clark,4.667,28,6
56,0,23718,Nathan Green,4.667,28,6
56,0,10860,Justin Leonard,4.667,42,9
56,0,24912,Will MacKenzie,4.667,14,3
56,0,02239,Scott Verplank,4.667,28,6
61,0,12652,Cameron Beckman,4.714,33,7
61,0,26420,Richard Johnson,4.714,33,7
63,0,06004,Stephen Ames,4.750,19,4
63,0,23048,Eric Axley,4.750,19,4
63,0,20498,Briny Baird,4.750,19,4
63,0,28087,Kris Blanks,4.750,19,4
63,0,01320,Bob Estes,4.750,19,4
63,0,21805,Harrison Frazar,4.750,19,4
63,0,12782,Tim Herron,4.750,19,4
63,0,12716,Charley Hoffman,4.750,19,4
63,0,21731,Freddie Jacobson,4.750,19,4
63,0,26300,Matt Jones,4.750,19,4
63,0,26301,James Nitties,4.750,19,4
63,0,01928,Corey Pavin,4.750,19,4
63,0,23497,Tag Ridings,4.750,19,4
63,0,22548,Patrick Sheehan,4.750,19,4
63,0,23349,Charles Warren,4.750,19,4
63,0,26498,Matt Weibring,4.750,19,4
79,0,06522,Ernie Els,4.800,24,5
79,0,27141,J.B. Holmes,4.800,24,5
79,0,24140,Sean O'Hair,4.800,24,5
