RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,10809,Jim Furyk,-142,4.59,1725
2,0,01408,Kelly Gibson,-140,4.64,1920
3,0,02218,Ted Tryba,-139,4.63,1855
4,0,07457,Steve Flesch,-132,4.61,1700
5,0,01527,Scott Hoch,-131,4.60,1645
6,0,01685,J.L. Lewis,-130,4.62,1720
7,0,01943,Chris Perry,-129,4.66,1885
8,0,09011,David Duval,-128,4.53,1370
9,0,01320,Bob Estes,-127,4.65,1790
9,0,01619,Skip Kendall,-127,4.66,1850
9,0,02223,Bob Tway,-127,4.63,1710
12,0,01553,John Huston,-126,4.60,1565
13,0,01063,Ben Bates,-124,4.65,1770
13,0,01191,Barry Cheesman,-124,4.63,1665
15,0,02239,Scott Verplank,-123,4.62,1615
16,0,01203,Russ Cochran,-122,4.60,1530
16,0,06595,Kevin Sutherland,-122,4.64,1715
18,0,01161,Mark Calcavecchia,-120,4.63,1620
18,0,01766,Billy Mayfair,-120,4.60,1515
20,0,01761,Len Mattiace,-119,4.68,1845
20,0,08793,Tiger Woods,-119,4.51,1205
22,0,10860,Justin Leonard,-118,4.63,1605
23,0,12782,Tim Herron,-117,4.64,1615
23,0,02131,Mike Springer,-117,4.68,1840
23,0,06527,Steve Stricker,-117,4.58,1395
26,0,19881,Robert Damron,-115,4.63,1560
26,0,06567,Vijay Singh,-115,4.62,1530
28,0,02170,Hal Sutton,-114,4.68,1795
29,0,01771,Blaine McCallister,-113,4.69,1810
30,0,01723,Andrew Magee,-112,4.66,1630
31,0,01381,Fred Funk,-111,4.71,1925
32,0,01323,Brad Fabel,-110,4.65,1565
32,0,08385,Omar Uresti,-110,4.71,1885
34,0,02023,Clarence Rose,-109,4.70,1790
35,0,06617,Brian Henninger,-108,4.68,1680
35,0,01533,P.H. Horgan III,-108,4.71,1840
35,0,01706,Davis Love III,-108,4.57,1260
35,0,10585,Scott McCarron,-108,4.62,1415
39,0,01891,David Ogrin,-106,4.69,1720
39,0,01945,Kenny Perry,-106,4.61,1370
41,0,07749,Brett Quigley,-105,4.66,1540
42,0,01175,Jim Carter,-104,4.72,1840
42,0,21805,Harrison Frazar,-104,4.63,1405
42,0,02104,Jeff Sluman,-104,4.71,1805
45,0,06332,Neal Lancaster,-103,4.66,1510
46,0,01282,Trevor Dodds,-102,4.68,1580
46,0,01414,Bob Gilder,-102,4.66,1515
46,0,01599,Steve Jones,-102,4.61,1315
49,0,12645,Brent Geiberger,-101,4.67,1525
50,0,01261,Jay Delsing,-100,4.64,1375
50,0,08075,Jerry Kelly,-100,4.71,1695
52,0,01042,Paul Azinger,-99,4.58,1190
52,0,20229,Stewart Cink,-99,4.71,1685
52,0,06090,Jim McGovern,-99,4.67,1520
52,0,02245,Grant Waite,-99,4.70,1660
56,0,11032,Frank Lickliter II,-98,4.73,1795
56,0,02246,Duffy Waldorf,-98,4.66,1445
58,0,01024,Billy Andrade,-97,4.70,1640
58,0,21584,Richie Coughlan,-97,4.71,1665
58,0,02214,Kirk Triplett,-97,4.66,1410
61,0,01132,Mark Brooks,-96,4.69,1545
61,0,08931,Glen Day,-96,4.69,1530
61,0,01302,R.W. Eaks,-96,4.66,1420
64,0,01185,Brandel Chamblee,-95,4.66,1390
65,0,01226,Fred Couples,-94,4.56,1065
65,0,06643,Paul Goydos,-94,4.73,1745
65,0,02101,Joey Sindelar,-94,4.72,1670
65,0,02279,Mark Wiebe,-94,4.65,1360
69,0,01707,Steve Lowery,-93,4.69,1505
69,0,01724,Jeff Maggert,-93,4.66,1375
69,0,02106,Chris Smith,-93,4.71,1605
72,0,01093,Ronnie Black,-91,4.67,1385
72,0,01941,Tom Pernice Jr.,-91,4.67,1385
72,0,02206,David Toms,-91,4.69,1490
75,0,06315,Pete Jordan,-90,4.72,1605
75,0,08993,Franklin Langham,-90,4.73,1675
75,0,01748,Doug Martin,-90,4.76,1910
75,0,02007,Larry Rinker,-90,4.73,1660
75,0,06581,David Sutherland,-90,4.72,1625
80,0,01810,Phil Mickelson,-89,4.65,1265
81,0,01376,Bob Friend,-88,4.71,1500
81,0,01577,Lee Janzen,-88,4.68,1375
83,0,06575,Dudley Hart,-87,4.69,1425
83,0,10733,Kent Jones,-87,4.72,1570
83,0,01926,Steve Pate,-87,4.70,1465
83,0,06078,Esteban Toledo,-87,4.73,1635
87,0,01475,Donnie Hammond,-86,4.73,1575
88,0,06251,Chris DiMarco,-85,4.74,1665
