RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
37,0,06197,Michael Allen,67.23,835,1242,-0.26
38,0,26300,Matt Jones,67.22,605,900,-0.27
39,0,26851,Marc Leishman,67.18,1052,1566,-0.27
40,0,23800,Bryce Molder,67.12,737,1098,-0.26
41,0,21961,Charles Howell III,67.09,1099,1638,-0.25
42,0,01226,Fred Couples,67.08,652,972,-0.28
42,0,28780,Nicholas Thompson,67.08,1135,1692,-0.25
44,0,01035,Tommy Armour III,67.05,700,1044,-0.25
45,0,10860,Justin Leonard,67.03,1098,1638,-0.29
46,0,23548,Bill Lunde,67.01,977,1458,-0.24
47,0,02239,Scott Verplank,67.00,1013,1512,-0.28
48,0,23135,Tim Clark,66.95,940,1404,-0.29
49,0,25686,Jason Dufner,66.93,1036,1548,-0.26
50,0,01706,Davis Love III,66.92,1048,1566,-0.25
51,0,26679,Kevin Stadler,66.86,686,1026,-0.25
52,0,26289,Boo Weekley,66.81,926,1386,-0.23
53,0,12716,Charley Hoffman,66.78,1166,1746,-0.30
54,0,22348,Nick O'Hern,66.73,1033,1548,-0.25
54,0,06595,Kevin Sutherland,66.73,1141,1710,-0.26
54,0,23623,Bo Van Pelt,66.73,1105,1656,-0.29
57,0,23638,Brendon de Jonge,66.67,1032,1548,-0.26
57,0,07457,Steve Flesch,66.67,924,1386,-0.23
57,0,06527,Steve Stricker,66.67,948,1422,-0.30
57,0,27770,Camilo Villegas,66.67,876,1314,-0.27
61,0,27214,Kevin Streelman,66.61,1115,1674,-0.27
62,0,08931,Glen Day,66.59,851,1278,-0.20
63,0,20472,Alex Cejka,66.52,922,1386,-0.25
64,0,21878,Mark Wilson,66.49,1137,1710,-0.26
65,0,23497,Tag Ridings,66.41,526,792,-0.29
66,0,24503,Jeff Klauk,66.37,1135,1710,-0.25
67,0,27936,Martin Laird,66.35,836,1260,-0.29
68,0,01766,Billy Mayfair,66.33,991,1494,-0.20
69,0,06539,Rick Price,66.32,573,864,-0.21
70,0,28087,Kris Blanks,66.26,644,972,-0.29
71,0,25240,D.A. Points,66.25,1109,1674,-0.26
71,0,21959,Ted Purdy,66.25,1109,1674,-0.28
73,0,30711,Colt Knost,66.23,751,1134,-0.25
74,0,25818,Scott Piercy,66.19,965,1458,-0.28
75,0,06567,Vijay Singh,66.18,822,1242,-0.23
76,0,24663,Y.E. Yang,66.17,941,1422,-0.27
77,0,26596,Ryan Moore,66.14,1012,1530,-0.28
78,0,27095,Nick Watney,66.09,1023,1548,-0.30
79,0,06522,Ernie Els,66.08,785,1188,-0.25
80,0,30925,Dustin Johnson,66.07,999,1512,-0.31
81,0,24357,K.J. Choi,66.06,761,1152,-0.23
82,0,07749,Brett Quigley,66.01,998,1512,-0.26
83,0,26476,Chez Reavie,65.95,914,1386,-0.24
83,0,22405,Justin Rose,65.95,831,1260,-0.27
85,0,20572,Rod Pampling,65.88,842,1278,-0.26
86,0,28620,Aron Price,65.71,958,1458,-0.23
87,0,21805,Harrison Frazar,65.67,1052,1602,-0.31
88,0,25900,Lucas Glover,65.65,1099,1674,-0.28
89,0,26951,Johnson Wagner,65.64,957,1458,-0.26
90,0,01797,Rocco Mediate,65.63,886,1350,-0.22
90,0,22295,Darron Stiles,65.63,567,864,-0.22
90,0,26498,Matt Weibring,65.63,697,1062,-0.28
93,0,20574,Mathew Goggin,65.62,874,1332,-0.25
93,0,22892,Jason Gore,65.62,815,1242,-0.23
95,0,21209,Sergio Garcia,65.61,685,1044,-0.26
96,0,10733,Kent Jones,65.56,767,1170,-0.22
96,0,23621,Rory Sabbatini,65.56,944,1440,-0.28
98,0,12652,Cameron Beckman,65.53,979,1494,-0.24
98,0,10809,Jim Furyk,65.53,979,1494,-0.29
100,0,01161,Mark Calcavecchia,65.51,849,1296,-0.25
100,0,20593,Greg Chalmers,65.51,908,1386,-0.30
102,0,01948,Tim Petrovic,65.44,1119,1710,-0.26
103,0,26420,Richard Johnson,65.41,989,1512,-0.25
104,0,10585,Scott McCarron,65.38,1071,1638,-0.27
104,0,23320,Ryan Palmer,65.38,918,1404,-0.27
106,0,07867,Woody Austin,65.34,988,1512,-0.26
107,0,31323,Gary Woodland,65.13,551,846,-0.24
108,0,26881,Jarrod Lyle,65.11,668,1026,-0.22
109,0,12602,Dean Wilson,65.01,901,1386,-0.28
110,0,23325,Vaughn Taylor,64.95,982,1512,-0.30
111,0,27933,John Merrick,64.93,970,1494,-0.28
112,0,25562,Andres Romero,64.91,666,1026,-0.28
113,0,23541,Ben Crane,64.87,1086,1674,-0.28
114,0,20634,Peter Lonard,64.84,957,1476,-0.21
115,0,27060,John Mallinger,64.79,1003,1548,-0.27
115,0,20127,Chris Riley,64.79,828,1278,-0.28
117,0,28089,Jason Day,64.78,618,954,-0.30
118,0,01941,Tom Pernice Jr.,64.77,956,1476,-0.25
119,0,07223,Brian Bateman,64.75,641,990,-0.23
120,0,20160,Charlie Wi,64.73,1072,1656,-0.30
121,0,21753,Brian Davis,64.65,1152,1782,-0.29
121,0,10117,Bob Heintz,64.65,640,990,-0.28
121,0,28118,Peter Tomasulo,64.65,640,990,-0.23
124,0,08075,Jerry Kelly,64.63,954,1476,-0.29
125,0,06251,Chris DiMarco,64.58,1081,1674,-0.25
126,0,26695,Michael Letzig,64.43,1067,1656,-0.28
127,0,01810,Phil Mickelson,64.29,729,1134,-0.31
128,0,22046,Geoff Ogilvy,64.27,833,1296,-0.29
129,0,22621,Ben Curtis,64.25,717,1116,-0.23
129,0,01320,Bob Estes,64.25,902,1404,-0.27
131,0,25396,Kevin Na,64.24,1006,1566,-0.29
132,0,23108,Matt Kuchar,64.23,948,1476,-0.28
132,0,25804,Bubba Watson,64.23,844,1314,-0.30
134,0,22913,John Rollins,64.20,1017,1584,-0.27
135,0,01707,Steve Lowery,64.12,958,1494,-0.26
136,0,01577,Lee Janzen,64.05,784,1224,-0.26
137,0,01132,Mark Brooks,63.95,541,846,-0.21
138,0,12782,Tim Herron,63.92,1001,1566,-0.26
138,0,27649,Brandt Snedeker,63.92,886,1386,-0.27
140,0,25919,Brian Vranesh,63.83,540,846,-0.22
141,0,12705,Cliff Kresge,63.81,827,1296,-0.24
142,0,24490,George McNeill,63.68,917,1440,-0.28
143,0,01473,Todd Hamilton,63.65,928,1458,-0.24
144,0,20229,Stewart Cink,63.47,834,1314,-0.26
145,0,06643,Paul Goydos,63.42,879,1386,-0.27
146,0,25190,Jeff Quinney,63.39,890,1404,-0.27
147,0,26301,James Nitties,63.35,935,1476,-0.28
148,0,21731,Freddie Jacobson,63.31,923,1458,-0.27
149,0,25632,Jimmy Walker,63.24,774,1224,-0.28
150,0,20098,Stuart Appleby,63.18,887,1404,-0.22
151,0,24361,Pat Perez,63.12,818,1296,-0.29
152,0,20850,Daniel Chopra,63.11,1011,1602,-0.31
153,0,20104,Ken Duke,63.09,988,1566,-0.23
154,0,22961,David Mathis,63.08,863,1368,-0.24
155,0,20070,Matt Bettencourt,63.04,1112,1764,-0.27
156,0,10423,Mike Weir,63.03,953,1512,-0.28
157,0,23983,Luke Donald,63.01,862,1368,-0.29
158,0,23778,Brad Adamonis,62.99,771,1224,-0.23
158,0,01928,Corey Pavin,62.99,737,1170,-0.27
158,0,26668,Marc Turnesa,62.99,873,1386,-0.20
161,0,23718,Nathan Green,62.89,1132,1800,-0.25
162,0,24502,Adam Scott,62.82,588,936,-0.22
163,0,01142,Bart Bryant,62.76,610,972,-0.24
164,0,29718,Anthony Kim,62.69,835,1332,-0.33
165,0,06012,Greg Kraft,62.65,530,846,-0.18
166,0,29221,Webb Simpson,62.59,1059,1692,-0.28
167,0,25345,Carl Pettersson,62.53,968,1548,-0.26
168,0,19846,Brian Gay,62.44,1034,1656,-0.28
169,0,20848,Ángel Cabrera,62.35,606,972,-0.27
170,0,20157,Retief Goosen,62.33,819,1314,-0.28
171,0,21949,Joe Ogilvie,62.32,931,1494,-0.30
172,0,21350,Ryuji Imada,61.44,940,1530,-0.26
172,0,30927,Brendon Todd,61.44,564,918,-0.19
174,0,28475,Jeff Overton,61.43,973,1584,-0.28
175,0,20766,Padraig Harrington,61.20,716,1170,-0.26
176,0,27141,J.B. Holmes,61.19,815,1332,-0.26
177,0,27683,Leif Olson,61.11,517,846,-0.25
178,0,24138,Ian Poulter,61.01,615,1008,-0.26
179,0,09011,David Duval,60.91,614,1008,-0.28
180,0,31416,Derek Fathauer,60.33,619,1026,-0.26
181,0,22371,Aaron Baddeley,59.57,697,1170,-0.31
182,0,24449,Parker McLachlin,58.37,746,1278,-0.26
183,0,23048,Eric Axley,57.30,691,1206,-0.24
184,0,01329,Brad Faxon,52.35,556,1062,-0.25
