RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
50,0,02110,Jerry Smith,52.7,29,55,E
52,0,23125,Brad Elder,52.5,21,40,-1.00
53,0,10213,Dicky Pride,52.4,11,21,-1.00
54,0,20229,Stewart Cink,52.3,34,65,-6.00
55,0,01968,Nick Price,51.9,14,27,-1.00
56,0,01577,Lee Janzen,51.8,29,56,-3.00
56,0,06078,Esteban Toledo,51.8,29,56,+1.00
56,0,02206,David Toms,51.8,29,56,-10.00
59,0,07867,Woody Austin,51.6,33,64,E
60,0,01926,Steve Pate,51.5,17,33,-6.00
61,0,23541,Ben Crane,51.4,18,35,-4.00
61,0,06621,Joe Durant,51.4,19,37,-4.00
63,0,01381,Fred Funk,51.3,20,39,-1.00
64,0,01139,Olin Browne,51.2,22,43,-7.00
65,0,08375,Paul Stankowski,50.9,28,55,-6.00
66,0,07223,Brian Bateman,50.8,30,59,-7.00
66,0,01185,Brandel Chamblee,50.8,30,59,-8.00
66,0,12823,Carlos Franco,50.8,33,65,-8.00
66,0,10117,Bob Heintz,50.8,33,65,-10.00
66,0,10912,Craig Perks,50.8,31,61,-7.00
71,0,19824,Craig Barlow,50.0,15,30,E
71,0,12652,Cameron Beckman,50.0,22,44,E
71,0,12826,Paul Claxton,50.0,17,34,-2.00
71,0,19972,José Coceres,50.0,11,22,-1.00
71,0,01313,Steve Elkington,50.0,28,56,-3.00
71,0,23338,David Gossett,50.0,27,54,E
71,0,01514,Eduardo Herrera,50.0,24,48,-3.00
71,0,06016,Brad Lardon,50.0,12,24,-3.00
71,0,01707,Steve Lowery,50.0,30,60,-1.00
71,0,01724,Jeff Maggert,50.0,26,52,-6.00
71,0,01887,Mark O'Meara,50.0,14,28,-3.00
71,0,01941,Tom Pernice Jr.,50.0,29,58,-4.00
71,0,02101,Joey Sindelar,50.0,27,54,-4.00
71,0,20548,Hidemichi Tanaka,50.0,18,36,+1.00
71,0,12663,Phil Tataurangi,50.0,20,40,-4.00
86,0,19881,Robert Damron,49.1,26,53,-6.00
86,0,01329,Brad Faxon,49.1,26,53,-8.00
86,0,20127,Chris Riley,49.1,28,57,-6.00
89,0,12645,Brent Geiberger,49.0,25,51,-4.00
89,0,06575,Dudley Hart,49.0,25,51,-4.00
91,0,06036,Scott Dunlap,48.9,22,45,-2.00
91,0,10585,Scott McCarron,48.9,23,47,-5.00
93,0,01549,Mike Hulbert,48.8,21,43,-3.00
93,0,01706,Davis Love III,48.8,20,41,-5.00
93,0,01810,Phil Mickelson,48.8,20,41,-5.00
96,0,01161,Mark Calcavecchia,48.7,19,39,-4.00
96,0,01203,Russ Cochran,48.7,19,39,-5.00
98,0,23135,Tim Clark,48.6,18,37,-1.00
98,0,06251,Chris DiMarco,48.6,36,74,-15.00
100,0,08931,Glen Day,48.2,27,56,-8.00
101,0,24357,K.J. Choi,48.1,25,52,-1.00
102,0,12782,Tim Herron,48.0,36,75,-5.00
103,0,12510,Chad Campbell,47.6,30,63,-7.00
103,0,01249,John Daly,47.6,10,21,-3.00
103,0,02246,Duffy Waldorf,47.6,30,63,-4.00
106,0,10860,Justin Leonard,47.5,19,40,-5.00
106,0,23800,Bryce Molder,47.5,19,40,-4.00
108,0,01042,Paul Azinger,47.1,16,34,-4.00
108,0,21209,Sergio Garcia,47.1,16,34,-3.00
108,0,23623,Bo Van Pelt,47.1,16,34,-1.00
111,0,20094,Jonathan Kaye,46.9,23,49,-5.00
112,0,08339,Spike McRoy,46.5,20,43,-6.00
113,0,02239,Scott Verplank,46.4,13,28,-1.00
114,0,06617,Brian Henninger,46.3,19,41,-2.00
114,0,20566,Kaname Yokoo,46.3,19,41,-2.00
116,0,01035,Tommy Armour III,46.2,24,52,-5.00
116,0,21961,Charles Howell III,46.2,24,52,-3.00
118,0,08553,Lee Porter,45.9,28,61,-6.00
119,0,02010,Loren Roberts,45.8,22,48,-5.00
119,0,10425,Jay Williamson,45.8,22,48,-2.00
121,0,01948,Tim Petrovic,45.5,25,55,-5.00
122,0,06515,Shaun Micheel,45.3,24,53,-1.00
123,0,08123,Jeff Brehaut,45.2,14,31,-2.00
123,0,02133,Craig Stadler,45.2,14,31,-3.00
125,0,01361,Dan Forsman,45.1,23,51,-5.00
125,0,01378,David Frost,45.1,23,51,-7.00
127,0,21806,Paul Gow,45.0,27,60,-4.00
128,0,02104,Jeff Sluman,44.8,30,67,E
129,0,23903,Stephen Gangluff,44.7,21,47,-6.00
129,0,10201,Matt Gogel,44.7,21,47,-4.00
131,0,23353,J.J. Henry,44.4,24,54,-3.00
131,0,02322,Richard Zokol,44.4,16,36,-1.00
133,0,01098,Jay Don Blake,44.3,27,61,-8.00
134,0,01771,Blaine McCallister,43.9,18,41,-1.00
134,0,24361,Pat Perez,43.9,18,41,-2.00
136,0,23322,Brett Wetterich,43.8,21,48,-4.00
137,0,01761,Len Mattiace,43.6,24,55,-5.00
137,0,02257,Brian Watts,43.6,17,39,-1.00
139,0,01457,Jay Haas,43.5,27,62,-5.00
139,0,01766,Billy Mayfair,43.5,20,46,-5.00
141,0,21949,Joe Ogilvie,43.3,13,30,E
142,0,01920,Craig Parry,43.2,19,44,-3.00
143,0,01175,Jim Carter,42.9,18,42,-6.00
143,0,06643,Paul Goydos,42.9,12,28,-1.00
143,0,08633,Per-Ulrik Johansson,42.9,24,56,-6.00
143,0,01666,Bernhard Langer,42.9,15,35,-3.00
143,0,10107,Deane Pappas,42.9,21,49,-3.00
143,0,12660,Jesper Parnevik,42.9,21,49,-4.00
143,0,02223,Bob Tway,42.9,24,56,-9.00
150,0,06809,Bob Burns,42.6,26,61,-9.00
150,0,20502,Michael Long,42.6,20,47,-4.00
152,0,12388,Michael Clark II,42.0,21,50,-4.00
153,0,01569,Peter Jacobsen,41.7,15,36,-4.00
153,0,07749,Brett Quigley,41.7,25,60,-4.00
155,0,06012,Greg Kraft,41.5,22,53,-5.00
156,0,22046,Geoff Ogilvy,41.4,24,58,-7.00
157,0,20634,Peter Lonard,41.3,26,63,-3.00
158,0,01142,Bart Bryant,41.2,14,34,-3.00
159,0,11011,Mike Sposa,41.1,30,73,-5.00
160,0,01677,Tom Lehman,41.0,16,39,-3.00
161,0,21633,Steve Allan,40.6,26,64,-8.00
162,0,24937,Jess Daley,40.4,21,52,-5.00
163,0,10733,Kent Jones,40.0,24,60,-6.00
163,0,22293,Heath Slocum,40.0,18,45,-1.00
163,0,02214,Kirk Triplett,40.0,14,35,-3.00
163,0,20436,Garrett Willis,40.0,22,55,-3.00
163,0,08793,Tiger Woods,40.0,12,30,-5.00
168,0,06315,Pete Jordan,39.5,15,38,E
168,0,08993,Franklin Langham,39.5,15,38,-3.00
170,0,08535,Gary Nicklaus,38.9,14,36,-5.00
170,0,10649,Tom Scherrer,38.9,21,54,-4.00
172,0,01723,Andrew Magee,38.6,22,57,-8.00
173,0,01014,Fulton Allem,38.5,15,39,-2.00
174,0,10565,Ian Leggatt,38.3,23,60,-3.00
175,0,24925,Jonathan Byrd,37.3,19,51,-6.00
176,0,19958,Miguel Angel Jiménez,37.0,10,27,-1.00
177,0,08075,Jerry Kelly,36.8,21,57,-5.00
177,0,01619,Skip Kendall,36.8,28,76,-3.00
179,0,19846,Brian Gay,36.7,18,49,-5.00
180,0,23108,Matt Kuchar,36.4,12,33,-4.00
180,0,06498,Matt Peterson,36.4,16,44,-2.00
182,0,06197,Michael Allen,36.2,17,47,-3.00
182,0,02245,Grant Waite,36.2,25,69,-3.00
184,0,21259,Jason Hill,36.1,13,36,+1.00
185,0,01797,Rocco Mediate,36.0,9,25,E
186,0,19817,Michael Muehr,35.7,20,56,-6.00
187,0,20572,Rod Pampling,35.5,27,76,-5.00
188,0,07721,Pat Bates,35.1,20,57,-2.00
188,0,01219,John Cook,35.1,13,37,-3.00
188,0,08545,Glen Hnatiuk,35.1,13,37,-2.00
191,0,20095,Carl Paulson,34.1,14,41,-2.00
192,0,01226,Fred Couples,34.0,17,50,-5.00
193,0,01157,Tom Byrum,33.3,11,33,-2.00
193,0,07457,Steve Flesch,33.3,21,63,-5.00
193,0,01475,Donnie Hammond,33.3,7,21,-2.00
193,0,02099,Scott Simpson,33.3,9,27,-2.00
197,0,09011,David Duval,32.6,14,43,-8.00
198,0,01928,Corey Pavin,32.1,9,28,-3.00
199,0,10457,Frank Nobilo,31.7,19,60,-3.00
200,0,01599,Steve Jones,31.4,11,35,-3.00
201,0,08537,J.P. Hayes,31.3,20,64,-5.00
202,0,10962,Bradley Hughes,30.0,6,20,+1.00
