RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
1,0,20628,Arron Oberholser,2.09,167,80
2,0,10809,Jim Furyk,2.12,214,101
3,0,01361,Dan Forsman,2.13,209,98
4,0,20498,Briny Baird,2.25,245,109
4,0,06567,Vijay Singh,2.25,230,102
6,0,02239,Scott Verplank,2.26,217,96
7,0,08075,Jerry Kelly,2.30,239,104
7,0,01619,Skip Kendall,2.30,253,110
7,0,02104,Jeff Sluman,2.30,239,104
10,0,20229,Stewart Cink,2.31,231,100
10,0,08375,Paul Stankowski,2.31,155,67
12,0,12782,Tim Herron,2.33,233,100
12,0,01723,Andrew Magee,2.33,207,89
12,0,02214,Kirk Triplett,2.33,210,90
15,0,06004,Stephen Ames,2.35,209,89
16,0,01938,David Peoples,2.36,227,96
17,0,01706,Davis Love III,2.37,187,79
17,0,22046,Geoff Ogilvy,2.37,194,82
17,0,20572,Rod Pampling,2.37,197,83
17,0,20548,Hidemichi Tanaka,2.37,265,112
21,0,07721,Pat Bates,2.39,258,108
22,0,10213,Dicky Pride,2.40,175,73
23,0,08931,Glen Day,2.41,243,101
23,0,10423,Mike Weir,2.41,181,75
25,0,06522,Ernie Els,2.42,145,60
25,0,02002,John Riegger,2.42,126,52
25,0,02223,Bob Tway,2.42,206,85
28,0,10885,Robert Allenby,2.43,194,80
28,0,01553,John Huston,2.43,182,75
30,0,08123,Jeff Brehaut,2.44,261,107
30,0,06573,Brandt Jobe,2.44,188,77
30,0,08793,Tiger Woods,2.44,166,68
33,0,12645,Brent Geiberger,2.45,125,51
33,0,01457,Jay Haas,2.45,203,83
35,0,06643,Paul Goydos,2.46,204,83
35,0,01948,Tim Petrovic,2.46,256,104
35,0,22548,Patrick Sheehan,2.46,244,99
38,0,06575,Dudley Hart,2.47,163,66
39,0,20098,Stuart Appleby,2.48,211,85
39,0,21805,Harrison Frazar,2.48,211,85
39,0,20157,Retief Goosen,2.48,159,64
42,0,06251,Chris DiMarco,2.49,232,93
42,0,06332,Neal Lancaster,2.49,266,107
42,0,12680,Shigeki Maruyama,2.49,212,85
42,0,07749,Brett Quigley,2.49,219,88
42,0,02101,Joey Sindelar,2.49,227,91
47,0,07457,Steve Flesch,2.50,270,108
47,0,01378,David Frost,2.50,200,80
47,0,21961,Charles Howell III,2.50,287,115
50,0,10860,Justin Leonard,2.51,188,75
50,0,01945,Kenny Perry,2.51,243,97
52,0,02170,Hal Sutton,2.52,204,81
53,0,06595,Kevin Sutherland,2.53,238,94
53,0,02206,David Toms,2.53,205,81
55,0,01161,Mark Calcavecchia,2.54,213,84
55,0,12510,Chad Campbell,2.54,259,102
55,0,01320,Bob Estes,2.54,231,91
58,0,12652,Cameron Beckman,2.55,212,83
59,0,01388,Robert Gamez,2.56,292,114
59,0,12705,Cliff Kresge,2.56,256,100
59,0,20645,John Senden,2.56,274,107
62,0,06621,Joe Durant,2.57,247,96
62,0,02246,Duffy Waldorf,2.57,221,86
64,0,01381,Fred Funk,2.58,281,109
64,0,01475,Donnie Hammond,2.58,237,92
64,0,20094,Jonathan Kaye,2.58,227,88
64,0,01941,Tom Pernice Jr.,2.58,263,102
68,0,21633,Steve Allan,2.59,127,49
69,0,20127,Chris Riley,2.60,234,90
69,0,10425,Jay Williamson,2.60,239,92
71,0,23541,Ben Crane,2.61,240,92
71,0,20663,Brenden Pappas,2.61,269,103
73,0,19881,Robert Damron,2.63,252,96
73,0,20436,Garrett Willis,2.63,252,96
75,0,10201,Matt Gogel,2.64,193,73
75,0,23353,J.J. Henry,2.64,253,96
77,0,12823,Carlos Franco,2.65,257,97
77,0,08633,Per-Ulrik Johansson,2.65,254,96
77,0,26420,Richard Johnson,2.65,236,89
77,0,01766,Billy Mayfair,2.65,278,105
77,0,10585,Scott McCarron,2.65,215,81
82,0,07867,Woody Austin,2.66,277,104
82,0,08537,J.P. Hayes,2.66,210,79
82,0,10733,Kent Jones,2.66,186,70
82,0,01761,Len Mattiace,2.66,247,93
82,0,12660,Jesper Parnevik,2.66,266,100
87,0,01024,Billy Andrade,2.68,268,100
87,0,01139,Olin Browne,2.68,295,110
87,0,08337,Mike Heinen,2.68,236,88
87,0,08339,Spike McRoy,2.68,271,101
87,0,20095,Carl Paulson,2.68,271,101
92,0,20472,Alex Cejka,2.69,245,91
92,0,21806,Paul Gow,2.69,167,62
94,0,19824,Craig Barlow,2.70,251,93
94,0,07223,Brian Bateman,2.70,181,67
94,0,01810,Phil Mickelson,2.70,216,80
94,0,11011,Mike Sposa,2.70,189,70
98,0,19846,Brian Gay,2.71,263,97
98,0,10565,Ian Leggatt,2.71,184,68
98,0,12602,Dean Wilson,2.71,222,82
101,0,22371,Aaron Baddeley,2.72,182,67
101,0,20121,Todd Fischer,2.72,258,95
101,0,23338,David Gossett,2.72,250,92
101,0,20573,Scott Laycock,2.72,188,69
101,0,06515,Shaun Micheel,2.72,256,94
101,0,25345,Carl Pettersson,2.72,215,79
101,0,06078,Esteban Toledo,2.72,288,106
108,0,08545,Glen Hnatiuk,2.73,243,89
108,0,02010,Loren Roberts,2.73,235,86
110,0,01042,Paul Azinger,2.74,200,73
110,0,01577,Lee Janzen,2.74,219,80
110,0,01928,Corey Pavin,2.74,236,86
113,0,01035,Tommy Armour III,2.75,176,64
113,0,23552,Hank Kuehne,2.75,195,71
113,0,10107,Deane Pappas,2.75,201,73
116,0,21739,Aaron Barber,2.76,259,94
116,0,20029,Notah Begay III,2.76,248,90
116,0,24357,K.J. Choi,2.76,293,106
116,0,06034,Marco Dawson,2.76,232,84
116,0,01968,Nick Price,2.76,171,62
121,0,23135,Tim Clark,2.77,216,78
121,0,01724,Jeff Maggert,2.77,224,81
123,0,24925,Jonathan Byrd,2.78,281,101
123,0,08725,Tom Gillis,2.78,189,68
123,0,01677,Tom Lehman,2.78,228,82
126,0,01098,Jay Don Blake,2.79,209,75
127,0,01666,Bernhard Langer,2.80,179,64
128,0,23983,Luke Donald,2.82,248,88
128,0,11032,Frank Lickliter II,2.82,257,91
128,0,01797,Rocco Mediate,2.82,220,78
128,0,22293,Heath Slocum,2.82,276,98
132,0,01307,Joel Edwards,2.83,170,60
132,0,01569,Peter Jacobsen,2.83,212,75
134,0,01329,Brad Faxon,2.84,270,95
134,0,23034,Brent Schwarzrock,2.84,165,58
136,0,06527,Steve Stricker,2.86,160,56
136,0,21878,Mark Wilson,2.86,229,80
138,0,01132,Mark Brooks,2.87,250,87
138,0,06809,Bob Burns,2.87,241,84
138,0,01157,Tom Byrum,2.87,278,97
138,0,22621,Ben Curtis,2.87,198,69
142,0,20771,Steven Alker,2.89,246,85
142,0,23036,Chris Anderson,2.89,277,96
142,0,07941,Mike Grob,2.89,234,81
142,0,06617,Brian Henninger,2.89,162,56
142,0,23108,Matt Kuchar,2.89,176,61
142,0,01707,Steve Lowery,2.89,231,80
148,0,12662,Thomas Levet,2.90,241,83
149,0,01226,Fred Couples,2.91,195,67
150,0,01175,Jim Carter,2.92,272,93
151,0,20634,Peter Lonard,2.93,264,90
152,0,20574,Mathew Goggin,2.94,253,86
152,0,24361,Pat Perez,2.94,273,93
152,0,10912,Craig Perks,2.94,232,79
155,0,06581,David Sutherland,2.96,216,73
156,0,20593,Greg Chalmers,2.97,282,95
156,0,26950,John Morgan,2.97,235,79
156,0,22295,Darron Stiles,2.97,267,90
159,0,01249,John Daly,2.98,167,56
160,0,20099,Doug Barron,2.99,263,88
160,0,23621,Rory Sabbatini,2.99,278,93
162,0,08547,John Maginnes,3.00,261,87
162,0,22913,John Rollins,3.00,255,85
164,0,01685,J.L. Lewis,3.01,292,97
165,0,20940,Kenichi Kuboya,3.02,269,89
166,0,24356,Jason Buha,3.03,176,58
166,0,20623,Gavin Coles,3.03,200,66
