RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,35310,Lanto Griffin,75,591,12.7
2,0,36699,Patrick Rodgers,69,519,13.3
3,0,27644,Brian Harman,67,547,12.2
3,2,39971,Sungjae Im,67,592,11.3
5,-1,36801,Mark Hubbard,66,538,12.3
5,1,34360,Patrick Reed,66,522,12.6
7,1,48822,Sebastián Muñoz,65,562,11.6
8,2,47959,Bryson DeChambeau,64,482,13.3
8,2,50525,Collin Morikawa,64,520,12.3
10,-4,35449,Adam Long,61,498,12.2
10,0,30927,Brendon Todd,61,580,10.5
12,-4,53165,Doc Redman,60,469,12.8
13,5,40026,Daniel Berger,59,447,13.2
13,-3,33597,Harry Higgs,59,486,12.1
13,21,29478,Kevin Kisner,59,432,13.7
13,8,25396,Kevin Na,59,477,12.4
17,-2,52372,Cameron Champ,58,418,13.9
17,-3,37455,Si Woo Kim,58,449,12.9
19,33,35506,Mackenzie Hughes,57,465,12.3
19,-4,24024,Zach Johnson,57,384,14.8
19,-4,49771,J.T. Poston,57,478,11.9
22,-4,33948,Byeong Hun An,55,433,12.7
22,7,45486,Joaquin Niemann,55,455,12.1
22,-4,31560,Brian Stuard,55,476,11.6
25,9,34099,Harris English,54,478,11.3
25,-4,29970,Dylan Frittelli,54,488,11.1
25,4,46046,Scottie Scheffler,54,506,10.7
25,-4,49960,Sepp Straka,54,426,12.7
29,-5,34076,Joel Dahmen,53,473,11.2
29,-5,47993,Denny McCarthy,53,474,11.2
31,7,48081,Xander Schauffele,52,458,11.4
31,-5,47347,Adam Schenk,52,403,12.9
31,-5,25804,Bubba Watson,52,392,13.3
31,-5,56278,Matthew Wolff,52,454,11.5
35,-6,46402,Talor Gooch,51,526,9.7
35,-6,32640,Troy Merritt,51,392,13.0
35,-6,26476,Chez Reavie,51,384,13.3
35,13,29221,Webb Simpson,51,392,13.0
35,23,33448,Justin Thomas,51,436,11.7
40,-6,39546,Keith Mitchell,50,361,13.9
40,-6,31323,Gary Woodland,50,381,13.1
42,10,46717,Viktor Hovland,49,411,11.9
42,-4,27129,Luke List,49,377,13.0
42,-4,46441,Robby Shelton,49,379,12.9
42,-4,37189,Harold Varner III,49,391,12.5
46,-4,34255,Joseph Bramlett,48,260,18.5
46,-4,34021,Bud Cauley,48,411,11.7
46,-4,46435,Austin Cook,48,328,14.6
46,-4,45609,Tyler Duncan,48,496,9.7
46,12,29420,Billy Horschel,48,432,11.1
46,-4,29518,Brendan Steele,48,405,11.9
46,-4,32254,Xinjun Zhang,48,427,11.2
53,-5,27554,Scott Harrington,47,376,12.5
53,-5,26300,Matt Jones,47,444,10.6
53,-5,29926,Danny Lee,47,411,11.4
53,21,35891,Cameron Smith,47,422,11.1
57,-5,27974,Sung Kang,46,417,11.0
57,-5,46442,Maverick McNealy,46,431,10.7
57,-5,39324,J.J. Spaun,46,342,13.5
57,-5,34046,Jordan Spieth,46,363,12.7
61,-3,33399,Adam Hadwin,45,375,12.0
61,-3,32757,Patton Kizzire,45,345,13.0
61,-3,30163,Henrik Norlander,45,374,12.0
61,-3,47128,Richy Werenski,45,357,12.6
65,-1,47504,Sam Burns,44,381,11.5
65,-1,31557,Jim Herman,44,327,13.5
65,-1,35532,Tom Hoge,44,477,9.2
65,-1,39977,Max Homa,44,411,10.7
65,-1,35461,Beau Hossler,44,344,12.8
65,-1,23108,Matt Kuchar,44,359,12.3
65,-1,33667,Carlos Ortiz,44,452,9.7
65,9,46970,Jon Rahm,44,421,10.5
73,-2,39997,Corey Conners,43,380,11.3
73,15,29725,Tony Finau,43,432,10.0
73,-2,31646,Emiliano Grillo,43,293,14.7
73,15,32839,Hideki Matsuyama,43,435,9.9
73,9,23320,Ryan Palmer,43,445,9.7
73,-2,27214,Kevin Streelman,43,394,10.9
79,14,45526,Abraham Ancer,42,421,10.0
79,-5,51766,Wyndham Clark,42,366,11.5
79,-5,25686,Jason Dufner,42,365,11.5
79,-5,40098,Matt Fitzpatrick,42,334,12.6
79,-5,19846,Brian Gay,42,357,11.8
79,-5,34563,Chesson Hadley,42,322,13.0
79,-5,25818,Scott Piercy,42,357,11.8
86,-4,46550,Brandon Hagy,41,241,17.0
86,-4,32150,Michael Thompson,41,400,10.3
88,-3,12716,Charley Hoffman,40,343,11.7
88,-3,33122,Russell Knox,40,323,12.4
88,-3,23621,Rory Sabbatini,40,370,10.8
91,-3,33490,Bo Hoag,39,300,13.0
91,-3,36871,Matthew NeSmith,39,363,10.7
91,-3,24138,Ian Poulter,39,311,12.5
94,-1,28089,Jason Day,38,299,12.7
94,-1,21961,Charles Howell III,38,341,11.1
94,-1,27649,Brandt Snedeker,38,364,10.4
94,-1,27095,Nick Watney,38,242,15.7
98,0,32102,Rickie Fowler,37,304,12.2
98,3,30925,Dustin Johnson,37,346,10.7
98,0,30944,Jason Kokrak,37,347,10.7
98,18,26851,Marc Leishman,37,368,10.1
98,0,30692,Scott Stallings,37,359,10.3
103,-2,48045,Michael Gellerman,36,208,17.3
103,-2,34098,Russell Henley,36,379,9.5
103,19,28237,Rory McIlroy,36,374,9.6
103,-2,24361,Pat Perez,36,267,13.5
