RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,01161,Mark Calcavecchia,4.62,1280,277
2,0,01042,Paul Azinger,4.63,1411,305
2,0,01633,Tom Kite,4.63,1297,280
2,0,01706,Davis Love III,4.63,1352,292
2,0,01958,Dan Pohl,4.63,1407,304
2,0,01975,Tom Purtzer,4.63,1473,318
2,0,02049,Gene Sauers,4.63,1597,345
8,0,01226,Fred Couples,4.64,1304,281
8,0,01378,David Frost,4.64,1451,313
8,0,01783,Mark McCumber,4.64,1439,310
11,0,01072,Chip Beck,4.65,1414,304
11,0,01093,Ronnie Black,4.65,1531,329
11,0,01777,John McComish,4.65,1130,243
11,0,02146,Payne Stewart,4.65,1470,316
11,0,02241,Bobby Wadkins,4.65,1470,316
16,0,01096,Phil Blackmar,4.66,1560,335
16,0,01303,Bob Eastwood,4.66,1426,306
16,0,01444,Ken Green,4.66,1518,326
16,0,01876,Greg Norman,4.66,931,200
16,0,01884,Mac O'Grady,4.66,1250,268
21,0,01968,Nick Price,4.67,1246,267
21,0,02033,Dave Rummells,4.67,1666,357
21,0,02133,Craig Stadler,4.67,1270,272
21,0,02170,Hal Sutton,4.67,1402,300
21,0,02256,Tom Watson,4.67,1027,220
26,0,01469,Dan Halldorson,4.68,1436,307
26,0,01690,Bruce Lietzke,4.68,1179,252
26,0,02104,Jeff Sluman,4.68,1695,362
29,0,01098,Jay Don Blake,4.69,1552,331
29,0,01156,Curt Byrum,4.69,1810,386
29,0,01329,Brad Faxon,4.69,1524,325
29,0,01527,Scott Hoch,4.69,1355,289
29,0,01666,Bernhard Langer,4.69,872,186
29,0,01823,Larry Mize,4.69,1145,244
29,0,01846,Jodie Mudd,4.69,1565,334
29,0,01926,Steve Pate,4.69,1834,391
29,0,01945,Kenny Perry,4.69,1266,270
38,0,01235,Ben Crenshaw,4.70,1213,258
38,0,01282,Trevor Dodds,4.70,1279,272
38,0,01306,David Edwards,4.70,1033,220
38,0,01346,Ed Fiori,4.70,1368,291
38,0,01418,Bill Glasson,4.70,1456,310
38,0,01513,Denny Hepler,4.70,856,182
38,0,01569,Peter Jacobsen,4.70,1357,289
38,0,01682,Wayne Levi,4.70,1411,300
38,0,01717,Sandy Lyle,4.70,836,178
38,0,01960,Don Pooley,4.70,1418,302
