RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
77,0,01569,Peter Jacobsen,1.796,1800,1002,2.74
77,0,01878,Andy North,1.796,1191,663,2.76
77,0,01941,Tom Pernice Jr.,1.796,1029,573,2.71
77,0,01943,Chris Perry,1.796,2002,1115,2.65
82,0,06142,Mitch Adcock,1.797,1213,675,2.67
82,0,01203,Russ Cochran,1.797,2063,1148,2.67
82,0,01321,Tom Eubank,1.797,1123,625,2.64
82,0,01522,Lon Hinkle,1.797,1299,723,2.97
82,0,02010,Loren Roberts,1.797,2510,1397,2.62
87,0,01035,Tommy Armour III,1.798,1989,1106,2.83
87,0,01945,Kenny Perry,1.798,1615,898,2.96
87,0,02033,Dave Rummells,1.798,1697,944,2.66
87,0,02101,Joey Sindelar,1.798,1721,957,2.64
87,0,02111,Mike Smith,1.798,1861,1035,2.71
87,0,02159,Curtis Strange,1.798,1633,908,2.68
93,0,01390,Buddy Gardner,1.799,2161,1201,2.77
93,0,02167,Mike Sullivan,1.799,1612,896,2.68
95,0,01725,John Mahaffey,1.800,2108,1171,2.49
95,0,02201,Jim Thorpe,1.800,1892,1051,2.67
95,0,02322,Richard Zokol,1.800,1483,824,2.77
98,0,01938,David Peoples,1.801,2448,1359,2.90
98,0,02090,Tom Sieckmann,1.801,1841,1022,2.78
98,0,02225,Howard Twitty,1.801,1970,1094,2.54
101,0,01106,Jim Booros,1.802,1818,1009,2.67
101,0,01323,Brad Fabel,1.802,1890,1049,2.68
101,0,01599,Steve Jones,1.802,1624,901,2.93
104,0,01197,Bobby Clampett,1.803,1165,646,2.77
104,0,01226,Fred Couples,1.803,1635,907,2.80
104,0,01783,Mark McCumber,1.803,1796,996,2.80
107,0,02067,Ted Schulz,1.804,2508,1390,2.71
108,0,02148,Ray Stewart,1.805,2090,1158,2.61
109,0,01443,Hubert Green,1.806,1286,712,2.58
109,0,01499,Mark Hayes,1.806,1564,866,2.86
111,0,01093,Ronnie Black,1.807,1735,960,2.60
111,0,01346,Ed Fiori,1.807,2192,1213,2.59
113,0,01040,Emlyn Aubrey,1.808,2101,1162,2.73
113,0,01151,Clark Burroughs,1.808,2049,1133,2.76
113,0,01475,Donnie Hammond,1.808,1499,829,2.70
116,0,01060,Dave Barr,1.809,2165,1197,2.59
116,0,01154,Bill Buttner,1.809,1795,992,2.61
116,0,01168,David Canipe,1.809,1695,937,2.53
116,0,01201,Lennie Clements,1.809,1702,941,2.64
116,0,01736,Roger Maltbie,1.809,1308,723,2.50
116,0,01835,Tommy Moore,1.809,1827,1010,2.60
116,0,01837,Gil Morgan,1.809,1901,1051,2.71
116,0,02246,Duffy Waldorf,1.809,1818,1005,2.71
124,0,01068,Andy Bean,1.810,1397,772,2.85
124,0,01306,David Edwards,1.810,1564,864,2.55
124,0,01489,Steve Hart,1.810,1325,732,2.54
124,0,01682,Wayne Levi,1.810,1604,886,2.82
124,0,02292,Bob Wolcott,1.810,1841,1017,2.78
129,0,02118,J.C. Snead,1.811,1514,836,2.45
129,0,02267,D.A. Weibring,1.811,1333,736,2.50
131,0,01129,Bill Britton,1.812,2068,1141,2.69
131,0,01303,Bob Eastwood,1.812,1703,940,2.72
131,0,01385,Jim Gallagher Jr.,1.812,2466,1361,2.72
131,0,02087,Don Shirey Jr.,1.812,1937,1069,2.66
135,0,06197,Michael Allen,1.813,1880,1037,2.82
135,0,01633,Tom Kite,1.813,1971,1087,2.77
137,0,01133,Billy Ray Brown,1.814,1823,1005,2.77
137,0,01468,Gary Hallberg,1.814,1736,957,2.75
137,0,02321,Fuzzy Zoeller,1.814,1524,840,2.88
140,0,01156,Curt Byrum,1.815,1884,1038,2.57
140,0,01557,John Inman,1.815,2053,1131,2.48
140,0,01771,Blaine McCallister,1.815,1982,1092,2.68
143,0,01533,P.H. Horgan III,1.816,1683,927,2.76
144,0,06148,Dennis Harrington,1.818,1416,779,2.91
144,0,01549,Mike Hulbert,1.818,2449,1347,2.62
144,0,01553,John Huston,1.818,1551,853,2.91
144,0,01723,Andrew Magee,1.818,2089,1149,2.74
148,0,01571,Barry Jaeckel,1.819,1177,647,2.38
148,0,01607,Brian Kamm,1.819,1008,554,2.49
150,0,01157,Tom Byrum,1.820,1793,985,2.52
150,0,02241,Bobby Wadkins,1.820,2348,1290,2.57
152,0,06140,Sean Murphy,1.821,1122,616,2.55
152,0,02195,Leonard Thompson,1.821,1943,1067,2.62
154,0,01507,Webb Heintzelman,1.822,1948,1069,2.47
154,0,01891,David Ogrin,1.822,1720,944,2.47
156,0,01307,Joel Edwards,1.824,1835,1006,2.45
156,0,01469,Dan Halldorson,1.824,1100,603,2.40
158,0,06332,Neal Lancaster,1.827,1599,875,2.77
159,0,01006,John Adams,1.828,1872,1024,2.81
159,0,01333,Jack Ferenz,1.828,1073,587,2.42
161,0,01266,Clark Dennis,1.829,1789,978,2.63
161,0,06122,Greg Hickman,1.829,1216,665,2.57
161,0,01975,Tom Purtzer,1.829,1752,958,2.65
164,0,01458,Jerry Haas,1.831,1890,1032,2.46
165,0,01797,Rocco Mediate,1.833,1987,1084,2.44
165,0,02180,Harry Taylor,1.833,1296,707,2.42
167,0,06128,Steve Lamontagne,1.834,1827,996,2.55
168,0,01200,Keith Clearwater,1.836,1605,874,2.60
168,0,06144,John Dowdall,1.836,1162,633,2.40
168,0,02190,Doug Tewell,1.836,1840,1002,2.40
171,0,01310,Dave Eichelberger,1.837,2186,1190,2.71
172,0,06130,Jeffrey Wilson,1.838,1581,860,2.49
173,0,01037,Dewey Arnette,1.839,1219,663,2.58
173,0,06284,Jim Hallet,1.839,2534,1378,2.42
175,0,01061,Ray Barr Jr.,1.840,1172,637,2.51
175,0,01946,Peter Persons,1.840,2142,1164,2.33
177,0,06124,Patrick Burke,1.841,1068,580,2.50
178,0,06132,Sonny Skinner,1.842,1615,877,2.30
179,0,02298,Jim Woodward,1.844,1573,853,2.40
180,0,01014,Fulton Allem,1.845,1533,831,2.55
181,0,01935,Calvin Peete,1.847,1374,744,2.26
182,0,06118,Greg Bruckner,1.848,1975,1069,2.41
182,0,02023,Clarence Rose,1.848,1793,970,2.36
182,0,02245,Grant Waite,1.848,1495,809,2.36
185,0,01023,Jerry Anderson,1.850,1160,627,2.04
186,0,02224,Greg Twiggs,1.851,1873,1012,2.64
187,0,01971,Dillard Pruitt,1.854,1706,920,2.36
188,0,01418,Bill Glasson,1.860,1410,758,2.56
188,0,06136,Mike Schuchart,1.860,1378,741,2.38
190,0,02215,Paul Trittler,1.862,1828,982,2.54
191,0,06150,Carl Cooper,1.866,1179,632,2.36
192,0,06425,Rick Todd,1.923,1150,598,1.92
