RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,51634,Sahith Theegala,55
2,0,29725,Tony Finau,51
3,0,35532,Tom Hoge,49
3,0,47995,Davis Riley,49
3,0,46046,Scottie Scheffler,49
6,0,39546,Keith Mitchell,48
7,0,27644,Brian Harman,47
7,0,30692,Scott Stallings,47
7,0,40115,Adam Svensson,47
10,0,47504,Sam Burns,46
10,0,39971,Sungjae Im,46
12,0,48081,Xander Schauffele,45
13,0,47993,Denny McCarthy,44
13,0,49964,Aaron Wise,44
15,0,33399,Adam Hadwin,43
15,0,46442,Maverick McNealy,43
15,0,49771,J.T. Poston,43
15,0,34256,Andrew Putnam,43
15,0,33448,Justin Thomas,43
20,0,37455,Si Woo Kim,42
20,0,36871,Matthew NeSmith,42
20,0,46414,Aaron Rai,42
20,0,57366,Cameron Young,42
24,0,34466,Peter Malnati,41
24,0,45486,Joaquin Niemann,41
24,0,46340,Alex Smalley,41
27,0,51766,Wyndham Clark,40
27,0,46402,Talor Gooch,40
27,0,39977,Max Homa,40
27,0,32640,Troy Merritt,40
27,0,49947,Taylor Moore,40
27,0,51890,Greyson Sigg,40
27,0,35891,Cameron Smith,40
27,0,39324,J.J. Spaun,40
27,0,30927,Brendon Todd,40
36,0,45522,Christiaan Bezuidenhout,39
36,0,35450,Patrick Cantlay,39
36,0,39997,Corey Conners,39
36,0,45157,Cam Davis,39
36,0,45609,Tyler Duncan,39
36,0,34098,Russell Henley,39
36,0,32791,K.H. Lee,39
36,0,37275,Sam Ryder,39
36,0,34046,Jordan Spieth,39
45,0,55708,Hayden Buckley,38
45,0,54628,Lee Hodges,38
45,0,30926,Chris Kirk,38
45,0,33122,Russell Knox,38
45,0,47529,Mito Pereira,38
50,0,40098,Matt Fitzpatrick,37
50,0,36799,Stephan Jaeger,37
50,0,32757,Patton Kizzire,37
50,0,35449,Adam Long,37
50,0,49960,Sepp Straka,37
50,0,51894,Vince Whaley,37
56,0,23108,Matt Kuchar,36
56,0,36326,David Lipsky,36
56,0,28237,Rory McIlroy,36
56,0,27214,Kevin Streelman,36
56,0,33419,Cameron Tringale,36
56,0,47483,Will Zalatoris,36
62,0,33141,Keegan Bradley,35
62,0,31646,Emiliano Grillo,35
62,0,29420,Billy Horschel,35
62,0,28775,Nate Lashley,35
62,0,32839,Hideki Matsuyama,35
62,0,46601,Trey Mullinax,35
62,0,29908,C.T. Pan,35
62,0,40250,Taylor Pendrith,35
62,0,28252,Seamus Power,35
62,0,26476,Chez Reavie,35
62,0,24502,Adam Scott,35
62,0,32150,Michael Thompson,35
74,0,52375,Doug Ghim,34
74,0,46717,Viktor Hovland,34
74,0,26851,Marc Leishman,34
74,0,46970,Jon Rahm,34
74,0,36699,Patrick Rodgers,34
74,0,50095,Austin Smotherman,34
80,0,25900,Lucas Glover,33
80,0,29518,Brendan Steele,33
80,0,31560,Brian Stuard,33
83,0,34076,Joel Dahmen,32
83,0,29970,Dylan Frittelli,32
83,0,35310,Lanto Griffin,32
83,0,24924,Bill Haas,32
83,0,34563,Chesson Hadley,32
83,0,36801,Mark Hubbard,32
83,0,40162,Justin Lower,32
83,0,37189,Harold Varner III,32
83,0,27064,Jhonattan Vegas,32
83,0,52374,Brandon Wu,32
93,0,20229,Stewart Cink,31
93,0,27936,Martin Laird,31
93,0,27129,Luke List,31
93,0,33204,Shane Lowry,31
93,0,48822,Sebastián Muñoz,31
93,0,25818,Scott Piercy,31
93,0,34431,Robert Streb,31
93,0,25493,Nick Taylor,31
101,0,32448,James Hahn,30
101,0,23320,Ryan Palmer,30
103,0,35506,Mackenzie Hughes,29
103,0,34174,John Huh,29
103,0,50525,Collin Morikawa,29
103,0,48699,Callum Tarren,29
107,0,34363,Tyrrell Hatton,28
107,0,49298,Kramer Hickok,28
107,0,33597,Harry Higgs,28
107,0,29478,Kevin Kisner,28
107,0,48117,Kurt Kitayama,28
107,0,31420,Anirban Lahiri,28
107,0,49766,Hank Lebioda,28
107,0,47347,Adam Schenk,28
107,0,34610,Matthias Schwab,28
107,0,31323,Gary Woodland,28
117,0,29535,Brice Garnett,27
117,0,32662,Michael Gligic,27
117,0,21961,Charles Howell III,27
117,0,27349,Alex Noren,27
121,0,30911,Tommy Fleetwood,26
121,0,35461,Beau Hossler,26
121,0,51997,Andrew Novak,26
121,0,33667,Carlos Ortiz,26
121,0,47983,Chad Ramey,26
121,0,23621,Rory Sabbatini,26
121,0,29221,Webb Simpson,26
121,0,34264,Hudson Swafford,26
121,0,23325,Vaughn Taylor,26
121,0,32333,Kevin Tway,26
131,0,23983,Luke Donald,25
131,0,30163,Henrik Norlander,25
131,0,22405,Justin Rose,25
134,0,26300,Matt Jones,24
134,0,51950,Max McGreevy,24
134,0,35617,Martin Trainer,24
134,0,32139,Danny Willett,24
138,0,45526,Abraham Ancer,23
138,0,37212,Paul Barjon,23
138,0,34255,Joseph Bramlett,23
138,0,46435,Austin Cook,23
138,0,47988,Nick Hardy,23
138,0,12716,Charley Hoffman,23
138,0,27974,Sung Kang,23
138,0,55182,Tom Kim,23
138,0,30944,Jason Kokrak,23
138,0,35879,Kelly Kraft,23
148,0,24925,Jonathan Byrd,22
148,0,24024,Zach Johnson,22
148,0,36884,Ben Kohles,22
148,0,26596,Ryan Moore,22
148,0,34360,Patrick Reed,22
148,0,27770,Camilo Villegas,22
154,0,28089,Jason Day,21
154,0,32816,Satoshi Kodaira,21
154,0,29926,Danny Lee,21
154,0,24361,Pat Perez,21
154,0,53165,Doc Redman,21
154,0,47856,Seth Reeves,21
154,0,10381,Curtis Thompson,21
161,0,25396,Kevin Na,20
161,0,33486,Roger Sloan,20
161,0,54783,Dylan Wu,20
164,0,29289,S.Y. Noh,19
164,0,48887,Matt Wallace,19
164,0,47128,Richy Werenski,19
164,0,45540,Jared Wolfe,19
168,0,19803,Ryan Armour,18
168,0,32366,Kevin Chappell,18
168,0,59095,Chris Gotterup,18
168,0,29974,Branden Grace,18
168,0,24980,Scott Gutschewski,18
168,0,36689,Brooks Koepka,18
168,0,25572,Graeme McDowell,18
168,0,22056,Cameron Percy,18
168,0,27139,David Skinns,18
168,0,27649,Brandt Snedeker,18
168,0,40006,Erik van Rooyen,18
179,0,30978,Kiradech Aphibarnrat,17
179,0,48084,Wesley Bryan,17
179,0,35110,Brett Drewitt,17
179,0,32102,Rickie Fowler,17
179,0,19846,Brian Gay,17
179,0,30925,Dustin Johnson,17
179,0,31202,William McGirt,17
179,0,25198,Francesco Molinari,17
179,0,56278,Matthew Wolff,17
188,0,29479,Scott Brown,16
188,0,26329,Louis Oosthuizen,16
188,0,29484,Peter Uihlein,16
188,0,28114,Dawie van der Walt,16
188,0,27095,Nick Watney,16
193,0,40026,Daniel Berger,15
193,0,52372,Cameron Champ,15
193,0,39058,Lucas Herbert,15
193,0,24138,Ian Poulter,15
193,0,39953,Chase Seiffert,15
193,0,30110,Kyle Stanley,15
199,0,22371,Aaron Baddeley,14
199,0,34099,Harris English,14
199,0,54655,Patrick Flavin,14
199,0,46550,Brandon Hagy,14
199,0,31557,Jim Herman,14
199,0,54421,Garrick Higgo,14
199,0,33490,Bo Hoag,14
199,0,36852,Jim Knous,14
207,0,28420,Ryan Brehm,13
207,0,33653,Thomas Detry,13
207,0,26331,Charl Schwartzel,13
210,0,21209,Sergio Garcia,12
210,0,33410,Andrew Landry,12
212,0,34409,David Lingmerth,11
212,0,33413,Ben Martin,11
212,0,24140,Sean O'Hair,11
212,0,27963,Chris Stroud,11
212,0,23623,Bo Van Pelt,11
212,0,25632,Jimmy Walker,11
218,0,39436,Joshua Creel,10
219,0,27895,Jonas Blixt,9
219,0,29268,Bronson Burgoon,9
219,0,25364,Paul Casey,9
219,0,25686,Jason Dufner,9
219,0,30750,Tommy Gainey,9
219,0,24358,Robert Garrigus,9
219,0,52686,Rasmus Hojgaard,9
219,0,34213,Grayson Murray,9
227,0,20593,Greg Chalmers,8
227,0,52215,Robert MacIntyre,8
227,0,40042,Tyler McCumber,8
230,0,26758,David Hearn,7
230,0,25240,D.A. Points,7
230,0,25804,Bubba Watson,7
233,0,28259,Sangmoon Bae,6
233,0,24846,Ricky Barnes,6
233,0,26499,Rafa Cabrera Bello,6
233,0,47959,Bryson DeChambeau,6
233,0,57362,Austin Eckroat,6
233,0,34587,Chan Kim,6
233,0,48051,Yannik Paul,6
233,0,39328,Conrad Shindler,6
233,0,21528,Henrik Stenson,6
242,0,33974,Dean Burmester,5
242,0,23541,Ben Crane,5
242,0,54591,Ben Griffin,5
242,0,39975,Michael Kim,5
242,0,37378,Min Woo Lee,5
242,0,39537,Chris Naegel,5
242,0,49228,Keita Nakajima,5
242,0,39327,Ben Silverman,5
242,0,57364,Michael Thorbjornsen,5
242,0,45242,Kevin Yu,5
252,0,37273,Derek Ernst,4
252,0,57975,Harry Hall,4
252,0,23353,J.J. Henry,4
252,0,46732,Rick Lamb,4
252,0,45523,Thriston Lawrence,4
252,0,35296,Haotong Li,4
252,0,01810,Phil Mickelson,4
252,0,39834,Guido Migliozzi,4
252,0,57944,Andy Ogletree,4
252,0,33293,Thomas Pieters,4
252,0,46464,Jordan L Smith,4
252,0,54364,Stephen Stallings Jr.,4
252,0,27330,Josh Teater,4
252,0,23788,D.J. Trahan,4
266,0,56676,John Augenstein,3
266,0,24507,Jason Bohn,3
266,0,32070,Rafael Campos,3
266,0,57492,Eugenio Chacarra,3
266,0,35557,Aaron Cockerill,3
266,0,39067,MJ Daffue,3
266,0,25369,Jamie Donaldson,3
266,0,28679,Fabián Gómez,3
266,0,48372,Marcus Helligkilde,3
266,0,20433,Mark Hensby,3
266,0,54781,Grant Hirschman,3
266,0,33461,Morgan Hoffmann,3
266,0,47056,Rikuya Hoshino,3
266,0,26420,Richard Johnson,3
266,0,47917,Takumi Kanaya,3
266,0,27408,Martin Kaymer,3
266,0,50188,S.H. Kim,3
266,0,32627,Espen Kofstad,3
266,0,34364,David Law,3
266,0,32881,Hugo León,3
266,0,55509,Hurly Long,3
266,0,27933,John Merrick,3
266,0,35706,Niklas Norgaard Moller,3
266,0,56320,Bryson Nimmer,3
266,0,47679,Victor Perez,3
266,0,46798,Anthony Quayle,3
266,0,29476,Kyle Reifers,3
266,0,48867,Matti Schmid,3
266,0,26951,Johnson Wagner,3
266,0,20396,Lee Westwood,3
266,0,29454,Bernd Wiesberger,3
297,0,52955,Ludvig Aberg,2
297,0,52096,Adri Arnaus,2
297,0,30996,Mark Baldwin,2
297,0,33803,Lucas Bjerregaard,2
297,0,34310,Alexander Björk,2
297,0,45836,Richard Bland,2
297,0,60004,Jacob Bridgeman,2
297,0,36837,Julien Brun,2
297,0,21753,Brian Davis,2
297,0,55412,Mickey DeMorat,2
297,0,35376,Roberto Díaz,2
297,0,29954,Robert Dinwiddie,2
297,0,29936,Ryan Fox,2
297,0,10809,Jim Furyk,2
297,0,26503,Alfredo Garcia-Heredia,2
297,0,46594,Ricardo Gouveia,2
297,0,52453,Nicolai Hojgaard,2
297,0,32775,Shugo Imahira,2
297,0,36514,Yuki Inamori,2
297,0,27747,Hiroshi Iwata,2
297,0,31138,Scott Jamieson,2
297,0,48018,Sadom Kaewkanjana,2
297,0,48632,Yuto Katsuragawa,2
297,0,50323,Minkyu Kim,2
297,0,29370,Mikko Korhonen,2
297,0,47461,Andrew Kozan,2
297,0,35104,Tom Lewis,2
297,0,51441,KK Limbhasut,2
297,0,01706,Davis Love III,2
297,0,24490,George McNeill,2
297,0,58944,Blake McShea,2
297,0,33674,Adrian Meronk,2
297,0,55789,Taylor Montgomery,2
297,0,29256,James Morrison,2
297,0,52322,John Murphy,2
297,0,32344,Lukas Nemecz,2
297,0,33968,Thorbjørn Olesen,2
297,0,39262,Alvaro Ortiz,2
297,0,58849,Turk Pettit,2
297,0,27556,Ted Potter Jr.,2
297,0,58594,Spencer Ralston,2
297,0,25562,Andres Romero,2
297,0,50057,Robin Roussel,2
297,0,31569,Jason Scrivener,2
297,0,49801,Preston Stanley,2
297,0,48929,Santiago Tarrio,2
297,0,58168,Davis Thompson,2
297,0,27140,Justin Walters,2
297,0,33936,Gunner Wiebe,2
297,0,47579,Kyle Wilshire,2
347,0,33948,Byeong Hun An,1
347,0,45194,Marcus Armitage,1
347,0,21407,Arjun Atwal,1
347,0,60369,Sam Bairstow,1
347,0,32334,Charlie Beljan,1
347,0,39043,Juan Carlos Benitez,1
347,0,27958,Ryan Blaum,1
347,0,63342,Barclay Brown,1
347,0,01139,Olin Browne,1
347,0,26500,Alejandro Cañizares,1
347,0,48898,David Carey,1
347,0,52444,Filippo Celli,1
347,0,24357,K.J. Choi,1
347,0,24494,Erik Compton,1
347,0,47154,Martin Contini,1
347,0,39524,Sean Crocker,1
347,0,58605,Quade Cummins,1
347,0,49533,James Hart du Preez,1
347,0,28307,Matt Every,1
347,0,50223,Ewen Ferguson,1
347,0,36634,JD Fernandez,1
347,0,48098,Sebastian Garcia Rodriguez,1
347,0,28125,Josh Geary,1
347,0,06643,Paul Goydos,1
347,0,51414,Brent Grant,1
347,0,31273,Gavin Kyle Green,1
347,0,35539,Luke Guthrie,1
347,0,47987,Cole Hammer,1
347,0,52462,Chase Hanna,1
347,0,28938,Justin Harding,1
347,0,20766,Padraig Harrington,1
347,0,35778,Kazuki Higa,1
347,0,51287,Ryo Hisatsune,1
347,0,57869,Benjamin James,1
347,0,61560,Aaron Jarvis,1
347,0,55955,Matthew Jordan,1
347,0,56249,Peter Jung,1
347,0,27899,Rikard Karlberg,1
347,0,46879,Naoyuki Kataoka,1
347,0,08075,Jerry Kelly,1
347,0,52091,Blake Kennedy,1
347,0,23802,Brad Kennedy,1
347,0,30957,Maximilian Kieffer,1
347,0,47842,Hanbyeol Kim,1
347,0,34500,Ryosuke Kinoshita,1
347,0,22986,Søren Kjeldsen,1
347,0,33689,Jinichiro Kozuma,1
347,0,46930,Jaekyeong Lee,1
347,0,25799,Niklas Lemke,1
347,0,37447,Zander Lombard,1
347,0,29772,Michael Lorenzo-Vera,1
347,0,29461,Jamie Lovemark,1
347,0,54190,Richard Mansell,1
347,0,59872,Brad Marek,1
347,0,51491,Brandon Matthews,1
347,0,52341,Andrew McCain,1
347,0,10375,Sean McCarty,1
347,0,23091,Alan Morin,1
347,0,28593,Jesse Mueller,1
347,0,28521,Ryutaro Nagano,1
347,0,29275,Naoto Nakanishi,1
347,0,45729,Drew Nesbitt,1
347,0,26328,Shaun Norris,1
347,0,48933,Ryuichi Oiwa,1
347,0,47235,Garrett Okamura,1
347,0,34575,Adrian Otaegui,1
347,0,31016,Tomoharu Otsuki,1
347,0,34414,Chris Paisley,1
347,0,59160,John Pak,1
347,0,28723,John Parry,1
347,0,48153,Matthieu Pavon,1
347,0,63307,Nathan Petronzio,1
347,0,33196,Carlos Pigem,1
347,0,59164,James Piot,1
347,0,63011,Quinn Riley,1
347,0,33568,Kalle Samooja,1
347,0,31242,Marcel Schneider,1
347,0,49022,Yoseop Seo,1
347,0,39113,Shubhankar Sharma,1
347,0,52583,Sanghun Shin,1
347,0,23481,Marcel Siem,1
347,0,31225,Joel Sjöholm,1
347,0,46405,Sebastian Soderberg,1
347,0,55893,Sam Stevens,1
347,0,45396,Tomoyasu Sugiyama,1
347,0,50493,Justin Suh,1
347,0,45478,Julian Suri,1
347,0,50584,Connor Syme,1
347,0,35261,Miguel Tabuena,1
347,0,08385,Omar Uresti,1
347,0,52666,Sami Valimaki,1
347,0,45227,Lars Van Meijel,1
347,0,35181,Daniel van Tonder,1
347,0,63123,Travis Vick,1
347,0,34126,Scott Vincent,1
347,0,55940,Andrew Wilson,1
347,0,27506,Oliver Wilson,1
347,0,08793,Tiger Woods,1
347,0,33870,Ashun Wu,1
347,0,29939,Fabrizio Zanotti,1
