RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
1,0,28237,Rory McIlroy,68.670,4134,-13.830,60
2,0,35891,Cameron Smith,69.203,4271,19.612,62
3,0,40098,Matt Fitzpatrick,69.217,4865,-19.784,70
4,0,46046,Scottie Scheffler,69.293,5787,33.571,84
5,0,48081,Xander Schauffele,69.462,4964,37.253,72
6,0,35450,Patrick Cantlay,69.468,4693,30.836,68
7,0,33448,Justin Thomas,69.493,5232,49.477,76
8,0,30911,Tommy Fleetwood,69.653,3909,-8.456,56
9,0,33204,Shane Lowry,69.661,4040,.338,58
10,0,47483,Will Zalatoris,69.698,5286,11.069,76
11,0,29725,Tony Finau,69.748,5949,49.317,86
12,0,46970,Jon Rahm,69.755,4871,11.884,70
13,0,39971,Sungjae Im,69.762,6091,48.024,88
14,0,47504,Sam Burns,69.768,5549,32.422,80
15,0,45486,Joaquin Niemann,69.829,5560,26.336,80
16,0,57366,Cameron Young,69.844,5711,16.185,82
17,0,50525,Collin Morikawa,69.863,4178,13.764,60
18,0,39546,Keith Mitchell,69.916,5978,34.794,86
19,0,34098,Russell Henley,69.933,5424,30.800,78
20,0,39997,Corey Conners,69.941,6064,20.892,87
21,0,49964,Aaron Wise,69.944,5970,45.182,86
22,0,47993,Denny McCarthy,69.971,6981,16.085,100
23,0,39977,Max Homa,69.972,5729,8.691,82
24,0,34363,Tyrrell Hatton,70.010,4495,-14.373,64
25,0,29420,Billy Horschel,70.023,4886,15.591,70
26,0,46402,Talor Gooch,70.063,4931,43.453,71
27,0,32839,Hideki Matsuyama,70.116,5003,45.366,72
28,0,46717,Viktor Hovland,70.163,4882,29.387,70
29,0,27644,Brian Harman,70.195,6361,26.789,91
30,0,47529,Mito Pereira,70.216,6222,27.222,89
31,0,34046,Jordan Spieth,70.240,5161,36.742,74
32,0,47995,Davis Riley,70.259,6570,34.325,94
33,0,46442,Maverick McNealy,70.282,6138,46.813,88
34,0,36801,Mark Hubbard,70.284,4728,51.308,68
35,0,23108,Matt Kuchar,70.291,4954,36.665,71
36,0,49771,J.T. Poston,70.295,6141,44.982,88
37,0,28252,Seamus Power,70.303,5438,45.625,78
38,0,45522,Christiaan Bezuidenhout,70.320,5596,29.564,80
39,0,32640,Troy Merritt,70.338,6398,2.765,91
40,0,33141,Keegan Bradley,70.354,5612,16.288,80
41,0,35532,Tom Hoge,70.366,6714,41.169,96
42,0,21961,Charles Howell III,70.389,3766,34.982,54
43,0,22405,Justin Rose,70.406,3794,7.932,54
44,0,35449,Adam Long,70.417,6157,39.665,88
45,0,37189,Harold Varner III,70.422,4829,30.110,69
46,0,30926,Chris Kirk,70.425,5888,27.674,84
47,0,30927,Brendon Todd,70.439,5808,38.405,83
48,0,30692,Scott Stallings,70.457,6707,56.832,96
48,0,31323,Gary Woodland,70.457,4872,-10.486,69
50,0,34256,Andrew Putnam,70.468,6578,45.987,94
51,0,40250,Taylor Pendrith,70.506,4952,53.921,71
51,0,24502,Adam Scott,70.506,5046,30.456,72
53,0,26851,Marc Leishman,70.511,5048,28.784,72
54,0,27064,Jhonattan Vegas,70.521,5403,27.128,77
55,0,48822,Sebastián Muñoz,70.524,5826,27.485,83
56,0,46340,Alex Smalley,70.535,6521,38.798,93
57,0,27349,Alex Noren,70.545,4478,36.886,64
58,0,27936,Martin Laird,70.574,4637,20.888,66
59,0,32791,K.H. Lee,70.578,6880,36.609,98
60,0,29221,Webb Simpson,70.583,4140,24.380,59
61,0,36871,Matthew NeSmith,70.594,6482,12.631,92
62,0,33399,Adam Hadwin,70.595,6307,46.569,90
62,0,36699,Patrick Rodgers,70.595,5976,24.587,85
64,0,34610,Matthias Schwab,70.598,4912,29.851,70
65,0,33122,Russell Knox,70.603,6246,37.652,89
66,0,46414,Aaron Rai,70.637,6245,41.677,89
67,0,35506,Mackenzie Hughes,70.640,5796,-3.504,82
68,0,39324,J.J. Spaun,70.669,6674,39.600,95
69,0,27129,Luke List,70.679,5643,11.346,80
69,0,29518,Brendan Steele,70.679,5139,20.570,73
71,0,45609,Tyler Duncan,70.696,5733,64.112,82
72,0,45157,Cam Davis,70.714,5747,51.584,82
73,0,35310,Lanto Griffin,70.735,5502,15.309,78
74,0,34174,John Huh,70.737,5179,55.515,74
75,0,33419,Cameron Tringale,70.761,6472,38.052,92
76,0,23320,Ryan Palmer,70.763,4729,12.130,67
77,0,51766,Wyndham Clark,70.771,6817,47.764,97
78,0,30944,Jason Kokrak,70.778,4293,24.455,61
79,0,32816,Satoshi Kodaira,70.785,3583,27.018,51
80,0,51634,Sahith Theegala,70.788,7911,88.099,113
81,0,48699,Callum Tarren,70.801,4859,26.248,69
82,0,36326,David Lipsky,70.802,6190,40.562,88
83,0,29908,C.T. Pan,70.803,5777,28.806,82
84,0,28089,Jason Day,70.806,4009,26.944,57
85,0,23621,Rory Sabbatini,70.836,3855,40.957,55
86,0,36799,Stephan Jaeger,70.841,5988,33.445,85
87,0,47988,Nick Hardy,70.845,4150,29.826,59
88,0,34076,Joel Dahmen,70.855,5985,37.633,85
89,0,31420,Anirban Lahiri,70.869,5082,20.560,72
90,0,40115,Adam Svensson,70.877,7015,72.692,100
91,0,26300,Matt Jones,70.879,4287,36.639,61
92,0,23983,Luke Donald,70.882,4721,28.086,67
92,0,48117,Kurt Kitayama,70.882,4937,24.747,70
94,0,54628,Lee Hodges,70.889,6531,61.690,93
95,0,27214,Kevin Streelman,70.901,6178,61.254,88
96,0,28775,Nate Lashley,70.902,5321,67.521,76
97,0,34431,Robert Streb,70.906,5844,41.167,83
98,0,37455,Si Woo Kim,70.916,6893,56.773,98
99,0,45526,Abraham Ancer,70.917,4071,42.161,58
100,0,51894,Vince Whaley,70.923,5957,71.429,85
101,0,19803,Ryan Armour,70.924,3527,19.214,50
102,0,23325,Vaughn Taylor,70.928,3718,41.203,53
103,0,25493,Nick Taylor,70.930,6224,17.822,88
104,0,49947,Taylor Moore,70.939,5897,61.908,84
105,0,24361,Pat Perez,70.941,4374,24.369,62
106,0,22056,Cameron Percy,70.947,3088,33.649,44
107,0,31646,Emiliano Grillo,70.965,5891,70.057,84
108,0,29478,Kevin Kisner,70.966,4630,53.740,66
109,0,32448,James Hahn,70.973,4993,46.106,71
110,0,35461,Beau Hossler,70.980,4974,-5.423,70
111,0,32102,Rickie Fowler,70.987,5040,.088,71
112,0,51890,Greyson Sigg,70.994,6321,68.423,90
113,0,52374,Brandon Wu,71.006,5203,51.450,74
114,0,46601,Trey Mullinax,71.008,5745,77.668,82
115,0,29970,Dylan Frittelli,71.013,6574,30.248,93
116,0,26476,Chez Reavie,71.039,5999,39.277,85
117,0,55708,Hayden Buckley,71.041,6410,54.692,91
118,0,52375,Doug Ghim,71.056,5935,33.712,84
119,0,34466,Peter Malnati,71.059,7249,70.116,103
120,0,37275,Sam Ryder,71.064,6202,51.622,88
121,0,39953,Chase Seiffert,71.067,3610,14.420,51
122,0,32150,Michael Thompson,71.070,5902,67.921,84
123,0,29926,Danny Lee,71.072,3687,8.760,52
124,0,24138,Ian Poulter,71.078,3118,9.452,44
125,0,25818,Scott Piercy,71.084,5429,44.486,77
126,0,49298,Kramer Hickok,71.087,6437,31.936,91
127,0,40162,Justin Lower,71.093,5068,50.683,72
128,0,49766,Hank Lebioda,71.098,5642,45.812,80
129,0,50095,Austin Smotherman,71.106,5429,46.131,77
130,0,32139,Danny Willett,71.114,4398,11.052,62
131,0,20229,Stewart Cink,71.118,5443,33.111,77
131,0,47347,Adam Schenk,71.118,6393,7.575,90
133,0,49960,Sepp Straka,71.119,6940,29.672,98
134,0,24925,Jonathan Byrd,71.135,4013,41.670,57
135,0,35879,Kelly Kraft,71.144,4870,38.927,69
136,0,24024,Zach Johnson,71.174,4536,19.161,64
137,0,39058,Lucas Herbert,71.179,3849,-5.322,54
138,0,47983,Chad Ramey,71.208,5160,38.173,73
139,0,36689,Brooks Koepka,71.234,3257,19.785,46
140,0,24924,Bill Haas,71.255,6349,63.994,90
141,0,25198,Francesco Molinari,71.263,3764,12.915,53
142,0,25900,Lucas Glover,71.270,6583,45.093,93
143,0,32757,Patton Kizzire,71.285,6346,69.635,90
144,0,32662,Michael Gligic,71.296,5002,60.030,71
145,0,51997,Andrew Novak,71.303,5367,52.004,76
146,0,31560,Brian Stuard,71.332,6300,48.574,89
147,0,30163,Henrik Norlander,71.365,5091,47.290,72
148,0,56278,Matthew Wolff,71.375,3352,2.640,47
149,0,29535,Brice Garnett,71.376,5438,57.921,77
150,0,36884,Ben Kohles,71.385,4452,45.256,63
151,0,48887,Matt Wallace,71.400,3974,24.407,56
152,0,40006,Erik van Rooyen,71.453,3410,19.760,48
153,0,53165,Doc Redman,71.467,5584,61.858,79
154,0,34264,Hudson Swafford,71.490,4530,45.355,64
155,0,29289,S.Y. Noh,71.496,4457,47.228,63
156,0,24980,Scott Gutschewski,71.510,3961,43.541,56
156,0,12716,Charley Hoffman,71.510,4889,45.191,69
158,0,52372,Cameron Champ,71.527,3990,15.530,56
159,0,46435,Austin Cook,71.543,4882,54.466,69
160,0,32333,Kevin Tway,71.554,5454,55.634,77
161,0,51950,Max McGreevy,71.556,5110,42.058,72
162,0,34563,Chesson Hadley,71.565,5658,67.197,80
163,0,36852,Jim Knous,71.566,3614,35.845,51
164,0,33486,Roger Sloan,71.569,5189,35.535,73
165,0,33597,Harry Higgs,71.606,5693,35.480,80
166,0,45540,Jared Wolfe,71.611,4175,50.026,59
167,0,30978,Kiradech Aphibarnrat,71.616,3756,39.654,53
168,0,34255,Joseph Bramlett,71.619,5745,56.137,81
169,0,54783,Dylan Wu,71.628,4756,43.070,67
170,0,33667,Carlos Ortiz,71.632,4320,49.563,61
171,0,27649,Brandt Snedeker,71.691,4193,36.790,59
172,0,27770,Camilo Villegas,71.708,4911,36.837,69
173,0,37212,Paul Barjon,71.752,5043,51.363,71
174,0,31557,Jim Herman,71.791,3628,33.337,51
175,0,10381,Curtis Thompson,71.839,4550,47.665,64
176,0,35617,Martin Trainer,71.841,5551,52.581,78
177,0,27139,David Skinns,71.907,4694,51.878,66
178,0,32366,Kevin Chappell,71.909,3912,43.002,55
179,0,27974,Sung Kang,71.923,5678,75.813,80
180,0,33490,Bo Hoag,71.970,3497,29.552,49
181,0,47856,Seth Reeves,72.005,4762,62.337,67
182,0,27095,Nick Watney,72.038,5450,24.886,76
183,0,46550,Brandon Hagy,72.071,5572,49.541,78
184,0,25686,Jason Dufner,72.076,3589,14.815,50
185,0,48084,Wesley Bryan,72.093,3497,35.569,49
186,0,54421,Garrick Higgo,72.172,4178,7.952,58
187,0,28114,Dawie van der Walt,72.198,4436,40.271,62
188,0,35110,Brett Drewitt,72.233,4149,40.542,58
189,0,47128,Richy Werenski,72.310,4509,46.560,63
190,0,39436,Joshua Creel,72.388,3374,28.239,47
191,0,27895,Jonas Blixt,72.679,3601,32.962,50
