RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,01313,Steve Elkington,42,11,4,15,1997250
2,0,02159,Curtis Strange,36,0,2,7,1997260
3,0,01487,Jeff Hart,34,0,2,11,1997280
4,0,01457,Jay Haas,30,0,1,18,1997420
5,0,01361,Dan Forsman,28,1,2,9,1997440
5,0,01527,Scott Hoch,28,1,1,9,1997370
7,0,02223,Bob Tway,27,2,1,1,1997020
8,0,01093,Ronnie Black,26,0,3,11,1997370
8,0,07267,Allen Doyle,26,1,1,10,1997330
8,0,02218,Ted Tryba,26,1,4,15,1997030
11,0,01553,John Huston,25,0,1,12,1997450
11,0,01619,Skip Kendall,25,0,2,10,1997440
11,0,01943,Chris Perry,25,0,4,17,1997430
11,0,02292,Bob Wolcott,25,1,2,4,1997290
15,0,01116,Michael Bradley,24,1,1,18,1997050
15,0,01161,Mark Calcavecchia,24,7,1,1,1997020
15,0,09011,David Duval,24,0,4,17,1997030
15,0,01797,Rocco Mediate,24,3,2,3,1997440
15,0,02146,Payne Stewart,24,0,4,18,1997440
20,0,10207,Jimmy Johnston,23,2,3,15,1997440
20,0,01599,Steve Jones,23,0,4,7,1997020
20,0,06332,Neal Lancaster,23,1,4,18,1997350
20,0,01723,Andrew Magee,23,2,3,5,1997410
20,0,02008,Lee Rinker,23,0,2,3,1997040
20,0,02170,Hal Sutton,23,6,4,5,1997020
20,0,12663,Phil Tataurangi,23,5,3,15,1997310
27,0,01157,Tom Byrum,22,2,3,6,1997290
27,0,01175,Jim Carter,22,3,3,1,1997440
27,0,06621,Joe Durant,22,3,3,14,1997440
27,0,01418,Bill Glasson,22,1,1,1,1997450
27,0,01549,Mike Hulbert,22,2,1,18,1997410
27,0,10585,Scott McCarron,22,2,2,5,1997190
27,0,12660,Jesper Parnevik,22,0,1,6,1997040
34,0,01133,Billy Ray Brown,21,0,2,10,1997290
34,0,01201,Lennie Clements,21,0,3,6,1997170
34,0,06036,Scott Dunlap,21,1,1,1,1997450
34,0,06044,Scott Gump,21,1,4,5,1997280
34,0,01706,Davis Love III,21,0,4,3,1997380
34,0,01707,Steve Lowery,21,1,2,16,1997370
34,0,01724,Jeff Maggert,21,1,4,6,1997020
34,0,10457,Frank Nobilo,21,0,2,1,1997220
34,0,01996,Mike Reid,21,0,3,13,1997040
34,0,02101,Joey Sindelar,21,4,2,12,1997020
34,0,06613,Tommy Tolles,21,1,2,4,1997120
45,0,01024,Billy Andrade,20,1,2,17,1997310
45,0,06124,Patrick Burke,20,1,4,13,1997020
45,0,01203,Russ Cochran,20,1,2,18,1997440
45,0,19881,Robert Damron,20,1,3,12,1997440
45,0,06315,Pete Jordan,20,0,4,16,1997050
45,0,01766,Billy Mayfair,20,1,1,13,1997440
45,0,01771,Blaine McCallister,20,5,1,5,1997410
45,0,01975,Tom Purtzer,20,1,2,7,1997430
45,0,07749,Brett Quigley,20,7,1,7,1997440
45,0,02023,Clarence Rose,20,0,1,6,1997450
45,0,02226,Tray Tyner,20,11,2,18,1997390
45,0,08793,Tiger Woods,20,0,1,2,1997210
57,0,01326,Nick Faldo,19,0,3,11,1997010
57,0,01381,Fred Funk,19,2,1,8,1997030
57,0,01414,Bob Gilder,19,0,1,8,1997190
57,0,06643,Paul Goydos,19,1,1,3,1997060
57,0,02095,Larry Silveira,19,1,4,2,1997040
57,0,02104,Jeff Sluman,19,1,3,9,1997370
57,0,06595,Kevin Sutherland,19,5,4,1,1997310
64,0,20099,Doug Barron,18,0,2,10,1997390
64,0,07363,Craig Bowden,18,1,2,17,1997280
64,0,01307,Joel Edwards,18,3,4,4,1997050
