RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL MISSED,TOTAL FWYS,RELATIVE TO PAR
54,0,02106,Chris Smith,16.14,198,1227,+0.14
55,0,23338,David Gossett,16.16,198,1225,+0.14
56,0,08633,Per-Ulrik Johansson,16.18,187,1156,+0.17
57,0,12652,Cameron Beckman,16.26,174,1070,+0.16
57,0,01527,Scott Hoch,16.26,132,812,+0.20
59,0,12826,Paul Claxton,16.30,176,1080,+0.32
60,0,01475,Donnie Hammond,16.33,122,747,+0.18
61,0,19846,Brian Gay,16.35,238,1456,+0.17
62,0,19958,Miguel Angel Jiménez,16.40,102,622,+0.25
63,0,10213,Dicky Pride,16.56,107,646,+0.29
64,0,02101,Joey Sindelar,16.90,216,1278,+0.19
65,0,10733,Kent Jones,16.92,221,1306,+0.29
66,0,02002,John Riegger,16.99,190,1118,+0.27
67,0,20498,Briny Baird,17.01,247,1452,+0.15
67,0,07223,Brian Bateman,17.01,201,1182,+0.24
69,0,01707,Steve Lowery,17.06,190,1114,+0.11
70,0,02246,Duffy Waldorf,17.13,193,1127,+0.14
71,0,01175,Jim Carter,17.21,202,1174,+0.12
72,0,01761,Len Mattiace,17.24,222,1288,+0.21
73,0,20094,Jonathan Kaye,17.26,175,1014,+0.23
74,0,21961,Charles Howell III,17.40,228,1310,+0.05
75,0,01569,Peter Jacobsen,17.41,152,873,+0.17
76,0,11032,Frank Lickliter II,17.42,186,1068,+0.13
76,0,01945,Kenny Perry,17.42,207,1188,+0.08
78,0,01948,Tim Petrovic,17.47,202,1156,+0.17
79,0,01577,Lee Janzen,17.49,195,1115,+0.15
80,0,01329,Brad Faxon,17.53,170,970,+0.14
81,0,06251,Chris DiMarco,17.59,217,1234,+0.05
82,0,01706,Davis Love III,17.63,171,970,+0.16
82,0,02104,Jeff Sluman,17.63,249,1412,+0.10
84,0,10425,Jay Williamson,17.64,211,1196,+0.26
85,0,01553,John Huston,17.69,217,1227,+0.11
85,0,08993,Franklin Langham,17.69,155,876,+0.25
87,0,24925,Jonathan Byrd,17.70,214,1209,+0.25
87,0,06573,Brandt Jobe,17.70,219,1237,+0.07
89,0,20105,Jeff Gove,17.72,201,1134,+0.20
90,0,01599,Steve Jones,17.87,149,834,+0.23
91,0,23353,J.J. Henry,17.91,254,1418,+0.26
92,0,20095,Carl Paulson,17.92,200,1116,+0.18
93,0,01098,Jay Don Blake,17.97,248,1380,+0.12
94,0,06567,Vijay Singh,18.04,202,1120,+0.03
95,0,06350,Bob May,18.11,213,1176,+0.20
96,0,01926,Steve Pate,18.17,141,776,+0.13
96,0,26289,Boo Weekley,18.17,133,732,+0.27
98,0,01185,Brandel Chamblee,18.19,207,1138,+0.22
99,0,20634,Peter Lonard,18.31,201,1098,+0.10
100,0,19824,Craig Barlow,18.33,143,780,+0.32
101,0,08339,Spike McRoy,18.34,139,758,+0.19
102,0,06012,Greg Kraft,18.35,204,1112,+0.25
103,0,20645,John Senden,18.37,216,1176,+0.11
104,0,08537,J.P. Hayes,18.41,176,956,+0.22
105,0,01938,David Peoples,18.43,259,1405,+0.17
106,0,10585,Scott McCarron,18.45,207,1122,+0.10
107,0,11011,Mike Sposa,18.53,270,1457,+0.22
108,0,06078,Esteban Toledo,18.57,244,1314,+0.16
109,0,06036,Scott Dunlap,18.61,177,951,+0.31
110,0,10201,Matt Gogel,18.63,172,923,+0.19
111,0,20229,Stewart Cink,18.64,187,1003,+0.17
112,0,23800,Bryce Molder,18.67,155,830,+0.31
113,0,20572,Rod Pampling,18.68,229,1226,+0.16
114,0,01361,Dan Forsman,18.69,200,1070,+0.17
114,0,01685,J.L. Lewis,18.69,240,1284,+0.26
116,0,08793,Tiger Woods,18.75,132,704,-0.03
117,0,02133,Craig Stadler,18.77,146,778,+0.14
118,0,12823,Carlos Franco,18.80,256,1362,+0.15
119,0,21209,Sergio Garcia,18.91,149,788,+0.09
120,0,01666,Bernhard Langer,18.98,101,532,+0.24
121,0,24357,K.J. Choi,19.01,200,1052,+0.14
122,0,01810,Phil Mickelson,19.02,202,1062,+0.07
123,0,06575,Dudley Hart,19.03,185,972,+0.22
123,0,23177,Kenneth Staton,19.03,250,1314,+0.18
125,0,06016,Brad Lardon,19.05,141,740,+0.32
126,0,20098,Stuart Appleby,19.08,208,1090,+0.18
127,0,02223,Bob Tway,19.09,232,1215,+0.06
128,0,07457,Steve Flesch,19.12,248,1297,+0.15
128,0,12680,Shigeki Maruyama,19.12,183,957,+0.16
130,0,10423,Mike Weir,19.17,199,1038,+0.11
131,0,07003,David Berganio Jr.,19.19,198,1032,+0.16
132,0,06515,Shaun Micheel,19.22,246,1280,+0.15
133,0,01378,David Frost,19.52,229,1173,+0.25
134,0,01374,Robin Freeman,19.53,198,1014,+0.29
135,0,01941,Tom Pernice Jr.,19.58,244,1246,+0.15
136,0,10565,Ian Leggatt,19.60,223,1138,+0.17
137,0,01203,Russ Cochran,19.69,178,904,+0.22
138,0,12645,Brent Geiberger,19.71,234,1187,+0.23
139,0,12388,Michael Clark II,19.73,246,1247,+0.24
139,0,08881,Tripp Isenhour,19.73,174,882,+0.25
139,0,06595,Kevin Sutherland,19.73,204,1034,+0.20
142,0,23903,Stephen Gangluff,19.77,189,956,+0.23
142,0,08375,Paul Stankowski,19.77,241,1219,+0.17
144,0,01457,Jay Haas,19.78,201,1016,+0.14
145,0,20566,Kaname Yokoo,19.85,188,947,+0.17
146,0,23541,Ben Crane,19.89,217,1091,+0.22
147,0,02110,Jerry Smith,19.90,230,1156,+0.24
148,0,06522,Ernie Els,20.19,130,644,+0.12
148,0,20043,Edward Fryatt,20.19,239,1184,+0.32
148,0,24361,Pat Perez,20.19,211,1045,+0.25
151,0,06617,Brian Henninger,20.21,176,871,+0.17
152,0,01887,Mark O'Meara,20.34,142,698,+0.13
153,0,01035,Tommy Armour III,20.39,221,1084,+0.27
154,0,21805,Harrison Frazar,20.41,230,1127,+0.23
154,0,01677,Tom Lehman,20.41,160,784,+0.16
156,0,09011,David Duval,20.42,175,857,+0.18
157,0,06004,Stephen Ames,20.46,223,1090,+0.11
158,0,21806,Paul Gow,20.53,263,1281,+0.24
159,0,06373,José María Olazábal,20.54,138,672,+0.19
160,0,23125,Brad Elder,20.61,197,956,+0.25
161,0,01313,Steve Elkington,20.62,199,965,+0.15
162,0,08535,Gary Nicklaus,20.70,177,855,+0.33
163,0,07867,Woody Austin,20.71,264,1275,+0.27
164,0,10912,Craig Perks,20.72,206,994,+0.27
165,0,23623,Bo Van Pelt,20.75,205,988,+0.33
166,0,01161,Mark Calcavecchia,20.90,190,909,+0.18
167,0,02245,Grant Waite,20.93,274,1309,+0.21
168,0,21633,Steve Allan,20.94,249,1189,+0.20
169,0,21259,Jason Hill,21.02,160,761,+0.31
170,0,20502,Michael Long,21.09,193,915,+0.28
171,0,21949,Joe Ogilvie,21.45,136,634,+0.33
172,0,01514,Eduardo Herrera,21.46,176,820,+0.25
173,0,24937,Jess Daley,21.63,210,971,+0.11
174,0,02322,Richard Zokol,21.70,148,682,+0.40
175,0,23614,Rich Beem,21.75,266,1223,+0.06
176,0,06527,Steve Stricker,21.77,155,712,+0.19
177,0,02099,Scott Simpson,21.84,180,824,+0.24
178,0,20574,Mathew Goggin,21.98,175,796,+0.22
178,0,23322,Brett Wetterich,21.98,247,1124,+0.26
180,0,06332,Neal Lancaster,22.00,279,1268,+0.14
181,0,22046,Geoff Ogilvy,22.24,256,1151,+0.15
182,0,01024,Billy Andrade,22.27,267,1199,+0.21
183,0,10649,Tom Scherrer,22.34,284,1271,+0.29
184,0,02257,Brian Watts,22.50,169,751,+0.30
185,0,23621,Rory Sabbatini,22.72,172,757,+0.19
186,0,06613,Tommy Tolles,23.00,190,826,+0.21
187,0,19817,Michael Muehr,23.18,213,919,+0.28
188,0,01042,Paul Azinger,23.58,175,742,+0.21
189,0,12782,Tim Herron,23.64,278,1176,+0.13
190,0,01927,Dennis Paulson,23.90,277,1159,+0.16
191,0,12663,Phil Tataurangi,24.03,253,1053,+0.13
192,0,07749,Brett Quigley,24.56,304,1238,+0.29
193,0,20663,Brenden Pappas,24.59,197,801,+0.29
194,0,01723,Andrew Magee,24.98,292,1169,+0.13
195,0,20593,Greg Chalmers,25.60,310,1211,+0.17
196,0,10107,Deane Pappas,26.24,302,1151,+0.25
197,0,01226,Fred Couples,26.31,191,726,+0.10
198,0,12660,Jesper Parnevik,26.54,246,927,+0.13
199,0,01249,John Daly,27.02,177,655,+0.13
200,0,06197,Michael Allen,27.53,269,977,+0.22
201,0,01549,Mike Hulbert,28.69,204,711,+0.25
202,0,10117,Bob Heintz,29.62,258,871,+0.36
