RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,02010,Loren Roberts,20.22,164,811
2,0,02321,Fuzzy Zoeller,20.21,155,767
3,0,01553,John Huston,19.62,174,887
4,0,01968,Nick Price,19.35,126,651
5,0,06527,Steve Stricker,18.90,182,963
6,0,01226,Fred Couples,18.77,104,554
7,0,01724,Jeff Maggert,18.28,170,930
8,0,01876,Greg Norman,18.24,124,680
9,0,02267,D.A. Weibring,18.18,120,660
10,0,01161,Mark Calcavecchia,18.01,159,883
11,0,01200,Keith Clearwater,17.93,163,909
12,0,01810,Phil Mickelson,17.88,125,699
13,0,01755,Dick Mast,17.79,153,860
14,0,01677,Tom Lehman,17.75,153,862
15,0,01378,David Frost,17.64,148,839
15,0,01559,Hale Irwin,17.64,139,788
17,0,01235,Ben Crenshaw,17.60,160,909
18,0,02170,Hal Sutton,17.52,177,1010
19,0,01771,Blaine McCallister,17.37,173,996
20,0,02241,Bobby Wadkins,17.27,120,695
21,0,01331,Rick Fehr,17.21,138,802
22,0,01098,Jay Don Blake,17.15,155,904
23,0,01418,Bill Glasson,17.07,133,779
24,0,01633,Tom Kite,17.06,138,809
24,0,01928,Corey Pavin,17.06,124,727
26,0,01823,Larry Mize,16.88,132,782
27,0,01690,Bruce Lietzke,16.78,103,614
28,0,01457,Jay Haas,16.73,179,1070
29,0,02131,Mike Springer,16.65,148,889
30,0,01116,Michael Bradley,16.63,155,932
30,0,01219,John Cook,16.63,141,848
32,0,01408,Kelly Gibson,16.60,159,958
33,0,01837,Gil Morgan,16.59,115,693
34,0,01266,Clark Dennis,16.57,167,1008
34,0,01320,Bob Estes,16.57,166,1002
34,0,01329,Brad Faxon,16.57,163,984
34,0,01385,Jim Gallagher Jr.,16.57,143,863
38,0,01527,Scott Hoch,16.53,165,998
39,0,02159,Curtis Strange,16.44,143,870
40,0,01890,Brett Ogle,16.39,100,610
41,0,02104,Jeff Sluman,16.37,157,959
42,0,01313,Steve Elkington,16.33,105,643
43,0,06809,Bob Burns,16.17,114,705
44,0,02033,Dave Rummells,16.15,168,1040
45,0,02239,Scott Verplank,16.12,108,670
46,0,01701,Bob Lohr,16.11,146,906
47,0,01143,Brad Bryant,16.07,181,1126
48,0,02225,Howard Twitty,16.06,146,909
49,0,01414,Bob Gilder,16.05,135,841
50,0,06567,Vijay Singh,16.03,110,686
51,0,06214,Guy Boros,15.98,154,964
52,0,01072,Chip Beck,15.95,144,903
53,0,06791,Mark Wurtz,15.87,133,838
54,0,06575,Dudley Hart,15.79,132,836
55,0,01975,Tom Purtzer,15.76,113,717
56,0,01374,Robin Freeman,15.68,148,944
57,0,01060,Dave Barr,15.64,152,972
58,0,01945,Kenny Perry,15.63,166,1062
59,0,01971,Dillard Pruitt,15.62,142,909
60,0,01014,Fulton Allem,15.60,136,872
60,0,02133,Craig Stadler,15.60,112,718
62,0,01388,Robert Gamez,15.59,123,789
63,0,08931,Glen Day,15.53,151,972
63,0,07101,Dave Stockton Jr.,15.53,146,940
65,0,01569,Peter Jacobsen,15.50,109,703
66,0,01203,Russ Cochran,15.44,151,978
67,0,01139,Olin Browne,15.38,144,936
68,0,06315,Pete Jordan,15.35,140,912
69,0,02214,Kirk Triplett,15.34,145,945
70,0,06058,John Flannery,15.29,148,968
71,0,06012,Greg Kraft,15.26,137,898
72,0,02146,Payne Stewart,15.24,121,794
73,0,06657,Steve Rintoul,15.22,126,828
74,0,08337,Mike Heinen,15.21,125,822
75,0,01156,Curt Byrum,15.18,126,830
76,0,01783,Mark McCumber,15.16,124,818
77,0,06034,Marco Dawson,15.15,132,871
78,0,01306,David Edwards,15.11,129,854
78,0,02256,Tom Watson,15.11,86,569
80,0,02246,Duffy Waldorf,15.07,124,823
81,0,01707,Steve Lowery,15.06,148,983
82,0,01706,Davis Love III,15.03,142,945
82,0,06577,John Wilson,15.03,129,858
84,0,01996,Mike Reid,15.01,106,706
85,0,01196,Brian Claar,14.98,154,1028
86,0,01261,Jay Delsing,14.96,137,916
86,0,01288,Ed Dougherty,14.96,152,1016
88,0,01891,David Ogrin,14.95,139,930
88,0,01905,Joe Ozaki,14.95,97,649
90,0,01549,Mike Hulbert,14.94,160,1071
91,0,01510,Nolan Henke,14.93,122,817
92,0,01926,Steve Pate,14.91,144,966
93,0,02007,Larry Rinker,14.89,116,779
94,0,01824,Yoshinori Mizumaki,14.85,94,633
95,0,01468,Gary Hallberg,14.81,120,810
96,0,06090,Jim McGovern,14.80,145,980
97,0,01201,Lennie Clements,14.76,128,867
98,0,01330,David Feherty,14.75,104,705
98,0,02223,Bob Tway,14.75,123,834
100,0,02049,Gene Sauers,14.72,127,863
101,0,10809,Jim Furyk,14.71,145,986
102,0,02294,Willie Wood,14.70,117,796
103,0,02242,Lanny Wadkins,14.69,104,708
104,0,08375,Paul Stankowski,14.68,116,790
105,0,06251,Chris DiMarco,14.67,130,886
106,0,06617,Brian Henninger,14.61,108,739
107,0,01361,Dan Forsman,14.59,103,706
108,0,01435,Wayne Grady,14.57,87,597
109,0,01444,Ken Green,14.54,130,894
110,0,01185,Brandel Chamblee,14.52,131,902
111,0,06197,Michael Allen,14.51,146,1006
112,0,01282,Trevor Dodds,14.44,119,824
112,0,01381,Fred Funk,14.44,157,1087
112,0,01920,Craig Parry,14.44,95,658
115,0,01577,Lee Janzen,14.41,133,923
116,0,02206,David Toms,14.29,135,945
117,0,06643,Paul Goydos,14.27,153,1072
118,0,01927,Dennis Paulson,14.25,112,786
119,0,01682,Wayne Levi,14.17,122,861
119,0,06140,Sean Murphy,14.17,123,868
121,0,12663,Phil Tataurangi,14.12,97,687
121,0,02218,Ted Tryba,14.12,157,1112
123,0,02099,Scott Simpson,14.09,103,731
124,0,06020,Steve Brodie,14.07,123,874
125,0,02067,Ted Schulz,14.05,111,790
126,0,01132,Mark Brooks,14.02,164,1170
127,0,01938,David Peoples,14.00,127,907
128,0,01093,Ronnie Black,13.99,115,822
128,0,12660,Jesper Parnevik,13.99,81,579
130,0,01887,Mark O'Meara,13.97,131,938
131,0,07569,Mark Carnevale,13.89,125,900
132,0,01495,Morris Hatalsky,13.85,108,780
133,0,01607,Brian Kamm,13.82,136,984
134,0,02190,Doug Tewell,13.77,122,886
135,0,01475,Donnie Hammond,13.76,120,872
136,0,02245,Grant Waite,13.71,99,722
137,0,07235,John Morse,13.67,108,790
137,0,02303,Robert Wrenn,13.67,73,534
139,0,01353,Bruce Fleisher,13.58,116,854
140,0,01986,Joey Rassett,13.54,99,731
141,0,12661,Todd Barranger,13.53,94,695
142,0,02101,Joey Sindelar,13.52,91,673
143,0,10213,Dicky Pride,13.50,105,778
143,0,02201,Jim Thorpe,13.50,106,785
145,0,01723,Andrew Magee,13.48,127,942
146,0,01550,Ed Humenik,13.46,123,914
146,0,02230,Stan Utley,13.46,102,758
148,0,01024,Billy Andrade,13.42,122,909
149,0,02135,Mike Standly,13.34,127,952
150,0,06609,Rob Boldt,13.26,81,611
151,0,06332,Neal Lancaster,13.25,132,996
152,0,01864,Larry Nelson,13.21,74,560
153,0,01748,Doug Martin,13.16,110,836
154,0,01629,Eddie Kirby,13.13,70,533
155,0,06088,Steve Gotsche,13.08,76,581
155,0,06589,Jeff Woodland,13.08,113,864
157,0,01766,Billy Mayfair,13.07,137,1048
158,0,02090,Tom Sieckmann,13.05,107,820
159,0,02100,Tim Simpson,13.03,123,944
160,0,01006,John Adams,13.01,109,838
161,0,01129,Bill Britton,12.94,92,711
162,0,01096,Phil Blackmar,12.86,90,700
163,0,01307,Joel Edwards,12.50,111,888
