RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,06575,Dudley Hart,13,849,0
2,0,01330,David Feherty,11,715,0
3,0,06197,Michael Allen,10,1015,0
3,0,01060,Dave Barr,10,981,0
3,0,02067,Ted Schulz,10,800,0
3,0,02206,David Toms,10,953,0
7,0,06809,Bob Burns,8,713,0
8,0,01133,Billy Ray Brown,7,578,0
8,0,02135,Mike Standly,7,958,0
10,0,01388,Robert Gamez,6,794,0
10,0,01468,Gary Hallberg,6,815,0
12,0,06609,Rob Boldt,5,616,0
12,0,06214,Guy Boros,5,964,0
12,0,01444,Ken Green,5,899,0
12,0,06128,Steve Lamontagne,5,818,0
12,0,06567,Vijay Singh,5,691,0
17,0,06012,Greg Kraft,4,898,0
18,0,06020,Steve Brodie,3,877,0
18,0,01418,Bill Glasson,3,779,0
18,0,01771,Blaine McCallister,3,996,0
18,0,02099,Scott Simpson,3,731,0
18,0,02131,Mike Springer,3,889,0
18,0,02225,Howard Twitty,3,912,0
18,0,02239,Scott Verplank,3,673,0
25,0,01024,Billy Andrade,2,909,0
25,0,01132,Mark Brooks,2,1170,0
25,0,01196,Brian Claar,2,1028,0
25,0,01203,Russ Cochran,2,980,0
25,0,01235,Ben Crenshaw,2,909,0
25,0,08931,Glen Day,2,972,0
25,0,01353,Bruce Fleisher,2,854,0
25,0,01374,Robin Freeman,2,944,0
25,0,01408,Kelly Gibson,2,958,0
25,0,01435,Wayne Grady,2,597,0
25,0,01724,Jeff Maggert,2,930,0
25,0,01766,Billy Mayfair,2,1048,0
25,0,01887,Mark O'Meara,2,938,0
25,0,01928,Corey Pavin,2,727,0
25,0,01996,Mike Reid,2,706,0
25,0,02049,Gene Sauers,2,864,0
25,0,02201,Jim Thorpe,2,785,0
42,0,01072,Chip Beck,1,903,0
42,0,01093,Ronnie Black,1,822,0
42,0,01129,Bill Britton,1,711,0
42,0,01139,Olin Browne,1,936,0
42,0,07569,Mark Carnevale,1,900,0
42,0,01226,Fred Couples,1,554,0
42,0,01261,Jay Delsing,1,916,0
42,0,01282,Trevor Dodds,1,824,0
42,0,01320,Bob Estes,1,1002,0
42,0,01329,Brad Faxon,1,984,0
42,0,06058,John Flannery,1,968,0
42,0,01378,David Frost,1,839,0
42,0,01381,Fred Funk,1,1087,0
42,0,10809,Jim Furyk,1,986,0
42,0,01457,Jay Haas,1,1070,0
42,0,06617,Brian Henninger,1,739,0
42,0,01553,John Huston,1,887,0
42,0,01577,Lee Janzen,1,923,0
42,0,01633,Tom Kite,1,809,0
42,0,01648,Billy Kratzert,1,694,0
42,0,01677,Tom Lehman,1,862,0
42,0,01707,Steve Lowery,1,983,0
42,0,01723,Andrew Magee,1,942,0
42,0,06090,Jim McGovern,1,980,0
42,0,01810,Phil Mickelson,1,699,0
42,0,01824,Yoshinori Mizumaki,1,633,0
42,0,01837,Gil Morgan,1,693,0
42,0,01876,Greg Norman,1,680,0
42,0,01890,Brett Ogle,1,610,0
42,0,01927,Dennis Paulson,1,786,0
42,0,10213,Dicky Pride,1,778,0
42,0,02090,Tom Sieckmann,1,820,0
42,0,02104,Jeff Sluman,1,959,0
42,0,02133,Craig Stadler,1,718,0
42,0,02146,Payne Stewart,1,794,0
42,0,07101,Dave Stockton Jr.,1,940,0
42,0,06527,Steve Stricker,1,963,0
42,0,02170,Hal Sutton,1,1010,0
42,0,02218,Ted Tryba,1,1112,0
42,0,02242,Lanny Wadkins,1,708,0
42,0,02246,Duffy Waldorf,1,823,0
42,0,06589,Jeff Woodland,1,864,0
