RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,24502,Adam Scott,20,2016030
2,0,28089,Jason Day,18,2016150
3,0,40026,Daniel Berger,17,2016180
4,0,25686,Jason Dufner,14,2016250
4,0,24024,Zach Johnson,14,2016250
6,0,34264,Hudson Swafford,13,2016290
7,0,33122,Russell Knox,12,2016250
8,0,34099,Harris English,11,2016300
8,0,10809,Jim Furyk,11,2016320
8,0,31646,Emiliano Grillo,11,2016310
8,0,26596,Ryan Moore,11,2016320
8,0,26331,Charl Schwartzel,11,2016300
8,0,34046,Jordan Spieth,11,2016300
14,0,29478,Kevin Kisner,10,2016340
14,0,34360,Patrick Reed,10,2016350
16,0,36689,Brooks Koepka,9,2016290
16,0,27649,Brandt Snedeker,9,2016370
16,0,27064,Jhonattan Vegas,9,2016350
19,0,35545,Blayne Barber,8,2016350
19,0,32102,Rickie Fowler,8,2016350
19,0,06527,Steve Stricker,8,2016270
22,0,24846,Ricky Barnes,7,2016360
22,0,33141,Keegan Bradley,7,2016350
22,0,27408,Martin Kaymer,7,2016220
25,0,28259,Sangmoon Bae,6,2015430
25,0,26525,Grégory Bourdy,6,2013310
25,0,25364,Paul Casey,6,2016420
25,0,23320,Ryan Palmer,6,2016400
25,0,22405,Justin Rose,6,2016370
25,0,31560,Brian Stuard,6,2016420
25,0,02190,Doug Tewell,6,1999230
32,0,26499,Rafa Cabrera Bello,5,2016320
32,0,34021,Bud Cauley,5,2016390
32,0,23063,Scott Hend,5,2016030
32,0,23108,Matt Kuchar,5,2016430
32,0,27503,Steve LeBrun,5,2013290
32,0,01682,Wayne Levi,5,2001300
32,0,36326,David Lipsky,5,2015040
32,0,24140,Sean O'Hair,5,2016460
32,0,26329,Louis Oosthuizen,5,2016420
32,0,33293,Thomas Pieters,5,2016050
32,0,35451,Scott Pinckney,5,2016390
32,0,30946,Alex Prugh,5,2016330
44,0,32366,Kevin Chappell,4,2016470
44,0,25203,SSP Chawrasia,4,2008140
44,0,23699,Danny Chia,4,2010310
44,0,23983,Luke Donald,4,2016460
44,0,29725,Tony Finau,4,2016430
44,0,28500,Martin Flores,4,2015420
44,0,33399,Adam Hadwin,4,2016450
44,0,27141,J.B. Holmes,4,2016470
44,0,34174,John Huh,4,2016450
44,0,29222,Billy Hurley III,4,2016450
44,0,30925,Dustin Johnson,4,2016470
44,0,34242,Andrew Johnston,4,2016340
44,0,22986,Søren Kjeldsen,4,2016370
44,0,29461,Jamie Lovemark,4,2016450
44,0,28237,Rory McIlroy,4,2016470
44,0,22400,Hennie Otto,4,2010350
44,0,25818,Scott Piercy,4,2016460
44,0,29518,Brendan Steele,4,2016430
44,0,33418,Shawn Stefani,4,2016430
44,0,26951,Johnson Wagner,4,2016450
44,0,20396,Lee Westwood,4,2016240
44,0,31323,Gary Woodland,4,2016470
66,0,40058,Zac Blair,3,2016430
66,0,32200,Roberto Castro,3,2016480
66,0,34262,Jon Curran,3,2016470
66,0,28751,Andrew Dodt,3,2015430
66,0,22983,Bradley Dredge,3,2008090
66,0,20721,Darren Fichardt,3,2014040
66,0,08725,Tom Gillis,3,2016390
66,0,25900,Lucas Glover,3,2016350
66,0,28679,Fabián Gómez,3,2016470
66,0,29720,Andres Gonzales,3,2016430
66,0,27644,Brian Harman,3,2016470
66,0,20766,Padraig Harrington,3,2016400
66,0,26758,David Hearn,3,2016470
66,0,29930,Mike Hendry,3,2013110
66,0,31557,Jim Herman,3,2016470
66,0,35461,Beau Hossler,3,2012260
66,0,37455,Si Woo Kim,3,2016480
66,0,30944,Jason Kokrak,3,2016470
66,0,22806,Doug LaBelle II,3,2014420
66,0,34466,Peter Malnati,3,2016450
66,0,32839,Hideki Matsuyama,3,2016480
66,0,46442,Maverick McNealy,3,2015360
66,0,20095,Carl Paulson,3,2011450
66,0,29476,Kyle Reifers,3,2016470
66,0,25457,Alexandre Rocha,3,2013100
66,0,02084,Bob Shearer,3,1984320
66,0,25321,Lee Slattery,3,2012320
66,0,30110,Kyle Stanley,3,2016450
66,0,20580,Andre Stolz,3,2011300
66,0,27214,Kevin Streelman,3,2016470
66,0,35314,Andy Sullivan,3,2016340
66,0,25632,Jimmy Walker,3,2016480
