RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF CUTS
1,0,24502,Adam Scott,20
2,0,28089,Jason Day,18
3,0,40026,Daniel Berger,17
4,0,25686,Jason Dufner,14
4,0,24024,Zach Johnson,14
6,0,34264,Hudson Swafford,13
7,0,33122,Russell Knox,12
8,0,34099,Harris English,11
8,0,10809,Jim Furyk,11
8,0,31646,Emiliano Grillo,11
8,0,26596,Ryan Moore,11
8,0,26331,Charl Schwartzel,11
8,0,34046,Jordan Spieth,11
14,0,29478,Kevin Kisner,10
14,0,34360,Patrick Reed,10
16,0,36689,Brooks Koepka,9
16,0,27649,Brandt Snedeker,9
16,0,27064,Jhonattan Vegas,9
19,0,35545,Blayne Barber,8
19,0,32102,Rickie Fowler,8
19,0,06527,Steve Stricker,8
22,0,24846,Ricky Barnes,7
22,0,33141,Keegan Bradley,7
22,0,27408,Martin Kaymer,7
25,0,25364,Paul Casey,6
25,0,23320,Ryan Palmer,6
25,0,22405,Justin Rose,6
25,0,31560,Brian Stuard,6
29,0,26499,Rafa Cabrera Bello,5
29,0,34021,Bud Cauley,5
29,0,23063,Scott Hend,5
29,0,23108,Matt Kuchar,5
29,0,24140,Sean O'Hair,5
29,0,26329,Louis Oosthuizen,5
29,0,33293,Thomas Pieters,5
29,0,35451,Scott Pinckney,5
29,0,30946,Alex Prugh,5
38,0,32366,Kevin Chappell,4
38,0,23983,Luke Donald,4
38,0,29725,Tony Finau,4
38,0,33399,Adam Hadwin,4
38,0,27141,J.B. Holmes,4
38,0,34174,John Huh,4
38,0,29222,Billy Hurley III,4
38,0,30925,Dustin Johnson,4
38,0,34242,Andrew Johnston,4
38,0,22986,Søren Kjeldsen,4
38,0,29461,Jamie Lovemark,4
38,0,28237,Rory McIlroy,4
38,0,25818,Scott Piercy,4
38,0,29518,Brendan Steele,4
38,0,33418,Shawn Stefani,4
38,0,26951,Johnson Wagner,4
38,0,20396,Lee Westwood,4
38,0,31323,Gary Woodland,4
56,0,40058,Zac Blair,3
56,0,26525,Grégory Bourdy,3
56,0,32200,Roberto Castro,3
56,0,34262,Jon Curran,3
56,0,08725,Tom Gillis,3
56,0,25900,Lucas Glover,3
56,0,28679,Fabián Gómez,3
56,0,29720,Andres Gonzales,3
56,0,27644,Brian Harman,3
56,0,20766,Padraig Harrington,3
56,0,26758,David Hearn,3
56,0,31557,Jim Herman,3
56,0,37455,Si Woo Kim,3
56,0,30944,Jason Kokrak,3
56,0,34466,Peter Malnati,3
56,0,32839,Hideki Matsuyama,3
56,0,29476,Kyle Reifers,3
56,0,30110,Kyle Stanley,3
56,0,27214,Kevin Streelman,3
56,0,35314,Andy Sullivan,3
56,0,25632,Jimmy Walker,3
56,0,32139,Danny Willett,3
78,0,22371,Aaron Baddeley,2
78,0,10505,Shane Bertsch,2
78,0,27895,Jonas Blixt,2
78,0,32070,Rafael Campos,2
78,0,20472,Alex Cejka,2
78,0,20593,Greg Chalmers,2
78,0,25203,SSP Chawrasia,2
78,0,23699,Danny Chia,2
78,0,20229,Stewart Cink,2
78,0,28937,George Coetzee,2
78,0,49633,Charlie Danielson,2
78,0,28751,Andrew Dodt,2
78,0,28500,Martin Flores,2
78,0,21209,Sergio Garcia,2
78,0,29974,Branden Grace,2
78,0,24924,Bill Haas,2
78,0,46550,Brandon Hagy,2
78,0,32448,James Hahn,2
78,0,20608,David Howell,2
78,0,21961,Charles Howell III,2
78,0,26908,Yuta Ikeda,2
78,0,24511,Thongchai Jaidee,2
78,0,19958,Miguel Angel Jiménez,2
78,0,46440,Smylie Kaufman,2
78,0,30926,Chris Kirk,2
78,0,35879,Kelly Kraft,2
78,0,33410,Andrew Landry,2
78,0,34261,Scott Langley,2
78,0,31109,Richard Lee,2
78,0,26851,Marc Leishman,2
78,0,34409,David Lingmerth,2
78,0,01766,Billy Mayfair,2
78,0,31202,William McGirt,2
78,0,01810,Phil Mickelson,2
78,0,46601,Trey Mullinax,2
78,0,25396,Kevin Na,2
78,0,27349,Alex Noren,2
78,0,22046,Geoff Ogilvy,2
78,0,10213,Dicky Pride,2
78,0,39251,Ryan Ruffels,2
78,0,23621,Rory Sabbatini,2
78,0,36521,Young-han Song,2
78,0,34431,Robert Streb,2
78,0,23325,Vaughn Taylor,2
78,0,33448,Justin Thomas,2
78,0,28114,Dawie van der Walt,2
78,0,37189,Harold Varner III,2
78,0,25804,Bubba Watson,2
78,0,21878,Mark Wilson,2
