RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,23983,Luke Donald,77.17,71,92
2,0,26420,Richard Johnson,72.82,75,103
3,0,10423,Mike Weir,72.27,86,119
4,0,06373,José María Olazábal,71.93,82,114
5,0,06527,Steve Stricker,71.83,102,142
6,0,01329,Brad Faxon,70.86,107,151
7,0,12680,Shigeki Maruyama,70.33,147,209
8,0,10809,Jim Furyk,70.25,111,158
9,0,08537,J.P. Hayes,70.21,99,141
10,0,01928,Corey Pavin,69.82,118,169
11,0,25396,Kevin Na,69.80,171,245
12,0,12782,Tim Herron,69.77,150,215
13,0,06251,Chris DiMarco,69.72,99,142
14,0,20099,Doug Barron,69.70,115,165
15,0,08793,Tiger Woods,69.67,85,122
16,0,24361,Pat Perez,69.54,137,197
17,0,10860,Justin Leonard,69.47,91,131
17,0,20812,Tjaart van der Walt,69.47,91,131
19,0,07749,Brett Quigley,69.26,160,231
20,0,02010,Loren Roberts,69.23,81,117
21,0,19972,José Coceres,69.18,101,146
22,0,01677,Tom Lehman,69.17,83,120
23,0,06595,Kevin Sutherland,69.02,127,184
24,0,01810,Phil Mickelson,68.85,84,122
25,0,20127,Chris Riley,68.80,86,125
26,0,01723,Andrew Magee,68.69,136,198
27,0,01320,Bob Estes,68.65,127,185
28,0,19846,Brian Gay,68.60,166,242
29,0,23108,Matt Kuchar,68.42,91,133
30,0,01361,Dan Forsman,68.32,69,101
31,0,25345,Carl Pettersson,68.15,169,248
32,0,01381,Fred Funk,68.02,151,222
33,0,22295,Darron Stiles,68.00,119,175
34,0,12645,Brent Geiberger,67.86,76,112
35,0,01761,Len Mattiace,67.82,137,202
36,0,22371,Aaron Baddeley,67.65,138,204
37,0,23135,Tim Clark,67.46,114,169
38,0,23541,Ben Crane,67.18,131,195
39,0,02214,Kirk Triplett,66.96,77,115
40,0,20548,Hidemichi Tanaka,66.91,184,275
41,0,02223,Bob Tway,66.89,101,151
42,0,21350,Ryuji Imada,66.84,125,187
43,0,01132,Mark Brooks,66.67,138,207
43,0,12823,Carlos Franco,66.67,96,144
43,0,10117,Bob Heintz,66.67,116,174
46,0,20623,Gavin Coles,66.49,127,191
46,0,01685,J.L. Lewis,66.49,123,185
48,0,21731,Freddie Jacobson,66.47,115,173
49,0,20766,Padraig Harrington,66.32,63,95
50,0,01175,Jim Carter,66.03,103,156
51,0,06004,Stephen Ames,65.97,126,191
52,0,20474,Phillip Price,65.94,91,138
53,0,10201,Matt Gogel,65.93,120,182
54,0,07457,Steve Flesch,65.85,108,164
55,0,08993,Franklin Langham,65.82,129,196
56,0,21209,Sergio Garcia,65.81,77,117
57,0,06567,Vijay Singh,65.79,125,190
58,0,22293,Heath Slocum,65.77,146,222
59,0,21633,Steve Allan,65.63,147,224
59,0,20663,Brenden Pappas,65.63,63,96
61,0,12660,Jesper Parnevik,65.59,122,186
62,0,20229,Stewart Cink,65.52,114,174
63,0,06034,Marco Dawson,65.46,127,194
64,0,01706,Davis Love III,65.33,98,150
65,0,01666,Bernhard Langer,65.31,64,98
66,0,01887,Mark O'Meara,65.27,109,167
67,0,01142,Bart Bryant,65.19,118,181
68,0,06621,Joe Durant,65.13,99,152
68,0,22046,Geoff Ogilvy,65.13,127,195
70,0,12652,Cameron Beckman,65.12,140,215
70,0,01577,Lee Janzen,65.12,84,129
72,0,24357,K.J. Choi,65.07,95,146
73,0,06197,Michael Allen,65.02,132,203
74,0,22405,Justin Rose,64.90,135,208
75,0,01313,Steve Elkington,64.89,85,131
75,0,01599,Steve Jones,64.89,85,131
77,0,20378,Mathias Grönberg,64.79,92,142
78,0,20396,Lee Westwood,64.77,57,88
79,0,20691,Greg Owen,64.67,119,184
79,0,21878,Mark Wilson,64.67,108,167
81,0,12510,Chad Campbell,64.63,106,164
82,0,20382,Stephen Leaney,64.48,118,183
83,0,23725,Brendan Jones,64.38,103,160
84,0,23353,J.J. Henry,64.29,126,196
84,0,02206,David Toms,64.29,81,126
86,0,20094,Jonathan Kaye,64.24,106,165
87,0,20850,Daniel Chopra,64.20,156,243
88,0,28088,Matt Davidson,64.12,84,131
89,0,20160,Charlie Wi,64.09,116,181
90,0,01418,Bill Glasson,64.04,73,114
90,0,12602,Dean Wilson,64.04,130,203
92,0,10885,Robert Allenby,63.98,103,161
93,0,01823,Larry Mize,63.97,87,136
