RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
1,0,24361,Pat Perez,62.96,85,135,+25.00
2,0,23135,Tim Clark,62.70,79,126,+18.00
3,0,06004,Stephen Ames,61.42,78,127,+38.00
4,0,07749,Brett Quigley,60.87,98,161,+36.00
5,0,10423,Mike Weir,60.83,73,120,+36.00
6,0,01706,Davis Love III,60.78,62,102,+22.00
7,0,06595,Kevin Sutherland,60.00,75,125,+21.00
8,0,23541,Ben Crane,59.83,70,117,+35.00
9,0,23983,Luke Donald,59.77,52,87,+26.00
10,0,21949,Joe Ogilvie,59.65,102,171,+45.00
11,0,10809,Jim Furyk,58.68,71,121,+21.00
12,0,26420,Richard Johnson,58.18,32,55,+7.00
13,0,06567,Vijay Singh,57.42,89,155,+12.00
14,0,23621,Rory Sabbatini,57.38,70,122,+36.00
15,0,01810,Phil Mickelson,57.26,67,117,+23.00
16,0,22046,Geoff Ogilvy,57.23,91,159,+43.00
17,0,20474,Phillip Price,56.91,70,123,+40.00
18,0,01577,Lee Janzen,56.60,60,106,+41.00
19,0,06373,José María Olazábal,56.58,43,76,+22.00
20,0,19881,Robert Damron,56.46,83,147,+48.00
21,0,20623,Gavin Coles,56.30,67,119,+45.00
22,0,12645,Brent Geiberger,56.25,45,80,+30.00
22,0,25345,Carl Pettersson,56.25,90,160,+40.00
22,0,02214,Kirk Triplett,56.25,36,64,+21.00
25,0,19846,Brian Gay,55.90,90,161,+60.00
26,0,02104,Jeff Sluman,55.76,92,165,+52.00
27,0,21350,Ryuji Imada,55.64,74,133,+35.00
28,0,21878,Mark Wilson,55.45,61,110,+32.00
29,0,20812,Tjaart van der Walt,55.42,46,83,+21.00
30,0,21731,Freddie Jacobson,55.38,72,130,+47.00
31,0,10860,Justin Leonard,55.36,62,112,+27.00
32,0,08385,Omar Uresti,55.28,68,123,+39.00
33,0,21753,Brian Davis,55.24,58,105,+31.00
34,0,01226,Fred Couples,55.21,53,96,+18.00
35,0,12680,Shigeki Maruyama,55.19,85,154,+48.00
36,0,20850,Daniel Chopra,55.03,93,169,+48.00
37,0,07457,Steve Flesch,54.89,73,133,+36.00
38,0,02010,Loren Roberts,54.69,35,64,+28.00
39,0,20127,Chris Riley,54.64,53,97,+42.00
40,0,12602,Dean Wilson,54.62,65,119,+37.00
41,0,01161,Mark Calcavecchia,54.61,83,152,+43.00
42,0,20157,Retief Goosen,54.55,36,66,+20.00
43,0,01823,Larry Mize,54.43,43,79,+25.00
44,0,20229,Stewart Cink,54.41,74,136,+46.00
45,0,22405,Justin Rose,54.38,87,160,+38.00
46,0,08793,Tiger Woods,54.21,58,107,+25.00
47,0,01887,Mark O'Meara,54.08,53,98,+45.00
48,0,23409,James Driscoll,54.03,67,124,+32.00
49,0,20160,Charlie Wi,53.98,61,113,+35.00
50,0,20382,Stephen Leaney,53.49,69,129,+42.00
50,0,02239,Scott Verplank,53.49,69,129,+43.00
52,0,21633,Steve Allan,53.29,81,152,+48.00
53,0,25396,Kevin Na,53.25,82,154,+57.00
54,0,24357,K.J. Choi,52.94,72,136,+52.00
54,0,01666,Bernhard Langer,52.94,63,119,+42.00
56,0,20645,John Senden,52.90,73,138,+36.00
57,0,19972,José Coceres,52.69,49,93,+32.00
58,0,12652,Cameron Beckman,52.55,72,137,+41.00
59,0,01928,Corey Pavin,52.50,63,120,+48.00
60,0,19824,Craig Barlow,52.48,53,101,+28.00
61,0,01024,Billy Andrade,52.45,75,143,+39.00
62,0,01723,Andrew Magee,52.34,67,128,+49.00
63,0,06251,Chris DiMarco,52.29,57,109,+40.00
64,0,01761,Len Mattiace,52.27,92,176,+76.00
65,0,21961,Charles Howell III,52.23,82,157,+49.00
66,0,01381,Fred Funk,52.12,86,165,+62.00
67,0,06034,Marco Dawson,51.97,66,127,+38.00
68,0,08931,Glen Day,51.92,54,104,+30.00
68,0,24140,Sean O'Hair,51.92,81,156,+48.00
70,0,02223,Bob Tway,51.26,61,119,+42.00
71,0,01766,Billy Mayfair,51.20,85,166,+39.00
72,0,20099,Doug Barron,51.04,49,96,+28.00
73,0,12823,Carlos Franco,51.02,50,98,+28.00
74,0,08537,J.P. Hayes,50.98,52,102,+33.00
75,0,10912,Craig Perks,50.91,56,110,+42.00
76,0,22371,Aaron Baddeley,50.78,65,128,+50.00
77,0,23725,Brendan Jones,50.48,53,105,+35.00
78,0,23614,Rich Beem,50.47,54,107,+40.00
79,0,08993,Franklin Langham,50.39,64,127,+46.00
80,0,25240,D.A. Points,50.36,69,137,+46.00
81,0,12782,Tim Herron,50.30,84,167,+46.00
82,0,08545,Glen Hnatiuk,50.00,42,84,+30.00
82,0,22295,Darron Stiles,50.00,60,120,+43.00
82,0,20548,Hidemichi Tanaka,50.00,79,158,+48.00
82,0,12454,Mario Tiziani,50.00,51,102,+36.00
86,0,24024,Zach Johnson,49.65,70,141,+62.00
87,0,24507,Jason Bohn,49.60,62,125,+43.00
88,0,01139,Olin Browne,49.59,61,123,+54.00
89,0,20628,Arron Oberholser,49.54,54,109,+41.00
90,0,21209,Sergio Garcia,49.53,53,107,+26.00
91,0,23108,Matt Kuchar,49.37,39,79,+27.00
91,0,23320,Ryan Palmer,49.37,78,158,+60.00
93,0,23497,Tag Ridings,49.25,66,134,+44.00
94,0,01157,Tom Byrum,49.11,55,112,+54.00
95,0,20098,Stuart Appleby,49.09,54,110,+43.00
96,0,24925,Jonathan Byrd,49.08,80,163,+52.00
97,0,20663,Brenden Pappas,49.06,26,53,+21.00
98,0,01685,J.L. Lewis,48.87,65,133,+39.00
99,0,20572,Rod Pampling,48.78,60,123,+40.00
100,0,01132,Mark Brooks,48.72,57,117,+65.00
101,0,01329,Brad Faxon,48.70,56,115,+44.00
102,0,01249,John Daly,48.67,55,113,+47.00
103,0,24227,Justin Bolli,48.65,54,111,+40.00
104,0,01361,Dan Forsman,48.61,35,72,+19.00
105,0,23063,Scott Hend,48.57,68,140,+32.00
106,0,06527,Steve Stricker,48.48,48,99,+45.00
107,0,20433,Mark Hensby,48.45,47,97,+45.00
108,0,20121,Todd Fischer,48.37,74,153,+49.00
109,0,23325,Vaughn Taylor,48.30,71,147,+46.00
110,0,01320,Bob Estes,48.28,70,145,+50.00
111,0,06575,Dudley Hart,48.21,54,112,+46.00
112,0,24138,Ian Poulter,48.18,53,110,+49.00
113,0,08725,Tom Gillis,48.06,62,129,+49.00
113,0,22293,Heath Slocum,48.06,62,129,+54.00
115,0,01388,Robert Gamez,48.00,72,150,+60.00
116,0,01127,Danny Briggs,47.90,57,119,+49.00
117,0,23788,D.J. Trahan,47.83,55,115,+26.00
118,0,20691,Greg Owen,47.79,65,136,+42.00
119,0,10733,Kent Jones,47.74,74,155,+56.00
120,0,01487,Jeff Hart,47.62,40,84,+35.00
120,0,21498,Hideto Tanihara,47.62,40,84,+37.00
120,0,02206,David Toms,47.62,50,105,+37.00
123,0,10885,Robert Allenby,47.41,55,116,+37.00
124,0,06332,Neal Lancaster,47.40,73,154,+47.00
125,0,21959,Ted Purdy,47.34,89,188,+59.00
126,0,20766,Padraig Harrington,47.06,32,68,+19.00
