RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,34099,Harris English,33
2,0,40026,Daniel Berger,32
3,0,47128,Richy Werenski,25
4,0,32200,Roberto Castro,23
4,0,33667,Carlos Ortiz,23
6,0,46717,Viktor Hovland,22
7,0,53165,Doc Redman,20
8,0,47959,Bryson DeChambeau,19
8,0,27974,Sung Kang,19
8,0,47993,Denny McCarthy,19
8,0,40115,Adam Svensson,19
12,0,28679,Fabián Gómez,18
12,0,46442,Maverick McNealy,18
12,0,23320,Ryan Palmer,18
12,0,46046,Scottie Scheffler,18
16,0,33448,Justin Thomas,17
16,0,32333,Kevin Tway,17
18,0,45609,Tyler Duncan,16
18,0,36801,Mark Hubbard,16
18,0,24138,Ian Poulter,16
18,0,29484,Peter Uihlein,16
18,0,31323,Gary Woodland,16
23,0,35450,Patrick Cantlay,15
23,0,30163,Henrik Norlander,15
23,0,24361,Pat Perez,15
23,0,46970,Jon Rahm,15
23,0,34360,Patrick Reed,15
23,0,23621,Rory Sabbatini,15
23,0,48081,Xander Schauffele,15
23,0,47347,Adam Schenk,15
23,0,30692,Scott Stallings,15
32,0,19803,Ryan Armour,14
32,0,25364,Paul Casey,14
32,0,29725,Tony Finau,14
32,0,29535,Brice Garnett,14
32,0,48045,Michael Gellerman,14
32,0,46402,Talor Gooch,14
32,0,35532,Tom Hoge,14
32,0,24024,Zach Johnson,14
32,0,28775,Nate Lashley,14
32,0,32839,Hideki Matsuyama,14
32,0,25396,Kevin Na,14
32,0,27349,Alex Noren,14
32,0,31560,Brian Stuard,14
32,0,25493,Nick Taylor,14
32,0,35658,Kris Ventura,14
47,0,33948,Byeong Hun An,13
47,0,45526,Abraham Ancer,13
47,0,48084,Wesley Bryan,13
47,0,47504,Sam Burns,13
47,0,10809,Jim Furyk,13
47,0,21209,Sergio Garcia,13
47,0,35310,Lanto Griffin,13
47,0,31646,Emiliano Grillo,13
47,0,27644,Brian Harman,13
47,0,37454,Whee Kim,13
47,0,49771,J.T. Poston,13
47,0,30110,Kyle Stanley,13
47,0,34431,Robert Streb,13
47,0,08793,Tiger Woods,13
61,0,28420,Ryan Brehm,12
61,0,28089,Jason Day,12
61,0,26758,David Hearn,12
61,0,33597,Harry Higgs,12
61,0,29420,Billy Horschel,12
61,0,30925,Dustin Johnson,12
61,0,37455,Si Woo Kim,12
61,0,25818,Scott Piercy,12
61,0,30927,Brendon Todd,12
70,0,20229,Stewart Cink,11
70,0,39997,Corey Conners,11
70,0,25686,Jason Dufner,11
70,0,40098,Matt Fitzpatrick,11
70,0,29970,Dylan Frittelli,11
70,0,35461,Beau Hossler,11
70,0,29926,Danny Lee,11
70,0,48822,Sebastián Muñoz,11
70,0,35891,Cameron Smith,11
70,0,27330,Josh Teater,11
70,0,23788,D.J. Trahan,11
70,0,37189,Harold Varner III,11
82,0,45522,Christiaan Bezuidenhout,10
82,0,52372,Cameron Champ,10
82,0,25900,Lucas Glover,10
82,0,33490,Bo Hoag,10
82,0,39971,Sungjae Im,10
82,0,26300,Matt Jones,10
82,0,29478,Kevin Kisner,10
82,0,28237,Rory McIlroy,10
82,0,24490,George McNeill,10
82,0,50525,Collin Morikawa,10
82,0,35947,John Oda,10
82,0,34256,Andrew Putnam,10
82,0,26476,Chez Reavie,10
82,0,47995,Davis Riley,10
82,0,46441,Robby Shelton,10
82,0,26951,Johnson Wagner,10
82,0,25632,Jimmy Walker,10
99,0,22371,Aaron Baddeley,9
99,0,40009,Dominic Bozzelli,9
99,0,33141,Keegan Bradley,9
99,0,29268,Bronson Burgoon,9
99,0,46435,Austin Cook,9
99,0,34076,Joel Dahmen,9
99,0,35376,Roberto Díaz,9
99,0,30191,Julián Etulain,9
99,0,28307,Matt Every,9
99,0,30750,Tommy Gainey,9
99,0,56762,Will Gordon,9
99,0,32448,James Hahn,9
99,0,34098,Russell Henley,9
99,0,32757,Patton Kizzire,9
99,0,33122,Russell Knox,9
99,0,36689,Brooks Koepka,9
99,0,27936,Martin Laird,9
99,0,35104,Tom Lewis,9
99,0,26596,Ryan Moore,9
99,0,36871,Matthew NeSmith,9
99,0,29289,S.Y. Noh,9
99,0,22056,Cameron Percy,9
99,0,36699,Patrick Rodgers,9
99,0,22405,Justin Rose,9
99,0,29221,Webb Simpson,9
99,0,34046,Jordan Spieth,9
99,0,27214,Kevin Streelman,9
99,0,23325,Vaughn Taylor,9
99,0,33419,Cameron Tringale,9
99,0,27095,Nick Watney,9
99,0,25804,Bubba Watson,9
99,0,25349,Tim Wilkinson,9
99,0,21878,Mark Wilson,9
99,0,32254,Xinjun Zhang,9
133,0,24846,Ricky Barnes,8
133,0,29479,Scott Brown,8
133,0,32366,Kevin Chappell,8
133,0,23638,Brendon de Jonge,8
133,0,30911,Tommy Fleetwood,8
133,0,32618,Rhein Gibson,8
133,0,32662,Michael Gligic,8
133,0,34563,Chesson Hadley,8
133,0,33399,Adam Hadwin,8
