RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
1,0,02300,Ian Woosnam,6.38,485022,7600000
2,0,06373,José María Olazábal,4.29,382123,8900000
3,0,01928,Corey Pavin,3.39,979427,28910000
4,0,01226,Fred Couples,3.37,791748,23510000
5,0,02133,Craig Stadler,3.29,827626,25125000
6,0,01042,Paul Azinger,2.86,685602,23950000
7,0,01330,David Feherty,2.81,38000,1350000
8,0,01968,Nick Price,2.69,714386,26585000
9,0,01049,Ian Baker-Finch,2.65,649511,24500000
10,0,01975,Tom Purtzer,2.64,750565,28385000
11,0,08191,Paul Broadhurst,2.60,20800,800000
12,0,01690,Bruce Lietzke,2.58,566270,21950000
13,0,01926,Steve Pate,2.48,727994,29410000
14,0,02242,Lanny Wadkins,2.44,651493,26725000
15,0,01723,Andrew Magee,2.35,750080,31935000
15,0,07327,Steven Richardson,2.35,60000,2550000
17,0,02146,Payne Stewart,2.25,476969,21185000
18,0,01559,Hale Irwin,2.19,422650,19300000
19,0,01203,Russ Cochran,2.15,684848,31850000
20,0,01706,Davis Love III,2.14,686359,32035000
21,0,02267,D.A. Weibring,2.11,558642,26500000
22,0,02321,Fuzzy Zoeller,2.07,385138,18635000
23,0,01353,Bruce Fleisher,2.06,219334,10650000
24,0,01797,Rocco Mediate,2.04,597434,29235000
25,0,01132,Mark Brooks,1.98,667259,33735000
26,0,01887,Mark O'Meara,1.94,563895,29035000
27,0,01072,Chip Beck,1.93,578532,30025000
27,0,02256,Tom Watson,1.93,354874,18400000
29,0,01024,Billy Andrade,1.89,615761,32585000
29,0,01219,John Cook,1.89,546981,28910000
31,0,01098,Jay Don Blake,1.81,563852,31110000
32,0,01905,Joe Ozaki,1.77,38850,2200000
33,0,01313,Steve Elkington,1.74,549116,31635000
33,0,01510,Nolan Henke,1.74,518809,29810000
35,0,01876,Greg Norman,1.70,320194,18800000
36,0,01249,John Daly,1.65,574781,34875000
36,0,02104,Jeff Sluman,1.65,552975,33435000
38,0,02099,Scott Simpson,1.61,322934,20010000
39,0,01549,Mike Hulbert,1.60,551746,34585000
40,0,01385,Jim Gallagher Jr.,1.59,570626,35835000
41,0,01527,Scott Hoch,1.51,520034,34435000
42,0,01355,Raymond Floyd,1.50,284895,19010000
42,0,02049,Gene Sauers,1.50,400533,26685000
42,0,02159,Curtis Strange,1.50,336332,22435000
45,0,01633,Tom Kite,1.49,396577,26610000
45,0,02067,Ted Schulz,1.49,508054,34010000
47,0,01326,Nick Faldo,1.48,127156,8600000
47,0,01771,Blaine McCallister,1.48,412971,27985000
49,0,01329,Brad Faxon,1.42,422086,29685000
50,0,06223,Louis Brown,1.40,9820,700000
51,0,01945,Kenny Perry,1.38,368783,26775000
52,0,01701,Bob Lohr,1.37,386758,28185000
53,0,01306,David Edwards,1.36,396693,29085000
54,0,01938,David Peoples,1.35,414343,30585000
55,0,01553,John Huston,1.34,395851,29535000
56,0,01858,Tommy Nakajima,1.30,35150,2700000
57,0,01869,Jack Nicklaus,1.28,123796,9700000
58,0,01666,Bernhard Langer,1.25,112539,9000000
59,0,01639,Kenny Knox,1.22,423022,34810000
60,0,01161,Mark Calcavecchia,1.19,323619,27100000
60,0,02223,Bob Tway,1.19,322928,27110000
62,0,02170,Hal Sutton,1.15,346406,30085000
62,0,02185,Lance Ten Broeck,1.15,146089,12700000
64,0,01133,Billy Ray Brown,1.08,348079,32235000
65,0,01331,Rick Fehr,1.03,288980,28075000
65,0,01569,Peter Jacobsen,1.03,263177,25485000
65,0,01707,Steve Lowery,1.03,87596,8500000
65,0,01971,Dillard Pruitt,1.03,271856,26275000
69,0,01599,Steve Jones,1.02,294956,28785000
70,0,01823,Larry Mize,1.01,279059,27610000
71,0,01468,Gary Hallberg,.99,273545,27575000
71,0,06284,Jim Hallet,.99,333009,33685000
73,0,01235,Ben Crenshaw,.98,224562,22800000
74,0,01388,Robert Gamez,.97,280348,28985000
75,0,01014,Fulton Allem,.94,229700,24525000
75,0,01414,Bob Gilder,.94,251682,26785000
77,0,01560,David Ishii,.93,17614,1900000
78,0,08533,Gibby Gilbert III,.90,6310,700000
78,0,02090,Tom Sieckmann,.90,278596,30900000
80,0,01129,Bill Britton,.89,282892,31835000
80,0,02010,Loren Roberts,.89,281168,31535000
82,0,01782,Mike McCullough,.88,24600,2800000
82,0,01920,Craig Parry,.88,63766,7250000
84,0,01837,Gil Morgan,.87,232911,26810000
84,0,01864,Larry Nelson,.87,160542,18525000
86,0,01444,Ken Green,.83,263033,31825000
87,0,01871,Mike Nicolette,.81,33222,4100000
88,0,01051,Seve Ballesteros,.80,64320,8000000
89,0,01724,Jeff Maggert,.78,240939,31035000
90,0,01096,Phil Blackmar,.76,218836,28875000
90,0,01196,Brian Claar,.76,251305,33085000
90,0,01361,Dan Forsman,.76,214172,28060000
93,0,01200,Keith Clearwater,.75,239722,31985000
94,0,01958,Dan Pohl,.74,163434,22125000
94,0,01996,Mike Reid,.74,152674,20710000
96,0,01068,Andy Bean,.73,193606,26485000
96,0,01846,Jodie Mudd,.73,148452,20410000
98,0,02225,Howard Twitty,.72,226424,31285000
99,0,01381,Fred Funk,.71,226913,32185000
99,0,06044,Scott Gump,.71,207806,29125000
99,0,01682,Wayne Levi,.71,195860,27710000
99,0,02100,Tim Simpson,.71,196579,27710000
103,0,01577,Lee Janzen,.68,228239,33535000
103,0,01783,Mark McCumber,.68,173851,25600000
105,0,01457,Jay Haas,.67,200633,30035000
105,0,08531,John Joseph,.67,7322,1100000
105,0,02246,Duffy Waldorf,.67,196078,29235000
108,0,07465,Hideki Kase,.66,7875,1200000
108,0,02041,Bill Sander,.66,139443,21225000
108,0,06589,Jeff Woodland,.66,20500,3100000
111,0,01796,Mark McNulty,.65,34321,5300000
111,0,02033,Dave Rummells,.65,213625,32985000
113,0,01390,Buddy Gardner,.63,201694,31885000
114,0,01717,Sandy Lyle,.62,59793,9700000
114,0,02131,Mike Springer,.62,178585,28635000
116,0,01248,Rick Dalpos,.61,6075,1000000
116,0,01435,Wayne Grady,.61,126648,20600000
116,0,02076,Peter Senior,.61,32216,5250000
116,0,02241,Bobby Wadkins,.61,206501,33585000
120,0,01378,David Frost,.58,171259,29510000
121,0,01469,Dan Halldorson,.57,158738,27625000
122,0,01571,Barry Jaeckel,.56,59215,10600000
122,0,02190,Doug Tewell,.56,137358,24560000
124,0,02101,Joey Sindelar,.55,168348,30835000
125,0,01093,Ronnie Black,.54,135861,25025000
125,0,01288,Ed Dougherty,.54,201954,37185000
125,0,06332,Neal Lancaster,.54,180034,33335000
128,0,01256,Rodger Davis,.53,6875,1300000
129,0,01060,Dave Barr,.52,144385,27675000
129,0,01143,Brad Bryant,.52,152201,29535000
129,0,01766,Billy Mayfair,.52,185664,35735000
132,0,06040,John Ross,.51,17500,3425000
133,0,06128,Steve Lamontagne,.50,4950,1000000
134,0,01198,Howard Clark,.49,5422,1100000
134,0,01323,Brad Fabel,.49,147558,30235000
134,0,01715,Mark Lye,.49,147527,30025000
137,0,06483,Ricky Kawagishi,.48,38796,8050000
138,0,02111,Mike Smith,.47,149609,31735000
139,0,01214,Frank Conner,.46,18318,4000000
139,0,01261,Jay Delsing,.46,149773,32785000
139,0,02214,Kirk Triplett,.46,137301,29935000
139,0,02303,Robert Wrenn,.46,141252,30935000
143,0,01320,Bob Estes,.44,147363,33425000
143,0,01890,Brett Ogle,.44,10175,2300000
145,0,01201,Lennie Clements,.43,62826,14700000
145,0,01346,Ed Fiori,.43,120718,28335000
145,0,01507,Webb Heintzelman,.43,1291,300000
145,0,02007,Larry Rinker,.43,115954,27110000
149,0,01168,David Canipe,.42,126518,30025000
149,0,01197,Bobby Clampett,.42,127815,30135000
151,0,06575,Dudley Hart,.41,126214,30525000
152,0,06088,Steve Gotsche,.40,5164,1300000
152,0,01475,Donnie Hammond,.40,102666,25885000
152,0,01946,Peter Persons,.40,130444,32560000
152,0,01960,Don Pooley,.40,67548,16910000
152,0,06132,Sonny Skinner,.40,4012,1000000
157,0,02195,Leonard Thompson,.39,114273,29235000
157,0,02292,Bob Wolcott,.39,145387,37185000
159,0,01142,Bart Bryant,.38,119927,31935000
159,0,01418,Bill Glasson,.38,46994,12210000
159,0,01495,Morris Hatalsky,.38,106262,27935000
159,0,01517,Satoshi Higashi,.38,8350,2200000
159,0,01550,Ed Humenik,.38,124496,33125000
159,0,02121,Terry Snodgrass,.38,4958,1300000
159,0,02271,Wayne Westner,.38,12380,3300000
166,0,01006,John Adams,.37,117547,31435000
166,0,01307,Joel Edwards,.37,106818,29125000
166,0,01906,Masashi Jumbo Ozaki,.37,15765,4250000
166,0,02230,Stan Utley,.37,127848,34185000
170,0,02167,Mike Sullivan,.36,106046,29235000
171,0,01023,Jerry Anderson,.35,3510,1000000
171,0,01522,Lon Hinkle,.35,49692,14200000
173,0,06034,Marco Dawson,.34,96753,28125000
173,0,01943,Chris Perry,.34,116101,33935000
175,0,06142,Mitch Adcock,.33,7601,2300000
175,0,01458,Jerry Haas,.33,103100,31325000
175,0,02095,Larry Silveira,.33,93891,28525000
175,0,07553,Roger Wessels,.33,7575,2300000
179,0,01334,Keith Fergus,.32,2532,800000
179,0,02186,Brian Tennyson,.32,110302,34310000
179,0,02245,Grant Waite,.32,9306,2900000
182,0,01607,Brian Kamm,.31,81932,26300000
182,0,02279,Mark Wiebe,.31,100045,32485000
184,0,01662,Greg Ladehoff,.30,75658,25100000
184,0,02322,Richard Zokol,.30,78425,26035000
186,0,01035,Tommy Armour III,.29,90477,31735000
186,0,01040,Emlyn Aubrey,.29,91253,31135000
186,0,06066,Gary Rusnak,.29,858,300000
186,0,02229,Brett Upper,.29,18881,6550000
190,0,01725,John Mahaffey,.28,64401,23160000
190,0,08081,Dave Miley,.28,2752,1000000
190,0,06048,Dicky Thompson,.28,86478,30425000
193,0,02160,Ron Streck,.27,13914,5200000
193,0,06581,David Sutherland,.27,71629,26925000
195,0,01001,Tommy Aaron,.26,3533,1350000
195,0,01557,John Inman,.26,84498,32485000
195,0,06090,Jim McGovern,.26,88868,33935000
195,0,01815,Johnny Miller,.26,2863,1100000
195,0,07235,John Morse,.26,9116,3500000
195,0,02215,Paul Trittler,.26,8768,3400000
201,0,01156,Curt Byrum,.25,78725,31735000
201,0,01284,Mike Donald,.25,88247,35660000
201,0,07057,Joe Lloyd,.25,2513,1000000
201,0,01984,Sam Randolph,.25,68667,27425000
201,0,02148,Ray Stewart,.25,80495,32335000
206,0,06522,Ernie Els,.24,2647,1100000
206,0,07277,Jim Hamilton,.24,2675,1125000
206,0,07037,Steve Pope,.24,710,300000
206,0,06092,Ricky Smallridge,.24,1647,700000
206,0,06072,Greg Whisman,.24,67973,28335000
211,0,01112,Charlie Bowles,.23,58034,24900000
211,0,06118,Greg Bruckner,.23,74857,31935000
211,0,01278,Andy Dillard,.23,1644,700000
211,0,01304,Frank Edmonds,.23,2282,1000000
211,0,01493,Mike Harwood,.23,6033,2650000
211,0,02077,Nobuo Serizawa,.23,2270,1000000
217,0,01185,Brandel Chamblee,.22,64139,29125000
217,0,01303,Bob Eastwood,.22,65213,29325000
217,0,06533,Olen Grant,.22,1533,700000
217,0,02180,Harry Taylor,.22,4355,2000000
217,0,02187,Dave Tentis,.22,2442,1100000
222,0,01039,Perry Arthur,.21,49394,23625000
222,0,01147,John Burckle,.21,2100,1000000
222,0,01158,George Cadle,.21,633,300000
222,0,07059,Tom Cleaver,.21,2050,1000000
222,0,01282,Trevor Dodds,.21,57784,27325000
222,0,08279,Sean Gorgone,.21,1640,800000
222,0,01610,Yoshinori Kaneko,.21,2100,1000000
222,0,06571,Bryan Norton,.21,50139,24125000
222,0,06530,Ray Pearce,.21,1456,700000
222,0,01977,Dana Quigley,.21,2140,1000000
222,0,01998,Jack Renner,.21,13611,6400000
222,0,06401,Marty Schiene,.21,2050,1000000
222,0,02224,Greg Twiggs,.21,65079,31235000
235,0,01078,Jim Benepe,.20,62082,30475000
235,0,01157,Tom Byrum,.20,68869,34535000
235,0,01266,Clark Dennis,.20,57718,29325000
235,0,01817,Lindy Miller,.20,7377,3650000
235,0,01924,Alan Pate,.20,588,300000
235,0,02115,Taylor Smith,.20,1980,1000000
235,0,07001,J.B. Sneve,.20,2040,1000000
235,0,06595,Kevin Sutherland,.20,2030,1000000
243,0,01207,Matt Cole,.19,1850,1000000
243,0,01487,Jeff Hart,.19,1866,1000000
243,0,01835,Tommy Moore,.19,35408,18300000
243,0,02087,Don Shirey Jr.,.19,8702,4500000
243,0,06425,Rick Todd,.19,1850,1000000
243,0,02226,Tray Tyner,.19,1940,1000000
249,0,01106,Jim Booros,.18,53681,30135000
249,0,01884,Mac O'Grady,.18,14102,7700000
249,0,02135,Mike Standly,.18,55845,30935000
252,0,06197,Michael Allen,.17,47624,28425000
252,0,01151,Clark Burroughs,.17,29376,17710000
252,0,01321,Tom Eubank,.17,6310,3700000
252,0,01425,Ernie Gonzalez,.17,5550,3200000
252,0,02020,Eduardo Romero,.17,6179,3650000
252,0,06735,Scott Williams,.17,2312,1350000
252,0,02294,Willie Wood,.17,48029,28135000
259,0,01305,Danny Edwards,.16,5422,3325000
259,0,01499,Mark Hayes,.16,36367,22235000
259,0,01513,Denny Hepler,.16,2225,1350000
259,0,01872,Lonnie Nielsen,.16,2225,1350000
259,0,02196,Robert Thompson,.16,40895,25325000
259,0,02201,Jim Thorpe,.16,46037,28335000
265,0,01154,Bill Buttner,.15,40372,26525000
265,0,06150,Carl Cooper,.15,37386,24525000
265,0,06573,Brandt Jobe,.15,37502,25625000
265,0,01648,Billy Kratzert,.15,19819,13400000
265,0,06577,John Wilson,.15,43040,28435000
270,0,06148,Dennis Harrington,.14,2327,1700000
270,0,01736,Roger Maltbie,.14,37961,27025000
270,0,02054,Ken Schall,.14,41246,29475000
270,0,02257,Brian Watts,.14,40197,28925000
270,0,06130,Jeffrey Wilson,.14,2863,2100000
275,0,06006,JC Anderson,.13,33179,24625000
275,0,01436,David Graham,.13,12233,9750000
275,0,01910,Arnold Palmer,.13,7737,5910000
275,0,01964,Greg Powers,.13,6463,4800000
275,0,02213,Lee Trevino,.13,3533,2650000
280,0,01978,Fran Quinn,.12,2568,2125000
280,0,02094,Tony Sills,.12,13490,10835000
282,0,01408,Kelly Gibson,.11,2140,2000000
282,0,01861,Jim Nelford,.11,3510,3100000
282,0,01878,Andy North,.11,24652,22600000
282,0,07749,Brett Quigley,.11,1990,1800000
286,0,06721,Bob Borowicz,.10,2365,2450000
286,0,01275,Terry Diehl,.10,1488,1500000
286,0,01409,Rick Gibson,.10,2280,2200000
286,0,01443,Hubert Green,.10,18031,18760000
286,0,01529,Mike Holland,.10,2741,2700000
286,0,06016,Brad Lardon,.10,20926,21525000
286,0,06140,Sean Murphy,.10,24185,23825000
286,0,01892,Aki Ohmachi,.10,2002,2100000
286,0,02298,Jim Woodward,.10,28307,29335000
295,0,06228,Greg Cerulli,.09,3192,3400000
295,0,01191,Barry Cheesman,.09,25155,27025000
295,0,01333,Jack Ferenz,.09,1984,2300000
295,0,01779,Gary McCord,.09,7365,8535000
295,0,01790,Pat McGowan,.09,21097,22825000
295,0,06751,Chris Tucker,.09,1910,2125000
301,0,01626,Karl Kimball,.08,19703,23625000
301,0,02222,Billy Tuten,.08,3294,4300000
301,0,02255,Denis Watson,.08,17749,23110000
304,0,06010,Brad Bell,.07,16850,22925000
304,0,06585,Jerry Foltz,.07,2090,3200000
304,0,01641,Gary Koch,.07,7188,9725000
304,0,01941,Tom Pernice Jr.,.07,1824,2700000
308,0,01206,Bobby Cole,.06,1400,2500000
308,0,01755,Dick Mast,.06,17272,27325000
308,0,01891,David Ogrin,.06,8024,13710000
308,0,06579,Craig Rudolph,.06,14764,24525000
308,0,02217,Dennis Trixler,.06,858,1400000
313,0,06204,Jeff Barlow,.05,597,1100000
313,0,01533,P.H. Horgan III,.05,2912,6200000
313,0,02023,Clarence Rose,.05,9564,19935000
316,0,01175,Jim Carter,.04,2450,6000000
316,0,01935,Calvin Peete,.04,4978,11710000
316,0,02244,Fred Wadsworth,.04,1291,3500000
316,0,02311,Kim Young,.04,9022,20500000
320,0,01925,Jerry Pate,.03,6249,19610000
321,0,02239,Scott Verplank,.01,3195,27235000
