RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,2066833
2,0,09011,David Duval,1885308
3,0,01706,Davis Love III,1635953
4,0,10809,Jim Furyk,1619480
5,0,10860,Justin Leonard,1587531
6,0,01527,Scott Hoch,1393788
7,0,01329,Brad Faxon,1233505
8,0,01810,Phil Mickelson,1225390
9,0,01887,Mark O'Meara,1124560
10,0,01161,Mark Calcavecchia,1117365
11,0,02010,Loren Roberts,1089140
12,0,01677,Tom Lehman,960584
13,0,01599,Steve Jones,959108
14,0,08375,Paul Stankowski,929405
15,0,01418,Bill Glasson,926552
16,0,01577,Lee Janzen,877832
17,0,10585,Scott McCarron,852459
18,0,01724,Jeff Maggert,835884
19,0,06613,Tommy Tolles,825793
20,0,01219,John Cook,815903
21,0,20229,Stewart Cink,809580
22,0,01723,Andrew Magee,752007
23,0,01024,Billy Andrade,665602
24,0,01096,Phil Blackmar,642400
25,0,12782,Tim Herron,640997
26,0,02104,Jeff Sluman,634203
27,0,01633,Tom Kite,631252
28,0,01891,David Ogrin,593683
29,0,01381,Fred Funk,544419
30,0,02214,Kirk Triplett,541023
31,0,02146,Payne Stewart,538289
32,0,02133,Craig Stadler,525304
33,0,01157,Tom Byrum,525161
34,0,02223,Bob Tway,507523
35,0,01707,Steve Lowery,480467
36,0,02256,Tom Watson,479146
37,0,01203,Russ Cochran,470929
38,0,01116,Michael Bradley,465887
39,0,01943,Chris Perry,460984
40,0,02206,David Toms,460355
41,0,02246,Duffy Waldorf,458074
42,0,06595,Kevin Sutherland,455860
43,0,19881,Robert Damron,455604
44,0,02170,Hal Sutton,453928
45,0,01226,Fred Couples,448385
46,0,01361,Dan Forsman,443034
47,0,01457,Jay Haas,437895
48,0,02008,Lee Rinker,415442
49,0,06575,Dudley Hart,410188
50,0,06643,Paul Goydos,396241
51,0,12645,Brent Geiberger,395472
52,0,01748,Doug Martin,383593
53,0,01098,Jay Don Blake,378484
54,0,01323,Brad Fabel,375122
55,0,10569,Mike Brisky,367112
56,0,01320,Bob Estes,340057
57,0,01185,Brandel Chamblee,334664
58,0,06617,Brian Henninger,329864
59,0,01331,Rick Fehr,327204
60,0,01996,Mike Reid,325551
61,0,01619,Skip Kendall,320800
62,0,02135,Mike Standly,318939
63,0,01549,Mike Hulbert,317247
64,0,01761,Len Mattiace,315656
65,0,01960,Don Pooley,312660
66,0,01766,Billy Mayfair,304083
67,0,02218,Ted Tryba,303399
68,0,01143,Brad Bryant,295365
69,0,01569,Peter Jacobsen,294931
70,0,01306,David Edwards,292096
71,0,06581,David Sutherland,288663
72,0,02279,Mark Wiebe,285139
73,0,01388,Robert Gamez,283434
74,0,01175,Jim Carter,279834
75,0,01945,Kenny Perry,270081
76,0,01133,Billy Ray Brown,268709
77,0,01408,Kelly Gibson,267230
78,0,01042,Paul Azinger,262045
79,0,01139,Olin Browne,261810
80,0,01926,Steve Pate,261436
81,0,02023,Clarence Rose,256481
82,0,08931,Glen Day,248323
83,0,01823,Larry Mize,246773
84,0,06621,Joe Durant,240936
85,0,01797,Rocco Mediate,240521
86,0,08075,Jerry Kelly,234257
87,0,01093,Ronnie Black,230224
88,0,01533,P.H. Horgan III,226249
89,0,01475,Donnie Hammond,224799
90,0,11032,Frank Lickliter II,221049
91,0,01132,Mark Brooks,213516
92,0,06044,Scott Gump,209672
93,0,06315,Pete Jordan,209020
94,0,01510,Nolan Henke,205859
95,0,12387,Michael Christie,204883
96,0,08385,Omar Uresti,203516
97,0,02101,Joey Sindelar,200069
98,0,20099,Doug Barron,198051
99,0,01864,Larry Nelson,196981
100,0,01682,Wayne Levi,195820
101,0,02131,Mike Springer,191422
102,0,06214,Guy Boros,191139
103,0,02294,Willie Wood,190283
104,0,01201,Lennie Clements,189958
105,0,01006,John Adams,188986
106,0,02007,Larry Rinker,188281
107,0,06332,Neal Lancaster,179273
108,0,01941,Tom Pernice Jr.,173012
109,0,07749,Brett Quigley,172023
110,0,02159,Curtis Strange,171092
111,0,06527,Steve Stricker,167652
112,0,01035,Tommy Armour III,163664
113,0,10207,Jimmy Johnston,163202
114,0,01975,Tom Purtzer,161393
115,0,07235,John Morse,161363
116,0,08537,J.P. Hayes,160722
117,0,02242,Lanny Wadkins,155962
118,0,06012,Greg Kraft,152109
119,0,01353,Bruce Fleisher,151902
120,0,01553,John Huston,151840
121,0,01771,Blaine McCallister,140966
122,0,06090,Jim McGovern,140756
123,0,01385,Jim Gallagher Jr.,137654
124,0,07101,Dave Stockton Jr.,136159
125,0,01374,Robin Freeman,135702
126,0,02321,Fuzzy Zoeller,134776
127,0,02099,Scott Simpson,128448
128,0,01196,Brian Claar,121273
129,0,02106,Chris Smith,120768
130,0,06036,Scott Dunlap,120466
131,0,02267,D.A. Weibring,119044
132,0,07003,David Berganio Jr.,118290
133,0,02049,Gene Sauers,116445
134,0,01307,Joel Edwards,114856
135,0,02239,Scott Verplank,113254
136,0,06577,John Wilson,112836
137,0,02115,Taylor Smith,110947
138,0,08547,John Maginnes,110166
139,0,01249,John Daly,106762
140,0,01261,Jay Delsing,102592
141,0,06034,Marco Dawson,100110
142,0,01928,Corey Pavin,99304
143,0,01334,Keith Fergus,96055
144,0,08265,Eric Johnson,92091
145,0,02033,Dave Rummells,90345
146,0,06124,Patrick Burke,89117
147,0,01869,Jack Nicklaus,85383
148,0,05466,Jack O'Keefe,85220
149,0,12826,Paul Claxton,79118
150,0,10837,Kevin Burton,78534
151,0,07867,Woody Austin,75151
152,0,10505,Shane Bertsch,73480
153,0,01040,Emlyn Aubrey,70383
154,0,10215,Charlie Rymer,69110
155,0,01487,Jeff Hart,67829
156,0,07267,Allen Doyle,66555
157,0,08339,Spike McRoy,66274
158,0,01288,Ed Dougherty,65552
159,0,01755,Dick Mast,62823
160,0,02292,Bob Wolcott,62653
161,0,08553,Lee Porter,62136
162,0,10963,Jimmy Green,61153
163,0,01444,Ken Green,59602
164,0,02226,Tray Tyner,57355
165,0,01346,Ed Fiori,53855
166,0,01200,Keith Clearwater,51043
167,0,06132,Sonny Skinner,46328
168,0,10213,Dicky Pride,45830
169,0,20158,Anthony Rodriguez,45319
170,0,02167,Mike Sullivan,43122
171,0,01690,Bruce Lietzke,42880
172,0,01235,Ben Crenshaw,42513
173,0,10875,Todd Demsey,41774
174,0,02166,Chip Sullivan,41019
175,0,01468,Gary Hallberg,40132
176,0,07363,Craig Bowden,40118
177,0,01156,Curt Byrum,39705
178,0,01489,Steve Hart,37714
179,0,02095,Larry Silveira,36356
180,0,02100,Tim Simpson,33166
181,0,02201,Jim Thorpe,32680
182,0,02241,Bobby Wadkins,29789
183,0,01068,Andy Bean,28219
184,0,06144,John Dowdall,27389
185,0,02225,Howard Twitty,25766
186,0,07547,Craig Kanada,25125
187,0,07087,Hugh Royer III,23377
188,0,01559,Hale Irwin,20764
189,0,20050,Brad Sutterfield,18649
190,0,02190,Doug Tewell,15374
191,0,01938,David Peoples,13740
192,0,01414,Bob Gilder,13590
193,0,01571,Barry Jaeckel,12907
194,0,01958,Dan Pohl,12047
195,0,20094,Jonathan Kaye,10693
196,0,01072,Chip Beck,10653
197,0,01197,Bobby Clampett,10092
198,0,02224,Greg Twiggs,10015
199,0,01949,Mark Pfeil,9912
200,0,01837,Gil Morgan,7954
201,0,01355,Raymond Floyd,7811
202,0,02111,Mike Smith,7059
203,0,10649,Tom Scherrer,6372
204,0,01150,George Burns,5618
205,0,01522,Lon Hinkle,5399
206,0,01284,Mike Donald,4685
207,0,01783,Mark McCumber,3870
208,0,02090,Tom Sieckmann,3224
209,0,01443,Hubert Green,3195
210,0,07569,Mark Carnevale,3162
211,0,01884,Mac O'Grady,3078
212,0,08337,Mike Heinen,3000
213,0,01779,Gary McCord,2880
214,0,01725,John Mahaffey,2850
215,0,01305,Danny Edwards,2688
216,0,01557,John Inman,2100
