RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,1185.000
2,0,10860,Justin Leonard,1068.500
3,0,01677,Tom Lehman,1022.953
4,0,01706,Davis Love III,957.166
5,0,10809,Jim Furyk,947.500
6,0,01810,Phil Mickelson,809.286
7,0,01724,Jeff Maggert,806.625
8,0,01887,Mark O'Meara,801.250
9,0,01527,Scott Hoch,791.952
10,0,01329,Brad Faxon,727.500
11,0,06613,Tommy Tolles,689.285
12,0,01599,Steve Jones,579.280
13,0,01132,Mark Brooks,549.750
14,0,08375,Paul Stankowski,503.334
15,0,01577,Lee Janzen,498.500
16,0,09011,David Duval,470.000
17,0,01226,Fred Couples,458.040
18,0,02256,Tom Watson,433.667
19,0,01633,Tom Kite,422.000
20,0,01116,Michael Bradley,402.500
21,0,01219,John Cook,376.000
22,0,01945,Kenny Perry,372.500
22,0,06527,Steve Stricker,372.500
24,0,02104,Jeff Sluman,368.000
25,0,01161,Mark Calcavecchia,367.000
26,0,10585,Scott McCarron,365.120
27,0,02010,Loren Roberts,317.999
28,0,01891,David Ogrin,314.916
29,0,02146,Payne Stewart,313.417
30,0,02133,Craig Stadler,297.790
31,0,02223,Bob Tway,292.083
32,0,06575,Dudley Hart,291.000
33,0,01096,Phil Blackmar,280.000
34,0,01381,Fred Funk,279.583
35,0,06643,Paul Goydos,266.750
36,0,19881,Robert Damron,265.000
37,0,02246,Duffy Waldorf,245.000
38,0,01457,Jay Haas,239.500
39,0,01024,Billy Andrade,235.500
40,0,01157,Tom Byrum,231.250
41,0,01928,Corey Pavin,229.167
42,0,02206,David Toms,223.750
43,0,01203,Russ Cochran,212.500
44,0,01185,Brandel Chamblee,205.625
45,0,01143,Brad Bryant,202.500
46,0,20229,Stewart Cink,201.786
47,0,02214,Kirk Triplett,198.125
48,0,12782,Tim Herron,192.500
49,0,01783,Mark McCumber,185.834
50,0,01707,Steve Lowery,182.500
51,0,02135,Mike Standly,180.000
52,0,10569,Mike Brisky,177.084
53,0,02170,Hal Sutton,170.625
54,0,01388,Robert Gamez,168.334
55,0,02023,Clarence Rose,158.000
56,0,01098,Jay Don Blake,156.780
57,0,01323,Brad Fabel,156.000
57,0,06595,Kevin Sutherland,156.000
59,0,06214,Guy Boros,155.000
59,0,01975,Tom Purtzer,155.000
61,0,01133,Billy Ray Brown,150.000
62,0,01553,John Huston,148.500
63,0,01201,Lennie Clements,145.000
63,0,02279,Mark Wiebe,145.000
65,0,01331,Rick Fehr,142.500
66,0,01723,Andrew Magee,141.416
67,0,08075,Jerry Kelly,134.334
