RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,01226,Fred Couples,19.12,200,1046
2,0,01042,Paul Azinger,18.69,182,974
3,0,02146,Payne Stewart,18.59,203,1092
4,0,01633,Tom Kite,18.38,168,914
5,0,01444,Ken Green,18.07,183,1013
6,0,01235,Ben Crenshaw,17.95,187,1042
7,0,02033,Dave Rummells,17.88,208,1163
7,0,02041,Bill Sander,17.88,162,906
9,0,01876,Greg Norman,17.83,97,544
10,0,01701,Bob Lohr,17.77,209,1176
11,0,01864,Larry Nelson,17.67,129,730
12,0,01361,Dan Forsman,17.61,222,1261
13,0,01200,Keith Clearwater,17.41,156,896
14,0,02242,Lanny Wadkins,17.23,172,998
15,0,02167,Mike Sullivan,17.22,165,958
16,0,02170,Hal Sutton,17.20,160,930
17,0,01975,Tom Purtzer,17.18,144,838
18,0,02321,Fuzzy Zoeller,17.16,138,804
19,0,01329,Brad Faxon,17.13,161,940
20,0,02104,Jeff Sluman,17.09,217,1270
21,0,01599,Steve Jones,17.07,157,920
22,0,02133,Craig Stadler,17.05,132,774
23,0,01475,Donnie Hammond,17.04,183,1074
24,0,01527,Scott Hoch,17.01,200,1176
25,0,01060,Dave Barr,17.00,171,1006
26,0,01960,Don Pooley,16.99,140,824
27,0,01072,Chip Beck,16.87,165,978
28,0,01161,Mark Calcavecchia,16.79,207,1233
29,0,01682,Wayne Levi,16.73,138,825
30,0,02303,Robert Wrenn,16.60,178,1072
31,0,01717,Sandy Lyle,16.57,111,670
31,0,02160,Ron Streck,16.57,117,706
33,0,02223,Bob Tway,16.55,188,1136
34,0,01355,Raymond Floyd,16.53,119,720
34,0,02279,Mark Wiebe,16.53,203,1228
36,0,02049,Gene Sauers,16.51,178,1078
37,0,02225,Howard Twitty,16.40,187,1140
38,0,02101,Joey Sindelar,16.32,191,1170
39,0,01219,John Cook,16.29,174,1068
39,0,02256,Tom Watson,16.29,115,706
41,0,02185,Lance Ten Broeck,16.25,142,874
42,0,02159,Curtis Strange,16.20,151,932
43,0,01725,John Mahaffey,16.19,171,1056
44,0,01846,Jodie Mudd,16.10,176,1093
45,0,01157,Tom Byrum,16.09,186,1156
46,0,01495,Morris Hatalsky,16.05,121,754
46,0,02241,Bobby Wadkins,16.05,190,1184
48,0,02239,Scott Verplank,16.04,162,1010
49,0,01549,Mike Hulbert,16.01,187,1168
50,0,02007,Larry Rinker,16.00,168,1050
51,0,01313,Steve Elkington,15.89,153,963
52,0,01928,Corey Pavin,15.84,141,890
53,0,01098,Jay Don Blake,15.75,178,1130
53,0,01143,Brad Bryant,15.75,137,870
55,0,01569,Peter Jacobsen,15.70,146,930
55,0,01968,Nick Price,15.70,140,892
57,0,01837,Gil Morgan,15.63,125,800
58,0,01457,Jay Haas,15.59,164,1052
59,0,01346,Ed Fiori,15.58,177,1136
59,0,01443,Hubert Green,15.58,112,719
61,0,01035,Tommy Armour III,15.56,154,990
61,0,01553,John Huston,15.56,153,983
63,0,01156,Curt Byrum,15.55,162,1042
64,0,01033,George Archer,15.54,152,978
64,0,02267,D.A. Weibring,15.54,133,856
66,0,01926,Steve Pate,15.52,171,1102
67,0,01877,Tim Norris,15.46,137,886
68,0,01641,Gary Koch,15.38,132,858
69,0,01378,David Frost,15.36,141,918
70,0,02100,Tim Simpson,15.35,163,1062
71,0,01106,Jim Booros,15.26,137,898
72,0,01310,Dave Eichelberger,15.21,150,986
73,0,01323,Brad Fabel,15.19,158,1040
73,0,02192,Steve Thomas,15.19,123,810
75,0,01771,Blaine McCallister,15.15,186,1228
75,0,01797,Rocco Mediate,15.15,173,1142
77,0,01984,Sam Randolph,15.14,127,839
78,0,01690,Bruce Lietzke,15.12,137,906
79,0,01414,Bob Gilder,15.08,146,968
79,0,01823,Larry Mize,15.08,130,862
81,0,01385,Jim Gallagher Jr.,15.06,106,704
82,0,01707,Steve Lowery,15.05,165,1096
82,0,01783,Mark McCumber,15.05,130,864
84,0,02229,Brett Upper,15.03,130,865
85,0,01706,Davis Love III,15.00,138,920
86,0,01887,Mark O'Meara,14.94,141,944
87,0,01891,David Ogrin,14.93,152,1018
88,0,01418,Bill Glasson,14.90,141,946
89,0,01790,Pat McGowan,14.88,142,954
90,0,01135,Ken Brown,14.87,102,686
91,0,01175,Jim Carter,14.86,151,1016
92,0,01723,Andrew Magee,14.85,144,970
93,0,01390,Buddy Gardner,14.77,177,1198
94,0,01203,Russ Cochran,14.70,164,1116
95,0,02090,Tom Sieckmann,14.68,121,824
96,0,02294,Willie Wood,14.64,123,840
97,0,02186,Brian Tennyson,14.59,150,1028
98,0,01061,Ray Barr Jr.,14.58,100,686
99,0,01197,Bobby Clampett,14.56,136,934
99,0,01884,Mac O'Grady,14.56,99,680
101,0,01499,Mark Hayes,14.54,155,1066
102,0,01006,John Adams,14.53,104,716
103,0,01858,Tommy Nakajima,14.48,85,587
104,0,02023,Clarence Rose,14.45,174,1204
105,0,02313,Bruce Zabriski,14.42,123,853
106,0,01945,Kenny Perry,14.41,151,1048
107,0,01129,Bill Britton,14.40,142,986
108,0,01938,David Peoples,14.37,153,1065
109,0,01931,Rick Pearson,14.36,141,982
110,0,02195,Leonard Thompson,14.33,154,1075
111,0,01639,Kenny Knox,14.31,168,1174
112,0,01201,Lennie Clements,14.27,165,1156
113,0,01755,Dick Mast,14.26,148,1038
114,0,02126,Bruce Soulsby,14.24,92,646
115,0,06284,Jim Hallet,14.17,172,1214
116,0,01736,Roger Maltbie,14.16,126,890
117,0,01935,Calvin Peete,14.11,113,801
118,0,01715,Mark Lye,14.10,139,986
119,0,01093,Ronnie Black,14.09,125,887
120,0,02255,Denis Watson,14.05,113,804
121,0,01014,Fulton Allem,14.04,97,691
122,0,01077,Mike Bender,13.97,121,866
123,0,01132,Mark Brooks,13.94,150,1076
123,0,01133,Billy Ray Brown,13.94,150,1076
125,0,01662,Greg Ladehoff,13.93,144,1034
126,0,02190,Doug Tewell,13.83,113,817
127,0,01958,Dan Pohl,13.77,134,973
128,0,01468,Gary Hallberg,13.76,90,654
129,0,01024,Billy Andrade,13.75,146,1062
130,0,02010,Loren Roberts,13.71,133,970
131,0,01998,Jack Renner,13.69,132,964
132,0,01151,Clark Burroughs,13.68,128,936
133,0,01096,Phil Blackmar,13.57,106,781
134,0,01476,Mike Hammond,13.56,112,826
135,0,01970,Bob Proben,13.55,113,834
136,0,01284,Mike Donald,13.52,162,1198
137,0,01179,Antonio Cerda,13.36,97,726
138,0,01571,Barry Jaeckel,13.29,110,828
139,0,01941,Tom Pernice Jr.,13.21,126,954
140,0,01150,George Burns,13.20,75,568
140,0,01851,Bob Murphy,13.20,102,773
140,0,02322,Richard Zokol,13.20,104,788
143,0,01261,Jay Delsing,13.17,113,858
144,0,01861,Jim Nelford,13.16,99,752
145,0,01086,Roy Biancalana,13.13,104,792
145,0,02246,Duffy Waldorf,13.13,126,960
147,0,02148,Ray Stewart,13.11,127,969
