RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,01444,Ken Green,21
2,0,01161,Mark Calcavecchia,17
3,0,02101,Joey Sindelar,14
4,0,02049,Gene Sauers,13
5,0,06284,Jim Hallet,12
5,0,02246,Duffy Waldorf,12
7,0,01361,Dan Forsman,11
7,0,01783,Mark McCumber,11
7,0,02133,Craig Stadler,11
7,0,02146,Payne Stewart,11
7,0,02241,Bobby Wadkins,11
12,0,01096,Phil Blackmar,10
12,0,01553,John Huston,10
12,0,01662,Greg Ladehoff,10
12,0,01846,Jodie Mudd,10
12,0,01926,Steve Pate,10
12,0,02242,Lanny Wadkins,10
12,0,02303,Robert Wrenn,10
19,0,01226,Fred Couples,9
19,0,01549,Mike Hulbert,9
19,0,01706,Davis Love III,9
19,0,01837,Gil Morgan,9
19,0,01887,Mark O'Meara,9
19,0,01958,Dan Pohl,9
19,0,02007,Larry Rinker,9
19,0,02192,Steve Thomas,9
19,0,02223,Bob Tway,9
19,0,02244,Fred Wadsworth,9
29,0,01035,Tommy Armour III,8
29,0,01042,Paul Azinger,8
29,0,01132,Mark Brooks,8
29,0,01201,Lennie Clements,8
29,0,01390,Buddy Gardner,8
29,0,01414,Bob Gilder,8
29,0,01475,Donnie Hammond,8
29,0,01499,Mark Hayes,8
29,0,01569,Peter Jacobsen,8
29,0,01717,Sandy Lyle,8
29,0,01723,Andrew Magee,8
29,0,01755,Dick Mast,8
29,0,01782,Mike McCullough,8
29,0,01941,Tom Pernice Jr.,8
29,0,02041,Bill Sander,8
29,0,02100,Tim Simpson,8
29,0,02159,Curtis Strange,8
46,0,01006,John Adams,7
46,0,01098,Jay Don Blake,7
46,0,01129,Bill Britton,7
46,0,01151,Clark Burroughs,7
46,0,01154,Bill Buttner,7
46,0,01191,Barry Cheesman,7
46,0,01197,Bobby Clampett,7
46,0,01310,Dave Eichelberger,7
46,0,01329,Brad Faxon,7
46,0,01331,Rick Fehr,7
46,0,01715,Mark Lye,7
46,0,01736,Roger Maltbie,7
46,0,01771,Blaine McCallister,7
46,0,01790,Pat McGowan,7
46,0,01858,Tommy Nakajima,7
46,0,01864,Larry Nelson,7
46,0,02225,Howard Twitty,7
46,0,02239,Scott Verplank,7
64,0,01060,Dave Barr,6
64,0,01203,Russ Cochran,6
64,0,01425,Ernie Gonzalez,6
64,0,01571,Barry Jaeckel,6
64,0,01639,Kenny Knox,6
64,0,01641,Gary Koch,6
64,0,01876,Greg Norman,6
64,0,01884,Mac O'Grady,6
64,0,01931,Rick Pearson,6
64,0,01943,Chris Perry,6
64,0,01945,Kenny Perry,6
64,0,01968,Nick Price,6
64,0,02023,Clarence Rose,6
64,0,02033,Dave Rummells,6
64,0,02094,Tony Sills,6
64,0,02104,Jeff Sluman,6
64,0,02167,Mike Sullivan,6
64,0,02215,Paul Trittler,6
64,0,02313,Bruce Zabriski,6
64,0,02322,Richard Zokol,6
84,0,01072,Chip Beck,5
84,0,01086,Roy Biancalana,5
84,0,01093,Ronnie Black,5
84,0,01106,Jim Booros,5
84,0,01133,Billy Ray Brown,5
84,0,01143,Brad Bryant,5
84,0,01157,Tom Byrum,5
84,0,01185,Brandel Chamblee,5
