RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,01042,Paul Azinger,27.55
2,0,01385,Jim Gallagher Jr.,27.33
3,0,02279,Mark Wiebe,25.28
4,0,02049,Gene Sauers,25.00
4,0,02321,Fuzzy Zoeller,25.00
6,0,02146,Payne Stewart,24.74
7,0,01549,Mike Hulbert,24.40
8,0,01755,Dick Mast,23.87
9,0,01968,Nick Price,23.78
10,0,01444,Ken Green,23.73
11,0,01129,Bill Britton,23.69
12,0,01682,Wayne Levi,23.62
13,0,01329,Brad Faxon,23.58
14,0,01941,Tom Pernice Jr.,23.53
15,0,01960,Don Pooley,23.50
16,0,01185,Brandel Chamblee,23.17
17,0,01161,Mark Calcavecchia,22.83
18,0,01310,Dave Eichelberger,22.76
19,0,01846,Jodie Mudd,22.62
20,0,01197,Bobby Clampett,22.55
21,0,02033,Dave Rummells,22.52
22,0,01226,Fred Couples,22.43
23,0,01098,Jay Don Blake,22.38
24,0,02303,Robert Wrenn,22.08
25,0,02023,Clarence Rose,22.06
26,0,02160,Ron Streck,22.03
27,0,01790,Pat McGowan,22.00
28,0,02239,Scott Verplank,21.88
29,0,01928,Corey Pavin,21.83
30,0,02104,Jeff Sluman,21.79
31,0,01662,Greg Ladehoff,21.78
32,0,02225,Howard Twitty,21.76
33,0,01690,Bruce Lietzke,21.71
34,0,01958,Dan Pohl,21.67
35,0,02267,D.A. Weibring,21.64
36,0,01323,Brad Fabel,21.62
37,0,01639,Kenny Knox,21.58
38,0,02229,Brett Upper,21.54
39,0,01006,John Adams,21.48
40,0,01200,Keith Clearwater,21.25
41,0,01887,Mark O'Meara,21.21
42,0,02241,Bobby Wadkins,21.18
43,0,01355,Raymond Floyd,21.09
44,0,01783,Mark McCumber,21.08
45,0,01157,Tom Byrum,21.05
46,0,01203,Russ Cochran,20.97
47,0,01569,Peter Jacobsen,20.77
48,0,01837,Gil Morgan,20.73
49,0,02170,Hal Sutton,20.68
50,0,02133,Craig Stadler,20.54
51,0,02007,Larry Rinker,20.52
52,0,01858,Tommy Nakajima,20.51
53,0,02167,Mike Sullivan,20.31
54,0,02313,Bruce Zabriski,20.21
55,0,01143,Brad Bryant,20.09
55,0,01706,Davis Love III,20.09
55,0,01725,John Mahaffey,20.09
58,0,01024,Billy Andrade,20.07
59,0,01061,Ray Barr Jr.,20.00
59,0,01224,Jeff Coston,20.00
59,0,01378,David Frost,20.00
59,0,01553,John Huston,20.00
59,0,01876,Greg Norman,20.00
59,0,02041,Bill Sander,20.00
59,0,02242,Lanny Wadkins,20.00
66,0,02090,Tom Sieckmann,19.83
67,0,01072,Chip Beck,19.74
67,0,01346,Ed Fiori,19.74
69,0,01975,Tom Purtzer,19.58
