RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,01042,Paul Azinger,18.90,69,365
2,0,01682,Wayne Levi,18.35,60,327
3,0,02279,Mark Wiebe,17.85,83,465
4,0,01968,Nick Price,17.77,59,332
5,0,01928,Corey Pavin,17.70,60,339
6,0,02242,Lanny Wadkins,16.89,63,373
7,0,02101,Joey Sindelar,16.85,75,445
8,0,01385,Jim Gallagher Jr.,16.79,45,268
9,0,01306,David Edwards,16.51,53,321
10,0,01633,Tom Kite,16.47,56,340
11,0,01235,Ben Crenshaw,16.45,64,389
12,0,01129,Bill Britton,16.41,64,390
13,0,01157,Tom Byrum,16.34,74,453
14,0,01161,Mark Calcavecchia,16.20,76,469
15,0,01201,Lennie Clements,16.17,71,439
16,0,02223,Bob Tway,16.08,69,429
17,0,01717,Sandy Lyle,16.06,40,249
18,0,01996,Mike Reid,15.97,50,313
19,0,01435,Wayne Grady,15.61,42,269
20,0,01378,David Frost,15.45,53,343
21,0,02239,Scott Verplank,15.32,59,385
22,0,02146,Payne Stewart,15.25,63,413
23,0,02033,Dave Rummells,15.11,68,450
24,0,01858,Tommy Nakajima,15.02,32,213
25,0,01305,Danny Edwards,14.94,36,241
26,0,02167,Mike Sullivan,14.89,56,376
27,0,02159,Curtis Strange,14.86,52,350
28,0,01203,Russ Cochran,14.85,64,431
29,0,02010,Loren Roberts,14.84,57,384
30,0,01072,Chip Beck,14.82,55,371
31,0,02007,Larry Rinker,14.81,60,405
31,0,02294,Willie Wood,14.81,48,324
33,0,01723,Andrew Magee,14.78,56,379
34,0,02090,Tom Sieckmann,14.74,46,312
35,0,01823,Larry Mize,14.72,48,326
36,0,01024,Billy Andrade,14.71,59,401
37,0,01310,Dave Eichelberger,14.66,56,382
37,0,06284,Jim Hallet,14.66,67,457
39,0,01329,Brad Faxon,14.60,53,363
40,0,01707,Steve Lowery,14.52,61,420
41,0,01797,Rocco Mediate,14.51,65,448
42,0,01960,Don Pooley,14.42,46,319
43,0,01086,Roy Biancalana,14.38,44,306
44,0,01156,Curt Byrum,14.36,57,397
44,0,01313,Steve Elkington,14.36,53,369
46,0,01599,Steve Jones,14.33,50,349
47,0,01060,Dave Barr,14.32,54,377
47,0,01444,Ken Green,14.32,55,384
49,0,01737,Mark Maness,14.29,36,252
50,0,02099,Scott Simpson,14.23,40,281
