RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
1,0,01444,Ken Green,82.3,1728,21
2,0,02133,Craig Stadler,119.5,1314,11
3,0,01161,Mark Calcavecchia,124.9,2124,17
4,0,01783,Mark McCumber,132.5,1458,11
5,0,01096,Phil Blackmar,135.0,1350,10
6,0,02246,Duffy Waldorf,138.0,1656,12
7,0,01858,Tommy Nakajima,139.3,975,7
8,0,02049,Gene Sauers,141.2,1836,13
9,0,01717,Sandy Lyle,141.8,1134,8
10,0,02101,Joey Sindelar,142.7,1998,14
11,0,02244,Fred Wadsworth,150.0,1350,9
12,0,01837,Gil Morgan,152.0,1368,9
13,0,02192,Steve Thomas,154.0,1386,9
14,0,01876,Greg Norman,154.7,928,6
15,0,02146,Payne Stewart,168.5,1854,11
16,0,01553,John Huston,169.2,1692,10
16,0,02242,Lanny Wadkins,169.2,1692,10
18,0,06284,Jim Hallet,171.0,2052,12
19,0,01006,John Adams,174.9,1224,7
20,0,01864,Larry Nelson,177.4,1242,7
21,0,01706,Davis Love III,177.8,1600,9
22,0,01662,Greg Ladehoff,178.2,1782,10
23,0,01887,Mark O'Meara,182.0,1638,9
24,0,01958,Dan Pohl,184.0,1656,9
25,0,02241,Bobby Wadkins,184.9,2034,11
26,0,02303,Robert Wrenn,185.4,1854,10
27,0,01846,Jodie Mudd,187.2,1872,10
28,0,01191,Barry Cheesman,187.7,1314,7
29,0,01926,Steve Pate,189.0,1890,10
30,0,02041,Bill Sander,193.5,1548,8
31,0,01884,Mac O'Grady,195.0,1170,6
32,0,01331,Rick Fehr,198.0,1386,7
32,0,01569,Peter Jacobsen,198.0,1584,8
34,0,01361,Dan Forsman,198.8,2187,11
35,0,02159,Curtis Strange,198.9,1591,8
36,0,02007,Larry Rinker,200.0,1800,9
37,0,01782,Mike McCullough,200.3,1602,8
38,0,02215,Paul Trittler,201.0,1206,6
39,0,01226,Fred Couples,202.0,1818,9
40,0,01414,Bob Gilder,204.8,1638,8
40,0,01941,Tom Pernice Jr.,204.8,1638,8
42,0,01042,Paul Azinger,207.0,1656,8
43,0,01723,Andrew Magee,209.3,1674,8
44,0,01035,Tommy Armour III,213.3,1706,8
45,0,01736,Roger Maltbie,216.0,1512,7
45,0,02223,Bob Tway,216.0,1944,9
47,0,01549,Mike Hulbert,224.0,2016,9
48,0,01755,Dick Mast,225.0,1800,8
49,0,01132,Mark Brooks,227.3,1818,8
49,0,02100,Tim Simpson,227.3,1818,8
51,0,02322,Richard Zokol,228.0,1368,6
52,0,01151,Clark Burroughs,228.4,1599,7
53,0,01154,Bill Buttner,228.9,1602,7
54,0,01475,Donnie Hammond,229.5,1836,8
54,0,01499,Mark Hayes,229.5,1836,8
56,0,01197,Bobby Clampett,230.1,1611,7
57,0,01329,Brad Faxon,231.4,1620,7
58,0,01068,Andy Bean,234.0,936,4
58,0,02256,Tom Watson,234.0,1170,5
60,0,01790,Pat McGowan,236.6,1656,7
61,0,01571,Barry Jaeckel,237.0,1422,6
62,0,01715,Mark Lye,242.7,1699,7
63,0,01641,Gary Koch,243.0,1458,6
64,0,01310,Dave Eichelberger,243.4,1704,7
65,0,01355,Raymond Floyd,244.8,1224,5
66,0,02313,Bruce Zabriski,246.7,1480,6
67,0,01129,Bill Britton,246.9,1728,7
67,0,02239,Scott Verplank,246.9,1728,7
69,0,01201,Lennie Clements,247.5,1980,8
70,0,01425,Ernie Gonzalez,249.0,1494,6
71,0,01968,Nick Price,252.0,1512,6
72,0,01390,Buddy Gardner,256.5,2052,8
73,0,01086,Roy Biancalana,270.0,1350,5
74,0,02167,Mike Sullivan,276.0,1656,6
75,0,01185,Brandel Chamblee,277.2,1386,5
75,0,02321,Fuzzy Zoeller,277.2,1386,5
77,0,02190,Doug Tewell,278.4,1392,5
78,0,01931,Rick Pearson,279.0,1674,6
79,0,01098,Jay Don Blake,280.3,1962,7
79,0,02225,Howard Twitty,280.3,1962,7
81,0,02090,Tom Sieckmann,280.8,1404,5
82,0,01060,Dave Barr,285.0,1710,6
83,0,02094,Tony Sills,294.0,1764,6
84,0,01771,Blaine McCallister,295.7,2070,7
85,0,01385,Jim Gallagher Jr.,297.0,1188,4
86,0,02229,Brett Upper,297.6,1488,5
87,0,01143,Brad Bryant,298.8,1494,5
88,0,01928,Corey Pavin,302.4,1512,5
89,0,01945,Kenny Perry,303.0,1818,6
90,0,01106,Jim Booros,306.0,1530,5
91,0,01093,Ronnie Black,307.2,1536,5
92,0,01599,Steve Jones,313.2,1566,5
92,0,01690,Bruce Lietzke,313.2,1566,5
94,0,01943,Chris Perry,316.5,1899,6
95,0,01203,Russ Cochran,318.0,1908,6
96,0,01986,Joey Rassett,323.3,1293,4
97,0,01495,Morris Hatalsky,324.0,1296,4
98,0,01150,George Burns,327.7,983,3
99,0,02180,Harry Taylor,332.3,997,3
100,0,02148,Ray Stewart,333.0,1665,5
101,0,01072,Chip Beck,334.8,1674,5
102,0,02033,Dave Rummells,335.2,2011,6
103,0,01639,Kenny Knox,339.0,2034,6
104,0,02023,Clarence Rose,342.0,2052,6
105,0,01469,Dan Halldorson,349.2,1746,5
106,0,01476,Mike Hammond,351.0,1404,4
107,0,01984,Sam Randolph,354.0,1416,4
108,0,01960,Don Pooley,355.5,1422,4
109,0,01975,Tom Purtzer,360.0,1440,4
109,0,02104,Jeff Sluman,360.0,2160,6
111,0,01682,Wayne Levi,362.0,1448,4
112,0,01133,Billy Ray Brown,367.2,1836,5
112,0,01725,John Mahaffey,367.2,1836,5
114,0,01261,Jay Delsing,369.0,1476,4
115,0,01707,Steve Lowery,374.4,1872,5
116,0,01737,Mark Maness,378.0,1134,3
117,0,01200,Keith Clearwater,382.5,1530,4
118,0,01346,Ed Fiori,392.4,1962,5
119,0,02170,Hal Sutton,396.0,1584,4
120,0,02160,Ron Streck,402.0,1206,3
121,0,01157,Tom Byrum,403.2,2016,5
122,0,01648,Billy Kratzert,405.0,1620,4
123,0,01892,Aki Ohmachi,407.3,1629,4
124,0,01418,Bill Glasson,407.5,1630,4
125,0,01313,Steve Elkington,414.0,1656,4
126,0,02099,Scott Simpson,426.0,1278,3
127,0,01156,Curt Byrum,445.5,1782,4
128,0,01457,Jay Haas,449.0,1796,4
129,0,01219,John Cook,450.0,1800,4
130,0,01938,David Peoples,452.8,1811,4
131,0,02294,Willie Wood,478.7,1436,3
132,0,01823,Larry Mize,492.0,1476,3
133,0,01701,Bob Lohr,504.0,2016,4
134,0,01284,Mike Donald,513.0,2052,4
135,0,01127,Danny Briggs,549.0,1098,2
136,0,01033,George Archer,564.0,1692,3
137,0,01468,Gary Hallberg,566.0,1132,2
138,0,01303,Bob Eastwood,570.0,1710,3
139,0,01061,Ray Barr Jr.,576.0,1152,2
139,0,01175,Jim Carter,576.0,1728,3
141,0,01014,Fulton Allem,594.0,1188,2
141,0,02186,Brian Tennyson,594.0,1782,3
143,0,01323,Brad Fabel,600.0,1800,3
144,0,01557,John Inman,612.0,1836,3
145,0,01826,Brian Mogg,639.0,1278,2
146,0,01851,Bob Murphy,657.5,1315,2
147,0,01797,Rocco Mediate,659.0,1977,3
148,0,01559,Hale Irwin,666.0,1332,2
149,0,01527,Scott Hoch,669.0,2007,3
150,0,01935,Calvin Peete,688.5,1377,2
150,0,02255,Denis Watson,688.5,1377,2
152,0,02279,Mark Wiebe,696.0,2088,3
153,0,01996,Mike Reid,702.0,1404,2
154,0,01970,Bob Proben,720.0,1440,2
155,0,01306,David Edwards,729.0,1458,2
156,0,01077,Mike Bender,738.0,1476,2
157,0,02185,Lance Ten Broeck,747.0,1494,2
158,0,01877,Tim Norris,765.0,1530,2
159,0,01971,Dillard Pruitt,768.0,1536,2
160,0,01378,David Frost,774.0,1548,2
160,0,01633,Tom Kite,774.0,1548,2
162,0,01168,David Canipe,801.0,1602,2
163,0,01288,Ed Dougherty,855.0,1710,2
164,0,02196,Robert Thompson,864.0,1728,2
165,0,01235,Ben Crenshaw,882.0,1764,2
166,0,01964,Greg Powers,1062.0,1062,1
167,0,01214,Frank Conner,1096.0,1096,1
168,0,01305,Danny Edwards,1098.0,1098,1
168,0,02126,Bruce Soulsby,1098.0,1098,1
170,0,01135,Ken Brown,1188.0,1188,1
171,0,01435,Wayne Grady,1200.0,1200,1
172,0,01179,Antonio Cerda,1242.0,1242,1
172,0,01443,Hubert Green,1242.0,1242,1
174,0,01861,Jim Nelford,1296.0,1296,1
175,0,02311,Kim Young,1301.0,1301,1
176,0,01236,Richard Cromwell,1350.0,1350,1
177,0,02267,D.A. Weibring,1458.0,1458,1
178,0,02118,J.C. Snead,1475.0,1475,1
179,0,01094,Mike Blackburn,1494.0,1494,1
180,0,01998,Jack Renner,1674.0,1674,1
181,0,02010,Loren Roberts,1692.0,1692,1
182,0,01891,David Ogrin,1728.0,1728,1
183,0,01024,Billy Andrade,1796.0,1796,1
