RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
128,0,01938,David Peoples,17.45,316,1811
129,0,01931,Rick Pearson,17.44,292,1674
130,0,02190,Doug Tewell,17.39,242,1392
131,0,01014,Fulton Allem,17.34,206,1188
132,0,01106,Jim Booros,17.32,265,1530
133,0,01331,Rick Fehr,17.24,239,1386
134,0,02094,Tony Sills,17.23,304,1764
135,0,01970,Bob Proben,17.22,248,1440
136,0,01468,Gary Hallberg,17.14,194,1132
137,0,01571,Barry Jaeckel,17.09,243,1422
138,0,01943,Chris Perry,17.06,324,1899
139,0,01996,Mike Reid,17.02,239,1404
140,0,01150,George Burns,16.99,167,983
140,0,02255,Denis Watson,16.99,234,1377
142,0,01261,Jay Delsing,16.94,250,1476
143,0,02099,Scott Simpson,16.90,216,1278
144,0,01284,Mike Donald,16.86,346,2052
145,0,01964,Greg Powers,16.85,179,1062
145,0,02294,Willie Wood,16.85,242,1436
147,0,02196,Robert Thompson,16.84,291,1728
148,0,01435,Wayne Grady,16.83,202,1200
149,0,01151,Clark Burroughs,16.82,269,1599
150,0,01168,David Canipe,16.79,269,1602
151,0,01469,Dan Halldorson,16.78,293,1746
152,0,01288,Ed Dougherty,16.73,286,1710
153,0,01306,David Edwards,16.67,243,1458
153,0,02322,Richard Zokol,16.67,228,1368
155,0,01185,Brandel Chamblee,16.59,230,1386
156,0,02126,Bruce Soulsby,16.58,182,1098
157,0,01068,Andy Bean,16.56,155,936
158,0,02244,Fred Wadsworth,16.52,223,1350
159,0,02311,Kim Young,16.45,214,1301
160,0,01191,Barry Cheesman,16.29,214,1314
160,0,01559,Hale Irwin,16.29,217,1332
162,0,01998,Jack Renner,16.25,272,1674
163,0,01986,Joey Rassett,16.24,210,1293
164,0,01476,Mike Hammond,16.10,226,1404
165,0,02118,J.C. Snead,16.07,237,1475
166,0,01826,Brian Mogg,16.04,205,1278
167,0,01094,Mike Blackburn,16.00,239,1494
168,0,01127,Danny Briggs,15.94,175,1098
169,0,01303,Bob Eastwood,15.91,272,1710
170,0,01971,Dillard Pruitt,15.82,243,1536
171,0,01179,Antonio Cerda,15.78,196,1242
171,0,01214,Frank Conner,15.78,173,1096
171,0,01737,Mark Maness,15.78,179,1134
174,0,01154,Bill Buttner,15.67,251,1602
175,0,02180,Harry Taylor,15.65,156,997
176,0,01782,Mike McCullough,15.54,249,1602
177,0,01861,Jim Nelford,15.51,201,1296
178,0,02215,Paul Trittler,15.42,186,1206
179,0,01425,Ernie Gonzalez,14.99,224,1494
180,0,01557,John Inman,14.92,274,1836
181,0,01236,Richard Cromwell,14.89,201,1350
182,0,01648,Billy Kratzert,14.88,241,1620
183,0,01892,Aki Ohmachi,14.86,242,1629
184,0,01224,Jeff Coston,14.81,184,1242
185,0,01851,Bob Murphy,14.60,192,1315
