RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,12782,Tim Herron,34,2,1,5,2003440
2,0,12823,Carlos Franco,33,0,2,18,2003290
3,0,07867,Woody Austin,32,0,2,18,2003440
3,0,23338,David Gossett,32,1,2,6,2003040
5,0,06004,Stephen Ames,31,8,4,12,2003280
6,0,01677,Tom Lehman,30,0,1,17,2003440
7,0,01320,Bob Estes,29,1,2,15,2003010
8,0,01706,Davis Love III,28,2,2,17,2003110
8,0,02214,Kirk Triplett,28,1,4,17,2003430
10,0,12510,Chad Campbell,27,1,1,1,2003440
10,0,01361,Dan Forsman,27,1,2,15,2003010
10,0,02239,Scott Verplank,27,0,3,7,2003440
13,0,06575,Dudley Hart,26,0,1,6,2003040
13,0,01797,Rocco Mediate,26,0,3,12,2003010
15,0,20099,Doug Barron,25,1,1,1,2003040
15,0,01388,Robert Gamez,25,0,1,1,2003460
17,0,10885,Robert Allenby,24,2,4,1,2003260
17,0,08123,Jeff Brehaut,24,3,4,14,2003190
17,0,24357,K.J. Choi,24,3,3,2,2003010
17,0,23541,Ben Crane,24,3,3,15,2003420
17,0,01306,David Edwards,24,0,1,11,2003410
17,0,06643,Paul Goydos,24,0,1,14,2003060
17,0,12680,Shigeki Maruyama,24,2,1,1,2003010
17,0,08339,Spike McRoy,24,1,2,3,2003320
17,0,02104,Jeff Sluman,24,0,1,3,2003440
17,0,06595,Kevin Sutherland,24,0,3,13,2003140
27,0,20498,Briny Baird,23,2,4,2,2003460
27,0,19824,Craig Barlow,23,1,4,18,2003420
27,0,07223,Brian Bateman,23,2,4,17,2003440
27,0,12652,Cameron Beckman,23,0,4,8,2003400
27,0,01203,Russ Cochran,23,1,3,12,2003420
27,0,01475,Donnie Hammond,23,3,1,8,2003460
27,0,01928,Corey Pavin,23,1,3,11,2003040
34,0,10733,Kent Jones,22,1,3,2,2003440
34,0,08075,Jerry Kelly,22,3,3,12,2003010
34,0,10565,Ian Leggatt,22,1,3,13,2003010
34,0,01945,Kenny Perry,22,0,1,13,2003210
34,0,02206,David Toms,22,1,3,1,2003030
34,0,02246,Duffy Waldorf,22,0,3,9,2003440
40,0,01035,Tommy Armour III,21,0,4,9,2003390
40,0,23656,Jason Caron,21,0,2,14,2003280
40,0,06522,Ernie Els,21,0,2,14,2003010
40,0,01381,Fred Funk,21,0,4,6,2003020
40,0,21961,Charles Howell III,21,2,2,2,2003440
40,0,01707,Steve Lowery,21,4,2,2,2003230
40,0,01766,Billy Mayfair,21,1,3,11,2003210
40,0,01948,Tim Petrovic,21,0,1,11,2003440
40,0,22293,Heath Slocum,21,0,3,2,2003320
40,0,02106,Chris Smith,21,0,1,13,2003350
40,0,08375,Paul Stankowski,21,1,4,10,2003040
40,0,06581,David Sutherland,21,2,1,9,2003140
52,0,20771,Steven Alker,20,1,4,18,2003050
52,0,07721,Pat Bates,20,2,2,6,2003100
52,0,06034,Marco Dawson,20,1,2,1,2003290
52,0,08931,Glen Day,20,0,3,6,2003440
52,0,06251,Chris DiMarco,20,0,3,18,2003440
52,0,10809,Jim Furyk,20,6,3,16,2003320
52,0,01619,Skip Kendall,20,3,4,9,2003050
52,0,06515,Shaun Micheel,20,1,4,13,2003310
52,0,20628,Arron Oberholser,20,0,1,11,2003060
52,0,20663,Brenden Pappas,20,1,1,14,2003350
52,0,20127,Chris Riley,20,1,2,14,2003060
52,0,02010,Loren Roberts,20,0,1,10,2003410
64,0,01226,Fred Couples,19,0,1,7,2003190
64,0,01249,John Daly,19,1,4,15,2003170
64,0,22892,Jason Gore,19,0,2,2,2003460
64,0,07941,Mike Grob,19,1,1,10,2003420
64,0,23353,J.J. Henry,19,0,2,16,2003380
64,0,01569,Peter Jacobsen,19,3,2,3,2003440
64,0,20094,Jonathan Kaye,19,4,2,10,2003030
64,0,06332,Neal Lancaster,19,2,4,8,2003310
64,0,12662,Thomas Levet,19,0,4,13,2003020
64,0,01723,Andrew Magee,19,1,4,7,2003410
64,0,01941,Tom Pernice Jr.,19,0,1,18,2003280
64,0,25345,Carl Pettersson,19,0,2,11,2003460
64,0,02002,John Riegger,19,9,2,6,2003440
64,0,22913,John Rollins,19,0,2,5,2003010
64,0,23621,Rory Sabbatini,19,0,1,4,2003170
64,0,25692,Akio Sadakata,19,5,1,14,2003440
64,0,24502,Adam Scott,19,0,4,13,2003150
64,0,06078,Esteban Toledo,19,2,3,7,2003320
64,0,10423,Mike Weir,19,0,2,6,2003040
83,0,20098,Stuart Appleby,18,0,1,3,2003400
83,0,07003,David Berganio Jr.,18,2,1,11,2003250
83,0,06809,Bob Burns,18,1,1,1,2003010
83,0,01175,Jim Carter,18,0,2,17,2003290
83,0,20472,Alex Cejka,18,1,3,6,2003040
83,0,23983,Luke Donald,18,0,3,14,2003010
83,0,01307,Joel Edwards,18,0,1,15,2003400
83,0,01457,Jay Haas,18,2,2,11,2003040
83,0,23552,Hank Kuehne,18,1,2,2,2003290
83,0,20573,Scott Laycock,18,0,4,3,2003420
83,0,20095,Carl Paulson,18,3,2,6,2003310
83,0,24361,Pat Perez,18,2,3,9,2003290
83,0,10912,Craig Perks,18,2,2,13,2003270
83,0,02049,Gene Sauers,18,0,1,8,2003060
83,0,02101,Joey Sindelar,18,3,1,3,2003250
83,0,20548,Hidemichi Tanaka,18,0,1,17,2003030
