RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,54591,Ben Griffin,479
2,0,50188,S.H. Kim,446
3,0,35532,Tom Hoge,444
4,0,47591,Eric Cole,442
5,0,40162,Justin Lower,436
6,0,55893,Sam Stevens,427
7,0,36801,Mark Hubbard,423
8,0,36699,Patrick Rodgers,404
9,0,46442,Maverick McNealy,403
10,0,51349,Nico Echavarria,389
11,0,39971,Sungjae Im,388
11,0,58168,Davis Thompson,388
13,0,51634,Sahith Theegala,385
14,0,39546,Keith Mitchell,382
15,0,40115,Adam Svensson,381
15,0,52513,Carson Young,381
17,0,52375,Doug Ghim,376
17,0,35461,Beau Hossler,376
19,0,57975,Harry Hall,375
20,0,49947,Taylor Moore,374
21,0,35506,Mackenzie Hughes,373
22,0,57900,Chandler Phillips,372
23,0,39975,Michael Kim,371
24,0,25900,Lucas Glover,370
24,0,37455,Si Woo Kim,370
26,0,57362,Austin Eckroat,368
26,0,49771,J.T. Poston,368
28,0,46046,Scottie Scheffler,366
29,0,60004,Jacob Bridgeman,363
30,0,51696,Rico Hoey,362
31,0,30927,Brendon Todd,361
32,0,28252,Seamus Power,360
33,0,48081,Xander Schauffele,359
34,0,47347,Adam Schenk,356
35,0,34076,Joel Dahmen,355
36,0,51977,Max Greyserman,354
36,0,34587,Chan Kim,354
36,0,51997,Andrew Novak,354
39,0,29725,Tony Finau,353
40,0,39997,Corey Conners,350
41,0,56630,Akshay Bhatia,347
42,0,34099,Harris English,345
42,0,51287,Ryo Hisatsune,345
42,0,46414,Aaron Rai,345
45,0,36799,Stephan Jaeger,344
45,0,40250,Taylor Pendrith,344
47,0,47988,Nick Hardy,343
47,0,50525,Collin Morikawa,343
49,0,40006,Erik van Rooyen,341
50,0,47504,Sam Burns,340
50,0,54628,Lee Hodges,340
50,0,47983,Chad Ramey,340
53,0,48867,Matti Schmid,339
54,0,27644,Brian Harman,338
55,0,47993,Denny McCarthy,337
56,0,59836,Pierceson Coody,336
56,0,55182,Tom Kim,336
56,0,36884,Ben Kohles,336
56,0,54783,Dylan Wu,336
60,0,34255,Joseph Bramlett,335
60,0,37275,Sam Ryder,335
62,0,33399,Adam Hadwin,332
62,0,30926,Chris Kirk,332
64,0,39324,J.J. Spaun,327
65,0,45157,Cam Davis,325
65,0,60067,Joe Highsmith,325
65,0,27139,David Skinns,325
68,0,40026,Daniel Berger,323
68,0,52374,Brandon Wu,323
70,0,57366,Cameron Young,322
71,0,34256,Andrew Putnam,320
72,0,51894,Vince Whaley,318
73,0,54421,Garrick Higgo,317
73,0,27064,Jhonattan Vegas,317
75,0,39327,Ben Silverman,316
75,0,50484,Hayden Springer,316
77,0,33948,Byeong Hun An,315
77,0,25493,Nick Taylor,315
79,0,46441,Robby Shelton,314
80,0,12716,Charley Hoffman,313
81,0,52955,Ludvig Ãberg,312
81,0,33141,Keegan Bradley,312
81,0,50493,Justin Suh,312
84,0,32791,K.H. Lee,311
84,0,46340,Alex Smalley,311
84,0,45242,Kevin Yu,311
87,0,52514,Trace Crowe,307
88,0,59866,Nick Dunlap,306
88,0,31646,Emiliano Grillo,306
88,0,29420,Billy Horschel,306
91,0,45522,Christiaan Bezuidenhout,304
91,0,48117,Kurt Kitayama,304
93,0,35310,Lanto Griffin,303
93,0,32640,Troy Merritt,303
93,0,47995,Davis Riley,303
96,0,51766,Wyndham Clark,302
96,0,32102,Rickie Fowler,302
98,0,29936,Ryan Fox,301
99,0,40058,Zac Blair,300
99,0,54576,Patrick Fishburn,300
99,0,47420,Jake Knapp,300
102,0,59143,Mac Meissner,299
103,0,28089,Jason Day,298
103,0,33448,Justin Thomas,298
103,0,31323,Gary Woodland,298
106,0,27936,Martin Laird,297
107,0,52215,Robert MacIntyre,294
108,0,33408,Tyson Alexander,292
108,0,39977,Max Homa,292
110,0,38991,Alejandro Tosti,291
111,0,51890,Greyson Sigg,290
112,0,32839,Hideki Matsuyama,289
113,0,50497,Adrien Dumont de Chassart,288
113,0,27129,Luke List,288
115,0,33653,Thomas Detry,287
115,0,59095,Chris Gotterup,287
117,0,33204,Shane Lowry,284
118,0,34046,Jordan Spieth,283
118,0,49960,Sepp Straka,283
120,0,32757,Patton Kizzire,282
121,0,34098,Russell Henley,281
122,0,35450,Patrick Cantlay,280
122,0,28775,Nate Lashley,280
122,0,28237,Rory McIlroy,280
122,0,24502,Adam Scott,280
126,0,27349,Alex Noren,278
127,0,48319,Tom Whitney,277
128,0,40098,Matt Fitzpatrick,275
128,0,27214,Kevin Streelman,275
130,0,34563,Chesson Hadley,274
130,0,37378,Min Woo Lee,274
132,0,22371,Aaron Baddeley,272
132,0,30163,Henrik Norlander,272
134,0,26596,Ryan Moore,271
135,0,23108,Matt Kuchar,267
136,0,36326,David Lipsky,266
136,0,48887,Matt Wallace,266
138,0,34466,Peter Malnati,265
139,0,33486,Roger Sloan,263
140,0,26476,Chez Reavie,262
141,0,55708,Hayden Buckley,260
142,0,36871,Matt NeSmith,257
142,0,48699,Callum Tarren,257
144,0,47679,Victor Perez,256
145,0,30911,Tommy Fleetwood,253
146,0,45609,Tyler Duncan,249
147,0,46113,Ryan McCormick,247
147,0,48153,Matthieu Pavon,247
149,0,46717,Viktor Hovland,244
150,0,47483,Will Zalatoris,240
151,0,55454,Carl Yuan,239
152,0,47663,Kevin Dougherty,235
153,0,32070,Rafael Campos,233
153,0,52666,Sami Valimaki,233
155,0,32333,Kevin Tway,226
156,0,55789,Taylor Montgomery,224
157,0,22405,Justin Rose,223
158,0,29908,C.T. Pan,222
159,0,48119,Ben Taylor,218
160,0,48084,Wesley Bryan,217
161,0,27770,Camilo Villegas,215
162,0,32366,Kevin Chappell,214
162,0,56149,Wilson Furr,214
164,0,27649,Brandt Snedeker,212
165,0,24024,Zach Johnson,209
166,0,28420,Ryan Brehm,208
166,0,52372,Cameron Champ,208
168,0,34374,Erik Barnes,206
169,0,37212,Paul Barjon,203
170,0,34021,Bud Cauley,201
170,0,60767,Blaine Hale Jr.,201
172,0,52453,Nicolai HÃ¸jgaard,199
173,0,50095,Austin Smotherman,198
174,0,59442,Parker Coody,197
175,0,32367,Jorge Campillo,193
176,0,27330,Josh Teater,189
177,0,29535,Brice Garnett,188
178,0,33968,ThorbjÃ¸rn Olesen,185
179,0,29478,Kevin Kisner,182
180,0,29221,Webb Simpson,178
181,0,35617,Martin Trainer,164
182,0,23320,Ryan Palmer,157
183,0,47806,Raul Pereda,148
184,0,51070,Vincent Norrman,147
