RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,57975,Harry Hall,-.118
2,0,48084,Wesley Bryan,-.114
3,0,32757,Patton Kizzire,-.089
4,0,27936,Martin Laird,-.088
5,0,54783,Dylan Wu,-.087
6,0,33948,Byeong Hun An,-.086
7,0,51977,Max Greyserman,-.082
8,0,24502,Adam Scott,-.079
9,0,55893,Sam Stevens,-.071
10,0,46046,Scottie Scheffler,-.067
11,0,23320,Ryan Palmer,-.063
12,0,33448,Justin Thomas,-.061
13,0,46113,Ryan McCormick,-.058
14,0,37275,Sam Ryder,-.054
15,0,28089,Jason Day,-.053
16,0,52375,Doug Ghim,-.051
17,0,35450,Patrick Cantlay,-.045
18,0,27064,Jhonattan Vegas,-.043
19,0,27349,Alex Noren,-.042
20,0,29725,Tony Finau,-.040
20,0,48117,Kurt Kitayama,-.040
22,0,34046,Jordan Spieth,-.038
23,0,51634,Sahith Theegala,-.033
24,0,48081,Xander Schauffele,-.030
25,0,51349,Nico Echavarria,-.024
26,0,39971,Sungjae Im,-.023
27,0,59095,Chris Gotterup,-.021
28,0,34255,Joseph Bramlett,-.020
29,0,30926,Chris Kirk,-.019
29,0,59143,Mac Meissner,-.019
31,0,47663,Kevin Dougherty,-.017
32,0,57366,Cameron Young,-.015
33,0,39997,Corey Conners,-.014
33,0,54576,Patrick Fishburn,-.014
35,0,27214,Kevin Streelman,-.010
36,0,25900,Lucas Glover,-.009
36,0,28775,Nate Lashley,-.009
38,0,60004,Jacob Bridgeman,-.008
38,0,52215,Robert MacIntyre,-.008
40,0,49947,Taylor Moore,-.006
41,0,29420,Billy Horschel,E
41,0,40162,Justin Lower,E
41,0,33968,ThorbjÃ¸rn Olesen,E
41,0,27139,David Skinns,E
41,0,52374,Brandon Wu,E
46,0,51766,Wyndham Clark,+.007
47,0,60067,Joe Highsmith,+.009
48,0,37378,Min Woo Lee,+.016
48,0,48119,Ben Taylor,+.016
50,0,35506,Mackenzie Hughes,+.017
51,0,47504,Sam Burns,+.019
52,0,36326,David Lipsky,+.020
53,0,52955,Ludvig Ãberg,+.026
54,0,36699,Patrick Rodgers,+.027
55,0,40006,Erik van Rooyen,+.028
56,0,54591,Ben Griffin,+.030
56,0,35532,Tom Hoge,+.030
58,0,50188,S.H. Kim,+.031
58,0,28237,Rory McIlroy,+.031
58,0,25493,Nick Taylor,+.031
58,0,35617,Martin Trainer,+.031
62,0,35461,Beau Hossler,+.032
62,0,55182,Tom Kim,+.032
64,0,32366,Kevin Chappell,+.034
65,0,32839,Hideki Matsuyama,+.037
65,0,48699,Callum Tarren,+.037
67,0,34587,Chan Kim,+.038
68,0,33204,Shane Lowry,+.042
69,0,34256,Andrew Putnam,+.044
70,0,47591,Eric Cole,+.045
71,0,37212,Paul Barjon,+.046
72,0,39975,Michael Kim,+.047
73,0,30163,Henrik Norlander,+.048
74,0,56630,Akshay Bhatia,+.049
74,0,39546,Keith Mitchell,+.049
74,0,57900,Chandler Phillips,+.049
77,0,27649,Brandt Snedeker,+.050
78,0,32070,Rafael Campos,+.051
79,0,47988,Nick Hardy,+.052
79,0,47993,Denny McCarthy,+.052
79,0,40115,Adam Svensson,+.052
82,0,36801,Mark Hubbard,+.054
83,0,50493,Justin Suh,+.055
84,0,40058,Zac Blair,+.056
85,0,35310,Lanto Griffin,+.057
86,0,36799,Stephan Jaeger,+.058
87,0,40098,Matt Fitzpatrick,+.059
88,0,30927,Brendon Todd,+.061
89,0,37455,Si Woo Kim,+.062
90,0,48887,Matt Wallace,+.063
91,0,50095,Austin Smotherman,+.064
91,0,27330,Josh Teater,+.064
93,0,39327,Ben Silverman,+.065
94,0,55789,Taylor Montgomery,+.066
95,0,52514,Trace Crowe,+.067
95,0,46414,Aaron Rai,+.067
97,0,48867,Matti Schmid,+.068
98,0,54421,Garrick Higgo,+.070
99,0,29936,Ryan Fox,+.074
99,0,12716,Charley Hoffman,+.074
99,0,26476,Chez Reavie,+.074
102,0,46442,Maverick McNealy,+.075
103,0,51696,Rico Hoey,+.076
103,0,46441,Robby Shelton,+.076
105,0,45609,Tyler Duncan,+.078
105,0,51890,Greyson Sigg,+.078
107,0,50525,Collin Morikawa,+.081
108,0,56149,Wilson Furr,+.082
109,0,40250,Taylor Pendrith,+.083
109,0,49771,J.T. Poston,+.083
109,0,46340,Alex Smalley,+.083
112,0,33408,Tyson Alexander,+.086
112,0,28252,Seamus Power,+.086
114,0,32791,K.H. Lee,+.088
115,0,34563,Chesson Hadley,+.089
115,0,51997,Andrew Novak,+.089
115,0,47995,Davis Riley,+.089
115,0,51894,Vince Whaley,+.089
119,0,32367,Jorge Campillo,+.090
119,0,47983,Chad Ramey,+.090
121,0,26596,Ryan Moore,+.091
122,0,47420,Jake Knapp,+.092
122,0,27129,Luke List,+.092
124,0,40026,Daniel Berger,+.097
124,0,60767,Blaine Hale Jr.,+.097
126,0,45242,Kevin Yu,+.098
127,0,46717,Viktor Hovland,+.100
128,0,45522,Christiaan Bezuidenhout,+.101
128,0,33141,Keegan Bradley,+.101
128,0,52666,Sami Valimaki,+.101
131,0,23108,Matt Kuchar,+.103
132,0,33399,Adam Hadwin,+.104
132,0,32640,Troy Merritt,+.104
134,0,50484,Hayden Springer,+.105
135,0,34021,Bud Cauley,+.106
136,0,58168,Davis Thompson,+.109
137,0,24024,Zach Johnson,+.110
138,0,30911,Tommy Fleetwood,+.111
138,0,32333,Kevin Tway,+.111
140,0,27770,Camilo Villegas,+.113
141,0,33486,Roger Sloan,+.117
142,0,49960,Sepp Straka,+.120
143,0,22371,Aaron Baddeley,+.122
143,0,34098,Russell Henley,+.122
143,0,29908,C.T. Pan,+.122
146,0,47347,Adam Schenk,+.125
146,0,39324,J.J. Spaun,+.125
148,0,47679,Victor Perez,+.126
149,0,32102,Rickie Fowler,+.129
149,0,29535,Brice Garnett,+.129
149,0,36871,Matt NeSmith,+.129
152,0,38991,Alejandro Tosti,+.131
153,0,22405,Justin Rose,+.134
153,0,55454,Carl Yuan,+.134
155,0,34374,Erik Barnes,+.135
156,0,31646,Emiliano Grillo,+.142
157,0,52372,Cameron Champ,+.144
158,0,59442,Parker Coody,+.146
158,0,29478,Kevin Kisner,+.146
160,0,34076,Joel Dahmen,+.147
161,0,47483,Will Zalatoris,+.150
162,0,33653,Thomas Detry,+.153
162,0,34466,Peter Malnati,+.153
164,0,48153,Matthieu Pavon,+.154
165,0,51287,Ryo Hisatsune,+.155
166,0,31323,Gary Woodland,+.156
167,0,59866,Nick Dunlap,+.157
167,0,29221,Webb Simpson,+.157
169,0,34099,Harris English,+.158
170,0,59836,Pierceson Coody,+.159
171,0,52453,Nicolai HÃ¸jgaard,+.165
172,0,51070,Vincent Norrman,+.172
173,0,27644,Brian Harman,+.173
174,0,39977,Max Homa,+.174
174,0,47806,Raul Pereda,+.174
176,0,57362,Austin Eckroat,+.186
177,0,45157,Cam Davis,+.189
178,0,50497,Adrien Dumont de Chassart,+.203
179,0,36884,Ben Kohles,+.208
180,0,54628,Lee Hodges,+.219
181,0,28420,Ryan Brehm,+.247
181,0,55708,Hayden Buckley,+.247
183,0,52513,Carson Young,+.250
184,0,48319,Tom Whitney,+.269
