RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,33968,ThorbjÃ¸rn Olesen,-.154
2,0,29908,C.T. Pan,-.148
3,0,55789,Taylor Montgomery,-.133
3,0,27349,Alex Noren,-.133
5,0,29725,Tony Finau,-.117
6,0,27770,Camilo Villegas,-.097
7,0,28089,Jason Day,-.088
7,0,57975,Harry Hall,-.088
7,0,34256,Andrew Putnam,-.088
10,0,48153,Matthieu Pavon,-.086
11,0,40162,Justin Lower,-.082
12,0,58168,Davis Thompson,-.081
13,0,48084,Wesley Bryan,-.074
14,0,33448,Justin Thomas,-.068
15,0,37212,Paul Barjon,-.057
16,0,47663,Kevin Dougherty,-.051
17,0,34374,Erik Barnes,-.050
18,0,60067,Joe Highsmith,-.048
19,0,52955,Ludvig Ãberg,-.044
19,0,52513,Carson Young,-.044
21,0,40058,Zac Blair,-.031
22,0,52514,Trace Crowe,-.027
23,0,32640,Troy Merritt,-.025
24,0,57366,Cameron Young,-.019
25,0,33948,Byeong Hun An,E
25,0,32070,Rafael Campos,E
25,0,51766,Wyndham Clark,E
25,0,52375,Doug Ghim,E
25,0,60767,Blaine Hale Jr.,E
25,0,46717,Viktor Hovland,E
25,0,30926,Chris Kirk,E
25,0,48117,Kurt Kitayama,E
25,0,23108,Matt Kuchar,E
25,0,46113,Ryan McCormick,E
25,0,26596,Ryan Moore,E
25,0,23320,Ryan Palmer,E
25,0,46414,Aaron Rai,E
25,0,22405,Justin Rose,E
25,0,48081,Xander Schauffele,E
25,0,27330,Josh Teater,E
25,0,48887,Matt Wallace,E
25,0,51894,Vince Whaley,E
25,0,54783,Dylan Wu,E
44,0,35506,Mackenzie Hughes,+.017
45,0,31646,Emiliano Grillo,+.020
45,0,47347,Adam Schenk,+.020
47,0,25900,Lucas Glover,+.022
48,0,52666,Sami Valimaki,+.023
49,0,24502,Adam Scott,+.024
50,0,30163,Henrik Norlander,+.026
51,0,27214,Kevin Streelman,+.028
52,0,32757,Patton Kizzire,+.033
53,0,39975,Michael Kim,+.036
54,0,37378,Min Woo Lee,+.038
55,0,51890,Greyson Sigg,+.043
55,0,25493,Nick Taylor,+.043
57,0,29936,Ryan Fox,+.044
58,0,46442,Maverick McNealy,+.047
59,0,37275,Sam Ryder,+.048
60,0,51634,Sahith Theegala,+.049
61,0,34021,Bud Cauley,+.053
61,0,55893,Sam Stevens,+.053
