RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,46046,Scottie Scheffler,-.388
2,0,33486,Roger Sloan,-.318
3,0,57900,Chandler Phillips,-.286
4,0,47993,Denny McCarthy,-.280
5,0,30926,Chris Kirk,-.278
5,0,46442,Maverick McNealy,-.278
7,0,32757,Patton Kizzire,-.275
8,0,32839,Hideki Matsuyama,-.273
9,0,25900,Lucas Glover,-.264
10,0,35532,Tom Hoge,-.255
11,0,47679,Victor Perez,-.254
12,0,51766,Wyndham Clark,-.252
13,0,50525,Collin Morikawa,-.244
14,0,48081,Xander Schauffele,-.238
15,0,34021,Bud Cauley,-.235
16,0,40250,Taylor Pendrith,-.232
17,0,51696,Rico Hoey,-.231
18,0,36801,Mark Hubbard,-.225
18,0,25493,Nick Taylor,-.225
20,0,28089,Jason Day,-.224
20,0,46414,Aaron Rai,-.224
22,0,30927,Brendon Todd,-.223
23,0,47420,Jake Knapp,-.221
24,0,33653,Thomas Detry,-.219
25,0,49960,Sepp Straka,-.217
26,0,33141,Keegan Bradley,-.216
26,0,28237,Rory McIlroy,-.216
26,0,33448,Justin Thomas,-.216
29,0,39975,Michael Kim,-.212
30,0,35461,Beau Hossler,-.209
31,0,36799,Stephan Jaeger,-.208
32,0,51997,Andrew Novak,-.207
33,0,29725,Tony Finau,-.206
33,0,57366,Cameron Young,-.206
35,0,46717,Viktor Hovland,-.205
35,0,35506,Mackenzie Hughes,-.205
37,0,47591,Eric Cole,-.204
38,0,49771,J.T. Poston,-.203
39,0,49947,Taylor Moore,-.200
40,0,27139,David Skinns,-.199
41,0,52215,Robert MacIntyre,-.198
42,0,54591,Ben Griffin,-.197
42,0,36884,Ben Kohles,-.197
42,0,52513,Carson Young,-.197
45,0,34076,Joel Dahmen,-.196
45,0,12716,Charley Hoffman,-.196
47,0,39327,Ben Silverman,-.195
48,0,48887,Matt Wallace,-.193
49,0,60067,Joe Highsmith,-.192
49,0,32333,Kevin Tway,-.192
51,0,33948,Byeong Hun An,-.191
52,0,45522,Christiaan Bezuidenhout,-.190
52,0,22405,Justin Rose,-.190
54,0,32070,Rafael Campos,-.188
54,0,39977,Max Homa,-.188
56,0,60004,Jacob Bridgeman,-.187
56,0,39997,Corey Conners,-.187
56,0,34099,Harris English,-.187
56,0,40115,Adam Svensson,-.187
60,0,40026,Daniel Berger,-.185
61,0,57975,Harry Hall,-.184
62,0,59866,Nick Dunlap,-.183
63,0,33399,Adam Hadwin,-.181
64,0,55708,Hayden Buckley,-.180
64,0,58168,Davis Thompson,-.180
66,0,45157,Cam Davis,-.179
66,0,50497,Adrien Dumont de Chassart,-.179
66,0,51894,Vince Whaley,-.179
69,0,34098,Russell Henley,-.178
70,0,59143,Mac Meissner,-.177
70,0,27649,Brandt Snedeker,-.177
72,0,23108,Matt Kuchar,-.174
72,0,40006,Erik van Rooyen,-.174
74,0,57362,Austin Eckroat,-.173
74,0,55893,Sam Stevens,-.173
74,0,35617,Martin Trainer,-.173
77,0,26596,Ryan Moore,-.172
77,0,39324,J.J. Spaun,-.172
79,0,34466,Peter Malnati,-.167
80,0,59836,Pierceson Coody,-.165
80,0,27349,Alex Noren,-.165
82,0,51977,Max Greyserman,-.164
83,0,52374,Brandon Wu,-.163
84,0,54783,Dylan Wu,-.162
85,0,32102,Rickie Fowler,-.161
85,0,46340,Alex Smalley,-.161
87,0,34256,Andrew Putnam,-.160
87,0,51634,Sahith Theegala,-.160
89,0,32791,K.H. Lee,-.158
90,0,29535,Brice Garnett,-.156
90,0,34046,Jordan Spieth,-.156
90,0,48319,Tom Whitney,-.156
93,0,52375,Doug Ghim,-.155
94,0,54576,Patrick Fishburn,-.153
94,0,27936,Martin Laird,-.153
96,0,47504,Sam Burns,-.151
96,0,29936,Ryan Fox,-.151
96,0,31323,Gary Woodland,-.151
99,0,22371,Aaron Baddeley,-.149
99,0,32640,Troy Merritt,-.149
99,0,39546,Keith Mitchell,-.149
102,0,56630,Akshay Bhatia,-.147
102,0,47995,Davis Riley,-.147
104,0,46441,Robby Shelton,-.146
104,0,29221,Webb Simpson,-.146
106,0,27214,Kevin Streelman,-.145
107,0,33204,Shane Lowry,-.144
107,0,29908,C.T. Pan,-.144
109,0,34563,Chesson Hadley,-.142
109,0,47988,Nick Hardy,-.142
111,0,34255,Joseph Bramlett,-.137
111,0,27644,Brian Harman,-.137
113,0,29420,Billy Horschel,-.136
113,0,46113,Ryan McCormick,-.136
115,0,31646,Emiliano Grillo,-.132
116,0,36699,Patrick Rodgers,-.131
117,0,40058,Zac Blair,-.130
117,0,32366,Kevin Chappell,-.130
119,0,35310,Lanto Griffin,-.129
120,0,27770,Camilo Villegas,-.127
121,0,35450,Patrick Cantlay,-.125
121,0,24502,Adam Scott,-.125
123,0,30163,Henrik Norlander,-.121
124,0,51349,Nico Echavarria,-.120
124,0,40098,Matt Fitzpatrick,-.120
124,0,54628,Lee Hodges,-.120
127,0,39971,Sungjae Im,-.119
127,0,37455,Si Woo Kim,-.119
127,0,28775,Nate Lashley,-.119
127,0,55454,Carl Yuan,-.119
131,0,30911,Tommy Fleetwood,-.118
131,0,47983,Chad Ramey,-.118
133,0,40162,Justin Lower,-.117
133,0,47806,Raul Pereda,-.117
135,0,55182,Tom Kim,-.116
136,0,51890,Greyson Sigg,-.114
136,0,45242,Kevin Yu,-.114
138,0,27129,Luke List,-.113
139,0,52955,Ludvig Ãberg,-.112
139,0,48117,Kurt Kitayama,-.112
141,0,50484,Hayden Springer,-.111
141,0,52666,Sami Valimaki,-.111
143,0,50095,Austin Smotherman,-.110
144,0,55789,Taylor Montgomery,-.109
145,0,52514,Trace Crowe,-.107
145,0,48153,Matthieu Pavon,-.107
147,0,56149,Wilson Furr,-.106
147,0,50188,S.H. Kim,-.106
149,0,36871,Matt NeSmith,-.104
150,0,59095,Chris Gotterup,-.101
151,0,28252,Seamus Power,-.100
152,0,29478,Kevin Kisner,-.098
153,0,36326,David Lipsky,-.097
154,0,24024,Zach Johnson,-.096
154,0,47483,Will Zalatoris,-.096
156,0,52372,Cameron Champ,-.092
156,0,59442,Parker Coody,-.092
158,0,34374,Erik Barnes,-.084
158,0,37378,Min Woo Lee,-.084
160,0,27064,Jhonattan Vegas,-.081
161,0,54421,Garrick Higgo,-.079
162,0,50493,Justin Suh,-.078
163,0,33408,Tyson Alexander,-.076
164,0,37275,Sam Ryder,-.073
164,0,27330,Josh Teater,-.073
166,0,51287,Ryo Hisatsune,-.069
167,0,33968,ThorbjÃ¸rn Olesen,-.068
168,0,34587,Chan Kim,-.065
169,0,48867,Matti Schmid,-.059
170,0,48084,Wesley Bryan,-.058
171,0,48119,Ben Taylor,-.057
172,0,32367,Jorge Campillo,-.051
173,0,45609,Tyler Duncan,-.049
174,0,26476,Chez Reavie,-.047
175,0,52453,Nicolai HÃ¸jgaard,-.044
176,0,47347,Adam Schenk,-.042
177,0,48699,Callum Tarren,-.031
178,0,38991,Alejandro Tosti,-.020
179,0,28420,Ryan Brehm,-.018
180,0,37212,Paul Barjon,-.012
181,0,60767,Blaine Hale Jr.,-.011
182,0,23320,Ryan Palmer,E
183,0,47663,Kevin Dougherty,+.014
184,0,51070,Vincent Norrman,+.016
