RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,46046,Scottie Scheffler,-.244
2,0,48081,Xander Schauffele,-.196
3,0,32839,Hideki Matsuyama,-.182
4,0,51766,Wyndham Clark,-.180
5,0,50525,Collin Morikawa,-.177
6,0,52955,Ludvig Ãberg,-.164
7,0,39546,Keith Mitchell,-.161
8,0,51997,Andrew Novak,-.160
8,0,40006,Erik van Rooyen,-.160
10,0,47504,Sam Burns,-.159
10,0,57900,Chandler Phillips,-.159
12,0,46442,Maverick McNealy,-.153
13,0,60004,Jacob Bridgeman,-.151
13,0,32757,Patton Kizzire,-.151
15,0,35461,Beau Hossler,-.150
15,0,35506,Mackenzie Hughes,-.150
17,0,47591,Eric Cole,-.149
18,0,51634,Sahith Theegala,-.148
19,0,51696,Rico Hoey,-.147
19,0,59143,Mac Meissner,-.147
21,0,33141,Keegan Bradley,-.145
21,0,51977,Max Greyserman,-.145
23,0,54591,Ben Griffin,-.144
23,0,39975,Michael Kim,-.144
25,0,56630,Akshay Bhatia,-.143
25,0,47993,Denny McCarthy,-.143
25,0,39324,J.J. Spaun,-.143
28,0,34098,Russell Henley,-.142
28,0,48117,Kurt Kitayama,-.142
30,0,60067,Joe Highsmith,-.141
31,0,29725,Tony Finau,-.140
31,0,28237,Rory McIlroy,-.140
31,0,33448,Justin Thomas,-.140
34,0,39997,Corey Conners,-.139
35,0,46717,Viktor Hovland,-.138
35,0,37455,Si Woo Kim,-.138
37,0,35450,Patrick Cantlay,-.137
37,0,29936,Ryan Fox,-.137
37,0,49771,J.T. Poston,-.137
37,0,46414,Aaron Rai,-.137
41,0,35532,Tom Hoge,-.136
41,0,40250,Taylor Pendrith,-.136
41,0,58168,Davis Thompson,-.136
44,0,54576,Patrick Fishburn,-.135
44,0,52375,Doug Ghim,-.135
44,0,28252,Seamus Power,-.135
44,0,32333,Kevin Tway,-.135
48,0,32791,K.H. Lee,-.132
48,0,27064,Jhonattan Vegas,-.132
50,0,45522,Christiaan Bezuidenhout,-.131
51,0,36801,Mark Hubbard,-.130
52,0,33948,Byeong Hun An,-.129
52,0,34099,Harris English,-.129
52,0,40098,Matt Fitzpatrick,-.129
52,0,39971,Sungjae Im,-.129
52,0,30163,Henrik Norlander,-.129
52,0,39327,Ben Silverman,-.129
52,0,27139,David Skinns,-.129
59,0,36799,Stephan Jaeger,-.128
60,0,51349,Nico Echavarria,-.127
60,0,24502,Adam Scott,-.127
60,0,48887,Matt Wallace,-.127
63,0,45157,Cam Davis,-.126
63,0,25900,Lucas Glover,-.126
63,0,57975,Harry Hall,-.126
66,0,27129,Luke List,-.125
66,0,33204,Shane Lowry,-.125
66,0,52215,Robert MacIntyre,-.125
66,0,48867,Matti Schmid,-.125
66,0,33486,Roger Sloan,-.125
71,0,27644,Brian Harman,-.124
71,0,55893,Sam Stevens,-.124
71,0,45242,Kevin Yu,-.124
74,0,34021,Bud Cauley,-.123
75,0,57366,Cameron Young,-.122
75,0,52513,Carson Young,-.122
77,0,30911,Tommy Fleetwood,-.121
78,0,27349,Alex Noren,-.120
78,0,29908,C.T. Pan,-.120
80,0,12716,Charley Hoffman,-.119
80,0,47420,Jake Knapp,-.119
82,0,47679,Victor Perez,-.118
82,0,50095,Austin Smotherman,-.118
84,0,59836,Pierceson Coody,-.117
84,0,52514,Trace Crowe,-.117
84,0,24024,Zach Johnson,-.117
87,0,59866,Nick Dunlap,-.116
88,0,32367,Jorge Campillo,-.115
