RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,22548,Patrick Sheehan,1.68,95,16
2,0,01527,Scott Hoch,1.67,42,7
3,0,01666,Bernhard Langer,1.63,43,7
4,0,20229,Stewart Cink,1.61,93,15
5,0,01226,Fred Couples,1.60,50,8
5,0,01685,J.L. Lewis,1.60,94,15
7,0,23497,Tag Ridings,1.58,38,6
8,0,01249,John Daly,1.55,71,11
9,0,01928,Corey Pavin,1.52,66,10
10,0,01887,Mark O'Meara,1.49,47,7
10,0,06527,Steve Stricker,1.49,67,10
12,0,22371,Aaron Baddeley,1.47,75,11
13,0,12394,Tom Carter,1.43,91,13
13,0,12682,Hirofumi Miyase,1.43,63,9
13,0,01926,Steve Pate,1.43,70,10
16,0,02104,Jeff Sluman,1.41,85,12
17,0,20572,Rod Pampling,1.40,93,13
18,0,20433,Mark Hensby,1.39,79,11
18,0,11032,Frank Lickliter II,1.39,79,11
20,0,02206,David Toms,1.38,65,9
21,0,08931,Glen Day,1.37,95,13
21,0,02223,Bob Tway,1.37,73,10
23,0,10885,Robert Allenby,1.34,97,13
24,0,12753,David Morland IV,1.33,60,8
25,0,24925,Jonathan Byrd,1.32,76,10
25,0,01945,Kenny Perry,1.32,68,9
25,0,02246,Duffy Waldorf,1.32,68,9
28,0,23135,Tim Clark,1.29,62,8
29,0,11123,Chris Couch,1.27,55,7
30,0,24781,Hunter Mahan,1.26,103,13
31,0,22046,Geoff Ogilvy,1.25,88,11
31,0,20127,Chris Riley,1.25,64,8
33,0,20098,Stuart Appleby,1.23,73,9
33,0,01142,Bart Bryant,1.23,73,9
35,0,20663,Brenden Pappas,1.21,107,13
36,0,23325,Vaughn Taylor,1.20,92,11
37,0,20498,Briny Baird,1.18,102,12
38,0,23613,Rich Barcelo,1.17,60,7
38,0,21878,Mark Wilson,1.17,60,7
40,0,01388,Robert Gamez,1.16,95,11
41,0,06809,Bob Burns,1.15,87,10
41,0,21805,Harrison Frazar,1.15,96,11
41,0,20645,John Senden,1.15,104,12
44,0,01035,Tommy Armour III,1.14,88,10
44,0,20472,Alex Cejka,1.14,79,9
44,0,20585,Niclas Fasth,1.14,44,5
47,0,01127,Danny Briggs,1.13,80,9
47,0,01320,Bob Estes,1.13,53,6
47,0,20548,Hidemichi Tanaka,1.13,97,11
50,0,06004,Stephen Ames,1.12,98,11
51,0,01619,Skip Kendall,1.11,72,8
52,0,25900,Lucas Glover,1.10,73,8
53,0,12760,Danny Ellis,1.09,64,7
53,0,06522,Ernie Els,1.09,46,5
55,0,21959,Ted Purdy,1.07,122,13
56,0,10107,Deane Pappas,1.06,66,7
57,0,01042,Paul Azinger,1.05,57,6
57,0,24024,Zach Johnson,1.05,86,9
57,0,23621,Rory Sabbatini,1.05,76,8
60,0,01948,Tim Petrovic,1.02,88,9
61,0,12602,Dean Wilson,1.01,89,9
62,0,06595,Kevin Sutherland,1.00,70,7
63,0,25686,Jason Dufner,.99,71,7
63,0,01707,Steve Lowery,.99,81,8
65,0,21407,Arjun Atwal,.98,82,8
65,0,12705,Cliff Kresge,.98,61,6
67,0,01329,Brad Faxon,.97,72,7
67,0,01766,Billy Mayfair,.97,113,11
67,0,26287,Roland Thatcher,.97,62,6
67,0,08793,Tiger Woods,.97,62,6
71,0,01361,Dan Forsman,.96,83,8
71,0,01378,David Frost,.96,83,8
71,0,01553,John Huston,.96,52,5
74,0,26420,Richard Johnson,.95,74,7
74,0,10423,Mike Weir,.95,63,6
76,0,12652,Cameron Beckman,.92,98,9
76,0,10585,Scott McCarron,.92,76,7
76,0,02099,Scott Simpson,.92,65,6
79,0,06251,Chris DiMarco,.91,77,7
79,0,06621,Joe Durant,.91,88,8
79,0,01677,Tom Lehman,.91,77,7
79,0,01941,Tom Pernice Jr.,.91,110,10
79,0,02010,Loren Roberts,.91,88,8
79,0,24502,Adam Scott,.91,44,4
85,0,20593,Greg Chalmers,.90,78,7
85,0,02214,Kirk Triplett,.90,67,6
87,0,23983,Luke Donald,.89,90,8
87,0,23338,David Gossett,.89,45,4
87,0,23552,Hank Kuehne,.89,90,8
87,0,06332,Neal Lancaster,.89,101,9
91,0,02101,Joey Sindelar,.87,104,9
92,0,01577,Lee Janzen,.86,70,6
93,0,01219,John Cook,.85,71,6
