RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE DISTANCE (YARDS),AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST DIST. EFFICIENCY
48,0,30692,Scott Stallings,2.579,300.933,116.680,64,0227503008
49,0,25900,Lucas Glover,2.577,300.469,116.600,50,0223602930
49,0,26679,Kevin Stadler,2.577,292.942,113.665,67,0213102962
51,0,32200,Roberto Castro,2.575,282.814,109.823,60,0224402920
52,0,33419,Cameron Tringale,2.574,284.245,110.449,106,0224402999
53,0,30750,Tommy Gainey,2.573,292.628,113.749,61,0214703061
54,0,28089,Jason Day,2.572,302.186,117.487,28,0207802867
55,0,27649,Brandt Snedeker,2.571,283.402,110.218,67,0194803069
55,0,25804,Bubba Watson,2.571,318.000,123.697,52,0228103412
57,0,23108,Matt Kuchar,2.570,279.895,108.920,80,0210503044
58,0,31560,Brian Stuard,2.569,280.394,109.130,84,0193703030
59,0,30927,Brendon Todd,2.568,278.034,108.285,92,0216502948
59,0,23623,Bo Van Pelt,2.568,290.326,113.053,73,0124503049
61,0,28237,Rory McIlroy,2.566,311.924,121.558,48,0224003080
61,0,22405,Justin Rose,2.566,294.422,114.741,54,0215102878
63,0,35139,Richard Lee,2.565,284.522,110.929,69,0225202931
64,0,25274,Steven Bowditch,2.563,298.013,116.296,81,0220802983
64,0,31557,Jim Herman,2.563,294.141,114.758,48,0218002932
64,0,29461,Jamie Lovemark,2.563,306.109,119.440,44,0212403091
67,0,34563,Chesson Hadley,2.562,289.201,112.870,80,0207302965
67,0,24140,Sean O'Hair,2.562,302.283,118.001,61,0219203035
67,0,25562,Andres Romero,2.562,295.158,115.195,61,0207702921
70,0,29478,Kevin Kisner,2.561,287.278,112.168,75,0221002940
70,0,25834,Daniel Summerhays,2.561,280.788,109.619,100,0100403056
72,0,27120,Troy Matteson,2.560,292.791,114.359,50,0209803032
73,0,23353,J.J. Henry,2.559,291.018,113.721,75,0221003022
73,0,34409,David Lingmerth,2.559,287.109,112.212,72,0128003189
73,0,27770,Camilo Villegas,2.559,291.731,114.002,94,0216303073
76,0,28475,Jeff Overton,2.558,283.856,110.948,69,0210802904
77,0,10809,Jim Furyk,2.557,281.940,110.263,76,0206802871
78,0,32448,James Hahn,2.556,290.111,113.515,73,0219102884
78,0,21961,Charles Howell III,2.556,303.086,118.579,101,0215303092
78,0,10860,Justin Leonard,2.556,266.773,104.379,68,0215402966
78,0,29518,Brendan Steele,2.556,299.639,117.233,74,0226903050
78,0,28132,Tyrone Van Aswegen,2.556,293.761,114.936,46,0184302987
83,0,33141,Keegan Bradley,2.555,298.821,116.937,65,0208502829
83,0,30944,Jason Kokrak,2.555,308.122,120.573,60,0224603153
85,0,23621,Rory Sabbatini,2.553,287.503,112.613,68,0223802981
86,0,12510,Chad Campbell,2.552,285.179,111.760,46,0220002957
86,0,12716,Charley Hoffman,2.552,297.123,116.439,83,0218902963
86,0,29926,Danny Lee,2.552,283.411,111.051,68,0211902898
86,0,20160,Charlie Wi,2.552,278.673,109.192,68,0221402902
90,0,28092,D.H. Lee,2.551,273.723,107.283,49,0216602875
90,0,31202,William McGirt,2.551,282.434,110.696,95,0215003016
90,0,23800,Bryce Molder,2.551,278.006,108.984,69,0215802902
93,0,32640,Troy Merritt,2.550,285.745,112.060,61,0220203044
94,0,27933,John Merrick,2.549,283.124,111.053,75,0207602991
95,0,29222,Billy Hurley III,2.548,276.041,108.344,78,0213302976
96,0,25720,Chad Collins,2.547,275.932,108.356,56,0157302976
97,0,33122,Russell Knox,2.546,282.008,110.775,97,0178603163
97,0,26851,Marc Leishman,2.546,296.771,116.548,70,0226602942
99,0,27214,Kevin Streelman,2.545,288.580,113.378,67,0210402894
100,0,34174,John Huh,2.544,280.982,110.445,71,0213103041
100,0,02206,David Toms,2.544,269.204,105.822,56,0231802897
102,0,24507,Jason Bohn,2.542,276.836,108.923,84,0217203001
103,0,34098,Russell Henley,2.541,293.967,115.692,78,0214103086
104,0,26300,Matt Jones,2.540,300.413,118.268,70,0224603155
104,0,27466,Spencer Levin,2.540,275.606,108.494,52,0205502933
104,0,30110,Kyle Stanley,2.540,293.454,115.522,75,0205302923
107,0,35300,Andrew Loupe,2.539,311.866,122.809,48,0210402943
108,0,32102,Rickie Fowler,2.538,299.279,117.912,63,0210802913
109,0,27436,Graham DeLaet,2.537,303.945,119.795,56,0220402969
109,0,24663,Y.E. Yang,2.537,283.267,111.671,62,0172302934
111,0,27408,Martin Kaymer,2.535,296.769,117.051,52,0210102947
111,0,26951,Johnson Wagner,2.535,284.245,112.137,58,0207202868
113,0,21528,Henrik Stenson,2.533,304.887,120.360,27,0217102862
114,0,20593,Greg Chalmers,2.532,277.215,109.463,81,0199502917
114,0,20104,Ken Duke,2.532,277.056,109.405,63,0201902949
114,0,24358,Robert Garrigus,2.532,302.387,119.408,70,0196102971
117,0,07867,Woody Austin,2.531,277.862,109.772,59,0215702859
117,0,25240,D.A. Points,2.531,281.298,111.134,54,0166002958
119,0,29740,Brad Fritsch,2.528,288.432,114.080,37,0188502790
120,0,34099,Harris English,2.527,300.737,119.021,64,0192702859
120,0,20396,Lee Westwood,2.527,291.839,115.483,42,0204803233
122,0,35539,Luke Guthrie,2.526,285.696,113.084,82,0204802954
123,0,29425,Andrew Svoboda,2.525,285.993,113.260,75,0214202892
124,0,20848,Ángel Cabrera,2.524,298.881,118.423,67,0216802847
125,0,20157,Retief Goosen,2.523,285.487,113.133,87,0218002976
125,0,25572,Graeme McDowell,2.523,276.996,109.769,50,0201003068
125,0,34431,Robert Streb,2.523,299.021,118.534,70,0206803019
125,0,10423,Mike Weir,2.523,269.345,106.737,56,0214303134
129,0,33418,Shawn Stefani,2.522,292.665,116.065,56,0193802949
130,0,24502,Adam Scott,2.521,301.489,119.585,54,0215602873
131,0,28259,Sangmoon Bae,2.520,285.938,113.479,68,0204402823
131,0,31193,Jim Renner,2.520,282.782,112.237,53,0213002989
133,0,33413,Ben Martin,2.518,289.416,114.951,62,0208602912
133,0,32150,Michael Thompson,2.518,286.259,113.665,59,0181902998
133,0,34265,Will Wilcox,2.518,297.297,118.058,43,0212302853
136,0,34360,Patrick Reed,2.515,295.794,117.628,67,0198902808
137,0,24925,Jonathan Byrd,2.514,284.416,113.131,67,0134502948
138,0,26289,Boo Weekley,2.513,285.252,113.528,55,0224502856
139,0,32366,Kevin Chappell,2.511,292.890,116.636,90,0188003039
139,0,26956,Bronson La'Cassie,2.511,281.860,112.241,40,0205502965
139,0,27556,Ted Potter Jr.,2.511,276.035,109.933,63,0197802828
142,0,24494,Erik Compton,2.508,282.565,112.675,83,0163302800
143,0,25396,Kevin Na,2.507,281.288,112.215,87,0206202896
143,0,35541,John Peterson,2.507,283.636,113.121,59,0181702761
143,0,28486,Michael Putnam,2.507,291.421,116.247,93,0215903022
143,0,20645,John Senden,2.507,289.023,115.267,91,0187002975
147,0,24846,Ricky Barnes,2.503,290.309,115.980,79,0197102941
147,0,22378,Trevor Immelman,2.503,295.371,118.024,67,0213902856
149,0,24490,George McNeill,2.502,289.945,115.871,69,0209002882
149,0,27095,Nick Watney,2.502,294.121,117.535,56,0221902899
151,0,28500,Martin Flores,2.499,292.767,117.137,74,0203702943
152,0,22371,Aaron Baddeley,2.498,293.636,117.541,58,0209902919
153,0,01810,Phil Mickelson,2.497,294.598,117.983,49,0223402893
154,0,34264,Hudson Swafford,2.496,297.892,119.324,53,0201803099
155,0,20098,Stuart Appleby,2.494,273.803,109.781,91,0179302911
155,0,25686,Jason Dufner,2.494,280.873,112.601,42,0189902841
157,0,32333,Kevin Tway,2.490,296.175,118.927,48,0221202940
158,0,37273,Derek Ernst,2.487,296.507,119.208,61,0198102929
159,0,27064,Jhonattan Vegas,2.484,302.349,121.737,67,0199602858
160,0,36689,Brooks Koepka,2.482,303.567,122.326,40,0216902855
161,0,23983,Luke Donald,2.480,272.699,109.953,42,0188102900
161,0,22913,John Rollins,2.480,289.297,116.638,64,0184103090
163,0,20498,Briny Baird,2.479,277.666,111.993,39,0212002820
163,0,28307,Matt Every,2.479,284.772,114.859,67,0199303029
165,0,29289,S.Y. Noh,2.477,297.238,119.978,74,0160302991
166,0,31323,Gary Woodland,2.474,307.729,124.384,65,0222402810
167,0,26331,Charl Schwartzel,2.473,292.275,118.207,52,0157703003
168,0,25191,Gonzalo Fernandez-Castaño,2.469,284.105,115.048,75,0141902908
169,0,30852,Ryo Ishikawa,2.467,290.384,117.727,57,0111602906
169,0,24361,Pat Perez,2.467,285.563,115.730,76,0206302852
171,0,25364,Paul Casey,2.463,290.119,117.797,44,0195902816
172,0,23638,Brendon de Jonge,2.456,282.250,114.907,96,0141602834
173,0,20229,Stewart Cink,2.455,293.401,119.535,67,0179602914
174,0,21731,Freddie Jacobson,2.447,280.195,114.508,78,0187702849
175,0,32334,Charlie Beljan,2.445,305.311,124.897,71,0207702787
175,0,21209,Sergio Garcia,2.445,293.025,119.825,37,0208602734
177,0,23409,James Driscoll,2.420,282.658,116.787,52,0171902995
