RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,34046,Jordan Spieth,34.44,3031,88
2,0,28089,Jason Day,34.49,2483,72
2,0,25804,Bubba Watson,34.49,2345,68
4,0,36699,Patrick Rodgers,34.57,1832,53
5,0,25364,Paul Casey,34.59,2836,82
6,0,34265,Will Wilcox,34.63,1870,54
7,0,32839,Hideki Matsuyama,34.67,3155,91
8,0,33448,Justin Thomas,34.68,3676,106
9,0,26476,Chez Reavie,34.71,1944,56
10,0,24361,Pat Perez,34.72,3333,96
11,0,24507,Jason Bohn,34.76,3302,95
12,0,08075,Jerry Kelly,34.77,2747,79
13,0,34360,Patrick Reed,34.79,3479,100
13,0,29518,Brendan Steele,34.79,2922,84
15,0,20472,Alex Cejka,34.80,3202,92
15,0,30711,Colt Knost,34.80,2993,86
17,0,30925,Dustin Johnson,34.83,2508,72
17,0,36689,Brooks Koepka,34.83,2821,81
19,0,12510,Chad Campbell,34.84,3379,97
20,0,29725,Tony Finau,34.85,3694,106
20,0,33418,Shawn Stefani,34.85,3276,94
22,0,34431,Robert Streb,34.86,3835,110
23,0,28259,Sangmoon Bae,34.88,3418,98
23,0,20229,Stewart Cink,34.88,2686,77
23,0,27436,Graham DeLaet,34.88,2267,65
23,0,33122,Russell Knox,34.88,3348,96
27,0,34099,Harris English,34.90,3560,102
28,0,23800,Bryce Molder,34.91,3037,87
28,0,22405,Justin Rose,34.91,2304,66
30,0,25834,Daniel Summerhays,34.92,3527,101
31,0,25198,Francesco Molinari,34.94,1852,53
31,0,35451,Scott Pinckney,34.94,3075,88
33,0,21209,Sergio Garcia,34.95,1957,56
33,0,24024,Zach Johnson,34.95,3041,87
33,0,23320,Ryan Palmer,34.95,2691,77
36,0,34409,David Lingmerth,34.96,3146,90
36,0,30927,Brendon Todd,34.96,3251,93
38,0,23108,Matt Kuchar,34.97,3287,94
38,0,34261,Scott Langley,34.97,3217,92
38,0,22056,Cameron Percy,34.97,2448,70
38,0,29476,Kyle Reifers,34.97,3217,92
38,0,27649,Brandt Snedeker,34.97,3322,95
38,0,21528,Henrik Stenson,34.97,2098,60
44,0,27095,Nick Watney,34.98,3183,91
45,0,31557,Jim Herman,35.00,3080,88
46,0,34264,Hudson Swafford,35.01,3326,95
47,0,37454,Whee Kim,35.03,2417,69
48,0,23638,Brendon de Jonge,35.04,3714,106
49,0,32366,Kevin Chappell,35.05,3014,86
49,0,23621,Rory Sabbatini,35.05,2839,81
51,0,29478,Kevin Kisner,35.06,3646,104
51,0,27936,Martin Laird,35.06,2700,77
51,0,25818,Scott Piercy,35.06,3155,90
51,0,25632,Jimmy Walker,35.06,3015,86
55,0,33461,Morgan Hoffmann,35.07,2981,85
55,0,27963,Chris Stroud,35.07,2946,84
57,0,36801,Mark Hubbard,35.08,2701,77
57,0,25396,Kevin Na,35.08,3333,95
59,0,40026,Daniel Berger,35.09,3404,97
59,0,35532,Tom Hoge,35.09,2772,79
59,0,29221,Webb Simpson,35.09,2737,78
62,0,32102,Rickie Fowler,35.10,2527,72
63,0,40058,Zac Blair,35.11,3651,104
63,0,32448,James Hahn,35.11,3300,94
63,0,31202,William McGirt,35.11,3616,103
63,0,24490,George McNeill,35.11,3265,93
63,0,26329,Louis Oosthuizen,35.11,2212,63
68,0,33141,Keegan Bradley,35.12,2950,84
68,0,24140,Sean O'Hair,35.12,3020,86
70,0,26289,Boo Weekley,35.13,2775,79
70,0,25892,Steve Wheatcroft,35.13,2916,83
72,0,34262,Jon Curran,35.14,2776,79
72,0,33399,Adam Hadwin,35.14,3268,93
72,0,26596,Ryan Moore,35.14,2741,78
75,0,25720,Chad Collins,35.15,2777,79
75,0,06567,Vijay Singh,35.15,2742,78
77,0,29926,Danny Lee,35.16,4219,120
78,0,28679,Fabián Gómez,35.17,2919,83
79,0,10809,Jim Furyk,35.19,2252,64
79,0,29720,Andres Gonzales,35.19,3026,86
79,0,22892,Jason Gore,35.19,2534,72
79,0,30946,Alex Prugh,35.19,2815,80
79,0,22293,Heath Slocum,35.19,1865,53
79,0,26951,Johnson Wagner,35.19,2393,68
85,0,24924,Bill Haas,35.20,3027,86
85,0,23548,Bill Lunde,35.20,1619,46
87,0,29479,Scott Brown,35.21,3415,97
87,0,24494,Erik Compton,35.21,3028,86
89,0,20593,Greg Chalmers,35.22,1902,54
89,0,21961,Charles Howell III,35.22,3698,105
89,0,27466,Spencer Levin,35.22,3416,97
89,0,25493,Nick Taylor,35.22,3205,91
93,0,20771,Steven Alker,35.23,2114,60
93,0,26300,Matt Jones,35.23,3030,86
95,0,23983,Luke Donald,35.24,2502,71
96,0,25274,Steven Bowditch,35.25,3631,103
96,0,24925,Jonathan Byrd,35.25,2291,65
96,0,28500,Martin Flores,35.25,3208,91
96,0,21878,Mark Wilson,35.25,2996,85
100,0,27644,Brian Harman,35.26,3173,90
100,0,31560,Brian Stuard,35.26,3279,93
102,0,28475,Jeff Overton,35.27,3245,92
102,0,27214,Kevin Streelman,35.27,3210,91
104,0,34563,Chesson Hadley,35.28,3563,101
104,0,26758,David Hearn,35.28,3422,97
106,0,23353,J.J. Henry,35.29,3176,90
106,0,34174,John Huh,35.29,3564,101
106,0,01810,Phil Mickelson,35.29,2470,70
109,0,22371,Aaron Baddeley,35.30,2612,74
109,0,30944,Jason Kokrak,35.30,3106,88
109,0,35541,John Peterson,35.30,2965,84
112,0,24502,Adam Scott,35.31,1695,48
113,0,29420,Billy Horschel,35.32,3391,96
113,0,33413,Ben Martin,35.32,3179,90
115,0,25686,Jason Dufner,35.33,2579,73
115,0,33486,Roger Sloan,35.33,1837,52
117,0,24357,K.J. Choi,35.34,2191,62
117,0,35539,Luke Guthrie,35.34,2898,82
117,0,27933,John Merrick,35.34,2615,74
117,0,25345,Carl Pettersson,35.34,3746,106
117,0,34358,Jonathan Randolph,35.34,2474,70
117,0,02206,David Toms,35.34,2050,58
123,0,35545,Blayne Barber,35.35,2616,74
123,0,34098,Russell Henley,35.35,2969,84
123,0,27141,J.B. Holmes,35.35,3005,85
123,0,29289,S.Y. Noh,35.35,2298,65
127,0,28486,Michael Putnam,35.36,3006,85
128,0,24846,Ricky Barnes,35.38,2760,78
128,0,20104,Ken Duke,35.38,3149,89
128,0,28023,Byron Smith,35.38,1946,55
128,0,33419,Cameron Tringale,35.38,3396,96
132,0,37273,Derek Ernst,35.39,2513,71
132,0,01706,Davis Love III,35.39,1805,51
134,0,30852,Ryo Ishikawa,35.40,3115,88
134,0,20691,Greg Owen,35.40,2053,58
136,0,23623,Bo Van Pelt,35.41,2797,79
137,0,32334,Charlie Beljan,35.42,2550,72
138,0,26331,Charl Schwartzel,35.43,2232,63
139,0,32200,Roberto Castro,35.44,1772,50
