RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,10809,Jim Furyk,3.84,123,32
2,0,01553,John Huston,3.86,359,93
3,0,10423,Mike Weir,3.89,323,83
4,0,22348,Nick O'Hern,3.90,503,129
4,0,06527,Steve Stricker,3.90,304,78
6,0,29718,Anthony Kim,3.92,506,129
7,0,10860,Justin Leonard,3.93,381,97
8,0,01226,Fred Couples,3.94,477,121
8,0,22046,Geoff Ogilvy,3.94,260,66
10,0,06567,Vijay Singh,3.95,249,63
11,0,23541,Ben Crane,3.96,760,192
11,0,20766,Padraig Harrington,3.96,198,50
13,0,20229,Stewart Cink,3.97,298,75
13,0,20378,Mathias Grönberg,3.97,790,199
13,0,12716,Charley Hoffman,3.97,580,146
13,0,23325,Vaughn Taylor,3.97,782,197
13,0,27770,Camilo Villegas,3.97,357,90
18,0,20098,Stuart Appleby,3.98,493,124
18,0,08931,Glen Day,3.98,466,117
18,0,01945,Kenny Perry,3.98,477,120
18,0,26679,Kevin Stadler,3.98,633,159
18,0,27214,Kevin Streelman,3.98,1119,281
23,0,07867,Woody Austin,3.99,739,185
23,0,20623,Gavin Coles,3.99,391,98
23,0,12782,Tim Herron,3.99,798,200
23,0,28475,Jeff Overton,3.99,934,234
23,0,23320,Ryan Palmer,3.99,507,127
28,0,06522,Ernie Els,4.00,256,64
28,0,27141,J.B. Holmes,4.00,488,122
28,0,23788,D.J. Trahan,4.00,780,195
28,0,20160,Charlie Wi,4.00,989,247
32,0,01313,Steve Elkington,4.01,517,129
32,0,21209,Sergio Garcia,4.01,353,88
32,0,19846,Brian Gay,4.01,537,134
32,0,07547,Craig Kanada,4.01,610,152
32,0,28158,Steve Marino,4.01,1031,257
32,0,24449,Parker McLachlin,4.01,469,117
32,0,20443,Jin Park,4.01,903,225
39,0,24357,K.J. Choi,4.02,265,66
39,0,21753,Brian Davis,4.02,1064,265
39,0,20574,Mathew Goggin,4.02,708,176
39,0,26300,Matt Jones,4.02,522,130
39,0,23108,Matt Kuchar,4.02,595,148
39,0,01707,Steve Lowery,4.02,683,170
39,0,27933,John Merrick,4.02,1012,252
39,0,25632,Jimmy Walker,4.02,865,215
39,0,27095,Nick Watney,4.02,796,198
39,0,10425,Jay Williamson,4.02,748,186
49,0,23048,Eric Axley,4.03,1068,265
49,0,20498,Briny Baird,4.03,947,235
49,0,10505,Shane Bertsch,4.03,834,207
49,0,01139,Olin Browne,4.03,863,214
49,0,23135,Tim Clark,4.03,475,118
49,0,10875,Todd Demsey,4.03,694,172
49,0,21461,Kenneth Ferrie,4.03,589,146
49,0,27561,Nick Flanagan,4.03,612,152
49,0,01577,Lee Janzen,4.03,781,194
49,0,10733,Kent Jones,4.03,544,135
49,0,11032,Frank Lickliter II,4.03,922,229
49,0,20634,Peter Lonard,4.03,742,184
49,0,01724,Jeff Maggert,4.03,930,231
49,0,10585,Scott McCarron,4.03,306,76
49,0,02002,John Riegger,4.03,789,196
49,0,20645,John Senden,4.03,851,211
65,0,24358,Robert Garrigus,4.04,598,148
65,0,22892,Jason Gore,4.04,570,141
65,0,20433,Mark Hensby,4.04,582,144
65,0,27060,John Mallinger,4.04,844,209
