RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,25369,Jamie Donaldson,14' 10",207.667,14,+3
2,0,25349,Tim Wilkinson,16' 9",452.417,27,-1
3,0,20104,Ken Duke,16' 11",422.500,25,-1
4,0,35545,Blayne Barber,17' 5",608.167,35,+9
5,0,34046,Jordan Spieth,18' 4",549.667,30,+4
6,0,22892,Jason Gore,18' 5",387.083,21,+5
7,0,32102,Rickie Fowler,18' 8",466.500,25,+2
8,0,23048,Eric Axley,18' 10",301.667,16,-2
9,0,29223,Sam Saunders,19' 1",324.833,17,+8
10,0,29518,Brendan Steele,19' 8",492.417,25,-4
11,0,34130,Sung Joon Park,20' 0",400.250,20,+4
12,0,31193,Jim Renner,20' 1",541.333,27,+8
13,0,29479,Scott Brown,20' 2",745.667,37,+4
14,0,27933,John Merrick,20' 3",405.000,20,+2
14,0,26329,Louis Oosthuizen,20' 3",384.000,19,-3
16,0,35541,John Peterson,20' 4",467.917,23,+4
17,0,23541,Ben Crane,20' 8",454.083,22,E
18,0,34563,Chesson Hadley,20' 11",754.083,36,+6
19,0,33461,Morgan Hoffmann,21' 0",819.583,39,+5
20,0,34261,Scott Langley,21' 1",757.500,36,E
21,0,29289,S.Y. Noh,21' 2",486.917,23,+3
22,0,20229,Stewart Cink,21' 6",473.333,22,+6
23,0,12510,Chad Campbell,21' 7",756.833,35,+7
23,0,24490,George McNeill,21' 7",474.500,22,+3
23,0,25804,Bubba Watson,21' 7",1055.667,49,-12
26,0,25686,Jason Dufner,21' 8",303.750,14,E
26,0,24140,Sean O'Hair,21' 8",605.917,28,-2
28,0,24925,Jonathan Byrd,21' 9",434.500,20,E
28,0,35539,Luke Guthrie,21' 9",629.667,29,+1
30,0,20157,Retief Goosen,21' 10",502.583,23,+6
31,0,40058,Zac Blair,21' 11",590.750,27,+5
31,0,30711,Colt Knost,21' 11",350.083,16,+5
31,0,22056,Cameron Percy,21' 11",526.417,24,-2
34,0,32200,Roberto Castro,22' 0",154.083,7,+2
34,0,36801,Mark Hubbard,22' 0",483.750,22,+5
34,0,23108,Matt Kuchar,22' 0",880.083,40,+6
34,0,25892,Steve Wheatcroft,22' 0",991.667,45,+12
38,0,23800,Bryce Molder,22' 5",492.333,22,+4
39,0,37273,Derek Ernst,22' 6",427.083,19,+5
39,0,33419,Cameron Tringale,22' 6",652.667,29,+8
41,0,21209,Sergio Garcia,22' 9",410.083,18,+6
42,0,23638,Brendon de Jonge,22' 11",710.833,31,+3
42,0,28023,Byron Smith,22' 11",343.250,15,+2
44,0,27649,Brandt Snedeker,23' 1",647.167,28,+5
45,0,24357,K.J. Choi,23' 2",603.167,26,+8
45,0,10809,Jim Furyk,23' 2",301.583,13,+4
47,0,24781,Hunter Mahan,23' 4",910.500,39,+9
48,0,30926,Chris Kirk,23' 5",351.833,15,E
49,0,39977,Max Homa,23' 6",751.750,32,+6
50,0,06567,Vijay Singh,23' 7",637.500,27,+5
51,0,26476,Chez Reavie,23' 8",260.750,11,-3
52,0,12716,Charley Hoffman,23' 9",901.667,38,+8
53,0,28780,Nicholas Thompson,23' 10",691.333,29,+14
54,0,37454,Whee Kim,24' 0",552.417,23,+5
55,0,25720,Chad Collins,24' 1",603.000,25,+3
55,0,27466,Spencer Levin,24' 1",602.417,25,+6
55,0,02206,David Toms,24' 1",385.167,16,+2
58,0,25900,Lucas Glover,24' 4",437.417,18,+11
58,0,25834,Daniel Summerhays,24' 4",753.417,31,+5
60,0,21753,Brian Davis,24' 5",1000.500,41,+7
61,0,33448,Justin Thomas,24' 6",1151.667,47,+11
62,0,29476,Kyle Reifers,24' 7",762.750,31,+2
63,0,22371,Aaron Baddeley,24' 8",419.250,17,+1
63,0,33399,Adam Hadwin,24' 8",616.917,25,+4
65,0,29222,Billy Hurley III,24' 10",719.250,29,+6
65,0,23320,Ryan Palmer,24' 10",646.250,26,+3
65,0,25493,Nick Taylor,24' 10",1143.917,46,+3
68,0,28475,Jeff Overton,24' 11",971.750,39,+7
68,0,28486,Michael Putnam,24' 11",696.833,28,+5
68,0,24502,Adam Scott,24' 11",474.000,19,+7
68,0,27214,Kevin Streelman,24' 11",798.333,32,+5
68,0,25632,Jimmy Walker,24' 11",821.250,33,+3
73,0,28089,Jason Day,25' 0",1075.000,43,-6
73,0,29720,Andres Gonzales,25' 0",873.833,35,+12
75,0,20848,Ángel Cabrera,25' 1",325.667,13,+4
75,0,33667,Carlos Ortiz,25' 1",852.833,34,+6
75,0,21528,Henrik Stenson,25' 1",326.333,13,-2
78,0,24494,Erik Compton,25' 2",655.250,26,+7
78,0,25396,Kevin Na,25' 2",628.667,25,+6
78,0,34264,Hudson Swafford,25' 2",628.250,25,+4
81,0,06522,Ernie Els,25' 3",530.083,21,+5
81,0,28307,Matt Every,25' 3",631.417,25,+7
81,0,36689,Brooks Koepka,25' 3",858.333,34,-1
81,0,21878,Mark Wilson,25' 3",707.167,28,+9
85,0,33141,Keegan Bradley,25' 4",531.333,21,+4
85,0,31416,Derek Fathauer,25' 4",834.750,33,+9
85,0,20691,Greg Owen,25' 4",455.500,18,+2
88,0,40026,Daniel Berger,25' 5",863.583,34,-2
88,0,27895,Jonas Blixt,25' 5",610.833,24,+9
88,0,30944,Jason Kokrak,25' 5",939.333,37,-1
91,0,24924,Bill Haas,25' 6",661.917,26,-2
91,0,22405,Justin Rose,25' 6",433.750,17,+8
93,0,25191,Gonzalo Fernandez-Castaño,25' 8",616.667,24,+8
93,0,29535,Brice Garnett,25' 8",615.083,24,+6
93,0,24358,Robert Garrigus,25' 8",768.750,30,+3
93,0,01706,Davis Love III,25' 8",436.917,17,+3
97,0,20472,Alex Cejka,25' 9",825.250,32,+10
97,0,34409,David Lingmerth,25' 9",720.417,28,+5
99,0,25274,Steven Bowditch,25' 11",1372.250,53,+11
100,0,34360,Patrick Reed,26' 0",1506.167,58,+8
101,0,20771,Steven Alker,26' 1",286.917,11,+7
101,0,28500,Martin Flores,26' 1",911.583,35,+1
103,0,32334,Charlie Beljan,26' 2",602.417,23,+1
103,0,20593,Greg Chalmers,26' 2",392.667,15,+1
103,0,26289,Boo Weekley,26' 2",628.417,24,E
106,0,23621,Rory Sabbatini,26' 3",681.833,26,+6
106,0,27963,Chris Stroud,26' 3",656.417,25,+9
106,0,27095,Nick Watney,26' 3",498.917,19,+4
109,0,29725,Tony Finau,26' 4",1213.083,46,+6
109,0,31202,William McGirt,26' 4",1053.917,40,+1
109,0,01810,Phil Mickelson,26' 4",975.000,37,+7
112,0,33486,Roger Sloan,26' 6",636.250,24,+10
113,0,29478,Kevin Kisner,26' 7",1038.250,39,+16
114,0,29926,Danny Lee,26' 8",1172.417,44,+2
115,0,26851,Marc Leishman,26' 9",642.000,24,+3
115,0,29425,Andrew Svoboda,26' 9",669.417,25,+11
115,0,27064,Jhonattan Vegas,26' 9",830.167,31,+3
118,0,10885,Robert Allenby,26' 10",322.167,12,+7
118,0,22046,Geoff Ogilvy,26' 10",375.083,14,+4
118,0,27770,Camilo Villegas,26' 10",590.417,22,+4
121,0,28259,Sangmoon Bae,27' 1",1406.583,52,+2
121,0,29221,Webb Simpson,27' 1",650.417,24,+5
123,0,34431,Robert Streb,27' 2",1467.667,54,+5
124,0,20766,Padraig Harrington,27' 3",654.667,24,+11
124,0,34174,John Huh,27' 3",654.083,24,+9
126,0,34262,Jon Curran,27' 4",656.917,24,+11
126,0,35451,Scott Pinckney,27' 4",901.000,33,+2
128,0,32150,Michael Thompson,27' 5",795.667,29,+11
128,0,20396,Lee Westwood,27' 5",576.083,21,+4
130,0,24138,Ian Poulter,27' 6",495.500,18,+5
131,0,34099,Harris English,27' 7",938.000,34,+12
132,0,25364,Paul Casey,27' 8",664.083,24,+6
133,0,23353,J.J. Henry,27' 9",721.667,26,+2
134,0,24361,Pat Perez,28' 1",926.167,33,+11
134,0,28132,Tyrone Van Aswegen,28' 1",562.333,20,E
136,0,32640,Troy Merritt,28' 2",761.500,27,+12
137,0,30736,Oscar Fraustro,28' 3",593.083,21,+5
138,0,33418,Shawn Stefani,28' 5",1251.583,44,+19
139,0,24507,Jason Bohn,28' 7",799.417,28,+13
139,0,28679,Fabián Gómez,28' 7",942.333,33,+15
139,0,25562,Andres Romero,28' 7",799.167,28,+1
139,0,26331,Charl Schwartzel,28' 7",601.000,21,+3
143,0,27644,Brian Harman,28' 10",1181.250,41,+12
143,0,08075,Jerry Kelly,28' 10",692.417,24,+2
145,0,35532,Tom Hoge,28' 11",810.583,28,+5
145,0,26596,Ryan Moore,28' 11",664.417,23,+2
145,0,34358,Jonathan Randolph,28' 11",780.750,27,+6
148,0,24846,Ricky Barnes,29' 0",579.333,20,+7
149,0,32366,Kevin Chappell,29' 1",755.333,26,E
149,0,26758,David Hearn,29' 1",1017.417,35,+4
149,0,29420,Billy Horschel,29' 1",900.417,31,+9
149,0,27936,Martin Laird,29' 1",990.083,34,+9
149,0,25240,D.A. Points,29' 1",640.417,22,-1
154,0,21961,Charles Howell III,29' 5",1234.500,42,+15
154,0,20645,John Senden,29' 5",441.000,15,+2
156,0,34098,Russell Henley,29' 7",917.333,31,+5
156,0,25198,Francesco Molinari,29' 7",325.167,11,+1
156,0,30692,Scott Stallings,29' 7",502.917,17,+5
159,0,22293,Heath Slocum,29' 8",445.500,15,+7
160,0,26300,Matt Jones,29' 9",743.917,25,+6
161,0,25345,Carl Pettersson,29' 11",1405.917,47,+11
162,0,30925,Dustin Johnson,30' 0",1019.750,34,+1
