RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,06012,Greg Kraft,41.80,647,1548
2,0,02230,Stan Utley,41.17,541,1314
3,0,02303,Robert Wrenn,41.03,384,936
4,0,06617,Brian Henninger,40.18,499,1242
5,0,01755,Dick Mast,40.08,606,1512
6,0,01374,Robin Freeman,40.05,656,1638
7,0,01024,Billy Andrade,39.97,626,1566
8,0,02007,Larry Rinker,39.86,531,1332
9,0,01495,Morris Hatalsky,39.84,545,1368
10,0,06791,Mark Wurtz,39.71,579,1458
11,0,06589,Jeff Woodland,39.56,591,1494
12,0,01132,Mark Brooks,39.14,789,2016
12,0,01200,Keith Clearwater,39.14,627,1602
14,0,06577,John Wilson,39.09,591,1512
15,0,01824,Yoshinori Mizumaki,39.07,429,1098
16,0,06197,Michael Allen,39.06,689,1764
17,0,12663,Phil Tataurangi,38.80,461,1188
18,0,06527,Steve Stricker,38.71,648,1674
19,0,01235,Ben Crenshaw,38.70,599,1548
20,0,01378,David Frost,38.68,543,1404
21,0,06058,John Flannery,38.53,652,1692
22,0,01093,Ronnie Black,38.47,554,1440
23,0,06332,Neal Lancaster,38.42,657,1710
24,0,06214,Guy Boros,38.41,643,1674
25,0,01129,Bill Britton,38.40,470,1224
26,0,01414,Bob Gilder,38.08,562,1476
27,0,06609,Rob Boldt,37.95,403,1062
27,0,01331,Rick Fehr,37.95,526,1386
29,0,01783,Mark McCumber,37.87,518,1368
30,0,02267,D.A. Weibring,37.83,429,1134
31,0,02049,Gene Sauers,37.80,558,1476
32,0,01607,Brian Kamm,37.71,638,1692
33,0,06315,Pete Jordan,37.69,597,1584
34,0,06657,Steve Rintoul,37.64,542,1440
35,0,02090,Tom Sieckmann,37.62,535,1422
36,0,06643,Paul Goydos,37.61,704,1872
36,0,01810,Phil Mickelson,37.61,440,1170
38,0,01096,Phil Blackmar,37.56,453,1206
39,0,01282,Trevor Dodds,37.55,534,1422
40,0,02067,Ted Schulz,37.54,527,1404
41,0,02131,Mike Springer,37.50,567,1512
42,0,02294,Willie Wood,37.45,519,1386
43,0,06809,Bob Burns,37.44,465,1242
43,0,02206,David Toms,37.44,620,1656
45,0,10809,Jim Furyk,37.37,639,1710
45,0,01771,Blaine McCallister,37.37,639,1710
47,0,01928,Corey Pavin,37.25,456,1224
48,0,01510,Nolan Henke,37.20,529,1422
49,0,01201,Lennie Clements,37.17,562,1512
50,0,02239,Scott Verplank,37.15,428,1152
51,0,08337,Mike Heinen,37.13,528,1422
52,0,01161,Mark Calcavecchia,37.10,561,1512
52,0,01690,Bruce Lietzke,37.10,394,1062
54,0,01313,Steve Elkington,37.01,413,1116
55,0,01468,Gary Hallberg,36.97,519,1404
56,0,06034,Marco Dawson,36.93,565,1530
57,0,01320,Bob Estes,36.90,631,1710
58,0,01098,Jay Don Blake,36.85,577,1566
59,0,01116,Michael Bradley,36.83,590,1602
60,0,02241,Bobby Wadkins,36.82,444,1206
61,0,01261,Jay Delsing,36.81,583,1584
62,0,08931,Glen Day,36.76,622,1692
63,0,01701,Bob Lohr,36.74,582,1584
64,0,01945,Kenny Perry,36.70,654,1782
65,0,02214,Kirk Triplett,36.67,594,1620
66,0,01185,Brandel Chamblee,36.63,567,1548
67,0,01938,David Peoples,36.62,580,1584
68,0,02218,Ted Tryba,36.57,711,1944
69,0,01444,Ken Green,36.56,566,1548
70,0,01971,Dillard Pruitt,36.55,579,1584
71,0,01330,David Feherty,36.52,447,1224
72,0,01143,Brad Bryant,36.44,715,1962
73,0,01927,Dennis Paulson,36.36,504,1386
74,0,01475,Donnie Hammond,36.35,543,1494
75,0,01353,Bruce Fleisher,36.25,535,1476
76,0,12661,Todd Barranger,36.24,437,1206
77,0,01569,Peter Jacobsen,36.19,443,1224
