RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,30978,Kiradech Aphibarnrat,100.0,3
1,0,19803,Ryan Armour,100.0,1
1,0,29268,Bronson Burgoon,100.0,1
1,0,35450,Patrick Cantlay,100.0,4
1,0,45157,Cam Davis,100.0,1
1,0,28089,Jason Day,100.0,3
1,0,45609,Tyler Duncan,100.0,1
1,0,21209,Sergio Garcia,100.0,1
1,0,28679,Fabián Gómez,100.0,1
1,0,34563,Chesson Hadley,100.0,1
1,0,27129,Luke List,100.0,1
1,0,26596,Ryan Moore,100.0,3
1,0,23320,Ryan Palmer,100.0,3
1,0,46970,Jon Rahm,100.0,3
1,0,47856,Seth Reeves,100.0,1
1,0,35732,Wes Roach,100.0,2
1,0,36699,Patrick Rodgers,100.0,1
1,0,37275,Sam Ryder,100.0,2
1,0,27963,Chris Stroud,100.0,3
1,0,37340,Chase Wright,100.0,1
21,0,33448,Justin Thomas,83.3,5
22,0,32200,Roberto Castro,75.0,3
22,0,40098,Matt Fitzpatrick,75.0,3
22,0,25900,Lucas Glover,75.0,6
22,0,32757,Patton Kizzire,75.0,3
22,0,36852,Jim Knous,75.0,3
22,0,28252,Seamus Power,75.0,3
22,0,27330,Josh Teater,75.0,3
29,0,52372,Cameron Champ,66.7,2
29,0,47959,Bryson DeChambeau,66.7,2
29,0,35376,Roberto Díaz,66.7,2
29,0,29535,Brice Garnett,66.7,2
29,0,26758,David Hearn,66.7,2
29,0,29420,Billy Horschel,66.7,4
29,0,30944,Jason Kokrak,66.7,6
29,0,23108,Matt Kuchar,66.7,2
29,0,32640,Troy Merritt,66.7,2
29,0,39546,Keith Mitchell,66.7,2
29,0,47347,Adam Schenk,66.7,2
29,0,24502,Adam Scott,66.7,4
29,0,32150,Michael Thompson,66.7,2
29,0,33419,Cameron Tringale,66.7,2
29,0,29484,Peter Uihlein,66.7,4
44,0,39971,Sungjae Im,63.6,7
45,0,29479,Scott Brown,60.0,3
45,0,29478,Kevin Kisner,60.0,3
45,0,27064,Jhonattan Vegas,60.0,3
48,0,32102,Rickie Fowler,57.1,4
48,0,27974,Sung Kang,57.1,4
50,0,34360,Patrick Reed,55.6,5
51,0,40026,Daniel Berger,50.0,3
51,0,40009,Dominic Bozzelli,50.0,1
51,0,33141,Keegan Bradley,50.0,2
51,0,26499,Rafa Cabrera Bello,50.0,2
51,0,25364,Paul Casey,50.0,4
51,0,19846,Brian Gay,50.0,1
51,0,27644,Brian Harman,50.0,2
51,0,23353,J.J. Henry,50.0,1
51,0,35506,Mackenzie Hughes,50.0,1
51,0,35879,Kelly Kraft,50.0,1
51,0,49766,Hank Lebioda,50.0,1
51,0,47993,Denny McCarthy,50.0,4
51,0,25572,Graeme McDowell,50.0,3
51,0,25198,Francesco Molinari,50.0,2
51,0,46601,Trey Mullinax,50.0,1
51,0,22405,Justin Rose,50.0,2
51,0,29223,Sam Saunders,50.0,1
51,0,48081,Xander Schauffele,50.0,3
51,0,30786,Brady Schnell,50.0,1
51,0,29221,Webb Simpson,50.0,3
51,0,30110,Kyle Stanley,50.0,1
51,0,49960,Sepp Straka,50.0,3
51,0,40115,Adam Svensson,50.0,3
51,0,32333,Kevin Tway,50.0,2
51,0,47128,Richy Werenski,50.0,1
76,0,33948,Byeong Hun An,42.9,3
76,0,33667,Carlos Ortiz,42.9,3
76,0,34256,Andrew Putnam,42.9,3
76,0,34046,Jordan Spieth,42.9,3
80,0,45526,Abraham Ancer,40.0,2
80,0,39997,Corey Conners,40.0,2
80,0,30911,Tommy Fleetwood,40.0,2
80,0,10809,Jim Furyk,40.0,2
80,0,34363,Tyrrell Hatton,40.0,2
80,0,34098,Russell Henley,40.0,2
80,0,21961,Charles Howell III,40.0,2
80,0,36799,Stephan Jaeger,40.0,2
80,0,37455,Si Woo Kim,40.0,2
80,0,29926,Danny Lee,40.0,2
80,0,27349,Alex Noren,40.0,2
80,0,23621,Rory Sabbatini,40.0,2
80,0,33486,Roger Sloan,40.0,2
80,0,27649,Brandt Snedeker,40.0,2
80,0,37189,Harold Varner III,40.0,2
80,0,25804,Bubba Watson,40.0,2
80,0,32139,Danny Willett,40.0,2
97,0,26476,Chez Reavie,37.5,3
98,0,46435,Austin Cook,33.3,1
98,0,46523,Joey Garber,33.3,1
98,0,24924,Bill Haas,33.3,1
98,0,49298,Kramer Hickok,33.3,1
98,0,12716,Charley Hoffman,33.3,1
98,0,30925,Dustin Johnson,33.3,1
98,0,26300,Matt Jones,33.3,2
98,0,33122,Russell Knox,33.3,1
98,0,34261,Scott Langley,33.3,1
98,0,32791,K.H. Lee,33.3,1
98,0,34466,Peter Malnati,33.3,2
98,0,45486,Joaquin Niemann,33.3,2
98,0,26329,Louis Oosthuizen,33.3,1
98,0,29908,C.T. Pan,33.3,1
98,0,25818,Scott Piercy,33.3,2
98,0,32058,José de Jesús Rodríguez,33.3,1
98,0,39327,Ben Silverman,33.3,1
98,0,39324,J.J. Spaun,33.3,2
98,0,29518,Brendan Steele,33.3,1
98,0,33418,Shawn Stefani,33.3,1
98,0,25493,Nick Taylor,33.3,2
119,0,49303,Anders Albertson,25.0,1
119,0,47504,Sam Burns,25.0,1
119,0,34021,Bud Cauley,25.0,1
119,0,51766,Wyndham Clark,25.0,1
119,0,34076,Joel Dahmen,25.0,1
119,0,30191,Julián Etulain,25.0,1
119,0,31646,Emiliano Grillo,25.0,1
119,0,32839,Hideki Matsuyama,25.0,2
119,0,48822,Sebastián Muñoz,25.0,1
119,0,24138,Ian Poulter,25.0,1
119,0,30946,Alex Prugh,25.0,1
119,0,35891,Cameron Smith,25.0,1
119,0,27214,Kevin Streelman,25.0,2
119,0,26951,Johnson Wagner,25.0,1
133,0,27936,Martin Laird,22.2,2
133,0,49771,J.T. Poston,22.2,2
135,0,29725,Tony Finau,20.0,1
