RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,30978,Kiradech Aphibarnrat,100.0,2
1,0,25364,Paul Casey,100.0,1
1,0,25686,Jason Dufner,100.0,1
1,0,21209,Sergio Garcia,100.0,2
1,0,29535,Brice Garnett,100.0,1
1,0,35532,Tom Hoge,100.0,1
1,0,24024,Zach Johnson,100.0,1
1,0,37455,Si Woo Kim,100.0,2
1,0,29478,Kevin Kisner,100.0,2
1,0,36689,Brooks Koepka,100.0,1
1,0,30944,Jason Kokrak,100.0,1
1,0,35879,Kelly Kraft,100.0,1
1,0,34261,Scott Langley,100.0,1
1,0,29926,Danny Lee,100.0,1
1,0,26851,Marc Leishman,100.0,2
1,0,26596,Ryan Moore,100.0,2
1,0,24361,Pat Perez,100.0,1
1,0,49771,J.T. Poston,100.0,1
1,0,47856,Seth Reeves,100.0,1
1,0,23621,Rory Sabbatini,100.0,1
1,0,24502,Adam Scott,100.0,2
1,0,29221,Webb Simpson,100.0,1
1,0,27649,Brandt Snedeker,100.0,2
1,0,30692,Scott Stallings,100.0,1
1,0,27963,Chris Stroud,100.0,1
26,0,30925,Dustin Johnson,75.0,3
27,0,35450,Patrick Cantlay,66.7,2
27,0,28089,Jason Day,66.7,2
27,0,29725,Tony Finau,66.7,2
27,0,10809,Jim Furyk,66.7,2
27,0,31646,Emiliano Grillo,66.7,2
27,0,34563,Chesson Hadley,66.7,2
27,0,28237,Rory McIlroy,66.7,2
27,0,45486,Joaquin Niemann,66.7,2
27,0,23320,Ryan Palmer,66.7,2
27,0,46970,Jon Rahm,66.7,4
27,0,31560,Brian Stuard,66.7,2
27,0,33448,Justin Thomas,66.7,2
27,0,25804,Bubba Watson,66.7,2
40,0,45526,Abraham Ancer,50.0,1
40,0,40009,Dominic Bozzelli,50.0,1
40,0,26499,Rafa Cabrera Bello,50.0,1
40,0,30911,Tommy Fleetwood,50.0,2
40,0,32102,Rickie Fowler,50.0,2
40,0,46402,Talor Gooch,50.0,1
40,0,27644,Brian Harman,50.0,1
40,0,32757,Patton Kizzire,50.0,1
40,0,49766,Hank Lebioda,50.0,1
40,0,27129,Luke List,50.0,1
40,0,37380,Curtis Luck,50.0,1
40,0,25572,Graeme McDowell,50.0,1
40,0,26329,Louis Oosthuizen,50.0,2
40,0,27556,Ted Potter Jr.,50.0,1
40,0,24138,Ian Poulter,50.0,1
40,0,36699,Patrick Rodgers,50.0,1
40,0,22405,Justin Rose,50.0,1
40,0,47347,Adam Schenk,50.0,1
40,0,34046,Jordan Spieth,50.0,1
40,0,21528,Henrik Stenson,50.0,1
40,0,27214,Kevin Streelman,50.0,1
40,0,23325,Vaughn Taylor,50.0,1
40,0,32150,Michael Thompson,50.0,1
40,0,32333,Kevin Tway,50.0,1
40,0,27095,Nick Watney,50.0,1
40,0,32139,Danny Willett,50.0,1
66,0,21961,Charles Howell III,40.0,2
67,0,27895,Jonas Blixt,33.3,1
67,0,33141,Keegan Bradley,33.3,1
67,0,39971,Sungjae Im,33.3,1
67,0,27936,Martin Laird,33.3,1
67,0,32839,Hideki Matsuyama,33.3,2
67,0,48081,Xander Schauffele,33.3,1
73,0,23108,Matt Kuchar,25.0,1
73,0,32640,Troy Merritt,25.0,1
75,0,24925,Jonathan Byrd,20.0,1
76,0,33948,Byeong Hun An,.0,0
76,0,19803,Ryan Armour,.0,0
76,0,27958,Ryan Blaum,.0,0
76,0,29479,Scott Brown,.0,0
76,0,32200,Roberto Castro,.0,0
76,0,34021,Bud Cauley,.0,0
76,0,20472,Alex Cejka,.0,0
76,0,52372,Cameron Champ,.0,0
76,0,51766,Wyndham Clark,.0,0
76,0,39997,Corey Conners,.0,0
76,0,46435,Austin Cook,.0,0
76,0,34076,Joel Dahmen,.0,0
76,0,47959,Bryson DeChambeau,.0,0
76,0,35376,Roberto Díaz,.0,0
76,0,29970,Dylan Frittelli,.0,0
76,0,19846,Brian Gay,.0,0
76,0,25900,Lucas Glover,.0,0
76,0,28679,Fabián Gómez,.0,0
76,0,24924,Bill Haas,.0,0
76,0,33399,Adam Hadwin,.0,0
76,0,35421,Brandon Harkins,.0,0
76,0,26758,David Hearn,.0,0
76,0,34098,Russell Henley,.0,0
76,0,49298,Kramer Hickok,.0,0
76,0,12716,Charley Hoffman,.0,0
76,0,27141,J.B. Holmes,.0,0
76,0,39977,Max Homa,.0,0
76,0,29420,Billy Horschel,.0,0
76,0,35506,Mackenzie Hughes,.0,0
76,0,47990,Kyle Jones,.0,0
76,0,33122,Russell Knox,.0,0
76,0,31420,Anirban Lahiri,.0,0
76,0,33410,Andrew Landry,.0,0
76,0,28775,Nate Lashley,.0,0
76,0,32791,K.H. Lee,.0,0
76,0,35449,Adam Long,.0,0
76,0,34466,Peter Malnati,.0,0
76,0,46601,Trey Mullinax,.0,0
76,0,25818,Scott Piercy,.0,0
76,0,28252,Seamus Power,.0,0
76,0,30946,Alex Prugh,.0,0
76,0,34360,Patrick Reed,.0,0
76,0,32058,José de Jesús Rodríguez,.0,0
76,0,46501,Ollie Schniederjans,.0,0
76,0,33486,Roger Sloan,.0,0
76,0,35891,Cameron Smith,.0,0
76,0,39324,J.J. Spaun,.0,0
76,0,33418,Shawn Stefani,.0,0
76,0,49960,Sepp Straka,.0,0
76,0,25493,Nick Taylor,.0,0
76,0,33419,Cameron Tringale,.0,0
76,0,37189,Harold Varner III,.0,0
76,0,27064,Jhonattan Vegas,.0,0
76,0,31323,Gary Woodland,.0,0
