RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
143,-56,34363,Tyrrell Hatton,45' 8",54,2465.000,-2.00
143,9,32757,Patton Kizzire,45' 8",95,4342.083,+16.00
143,9,46441,Robby Shelton,45' 8",114,5202.250,+11.00
146,8,26851,Marc Leishman,45' 10",105,4810.000,+23.00
147,7,34314,Sebastian Cappelen,45' 11",63,2892.083,+15.00
147,-32,25396,Kevin Na,45' 11",98,4496.667,+13.00
147,7,36699,Patrick Rodgers,45' 11",170,7802.250,+16.00
150,-28,35506,Mackenzie Hughes,46' 0",120,5516.500,+24.00
150,8,27349,Alex Noren,46' 0",62,2853.750,-1.00
152,7,31560,Brian Stuard,46' 1",85,3919.083,+7.00
153,7,01810,Phil Mickelson,46' 2",109,5027.750,+15.00
153,7,32333,Kevin Tway,46' 2",68,3140.833,+10.00
155,8,34255,Joseph Bramlett,46' 3",77,3562.750,+10.00
155,8,27129,Luke List,46' 3",101,4671.167,+12.00
155,-7,50525,Collin Morikawa,46' 3",101,4674.250,+13.00
158,8,23325,Vaughn Taylor,46' 7",65,3026.417,+9.00
158,8,51894,Vince Whaley,46' 7",52,2424.167,+4.00
160,8,31420,Anirban Lahiri,46' 8",44,2054.000,+9.00
161,8,33413,Ben Martin,46' 11",34,1594.917,+5.00
162,-2,34360,Patrick Reed,47' 2",137,6465.750,+10.00
162,8,35617,Martin Trainer,47' 2",114,5376.083,+33.00
164,7,32139,Danny Willett,47' 3",72,3400.917,+4.00
165,7,25493,Nick Taylor,47' 4",75,3551.500,+16.00
166,7,28307,Matt Every,47' 7",82,3904.250,+18.00
166,8,30927,Brendon Todd,47' 7",101,4806.917,+15.00
168,6,49964,Aaron Wise,47' 9",48,2292.500,+12.00
169,7,29970,Dylan Frittelli,48' 0",122,5860.750,+15.00
170,8,48081,Xander Schauffele,48' 1",122,5869.500,-1.00
171,8,12716,Charley Hoffman,48' 2",73,3513.500,+15.00
172,8,28775,Nate Lashley,48' 3",88,4249.333,+9.00
172,4,28237,Rory McIlroy,48' 3",104,5018.750,+13.00
174,7,34213,Grayson Murray,48' 4",58,2804.917,+17.00
175,13,35310,Lanto Griffin,48' 8",142,6909.333,+8.00
176,6,45609,Tyler Duncan,48' 11",91,4450.083,+19.00
177,9,29420,Billy Horschel,49' 1",115,5645.917,+13.00
178,7,39977,Max Homa,49' 2",125,6144.750,+28.00
179,8,23621,Rory Sabbatini,49' 4",79,3895.750,+7.00
180,2,46970,Jon Rahm,49' 6",91,4502.333,+2.00
181,8,40098,Matt Fitzpatrick,50' 1",70,3508.167,+5.00
182,8,29908,C.T. Pan,50' 5",87,4389.333,+15.00
183,8,19803,Ryan Armour,50' 6",55,2777.833,+11.00
184,8,39546,Keith Mitchell,50' 8",115,5826.083,+20.00
185,8,27936,Martin Laird,51' 5",42,2159.417,+11.00
186,8,24502,Adam Scott,51' 8",68,3514.917,+4.00
187,8,47993,Denny McCarthy,51' 9",99,5126.583,+8.00
188,8,33399,Adam Hadwin,52' 7",83,4362.167,+15.00
189,8,28089,Jason Day,52' 10",86,4544.417,+14.00
190,8,34256,Andrew Putnam,53' 1",50,2656.167,+18.00
191,8,48887,Matt Wallace,53' 2",82,4358.167,-6.00
192,8,37189,Harold Varner III,53' 7",91,4877.667,-4.00
193,8,25572,Graeme McDowell,55' 6",66,3661.667,+15.00
