RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,46550,Brandon Hagy,27' 4",54.583,2,+1
2,0,27936,Martin Laird,28' 1",28.083,1,-1
3,0,26596,Ryan Moore,32' 5",32.417,1,-1
4,0,53165,Doc Redman,34' 1",68.167,2,-1
5,0,28252,Seamus Power,41' 3",41.250,1,E
6,0,49766,Hank Lebioda,45' 9",91.417,2,-2
7,0,40026,Daniel Berger,46' 7",93.167,2,-1
8,0,21209,Sergio Garcia,50' 3",50.250,1,E
9,0,47959,Bryson DeChambeau,53' 4",106.667,2,-2
10,0,35732,Wes Roach,53' 8",214.583,4,-2
11,0,22056,Cameron Percy,55' 9",167.167,3,-3
11,0,31323,Gary Woodland,55' 9",167.333,3,-2
13,0,34098,Russell Henley,56' 6",56.500,1,-1
14,0,34255,Joseph Bramlett,59' 11",239.750,4,-3
15,1,33490,Bo Hoag,60' 10",60.833,1,E
16,1,51766,Wyndham Clark,61' 5",307.083,5,-3
17,1,56762,Will Gordon,63' 7",63.583,1,E
18,1,23325,Vaughn Taylor,65' 1",65.083,1,E
19,1,26499,Rafa Cabrera Bello,65' 4",130.583,2,-2
20,1,34256,Andrew Putnam,65' 5",261.750,4,-2
21,2,34563,Chesson Hadley,67' 4",201.917,3,+1
22,2,39971,Sungjae Im,68' 1",340.250,5,-3
23,3,40098,Matt Fitzpatrick,69' 1",207.250,3,-3
24,1,34363,Tyrrell Hatton,70' 1",350.250,5,-2
25,2,24361,Pat Perez,70' 7",141.167,2,-1
26,2,35450,Patrick Cantlay,70' 10",141.667,2,-1
26,2,27129,Luke List,70' 10",425.000,6,-4
28,2,23320,Ryan Palmer,71' 4",142.667,2,E
29,2,33449,Zack Sucher,72' 9",72.750,1,E
30,2,45157,Cam Davis,73' 9",589.667,8,-2
31,2,51894,Vince Whaley,74' 8",149.250,2,-2
32,2,33122,Russell Knox,75' 5",150.833,2,+1
33,2,31557,Jim Herman,75' 9",151.417,2,-2
34,2,27644,Brian Harman,76' 3",152.500,2,-3
35,2,29974,Branden Grace,76' 9",307.000,4,-1
36,2,37275,Sam Ryder,77' 2",231.583,3,-2
37,2,24138,Ian Poulter,77' 7",387.917,5,-4
38,2,32839,Hideki Matsuyama,78' 2",625.167,8,-5
39,2,29970,Dylan Frittelli,78' 8",472.167,6,-1
40,2,47128,Richy Werenski,78' 10",394.167,5,E
41,2,33448,Justin Thomas,79' 11",639.333,8,-5
42,2,30911,Tommy Fleetwood,80' 0",80.000,1,-1
43,2,39546,Keith Mitchell,80' 1",80.083,1,-1
44,2,29484,Peter Uihlein,80' 3",320.917,4,-2
45,2,27974,Sung Kang,80' 8",322.750,4,-3
46,2,30944,Jason Kokrak,81' 1",243.167,3,E
47,2,22405,Justin Rose,81' 5",244.167,3,-3
48,2,45486,Joaquin Niemann,81' 10",572.833,7,-3
49,2,34076,Joel Dahmen,82' 1",164.167,2,-1
50,2,39953,Chase Seiffert,82' 5",164.750,2,+1
51,2,27963,Chris Stroud,82' 11",248.667,3,E
52,2,29725,Tony Finau,83' 6",334.083,4,-3
53,2,32139,Danny Willett,83' 9",418.917,5,-2
54,2,46442,Maverick McNealy,83' 11",251.667,3,-1
55,2,32791,K.H. Lee,84' 9",338.917,4,-3
56,2,29908,C.T. Pan,85' 0",169.917,2,-1
57,2,27214,Kevin Streelman,85' 1",170.167,2,-1
58,2,33413,Ben Martin,85' 3",85.250,1,E
59,2,33141,Keegan Bradley,85' 5",341.750,4,-1
59,2,27064,Jhonattan Vegas,85' 5",256.333,3,E
61,2,25493,Nick Taylor,86' 1",172.167,2,-1
62,2,26300,Matt Jones,86' 2",603.417,7,-3
63,2,32366,Kevin Chappell,86' 5",172.833,2,E
64,2,48887,Matt Wallace,86' 11",347.583,4,-2
65,2,50525,Collin Morikawa,87' 0",348.083,4,-1
66,2,25804,Bubba Watson,87' 3",174.417,2,-1
67,2,32757,Patton Kizzire,87' 4",349.250,4,-2
67,2,23108,Matt Kuchar,87' 4",262.083,3,E
69,2,34213,Grayson Murray,87' 8",263.000,3,-1
69,2,33419,Cameron Tringale,87' 8",350.667,4,-1
71,2,25364,Paul Casey,88' 7",354.333,4,-2
72,2,35891,Cameron Smith,88' 9",621.167,7,-5
73,2,26476,Chez Reavie,89' 2",89.167,1,-1
74,2,24502,Adam Scott,89' 3",178.417,2,E
75,2,34360,Patrick Reed,89' 9",628.333,7,-3
76,2,35449,Adam Long,90' 1",360.333,4,-1
77,2,30692,Scott Stallings,90' 7",181.167,2,-1
78,2,27942,Rob Oppenheim,90' 8",272.000,3,E
79,2,35617,Martin Trainer,91' 4",456.583,5,-1
80,2,28775,Nate Lashley,91' 9",91.750,1,-1
81,2,36801,Mark Hubbard,92' 1",276.333,3,-1
82,2,30163,Henrik Norlander,92' 5",184.833,2,-1
83,2,27649,Brandt Snedeker,92' 7",648.083,7,-1
84,2,33667,Carlos Ortiz,92' 11",650.333,7,-3
85,2,32662,Michael Gligic,93' 3",93.250,1,-1
86,2,46717,Viktor Hovland,93' 6",374.000,4,-2
87,2,22371,Aaron Baddeley,94' 3",282.667,3,+1
88,2,29479,Scott Brown,94' 4",188.583,2,-2
89,2,27349,Alex Noren,94' 9",378.833,4,E
89,2,29221,Webb Simpson,94' 9",94.750,1,E
91,2,33948,Byeong Hun An,95' 1",380.167,4,-1
91,2,28420,Ryan Brehm,95' 1",285.333,3,-3
93,2,31646,Emiliano Grillo,95' 2",475.667,5,-1
94,2,29518,Brendan Steele,96' 3",192.417,2,-1
95,2,31560,Brian Stuard,96' 9",96.750,1,-1
96,2,35310,Lanto Griffin,97' 1",291.167,3,-1
97,2,25818,Scott Piercy,97' 6",97.500,1,-1
97,2,32333,Kevin Tway,97' 6",390.000,4,-3
99,2,33597,Harry Higgs,97' 11",489.417,5,+1
99,2,29478,Kevin Kisner,97' 11",489.417,5,-3
99,2,01810,Phil Mickelson,97' 11",195.833,2,E
102,3,29268,Bronson Burgoon,98' 4",393.333,4,-2
102,3,21961,Charles Howell III,98' 4",393.250,4,-2
104,3,48822,Sebastián Muñoz,98' 10",593.000,6,-1
105,3,37455,Si Woo Kim,98' 11",494.750,5,E
106,3,32150,Michael Thompson,99' 0",198.000,2,-2
107,3,36871,Matthew NeSmith,99' 2",198.333,2,-1
108,4,24024,Zach Johnson,99' 11",99.917,1,-1
109,4,49960,Sepp Straka,100' 0",399.833,4,-1
110,4,36699,Patrick Rodgers,100' 3",501.250,5,-2
111,4,45526,Abraham Ancer,100' 6",602.750,6,-2
112,-11,26851,Marc Leishman,100' 7",402.167,4,+1
113,3,30925,Dustin Johnson,100' 11",100.917,1,-1
114,3,46046,Scottie Scheffler,101' 0",606.083,6,+1
115,3,34099,Harris English,101' 2",303.583,3,-2
116,4,33410,Andrew Landry,103' 3",206.417,2,E
117,4,26758,David Hearn,103' 7",310.667,3,-2
118,4,39324,J.J. Spaun,103' 10",519.250,5,+1
119,4,25632,Jimmy Walker,104' 0",727.917,7,+3
120,4,25686,Jason Dufner,104' 4",312.917,3,+1
121,5,25572,Graeme McDowell,107' 6",429.833,4,E
122,5,47347,Adam Schenk,107' 7",645.500,6,-3
123,5,37189,Harold Varner III,107' 11",539.500,5,-1
124,5,24924,Bill Haas,108' 6",434.083,4,E
124,5,47993,Denny McCarthy,108' 6",650.833,6,-4
126,5,29420,Billy Horschel,108' 8",434.750,4,E
127,5,26329,Louis Oosthuizen,108' 9",217.417,2,-1
128,5,47504,Sam Burns,109' 4",109.333,1,+1
128,5,28237,Rory McIlroy,109' 4",109.333,1,-1
130,5,39977,Max Homa,109' 5",328.333,3,-1
130,5,49771,J.T. Poston,109' 5",437.583,4,-1
132,5,48081,Xander Schauffele,109' 8",657.917,6,-3
133,5,29535,Brice Garnett,109' 9",329.333,3,-1
133,5,32254,Xinjun Zhang,109' 9",439.000,4,-1
135,5,33399,Adam Hadwin,109' 11",549.750,5,-2
136,5,35461,Beau Hossler,110' 1",440.417,4,-1
137,5,25900,Lucas Glover,110' 9",553.583,5,-2
138,5,56278,Matthew Wolff,110' 11",776.417,7,+1
139,5,34431,Robert Streb,112' 0",223.917,2,E
140,5,20229,Stewart Cink,112' 2",112.167,1,E
141,5,36689,Brooks Koepka,112' 9",338.333,3,E
142,5,29926,Danny Lee,112' 11",451.583,4,-2
143,5,35506,Mackenzie Hughes,113' 2",339.583,3,E
144,5,28307,Matt Every,113' 6",1021.167,9,-4
145,5,34021,Bud Cauley,113' 7",454.167,4,+1
146,5,40058,Zac Blair,113' 9",227.500,2,-1
146,5,33204,Shane Lowry,113' 9",113.750,1,E
148,5,31420,Anirban Lahiri,114' 8",343.917,3,-3
149,5,34466,Peter Malnati,115' 0",459.917,4,E
150,5,40042,Tyler McCumber,115' 6",231.000,2,E
151,5,35532,Tom Hoge,115' 9",578.750,5,-4
152,5,40009,Dominic Bozzelli,117' 1",468.167,4,+1
153,5,12716,Charley Hoffman,118' 6",592.417,5,-4
154,6,46441,Robby Shelton,122' 9",613.583,5,-5
155,6,23788,D.J. Trahan,122' 10",122.833,1,-1
156,6,27556,Ted Potter Jr.,124' 1",248.083,2,-1
157,6,33486,Roger Sloan,124' 4",124.333,1,+1
158,6,27095,Nick Watney,124' 8",249.250,2,E
159,6,25396,Kevin Na,124' 10",374.417,3,-2
160,6,23621,Rory Sabbatini,125' 3",125.250,1,-1
161,6,34314,Sebastian Cappelen,126' 7",126.583,1,-1
162,6,30927,Brendon Todd,129' 8",518.500,4,-3
163,6,28089,Jason Day,129' 10",519.417,4,-1
164,6,46402,Talor Gooch,130' 6",652.583,5,-1
165,6,45609,Tyler Duncan,131' 10",395.417,3,-1
166,7,46435,Austin Cook,142' 5",427.250,3,-2
167,7,35230,Nelson Ledesma,144' 10",724.000,5,E
168,7,32640,Troy Merritt,149' 10",299.667,2,-1
169,7,49964,Aaron Wise,150' 7",150.583,1,-1
170,7,33404,Chris Baker,158' 10",158.833,1,E
171,7,34046,Jordan Spieth,168' 6",168.500,1,E
172,7,27554,Scott Harrington,169' 10",169.833,1,E
173,7,52372,Cameron Champ,178' 2",178.167,1,E
