RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
120,0,20766,Padraig Harrington,3
120,0,08537,J.P. Hayes,3
120,0,21007,Gabriel Hjertstedt,3
120,0,21961,Charles Howell III,3
120,0,21731,Freddie Jacobson,3
120,0,06573,Brandt Jobe,3
120,0,24024,Zach Johnson,3
120,0,23725,Brendan Jones,3
120,0,01599,Steve Jones,3
120,0,20094,Jonathan Kaye,3
120,0,01619,Skip Kendall,3
120,0,06012,Greg Kraft,3
120,0,10860,Justin Leonard,3
120,0,01685,J.L. Lewis,3
120,0,01724,Jeff Maggert,3
120,0,10585,Scott McCarron,3
120,0,06515,Shaun Micheel,3
120,0,25842,Jon Mills,3
120,0,01887,Mark O'Meara,3
120,0,22046,Geoff Ogilvy,3
120,0,06373,José María Olazábal,3
120,0,25345,Carl Pettersson,3
120,0,24138,Ian Poulter,3
120,0,23497,Tag Ridings,3
120,0,20127,Chris Riley,3
120,0,22913,John Rollins,3
120,0,22405,Justin Rose,3
120,0,21660,Jason Schultz,3
120,0,22548,Patrick Sheehan,3
120,0,02110,Jerry Smith,3
120,0,08375,Paul Stankowski,3
120,0,25679,B.J. Staten,3
120,0,22295,Darron Stiles,3
120,0,06595,Kevin Sutherland,3
120,0,20548,Hidemichi Tanaka,3
120,0,28780,Nicholas Thompson,3
120,0,02214,Kirk Triplett,3
120,0,02223,Bob Tway,3
120,0,20812,Tjaart van der Walt,3
120,0,25632,Jimmy Walker,3
120,0,23349,Charles Warren,3
120,0,25804,Bubba Watson,3
120,0,21878,Mark Wilson,3
200,0,20099,Doug Barron,2
200,0,07223,Brian Bateman,2
200,0,12652,Cameron Beckman,2
200,0,20029,Notah Begay III,2
200,0,10944,Thomas Bjørn,2
200,0,01116,Michael Bradley,2
200,0,01132,Mark Brooks,2
200,0,20848,Ángel Cabrera,2
200,0,20623,Gavin Coles,2
200,0,23673,Michael Connell,2
200,0,01226,Fred Couples,2
200,0,08931,Glen Day,2
200,0,29285,Brent Delahoussaye,2
200,0,23409,James Driscoll,2
200,0,20104,Ken Duke,2
200,0,24512,Simon Dyson,2
200,0,25935,John Engler Jr.,2
200,0,01378,David Frost,2
200,0,01468,Gary Hallberg,2
200,0,01475,Donnie Hammond,2
200,0,26758,David Hearn,2
200,0,06617,Brian Henninger,2
200,0,20433,Mark Hensby,2
200,0,23616,Ryan Hietala,2
200,0,20608,David Howell,2
200,0,24956,Mikko Ilonen,2
200,0,06332,Neal Lancaster,2
200,0,01677,Tom Lehman,2
200,0,12662,Thomas Levet,2
200,0,27466,Spencer Levin,2
200,0,01723,Andrew Magee,2
200,0,01761,Len Mattiace,2
200,0,25572,Graeme McDowell,2
200,0,25034,James McLean,2
200,0,01797,Rocco Mediate,2
200,0,23821,Yusaku Miyazato,2
200,0,08635,Colin Montgomerie,2
200,0,28621,Madalitso Muthiya,2
200,0,20443,Jin Park,2
200,0,01920,Craig Parry,2
200,0,24361,Pat Perez,2
200,0,01948,Tim Petrovic,2
200,0,25240,D.A. Points,2
200,0,02010,Loren Roberts,2
200,0,26539,Robert Rock,2
200,0,23386,David Roesch,2
200,0,27399,Richard Scott,2
200,0,07013,Wes Short Jr.,2
200,0,07707,Mike Small,2
200,0,02106,Chris Smith,2
200,0,11011,Mike Sposa,2
200,0,26679,Kevin Stadler,2
200,0,21498,Hideto Tanihara,2
200,0,12663,Phil Tataurangi,2
200,0,23325,Vaughn Taylor,2
200,0,06078,Esteban Toledo,2
200,0,12755,Vance Veazey,2
200,0,02245,Grant Waite,2
200,0,20396,Lee Westwood,2
200,0,10425,Jay Williamson,2
200,0,20436,Garrett Willis,2
200,0,02294,Willie Wood,2
200,0,22951,Azuma Yano,2
