RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01948,Tim Petrovic,26,9
2,0,02104,Jeff Sluman,23,6
3,0,23135,Tim Clark,22,4
3,0,01226,Fred Couples,22,3
3,0,10585,Scott McCarron,22,4
6,0,20098,Stuart Appleby,21,7
6,0,01320,Bob Estes,21,4
6,0,02239,Scott Verplank,21,8
9,0,01098,Jay Don Blake,20,0
9,0,02101,Joey Sindelar,20,5
11,0,06621,Joe Durant,19,10
11,0,12660,Jesper Parnevik,19,7
11,0,01958,Dan Pohl,19,0
14,0,08931,Glen Day,18,2
14,0,06251,Chris DiMarco,18,6
14,0,20157,Retief Goosen,18,9
14,0,21961,Charles Howell III,18,8
14,0,01920,Craig Parry,18,4
19,0,01093,Ronnie Black,17,0
19,0,24925,Jonathan Byrd,17,7
19,0,01346,Ed Fiori,17,0
19,0,01475,Donnie Hammond,17,4
19,0,01736,Roger Maltbie,17,0
19,0,12680,Shigeki Maruyama,17,7
19,0,01887,Mark O'Meara,17,4
19,0,06567,Vijay Singh,17,9
19,0,02214,Kirk Triplett,17,4
19,0,08793,Tiger Woods,17,17
29,0,01444,Ken Green,16,0
29,0,01577,Lee Janzen,16,7
29,0,08075,Jerry Kelly,16,9
29,0,27120,Troy Matteson,16,16
29,0,01771,Blaine McCallister,16,3
29,0,01926,Steve Pate,16,0
29,0,01928,Corey Pavin,16,10
29,0,20127,Chris Riley,16,5
37,0,12823,Carlos Franco,15,5
37,0,01527,Scott Hoch,15,0
37,0,01633,Tom Kite,15,0
37,0,01706,Davis Love III,15,8
37,0,01723,Andrew Magee,15,4
37,0,02099,Scott Simpson,15,1
37,0,02106,Chris Smith,15,6
37,0,02133,Craig Stadler,15,1
37,0,02223,Bob Tway,15,5
46,0,10885,Robert Allenby,14,7
46,0,07223,Brian Bateman,14,4
46,0,01203,Russ Cochran,14,1
46,0,06034,Marco Dawson,14,5
46,0,07457,Steve Flesch,14,8
46,0,12645,Brent Geiberger,14,6
46,0,01553,John Huston,14,6
46,0,10733,Kent Jones,14,6
46,0,20382,Stephen Leaney,14,14
46,0,10860,Justin Leonard,14,3
46,0,11032,Frank Lickliter II,14,10
46,0,20634,Peter Lonard,14,6
46,0,01724,Jeff Maggert,14,4
46,0,01797,Rocco Mediate,14,6
46,0,21949,Joe Ogilvie,14,8
46,0,02010,Loren Roberts,14,2
46,0,02146,Payne Stewart,14,0
46,0,02245,Grant Waite,14,4
64,0,01024,Billy Andrade,13,6
64,0,07867,Woody Austin,13,10
64,0,01042,Paul Azinger,13,5
64,0,20498,Briny Baird,13,6
64,0,24507,Jason Bohn,13,10
64,0,01142,Bart Bryant,13,9
64,0,01143,Brad Bryant,13,0
64,0,01162,Rex Caldwell,13,0
64,0,01219,John Cook,13,5
64,0,01261,Jay Delsing,13,4
64,0,09011,David Duval,13,3
