RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01706,Davis Love III,34.15,683,20
2,0,01797,Rocco Mediate,34.18,581,17
3,0,08793,Tiger Woods,34.26,651,19
4,0,01810,Phil Mickelson,34.41,757,22
5,0,01042,Paul Azinger,34.45,689,20
6,0,02214,Kirk Triplett,34.48,793,23
7,0,01307,Joel Edwards,34.52,1001,29
8,0,20094,Jonathan Kaye,34.55,1071,31
9,0,08545,Glen Hnatiuk,34.60,1038,30
10,0,20098,Stuart Appleby,34.63,935,27
11,0,01457,Jay Haas,34.65,693,20
12,0,02106,Chris Smith,34.66,1005,29
13,0,21805,Harrison Frazar,34.67,832,24
13,0,02239,Scott Verplank,34.67,832,24
15,0,01677,Tom Lehman,34.68,763,22
16,0,02294,Willie Wood,34.69,555,16
17,0,01577,Lee Janzen,34.71,972,28
18,0,08075,Jerry Kelly,34.73,1042,30
19,0,06251,Chris DiMarco,34.74,938,27
19,0,01381,Fred Funk,34.74,1077,31
19,0,21961,Charles Howell III,34.74,799,23
22,0,06567,Vijay Singh,34.75,834,24
23,0,07003,David Berganio Jr.,34.76,730,21
24,0,10585,Scott McCarron,34.79,835,24
25,0,01685,J.L. Lewis,34.80,1044,30
26,0,12652,Cameron Beckman,34.82,975,28
27,0,01320,Bob Estes,34.83,836,24
28,0,01203,Russ Cochran,34.85,697,20
28,0,01487,Jeff Hart,34.85,941,27
28,0,10457,Frank Nobilo,34.85,906,26
31,0,01185,Brandel Chamblee,34.87,802,23
32,0,01093,Ronnie Black,34.88,558,16
33,0,07749,Brett Quigley,34.89,663,19
34,0,02104,Jeff Sluman,34.90,1012,29
35,0,06004,Stephen Ames,34.96,804,23
35,0,01707,Steve Lowery,34.96,909,26
35,0,01945,Kenny Perry,34.96,804,23
38,0,01098,Jay Don Blake,35.00,1015,29
38,0,01175,Jim Carter,35.00,945,27
38,0,01475,Donnie Hammond,35.00,490,14
38,0,08633,Per-Ulrik Johansson,35.00,980,28
38,0,01666,Bernhard Langer,35.00,560,16
38,0,06595,Kevin Sutherland,35.00,980,28
38,0,02223,Bob Tway,35.00,980,28
38,0,02257,Brian Watts,35.00,560,16
46,0,20498,Briny Baird,35.03,1051,30
47,0,10201,Matt Gogel,35.04,876,25
47,0,12660,Jesper Parnevik,35.04,841,24
49,0,06515,Shaun Micheel,35.06,1122,32
50,0,01219,John Cook,35.09,807,23
51,0,19846,Brian Gay,35.10,1088,31
51,0,11032,Frank Lickliter II,35.10,1018,29
53,0,09011,David Duval,35.11,667,19
54,0,01823,Larry Mize,35.13,808,23
55,0,20099,Doug Barron,35.14,738,21
55,0,01766,Billy Mayfair,35.14,984,28
57,0,20229,Stewart Cink,35.15,949,27
58,0,01063,Ben Bates,35.17,633,18
58,0,02002,John Riegger,35.17,809,23
60,0,01161,Mark Calcavecchia,35.18,774,22
60,0,24357,K.J. Choi,35.18,985,28
62,0,02099,Scott Simpson,35.19,739,21
63,0,06621,Joe Durant,35.20,880,25
63,0,12680,Shigeki Maruyama,35.20,880,25
63,0,02206,David Toms,35.20,880,25
66,0,20593,Greg Chalmers,35.21,845,24
66,0,10809,Jim Furyk,35.21,845,24
68,0,08537,J.P. Hayes,35.22,810,23
68,0,06350,Bob May,35.22,810,23
70,0,01619,Skip Kendall,35.23,1057,30
70,0,06012,Greg Kraft,35.23,1092,31
72,0,01374,Robin Freeman,35.24,1163,33
72,0,06575,Dudley Hart,35.24,740,21
72,0,02101,Joey Sindelar,35.24,740,21
75,0,10885,Robert Allenby,35.25,987,28
76,0,01226,Fred Couples,35.26,670,19
76,0,10962,Bradley Hughes,35.26,1093,31
76,0,10423,Mike Weir,35.26,811,23
79,0,23621,Rory Sabbatini,35.29,741,21
80,0,01920,Craig Parry,35.30,706,20
81,0,01941,Tom Pernice Jr.,35.31,1130,32
81,0,02218,Ted Tryba,35.31,1130,32
83,0,19817,Michael Muehr,35.32,1095,31
83,0,11011,Mike Sposa,35.32,989,28
83,0,02170,Hal Sutton,35.32,883,25
86,0,21209,Sergio Garcia,35.35,601,17
87,0,08375,Paul Stankowski,35.36,884,25
88,0,01361,Dan Forsman,35.38,849,24
88,0,01527,Scott Hoch,35.38,849,24
88,0,01761,Len Mattiace,35.38,1026,29
91,0,01313,Steve Elkington,35.39,637,18
91,0,06527,Steve Stricker,35.39,637,18
93,0,01035,Tommy Armour III,35.40,1062,30
94,0,01771,Blaine McCallister,35.43,992,28
94,0,20095,Carl Paulson,35.43,1063,30
94,0,01943,Chris Perry,35.43,815,23
97,0,12782,Tim Herron,35.44,957,27
98,0,24604,Hunter Haas,35.45,1028,29
98,0,06332,Neal Lancaster,35.45,1099,31
98,0,21949,Joe Ogilvie,35.45,1170,33
98,0,10912,Craig Perks,35.45,1028,29
102,0,06036,Scott Dunlap,35.46,922,26
102,0,01329,Brad Faxon,35.46,851,24
102,0,01378,David Frost,35.46,922,26
102,0,01599,Steve Jones,35.46,851,24
102,0,10860,Justin Leonard,35.46,993,28
102,0,01938,David Peoples,35.46,993,28
108,0,01139,Olin Browne,35.48,1029,29
108,0,01928,Corey Pavin,35.48,745,21
108,0,20127,Chris Riley,35.48,1029,29
111,0,20043,Edward Fryatt,35.50,1065,30
111,0,10565,Ian Leggatt,35.50,994,28
111,0,22122,Andrew McLardy,35.50,923,26
111,0,06373,José María Olazábal,35.50,497,14
115,0,01157,Tom Byrum,35.52,888,25
115,0,23353,J.J. Henry,35.52,959,27
117,0,19972,José Coceres,35.53,604,17
117,0,06522,Ernie Els,35.53,604,17
117,0,08339,Spike McRoy,35.53,1066,30
117,0,06431,Jean Van de Velde,35.53,533,15
121,0,02010,Loren Roberts,35.54,853,24
122,0,06573,Brandt Jobe,35.55,1031,29
122,0,06090,Jim McGovern,35.55,711,20
124,0,12760,Danny Ellis,35.56,960,27
125,0,06643,Paul Goydos,35.57,996,28
126,0,01024,Billy Andrade,35.58,925,26
127,0,01388,Robert Gamez,35.59,783,22
127,0,21007,Gabriel Hjertstedt,35.59,1032,29
127,0,08057,Brian Wilson,35.59,1032,29
130,0,23034,Brent Schwarzrock,35.60,712,20
130,0,02245,Grant Waite,35.60,890,25
132,0,01927,Dennis Paulson,35.61,819,23
133,0,23614,Rich Beem,35.62,1033,29
133,0,19881,Robert Damron,35.62,926,26
135,0,06809,Bob Burns,35.64,998,28
135,0,12645,Brent Geiberger,35.64,784,22
137,0,01132,Mark Brooks,35.65,927,26
137,0,01968,Nick Price,35.65,713,20
139,0,01926,Steve Pate,35.67,963,27
140,0,10733,Kent Jones,35.68,999,28
141,0,07867,Woody Austin,35.70,1178,33
142,0,07101,Dave Stockton Jr.,35.71,750,21
143,0,08553,Lee Porter,35.72,1036,29
144,0,08123,Jeff Brehaut,35.76,894,25
144,0,06315,Pete Jordan,35.76,1180,33
146,0,22046,Geoff Ogilvy,35.77,787,22
146,0,02110,Jerry Smith,35.77,1109,31
148,0,06617,Brian Henninger,35.79,1002,28
149,0,07457,Steve Flesch,35.80,1074,30
149,0,21806,Paul Gow,35.80,895,25
151,0,23125,Brad Elder,35.82,1218,34
152,0,08881,Tripp Isenhour,35.83,1039,29
153,0,12753,David Morland IV,35.85,968,27
153,0,12714,Chris Tidland,35.85,968,27
155,0,01723,Andrew Magee,35.87,1076,30
155,0,06613,Tommy Tolles,35.87,1076,30
157,0,08063,Kelly Grunewald,35.88,897,25
158,0,07547,Craig Kanada,35.89,969,27
159,0,01200,Keith Clearwater,35.91,826,23
159,0,08535,Gary Nicklaus,35.91,1185,33
159,0,06078,Esteban Toledo,35.91,1257,35
162,0,12823,Carlos Franco,35.92,934,26
162,0,20566,Kaname Yokoo,35.92,934,26
164,0,06514,Kevin Johnson,35.93,1078,30
164,0,12705,Cliff Kresge,35.93,1078,30
164,0,10425,Jay Williamson,35.93,1078,30
167,0,01887,Mark O'Meara,35.95,719,20
168,0,08931,Glen Day,35.96,935,26
168,0,10213,Dicky Pride,35.96,899,25
168,0,02246,Duffy Waldorf,35.96,863,24
171,0,12388,Michael Clark II,35.97,1043,29
172,0,19824,Craig Barlow,36.00,792,22
172,0,01249,John Daly,36.00,864,24
174,0,10963,Jimmy Green,36.03,1153,32
175,0,02279,Mark Wiebe,36.05,757,21
176,0,06034,Marco Dawson,36.06,649,18
176,0,20436,Garrett Willis,36.06,1118,31
178,0,01418,Bill Glasson,36.12,903,25
179,0,21633,Steve Allan,36.13,1084,30
180,0,06140,Sean Murphy,36.19,941,26
181,0,07763,Doug Dunakey,36.20,1086,30
182,0,20574,Mathew Goggin,36.22,1159,32
182,0,01553,John Huston,36.22,652,18
184,0,21584,Richie Coughlan,36.25,870,24
185,0,10649,Tom Scherrer,36.28,907,25
186,0,01724,Jeff Maggert,36.33,981,27
187,0,08993,Franklin Langham,36.35,727,20
188,0,20433,Mark Hensby,36.44,984,27
189,0,22892,Jason Gore,36.46,1021,28
190,0,01014,Fulton Allem,36.50,730,20
191,0,22051,Ben Ferguson,36.55,1060,29
192,0,25083,Jeremy Anderson,36.62,952,26
193,0,06591,Rocky Walcher,36.65,953,26
194,0,01603,Jeff Julian,36.73,808,22
