RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
58,0,01418,Bill Glasson,+15,3.05,921
58,0,01986,Joey Rassett,+15,3.05,882
58,0,02095,Larry Silveira,+15,3.05,951
58,0,02159,Curtis Strange,+15,3.04,1011
64,0,01307,Joel Edwards,+16,3.05,1038
64,0,01724,Jeff Maggert,+16,3.05,1062
64,0,01823,Larry Mize,+16,3.05,906
64,0,02190,Doug Tewell,+16,3.05,1032
64,0,02206,David Toms,+16,3.04,1128
64,0,02230,Stan Utley,+16,3.05,888
64,0,02241,Bobby Wadkins,+16,3.06,831
71,0,01093,Ronnie Black,+17,3.05,990
71,0,01629,Eddie Kirby,+17,3.08,651
71,0,01633,Tom Kite,+17,3.05,954
71,0,01926,Steve Pate,+17,3.04,1143
71,0,01968,Nick Price,+17,3.07,720
71,0,02201,Jim Thorpe,+17,3.05,930
77,0,01098,Jay Don Blake,+18,3.05,1062
77,0,06058,John Flannery,+18,3.05,1161
77,0,01706,Davis Love III,+18,3.05,1101
77,0,02104,Jeff Sluman,+18,3.05,1131
77,0,02223,Bob Tway,+18,3.06,972
77,0,06591,Rocky Walcher,+18,3.07,786
83,0,01313,Steve Elkington,+20,3.08,747
83,0,06617,Brian Henninger,+20,3.07,840
83,0,01682,Wayne Levi,+20,3.06,1017
83,0,02133,Craig Stadler,+20,3.07,837
87,0,01226,Fred Couples,+21,3.10,612
87,0,01331,Rick Fehr,+21,3.07,936
87,0,01361,Dan Forsman,+21,3.08,825
87,0,01549,Mike Hulbert,+21,3.05,1257
87,0,06016,Brad Lardon,+21,3.09,675
87,0,01701,Bob Lohr,+21,3.06,1071
87,0,06657,Steve Rintoul,+21,3.06,981
87,0,02239,Scott Verplank,+21,3.08,780
87,0,02267,D.A. Weibring,+21,3.08,774
96,0,06128,Steve Lamontagne,+22,3.07,969
96,0,01975,Tom Purtzer,+22,3.08,831
96,0,02100,Tim Simpson,+22,3.06,1116
96,0,06078,Esteban Toledo,+22,3.07,960
96,0,02218,Ted Tryba,+22,3.05,1323
101,0,08931,Glen Day,+23,3.06,1161
101,0,01468,Gary Hallberg,+23,3.07,948
101,0,01510,Nolan Henke,+23,3.07,969
104,0,01072,Chip Beck,+24,3.07,1050
104,0,01196,Brian Claar,+24,3.06,1215
104,0,01282,Trevor Dodds,+24,3.07,969
104,0,01329,Brad Faxon,+24,3.07,1107
104,0,01378,David Frost,+24,3.08,939
104,0,01971,Dillard Pruitt,+24,3.07,1086
104,0,02049,Gene Sauers,+24,3.07,993
111,0,01553,John Huston,+25,3.07,1014
111,0,06012,Greg Kraft,+25,3.07,1050
111,0,01920,Craig Parry,+25,3.10,750
114,0,01156,Curt Byrum,+26,3.08,999
114,0,06643,Paul Goydos,+26,3.06,1275
114,0,06315,Pete Jordan,+26,3.07,1083
114,0,06350,Bob May,+26,3.08,957
118,0,01557,John Inman,+27,3.07,1233
118,0,01864,Larry Nelson,+27,3.12,669
118,0,02090,Tom Sieckmann,+27,3.08,966
118,0,08375,Paul Stankowski,+27,3.09,945
118,0,02146,Payne Stewart,+27,3.09,921
118,0,02294,Willie Wood,+27,3.08,954
124,0,07781,Ty Armstrong,+28,3.12,726
124,0,01266,Clark Dennis,+28,3.07,1203
124,0,06575,Dudley Hart,+28,3.08,990
124,0,12660,Jesper Parnevik,+28,3.12,687
124,0,01927,Dennis Paulson,+28,3.09,951
129,0,01185,Brandel Chamblee,+29,3.08,1050
129,0,01203,Russ Cochran,+29,3.08,1140
129,0,01577,Lee Janzen,+29,3.08,1074
129,0,01748,Doug Martin,+29,3.09,990
129,0,02131,Mike Springer,+29,3.08,1026
129,0,07101,Dave Stockton Jr.,+29,3.08,1113
129,0,02167,Mike Sullivan,+29,3.10,873
136,0,06214,Guy Boros,+30,3.08,1137
136,0,01200,Keith Clearwater,+30,3.08,1095
136,0,01288,Ed Dougherty,+30,3.08,1197
136,0,06140,Sean Murphy,+30,3.09,1053
140,0,06197,Michael Allen,+31,3.08,1209
140,0,01771,Blaine McCallister,+31,3.08,1173
140,0,06567,Vijay Singh,+31,3.12,807
140,0,02303,Robert Wrenn,+31,3.14,645
144,0,01392,Tom Garner,+32,3.14,693
144,0,01938,David Peoples,+32,3.09,1086
146,0,02322,Richard Zokol,+33,3.11,906
147,0,01648,Billy Kratzert,+34,3.12,852
147,0,01766,Billy Mayfair,+34,3.08,1203
147,0,02033,Dave Rummells,+34,3.08,1218
150,0,06088,Steve Gotsche,+35,3.15,690
150,0,01890,Brett Ogle,+35,3.15,702
150,0,06791,Mark Wurtz,+35,3.11,993
153,0,01725,John Mahaffey,+36,3.12,912
153,0,06090,Jim McGovern,+36,3.09,1158
153,0,02067,Ted Schulz,+36,3.11,957
153,0,06527,Steve Stricker,+36,3.09,1146
157,0,07569,Mark Carnevale,+37,3.11,1047
157,0,06251,Chris DiMarco,+37,3.11,1053
157,0,01755,Dick Mast,+37,3.11,1035
157,0,06062,Charles Raulerson,+37,3.15,765
161,0,02224,Greg Twiggs,+40,3.15,789
162,0,12661,Todd Barranger,+41,3.15,822
162,0,01096,Phil Blackmar,+41,3.15,819
162,0,01139,Olin Browne,+41,3.11,1125
165,0,01388,Robert Gamez,+42,3.14,918
165,0,01414,Bob Gilder,+42,3.12,1014
165,0,02246,Duffy Waldorf,+42,3.13,981
168,0,02135,Mike Standly,+43,3.11,1134
169,0,06034,Marco Dawson,+44,3.13,1053
169,0,10213,Dicky Pride,+44,3.15,903
171,0,02242,Lanny Wadkins,+45,3.17,810
172,0,01891,David Ogrin,+47,3.13,1113
173,0,01887,Mark O'Meara,+49,3.13,1125
174,0,01014,Fulton Allem,+51,3.15,990
175,0,02245,Grant Waite,+52,3.18,852
176,0,01006,John Adams,+53,3.16,999
177,0,01408,Kelly Gibson,+58,3.15,1146
178,0,02225,Howard Twitty,+59,3.16,1086
179,0,01550,Ed Humenik,+80,3.22,1092
