RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,01381,Fred Funk,53' 2",1382.333,26,+1
2,0,21949,Joe Ogilvie,58' 4",2216.083,38,-2
3,0,20094,Jonathan Kaye,58' 11",1649.500,28,-5
4,0,20766,Padraig Harrington,60' 0",1200.333,20,E
5,0,21805,Harrison Frazar,61' 6",2213.583,36,-10
6,0,20498,Briny Baird,61' 9",1543.417,25,-7
6,0,22378,Trevor Immelman,61' 9",2285.167,37,-12
6,0,01823,Larry Mize,61' 9",432.167,7,-2
9,0,19913,Ron Whittaker,62' 9",1818.583,29,+7
10,0,12716,Charley Hoffman,63' 1",2837.083,45,-20
11,0,24924,Bill Haas,64' 2",3848.750,60,-10
11,0,01761,Len Mattiace,64' 2",1605.083,25,-2
13,0,23135,Tim Clark,64' 8",1809.750,28,+2
14,0,20628,Arron Oberholser,65' 6",2424.250,37,-1
14,0,02246,Duffy Waldorf,65' 6",2225.833,34,-10
16,0,23621,Rory Sabbatini,65' 7",1639.583,25,+5
17,0,27770,Camilo Villegas,65' 8",3482.333,53,-16
18,0,06567,Vijay Singh,66' 0",2704.500,41,-14
19,0,12680,Shigeki Maruyama,66' 6",2724.917,41,E
20,0,01677,Tom Lehman,66' 8",1798.917,27,-3
21,0,21731,Freddie Jacobson,66' 9",1534.750,23,-3
22,0,07223,Brian Bateman,66' 11",1673.500,25,-3
22,0,23497,Tag Ridings,66' 11",3076.667,46,-10
24,0,25936,Alex Aragon,67' 4",2020.167,30,-5
25,0,21959,Ted Purdy,67' 6",2498.833,37,+1
26,0,01161,Mark Calcavecchia,67' 7",3583.500,53,-2
27,0,22621,Ben Curtis,67' 9",1354.333,20,-3
28,0,09011,David Duval,67' 10",2101.917,31,-3
29,0,01249,John Daly,68' 0",1291.250,19,+2
29,0,02223,Bob Tway,68' 0",1972.667,29,-1
31,0,22405,Justin Rose,68' 2",2931.583,43,-1
32,0,24925,Jonathan Byrd,68' 4",2117.083,31,-6
33,0,07867,Woody Austin,68' 5",3010.000,44,+3
33,0,20127,Chris Riley,68' 5",2326.167,34,+1
35,0,01928,Corey Pavin,68' 6",2601.833,38,+4
36,0,19881,Robert Damron,68' 7",2400.167,35,-2
37,0,21646,David Branshaw,68' 8",2334.833,34,+4
37,0,20850,Daniel Chopra,68' 8",3296.250,48,-10
39,0,24138,Ian Poulter,69' 0",897.333,13,-3
40,0,19824,Craig Barlow,69' 1",2209.500,32,-3
40,0,01941,Tom Pernice Jr.,69' 1",3936.583,57,-5
40,0,07749,Brett Quigley,69' 1",3866.750,56,-10
43,0,20574,Mathew Goggin,69' 2",2350.667,34,-12
43,0,25240,D.A. Points,69' 2",2006.333,29,-11
45,0,06197,Michael Allen,69' 4",2911.417,42,-1
45,0,25900,Lucas Glover,69' 4",2426.583,35,-11
47,0,02101,Joey Sindelar,69' 5",2777.667,40,+11
48,0,27141,J.B. Holmes,69' 6",2778.500,40,-11
49,0,23718,Nathan Green,69' 7",3409.833,49,-5
50,0,22946,Henrik Bjornstad,69' 8",2786.333,40,-6
50,0,10809,Jim Furyk,69' 8",1183.833,17,-1
50,0,24024,Zach Johnson,69' 8",1393.917,20,E
53,0,27120,Troy Matteson,69' 9",3628.917,52,-21
54,0,24358,Robert Garrigus,69' 10",3074.417,44,+1
55,0,01042,Paul Azinger,70' 0",3360.750,48,+2
56,0,02106,Chris Smith,70' 1",2171.417,31,-3
57,0,10885,Robert Allenby,70' 2",1895.500,27,-7
57,0,06573,Brandt Jobe,70' 2",1895.417,27,-1
59,0,22046,Geoff Ogilvy,70' 3",1334.250,19,+6
59,0,23320,Ryan Palmer,70' 3",2318.250,33,-5
61,0,23325,Vaughn Taylor,70' 4",2673.000,38,-5
62,0,08375,Paul Stankowski,70' 5",2183.333,31,-2
63,0,12662,Thomas Levet,70' 6",1622.333,23,+7
64,0,23349,Charles Warren,70' 7",2752.750,39,-10
65,0,21350,Ryuji Imada,70' 8",3322.667,47,+8
65,0,25804,Bubba Watson,70' 8",3391.083,48,-16
67,0,06515,Shaun Micheel,71' 2",3627.417,51,-10
67,0,20691,Greg Owen,71' 2",2561.917,36,-8
67,0,06595,Kevin Sutherland,71' 2",2634.000,37,-15
67,0,28780,Nicholas Thompson,71' 2",2419.333,34,-3
71,0,11032,Frank Lickliter II,71' 3",2564.167,36,-4
72,0,20645,John Senden,71' 6",3362.167,47,-14
72,0,02214,Kirk Triplett,71' 6",715.250,10,-3
74,0,24781,Hunter Mahan,71' 7",2648.083,37,-6
75,0,20098,Stuart Appleby,71' 8",2868.250,40,-11
76,0,10860,Justin Leonard,71' 11",1581.750,22,-3
77,0,01219,John Cook,72' 0",1080.500,15,-2
78,0,01577,Lee Janzen,72' 2",2310.000,32,+5
78,0,06527,Steve Stricker,72' 2",1732.000,24,-4
80,0,20608,David Howell,72' 6",869.750,12,+3
80,0,01619,Skip Kendall,72' 6",1305.500,18,E
80,0,12755,Vance Veazey,72' 6",1740.750,24,-6
83,0,20099,Doug Barron,72' 8",2324.833,32,+7
84,0,08075,Jerry Kelly,72' 11",2698.917,37,+4
