RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,25686,Jason Dufner,9.3
2,0,35450,Patrick Cantlay,8.8
2,0,26881,Jarrod Lyle,8.8
4,0,08931,Glen Day,8.7
5,0,02246,Duffy Waldorf,8.6
6,0,21961,Charles Howell III,8.5
7,0,31401,Zack Miller,8.2
8,0,35540,Albin Choi,8.1
9,0,07867,Woody Austin,8.0
9,0,19825,Darren Clarke,8.0
9,0,01761,Len Mattiace,8.0
9,0,12660,Jesper Parnevik,8.0
13,0,20593,Greg Chalmers,7.9
13,0,34358,Jonathan Randolph,7.9
13,0,06567,Vijay Singh,7.9
16,0,10809,Jim Furyk,7.8
16,0,01577,Lee Janzen,7.8
16,0,25562,Andres Romero,7.8
19,0,25274,Steven Bowditch,7.7
19,0,24494,Erik Compton,7.7
19,0,22348,Nick O'Hern,7.7
19,0,08385,Omar Uresti,7.7
23,0,24507,Jason Bohn,7.6
23,0,20472,Alex Cejka,7.6
23,0,08075,Jerry Kelly,7.6
23,0,10860,Justin Leonard,7.6
23,0,23548,Bill Lunde,7.6
23,0,27060,John Mallinger,7.6
23,0,01928,Corey Pavin,7.6
23,0,27556,Ted Potter Jr.,7.6
31,0,19881,Robert Damron,7.5
32,0,27408,Martin Kaymer,7.4
32,0,33122,Russell Knox,7.4
32,0,25892,Steve Wheatcroft,7.4
35,0,33120,Mark Anderson,7.3
35,0,25369,Jamie Donaldson,7.3
35,0,06643,Paul Goydos,7.3
35,0,24361,Pat Perez,7.3
39,0,23048,Eric Axley,7.2
39,0,24846,Ricky Barnes,7.2
39,0,23614,Rich Beem,7.2
39,0,24604,Hunter Haas,7.2
39,0,33399,Adam Hadwin,7.2
39,0,28237,Rory McIlroy,7.2
39,0,25190,Jeff Quinney,7.2
39,0,22548,Patrick Sheehan,7.2
39,0,27649,Brandt Snedeker,7.2
39,0,26808,Tadahiro Takayama,7.2
49,0,23903,Stephen Gangluff,7.1
49,0,20157,Retief Goosen,7.1
49,0,21350,Ryuji Imada,7.1
49,0,25396,Kevin Na,7.1
49,0,01948,Tim Petrovic,7.1
49,0,29476,Kyle Reifers,7.1
49,0,02049,Gene Sauers,7.1
49,0,08375,Paul Stankowski,7.1
49,0,23325,Vaughn Taylor,7.1
49,0,27330,Josh Teater,7.1
59,0,10944,Thomas Bjørn,7.0
59,0,01116,Michael Bradley,7.0
59,0,21209,Sergio Garcia,7.0
59,0,29222,Billy Hurley III,7.0
59,0,19904,Paul Lawrie,7.0
59,0,01810,Phil Mickelson,7.0
59,0,20127,Chris Riley,7.0
59,0,32150,Michael Thompson,7.0
59,0,27770,Camilo Villegas,7.0
68,0,27895,Jonas Blixt,6.9
68,0,24925,Jonathan Byrd,6.9
68,0,24357,K.J. Choi,6.9
68,0,24512,Simon Dyson,6.9
68,0,06332,Neal Lancaster,6.9
68,0,34261,Scott Langley,6.9
68,0,29461,Jamie Lovemark,6.9
68,0,23481,Marcel Siem,6.9
76,0,06621,Joe Durant,6.8
76,0,19846,Brian Gay,6.8
76,0,29720,Andres Gonzales,6.8
76,0,29974,Branden Grace,6.8
76,0,36690,Hunter Hamrick,6.8
76,0,23580,Tetsuji Hiratsuka,6.8
76,0,23373,Michael Hoey,6.8
76,0,24024,Zach Johnson,6.8
76,0,22806,Doug LaBelle II,6.8
76,0,24940,Edward Loar,6.8
76,0,01724,Jeff Maggert,6.8
76,0,27302,Garth Mulroy,6.8
76,0,20686,Jeev Milkha Singh,6.8
76,0,25632,Jimmy Walker,6.8
76,0,20160,Charlie Wi,6.8
91,0,20098,Stuart Appleby,6.7
91,0,26499,Rafa Cabrera Bello,6.7
91,0,23135,Tim Clark,6.7
91,0,20623,Gavin Coles,6.7
91,0,22892,Jason Gore,6.7
91,0,35539,Luke Guthrie,6.7
91,0,28308,Troy Kelly,6.7
91,0,01707,Steve Lowery,6.7
91,0,01797,Rocco Mediate,6.7
91,0,22913,John Rollins,6.7
101,0,22371,Aaron Baddeley,6.6
101,0,19824,Craig Barlow,6.6
101,0,12510,Chad Campbell,6.6
101,0,08725,Tom Gillis,6.6
101,0,20691,Greg Owen,6.6
101,0,25240,D.A. Points,6.6
101,0,25457,Alexandre Rocha,6.6
101,0,08793,Tiger Woods,6.6
109,0,20229,Stewart Cink,6.5
109,0,23983,Luke Donald,6.5
109,0,06522,Ernie Els,6.5
109,0,28307,Matt Every,6.5
109,0,29420,Billy Horschel,6.5
109,0,26851,Marc Leishman,6.5
109,0,26444,Juvic Pagunsan,6.5
109,0,20645,John Senden,6.5
117,0,24461,Thomas Aiken,6.4
117,0,24924,Bill Haas,6.4
117,0,12782,Tim Herron,6.4
117,0,30926,Chris Kirk,6.4
117,0,27120,Troy Matteson,6.4
117,0,23800,Bryce Molder,6.4
117,0,22046,Geoff Ogilvy,6.4
117,0,22405,Justin Rose,6.4
117,0,30692,Scott Stallings,6.4
117,0,29518,Brendan Steele,6.4
117,0,33418,Shawn Stefani,6.4
117,0,27064,Jhonattan Vegas,6.4
117,0,24663,Y.E. Yang,6.4
130,0,20498,Briny Baird,6.3
130,0,34021,Bud Cauley,6.3
130,0,34174,John Huh,6.3
130,0,26300,Matt Jones,6.3
130,0,01619,Skip Kendall,6.3
130,0,24912,Will MacKenzie,6.3
130,0,31323,Gary Woodland,6.3
137,0,28087,Kris Blanks,6.2
137,0,28089,Jason Day,6.2
137,0,20104,Ken Duke,6.2
137,0,01320,Bob Estes,6.2
137,0,20574,Mathew Goggin,6.2
137,0,23718,Nathan Green,6.2
137,0,21731,Freddie Jacobson,6.2
137,0,28258,K.T. Kim,6.2
137,0,30944,Jason Kokrak,6.2
137,0,22400,Hennie Otto,6.2
137,0,01941,Tom Pernice Jr.,6.2
148,0,29479,Scott Brown,6.1
148,0,27436,Graham DeLaet,6.1
148,0,30008,Jbe' Kruger,6.1
148,0,27936,Martin Laird,6.1
148,0,25818,Scott Piercy,6.1
148,0,34046,Jordan Spieth,6.1
148,0,02294,Willie Wood,6.1
155,0,12652,Cameron Beckman,6.0
155,0,32200,Roberto Castro,6.0
155,0,23452,Nicolas Colsaerts,6.0
155,0,11123,Chris Couch,6.0
155,0,06036,Scott Dunlap,6.0
155,0,01388,Robert Gamez,6.0
155,0,27141,J.B. Holmes,6.0
155,0,33520,Randall Hutchison,6.0
155,0,19958,Miguel Angel Jiménez,6.0
155,0,23108,Matt Kuchar,6.0
155,0,23623,Bo Van Pelt,6.0
155,0,27095,Nick Watney,6.0
167,0,22621,Ben Curtis,5.9
167,0,28500,Martin Flores,5.9
167,0,30750,Tommy Gainey,5.9
167,0,24358,Robert Garrigus,5.9
167,0,20766,Padraig Harrington,5.9
167,0,35879,Kelly Kraft,5.9
167,0,01706,Davis Love III,5.9
167,0,22961,David Mathis,5.9
167,0,25572,Graeme McDowell,5.9
167,0,20095,Carl Paulson,5.9
167,0,10213,Dicky Pride,5.9
167,0,06527,Steve Stricker,5.9
167,0,27963,Chris Stroud,5.9
167,0,02256,Tom Watson,5.9
181,0,32366,Kevin Chappell,5.8
181,0,31557,Jim Herman,5.8
181,0,22378,Trevor Immelman,5.8
181,0,30925,Dustin Johnson,5.8
181,0,36884,Ben Kohles,5.8
181,0,01766,Billy Mayfair,5.8
181,0,23320,Ryan Palmer,5.8
181,0,26331,Charl Schwartzel,5.8
181,0,26679,Kevin Stadler,5.8
181,0,21528,Henrik Stenson,5.8
181,0,25804,Bubba Watson,5.8
192,0,20070,Matt Bettencourt,5.7
192,0,21753,Brian Davis,5.7
192,0,06034,Marco Dawson,5.7
192,0,23638,Brendon de Jonge,5.7
192,0,26758,David Hearn,5.7
192,0,27797,Derek Lamely,5.7
192,0,29926,Danny Lee,5.7
192,0,28475,Jeff Overton,5.7
192,0,25345,Carl Pettersson,5.7
201,0,29910,Blake Adams,5.6
201,0,01249,John Daly,5.6
201,0,19970,Robert Karlsson,5.6
201,0,30711,Colt Knost,5.6
201,0,26596,Ryan Moore,5.6
201,0,26329,Louis Oosthuizen,5.6
201,0,22293,Heath Slocum,5.6
201,0,26668,Marc Turnesa,5.6
201,0,23322,Brett Wetterich,5.6
210,0,27644,Brian Harman,5.5
210,0,35139,Richard Lee,5.5
210,0,24781,Hunter Mahan,5.5
210,0,31202,William McGirt,5.5
210,0,24490,George McNeill,5.5
210,0,27118,Toshinori Muto,5.5
210,0,29289,S.Y. Noh,5.5
210,0,06373,José María Olazábal,5.5
210,0,34360,Patrick Reed,5.5
210,0,25834,Daniel Summerhays,5.5
210,0,29454,Bernd Wiesberger,5.5
221,0,10505,Shane Bertsch,5.4
221,0,01226,Fred Couples,5.4
221,0,23409,James Driscoll,5.4
221,0,29670,Pablo Larrazabal,5.4
221,0,27466,Spencer Levin,5.4
221,0,24748,WC Liang,5.4
221,0,27933,John Merrick,5.4
221,0,26476,Chez Reavie,5.4
221,0,24502,Adam Scott,5.4
221,0,27214,Kevin Streelman,5.4
221,0,33419,Cameron Tringale,5.4
221,0,20436,Garrett Willis,5.4
233,0,28259,Sangmoon Bae,5.3
233,0,23542,Tommy Biershenk,5.3
233,0,23353,J.J. Henry,5.3
233,0,12680,Shigeki Maruyama,5.3
233,0,27349,Alex Noren,5.3
233,0,20572,Rod Pampling,5.3
233,0,01978,Fran Quinn,5.3
233,0,29221,Webb Simpson,5.3
233,0,20396,Lee Westwood,5.3
242,0,28093,Miguel Angel Carballo,5.2
242,0,29833,Yoshinori Fujimoto,5.2
242,0,06595,Kevin Sutherland,5.2
242,0,23788,D.J. Trahan,5.2
242,0,26289,Boo Weekley,5.2
247,0,06214,Guy Boros,5.1
