RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
165,0,22348,Nick O'Hern,251,191,60
167,0,19846,Brian Gay,254,177,77
167,0,31558,J.J. Killeen,254,94,160
169,0,27895,Jonas Blixt,260,127,133
170,0,21731,Freddie Jacobson,262,119,143
171,0,23903,Stephen Gangluff,265,75,190
172,0,23409,James Driscoll,267,78,189
172,0,26851,Marc Leishman,267,99,168
174,0,23800,Bryce Molder,269,178,91
175,0,30852,Ryo Ishikawa,271,92,179
176,0,27974,Sung Kang,282,133,149
177,0,20229,Stewart Cink,283,105,178
177,0,10860,Justin Leonard,283,172,111
179,0,01941,Tom Pernice Jr.,284,187,97
179,0,32150,Michael Thompson,284,158,126
181,0,23718,Nathan Green,286,154,132
182,0,27797,Derek Lamely,289,102,187
182,0,22548,Patrick Sheehan,289,173,116
184,0,23542,Tommy Biershenk,290,138,152
185,0,06034,Marco Dawson,292,130,162
186,0,29222,Billy Hurley III,293,185,108
186,0,30927,Brendon Todd,293,157,136
188,0,20070,Matt Bettencourt,299,114,185
189,0,27466,Spencer Levin,306,155,151
190,0,01116,Michael Bradley,336,148,188
191,0,21350,Ryuji Imada,340,181,159
