RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,01226,Fred Couples,630.500
2,0,01219,John Cook,467.500
3,0,01633,Tom Kite,440.000
4,0,01928,Corey Pavin,392.500
5,0,01706,Davis Love III,370.000
6,0,02104,Jeff Sluman,360.833
7,0,01887,Mark O'Meara,323.750
8,0,01355,Raymond Floyd,307.500
9,0,01385,Jim Gallagher Jr.,297.500
10,0,01361,Dan Forsman,273.833
11,0,01329,Brad Faxon,268.333
12,0,01042,Paul Azinger,263.417
13,0,02049,Gene Sauers,255.000
14,0,01072,Chip Beck,237.500
15,0,01577,Lee Janzen,227.143
16,0,01690,Bruce Lietzke,222.500
17,0,01132,Mark Brooks,220.893
18,0,01677,Tom Lehman,219.286
19,0,01200,Keith Clearwater,219.166
20,0,02246,Duffy Waldorf,218.334
21,0,01457,Jay Haas,188.333
22,0,01938,David Peoples,187.500
23,0,01724,Jeff Maggert,182.500
24,0,01553,John Huston,167.500
25,0,01249,John Daly,160.000
26,0,01306,David Edwards,150.000
27,0,01133,Billy Ray Brown,145.000
28,0,01797,Rocco Mediate,142.500
29,0,01926,Steve Pate,140.893
30,0,01444,Ken Green,140.000
31,0,01510,Nolan Henke,129.643
31,0,02101,Joey Sindelar,129.643
33,0,01129,Bill Britton,128.000
34,0,01331,Rick Fehr,127.500
35,0,01203,Russ Cochran,126.310
36,0,01235,Ben Crenshaw,120.834
37,0,01098,Jay Don Blake,117.143
38,0,02146,Payne Stewart,114.643
39,0,01261,Jay Delsing,112.500
40,0,01381,Fred Funk,111.667
41,0,01161,Mark Calcavecchia,108.333
42,0,01823,Larry Mize,107.143
43,0,01771,Blaine McCallister,95.000
44,0,02010,Loren Roberts,92.500
45,0,02133,Craig Stadler,91.333
46,0,02242,Lanny Wadkins,90.000
47,0,01418,Bill Glasson,85.000
47,0,01468,Gary Hallberg,85.000
49,0,01288,Ed Dougherty,82.500
50,0,02225,Howard Twitty,80.000
51,0,07569,Mark Carnevale,75.000
51,0,01388,Robert Gamez,75.000
53,0,01837,Gil Morgan,72.500
54,0,02067,Ted Schulz,72.143
55,0,06575,Dudley Hart,67.500
56,0,01024,Billy Andrade,67.143
57,0,01475,Donnie Hammond,65.000
58,0,02256,Tom Watson,62.143
59,0,01682,Wayne Levi,60.000
60,0,01320,Bob Estes,57.500
60,0,02267,D.A. Weibring,57.500
62,0,01755,Dick Mast,55.000
62,0,01810,Phil Mickelson,55.000
64,0,02135,Mike Standly,52.500
65,0,01408,Kelly Gibson,50.000
65,0,02131,Mike Springer,50.000
67,0,01096,Phil Blackmar,47.500
68,0,02214,Kirk Triplett,45.000
68,0,02298,Jim Woodward,45.000
70,0,01143,Brad Bryant,43.393
71,0,01307,Joel Edwards,42.500
71,0,01945,Kenny Perry,42.500
73,0,01414,Bob Gilder,42.143
74,0,01549,Mike Hulbert,40.143
75,0,02206,David Toms,40.000
76,0,01323,Brad Fabel,37.642
77,0,02279,Mark Wiebe,37.500
78,0,02007,Larry Rinker,37.143
79,0,01533,P.H. Horgan III,35.000
79,0,06090,Jim McGovern,35.000
79,0,01946,Peter Persons,35.000
79,0,06751,Chris Tucker,35.000
79,0,02303,Robert Wrenn,35.000
84,0,01006,John Adams,32.500
84,0,01374,Robin Freeman,32.500
84,0,02321,Fuzzy Zoeller,32.500
87,0,06128,Steve Lamontagne,30.000
87,0,01958,Dan Pohl,30.000
89,0,01157,Tom Byrum,27.500
89,0,01550,Ed Humenik,27.500
89,0,01996,Mike Reid,27.500
89,0,02095,Larry Silveira,27.500
93,0,01723,Andrew Magee,25.500
94,0,06034,Marco Dawson,25.000
95,0,01196,Brian Claar,24.643
96,0,01139,Olin Browne,22.500
96,0,06124,Patrick Burke,22.500
96,0,01390,Buddy Gardner,22.500
96,0,01557,John Inman,22.500
96,0,08277,Greg Lesher,22.500
96,0,01701,Bob Lohr,22.500
96,0,02090,Tom Sieckmann,22.500
103,0,01748,Doug Martin,20.000
103,0,02167,Mike Sullivan,20.000
105,0,06044,Scott Gump,17.500
105,0,08537,J.P. Hayes,17.500
105,0,01971,Dillard Pruitt,17.500
105,0,01975,Tom Purtzer,17.500
105,0,02294,Willie Wood,17.500
110,0,06012,Greg Kraft,15.000
111,0,01725,John Mahaffey,13.750
112,0,01522,Lon Hinkle,12.500
112,0,01559,Hale Irwin,12.500
112,0,06332,Neal Lancaster,12.500
112,0,01736,Roger Maltbie,12.500
112,0,01846,Jodie Mudd,12.500
112,0,01864,Larry Nelson,12.500
112,0,02033,Dave Rummells,12.500
112,0,02159,Curtis Strange,12.500
120,0,01346,Ed Fiori,10.500
121,0,01068,Andy Bean,10.000
121,0,01766,Billy Mayfair,10.000
123,0,01783,Mark McCumber,7.500
123,0,01960,Don Pooley,7.500
123,0,02099,Scott Simpson,7.500
126,0,01495,Morris Hatalsky,7.143
127,0,01353,Bruce Fleisher,5.977
128,0,02111,Mike Smith,3.000
129,0,01779,Gary McCord,2.500
130,0,01499,Mark Hayes,1.667
131,0,01142,Bart Bryant,.500
131,0,01458,Jerry Haas,.500
