RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,26668,Marc Turnesa,92.50,37,40,-0.35
2,0,10505,Shane Bertsch,91.18,62,68,-0.42
3,0,22405,Justin Rose,90.91,50,55,-0.42
4,0,06527,Steve Stricker,90.41,66,73,-0.50
5,0,06004,Stephen Ames,90.38,47,52,-0.40
6,0,22913,John Rollins,90.14,64,71,-0.25
7,0,22293,Heath Slocum,89.41,76,85,-0.32
8,0,24604,Hunter Haas,88.75,71,80,-0.37
9,0,06522,Ernie Els,88.52,54,61,-0.24
9,0,21731,Freddie Jacobson,88.52,54,61,-0.26
11,0,01706,Davis Love III,88.37,38,43,-0.34
12,0,25686,Jason Dufner,87.88,58,66,-0.31
13,0,23800,Bryce Molder,87.36,76,87,-0.38
14,0,01766,Billy Mayfair,86.79,46,53,-0.30
15,0,10885,Robert Allenby,86.67,52,60,-0.37
16,0,26679,Kevin Stadler,86.57,58,67,-0.19
17,0,24507,Jason Bohn,86.52,77,89,-0.32
18,0,24924,Bill Haas,86.08,68,79,-0.28
19,0,23718,Nathan Green,86.00,43,50,-0.37
19,0,25818,Scott Piercy,86.00,43,50,-0.37
21,0,32640,Troy Merritt,85.71,42,49,-0.24
22,0,07867,Woody Austin,85.45,47,55,-0.45
23,0,26420,Richard Johnson,85.19,46,54,-0.37
23,0,33413,Ben Martin,85.19,46,54,-0.48
25,0,06643,Paul Goydos,85.05,91,107,-0.45
26,0,23983,Luke Donald,85.00,34,40,-0.56
27,0,01116,Michael Bradley,84.91,45,53,-0.38
28,0,26758,David Hearn,84.42,65,77,-0.28
28,0,20160,Charlie Wi,84.42,65,77,-0.34
30,0,09011,David Duval,84.31,43,51,-0.21
31,0,12510,Chad Campbell,84.27,75,89,-0.31
32,0,24357,K.J. Choi,84.13,53,63,-0.38
33,0,07457,Steve Flesch,84.06,58,69,-0.34
34,0,30750,Tommy Gainey,83.78,62,74,-0.29
35,0,30926,Chris Kirk,83.75,67,80,-0.33
35,0,31202,William McGirt,83.75,67,80,-0.34
37,0,24502,Adam Scott,83.72,36,43,-0.31
38,0,21753,Brian Davis,83.33,85,102,-0.42
38,0,29718,Anthony Kim,83.33,55,66,-0.36
38,0,27466,Spencer Levin,83.33,85,102,-0.36
41,0,10809,Jim Furyk,82.89,63,76,-0.21
41,0,25804,Bubba Watson,82.89,63,76,-0.24
43,0,19846,Brian Gay,82.71,110,133,-0.40
44,0,06621,Joe Durant,82.67,62,75,-0.24
45,0,25396,Kevin Na,82.46,47,57,-0.23
46,0,27095,Nick Watney,82.43,61,74,-0.41
47,0,24361,Pat Perez,82.35,70,85,-0.37
48,0,27936,Martin Laird,82.26,51,62,-0.20
49,0,28620,Aron Price,82.22,37,45,-0.35
50,0,21350,Ryuji Imada,82.19,60,73,-0.38
51,0,32150,Michael Thompson,82.09,55,67,-0.31
52,0,32102,Rickie Fowler,81.97,50,61,-0.38
53,0,30692,Scott Stallings,81.91,77,94,-0.31
54,0,10733,Kent Jones,81.82,54,66,-0.37
54,0,27770,Camilo Villegas,81.82,27,33,-0.52
56,0,08537,J.P. Hayes,81.63,40,49,-0.28
57,0,20127,Chris Riley,81.48,66,81,-0.27
58,0,30110,Kyle Stanley,81.43,57,70,-0.42
59,0,22348,Nick O'Hern,81.37,83,102,-0.28
60,0,26287,Roland Thatcher,81.36,48,59,-0.27
61,0,21878,Mark Wilson,81.16,56,69,-0.34
62,0,10860,Justin Leonard,81.11,73,90,-0.29
63,0,31557,Jim Herman,81.03,47,58,-0.23
64,0,28087,Kris Blanks,80.77,63,78,-0.35
64,0,26331,Charl Schwartzel,80.77,21,26,-0.05
66,0,26951,Johnson Wagner,80.70,46,57,-0.28
67,0,20593,Greg Chalmers,80.68,71,88,-0.41
68,0,22621,Ben Curtis,80.60,54,67,-0.44
69,0,24781,Hunter Mahan,80.56,58,72,-0.34
70,0,25572,Graeme McDowell,80.49,33,41,-0.42
70,0,25457,Alexandre Rocha,80.49,33,41,-0.21
72,0,27933,John Merrick,80.39,41,51,-0.46
73,0,23541,Ben Crane,80.33,49,61,-0.27
73,0,26851,Marc Leishman,80.33,49,61,-0.22
75,0,28089,Jason Day,80.00,40,50,-0.45
75,0,22046,Geoff Ogilvy,80.00,40,50,-0.15
75,0,24663,Y.E. Yang,80.00,16,20,-0.25
78,0,27330,Josh Teater,79.79,75,94,-0.41
79,0,27214,Kevin Streelman,79.76,67,84,-0.36
80,0,20498,Briny Baird,79.63,43,54,-0.35
81,0,08375,Paul Stankowski,79.59,39,49,-0.31
82,0,27649,Brandt Snedeker,79.31,46,58,-0.39
83,0,21407,Arjun Atwal,79.22,61,77,-0.34
83,0,21961,Charles Howell III,79.22,61,77,-0.33
85,0,20472,Alex Cejka,79.07,34,43,-0.32
85,0,20572,Rod Pampling,79.07,34,43,-0.24
87,0,12602,Dean Wilson,79.03,49,62,-0.45
88,0,26596,Ryan Moore,78.95,30,38,-0.40
88,0,24138,Ian Poulter,78.95,30,38,-0.27
90,0,12716,Charley Hoffman,78.89,71,90,-0.44
90,0,23108,Matt Kuchar,78.89,71,90,-0.41
92,0,34255,Joseph Bramlett,78.85,41,52,-0.20
93,0,29221,Webb Simpson,78.82,67,85,-0.33
94,0,02206,David Toms,78.79,52,66,-0.44
95,0,27120,Troy Matteson,78.75,63,80,-0.38
96,0,28679,Fabián Gómez,78.69,48,61,-0.35
97,0,26881,Jarrod Lyle,78.67,59,75,-0.31
98,0,25900,Lucas Glover,78.57,33,42,-0.30
98,0,24024,Zach Johnson,78.57,55,70,-0.35
98,0,33911,Nate Smith,78.57,44,56,-0.41
101,0,25345,Carl Pettersson,78.48,62,79,-0.37
102,0,35087,Bio Kim,78.33,47,60,-0.30
103,0,24925,Jonathan Byrd,78.13,50,64,-0.32
103,0,20229,Stewart Cink,78.13,50,64,-0.38
105,0,06567,Vijay Singh,78.02,71,91,-0.32
106,0,33419,Cameron Tringale,77.92,60,77,-0.32
107,0,25274,Steven Bowditch,77.65,66,85,-0.39
108,0,27939,Matt McQuillan,77.55,38,49,-0.24
108,0,26289,Boo Weekley,77.55,38,49,-0.18
110,0,12782,Tim Herron,77.50,62,80,-0.34
111,0,20098,Stuart Appleby,77.19,44,57,-0.39
111,0,23353,J.J. Henry,77.19,44,57,-0.25
113,0,01577,Lee Janzen,77.08,37,48,-0.43
114,0,01810,Phil Mickelson,77.03,57,74,-0.37
115,0,01313,Steve Elkington,76.92,30,39,-0.23
115,0,25240,D.A. Points,76.92,40,52,-0.28
117,0,08725,Tom Gillis,76.79,43,56,-0.23
118,0,29910,Blake Adams,76.52,88,115,-0.50
119,0,23638,Brendon de Jonge,76.47,65,85,-0.26
119,0,23623,Bo Van Pelt,76.47,52,68,-0.31
121,0,12652,Cameron Beckman,76.39,55,72,-0.27
121,0,20070,Matt Bettencourt,76.39,55,72,-0.20
123,0,24490,George McNeill,76.36,42,55,-0.29
124,0,27963,Chris Stroud,76.25,61,80,-0.31
125,0,24980,Scott Gutschewski,76.19,32,42,-0.06
125,0,01948,Tim Petrovic,76.19,64,84,-0.27
125,0,23497,Tag Ridings,76.19,48,63,-0.29
128,0,23673,Michael Connell,76.12,51,67,-0.22
129,0,22378,Trevor Immelman,76.00,57,75,-0.21
129,0,23325,Vaughn Taylor,76.00,76,100,-0.34
131,0,23409,James Driscoll,75.93,41,54,-0.34
131,0,29420,Billy Horschel,75.93,41,54,-0.20
131,0,08075,Jerry Kelly,75.93,41,54,-0.29
134,0,25632,Jimmy Walker,75.76,50,66,-0.36
135,0,31401,Zack Miller,75.68,56,74,-0.36
136,0,06251,Chris DiMarco,75.56,68,90,-0.32
137,0,32698,Bobby Gates,75.47,40,53,-0.20
137,0,29720,Andres Gonzales,75.47,40,53,-0.28
137,0,25834,Daniel Summerhays,75.47,40,53,-0.30
140,0,21949,Joe Ogilvie,75.41,46,61,-0.33
140,0,23621,Rory Sabbatini,75.41,46,61,-0.52
140,0,31323,Gary Woodland,75.41,46,61,-0.33
143,0,23548,Bill Lunde,75.29,64,85,-0.25
144,0,27141,J.B. Holmes,75.00,57,76,-0.30
144,0,06573,Brandt Jobe,75.00,60,80,-0.28
144,0,22961,David Mathis,75.00,51,68,-0.35
144,0,32876,Martin Piller,75.00,42,56,-0.24
148,0,30946,Alex Prugh,74.75,74,99,-0.38
149,0,01797,Rocco Mediate,74.58,44,59,-0.20
150,0,20848,Ángel Cabrera,74.29,26,35,-0.23
150,0,25562,Andres Romero,74.29,52,70,-0.38
152,0,11123,Chris Couch,74.24,49,66,-0.31
153,0,34072,Will Strickler,73.91,34,46,-0.18
154,0,22371,Aaron Baddeley,73.58,39,53,-0.49
154,0,24140,Sean O'Hair,73.58,39,53,-0.28
156,0,29518,Brendan Steele,73.53,50,68,-0.52
157,0,24358,Robert Garrigus,73.33,44,60,-0.39
158,0,23320,Ryan Palmer,73.08,38,52,-0.32
159,0,33141,Keegan Bradley,73.02,46,63,-0.24
160,0,27064,Jhonattan Vegas,71.93,41,57,-0.34
161,0,27974,Sung Kang,71.43,30,42,-0.30
162,0,28475,Jeff Overton,71.26,62,87,-0.24
163,0,24290,D.J. Brigman,71.05,27,38,-0.37
163,0,26476,Chez Reavie,71.05,54,76,-0.30
165,0,30925,Dustin Johnson,70.97,44,62,-0.32
166,0,28486,Michael Putnam,70.21,33,47,-0.42
166,0,20436,Garrett Willis,70.21,33,47,-0.39
168,0,23614,Rich Beem,70.00,35,50,-0.31
169,0,27797,Derek Lamely,69.70,46,66,-0.15
170,0,24846,Ricky Barnes,69.35,43,62,-0.33
171,0,19970,Robert Karlsson,69.23,27,39,-0.19
171,0,20645,John Senden,69.23,45,65,-0.31
173,0,21805,Harrison Frazar,69.05,29,42,-0.31
174,0,32366,Kevin Chappell,68.85,42,61,-0.24
175,0,31193,Jim Renner,68.42,39,57,-0.21
176,0,26300,Matt Jones,67.80,40,59,-0.30
177,0,25444,Justin Hicks,67.27,37,55,-0.35
177,0,06515,Shaun Micheel,67.27,37,55,-0.27
179,0,29478,Kevin Kisner,66.67,30,45,-0.43
179,0,30711,Colt Knost,66.67,36,54,-0.19
181,0,23788,D.J. Trahan,65.12,56,86,-0.27
182,0,20766,Padraig Harrington,65.00,26,40,-0.27
183,0,21209,Sergio Garcia,62.86,22,35,-0.32
184,0,28158,Steve Marino,62.69,42,67,-0.40
185,0,10585,Scott McCarron,58.33,21,36,-0.38
186,0,20157,Retief Goosen,58.14,25,43,-0.24
