RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,06522,Ernie Els,86.14,87,101,-0.18
2,0,12510,Chad Campbell,85.90,134,156,-0.21
3,0,10860,Justin Leonard,85.82,121,141,-0.25
4,0,20472,Alex Cejka,85.00,68,80,-0.24
5,0,22405,Justin Rose,83.33,80,96,-0.19
6,0,24024,Zach Johnson,82.91,97,117,-0.35
7,0,24357,K.J. Choi,82.08,87,106,-0.34
8,0,24846,Ricky Barnes,81.90,86,105,-0.20
9,0,22293,Heath Slocum,81.76,121,148,-0.21
10,0,19846,Brian Gay,81.67,98,120,-0.23
11,0,21878,Mark Wilson,81.54,106,130,-0.29
12,0,10733,Kent Jones,81.29,113,139,-0.32
13,0,22961,David Mathis,81.15,99,122,-0.25
14,0,24924,Bill Haas,81.12,116,143,-0.30
14,0,23353,J.J. Henry,81.12,116,143,-0.28
16,0,10809,Jim Furyk,80.99,98,121,-0.33
17,0,06527,Steve Stricker,80.95,85,105,-0.25
18,0,22046,Geoff Ogilvy,80.81,80,99,-0.39
19,0,28087,Kris Blanks,80.59,137,170,-0.28
20,0,25444,Justin Hicks,80.49,66,82,-0.12
21,0,12602,Dean Wilson,80.37,86,107,-0.35
22,0,26289,Boo Weekley,80.36,90,112,-0.27
23,0,26758,David Hearn,80.24,134,167,-0.37
24,0,23673,Michael Connell,80.17,93,116,-0.27
25,0,10885,Robert Allenby,80.16,101,126,-0.28
26,0,26951,Johnson Wagner,80.15,109,136,-0.33
27,0,24507,Jason Bohn,80.00,96,120,-0.28
27,0,25900,Lucas Glover,80.00,84,105,-0.21
29,0,01116,Michael Bradley,79.70,106,133,-0.31
30,0,29910,Blake Adams,79.65,180,226,-0.27
30,0,28679,Fabián Gómez,79.65,90,113,-0.31
32,0,06251,Chris DiMarco,79.63,129,162,-0.26
33,0,22348,Nick O'Hern,79.55,105,132,-0.34
34,0,32366,Kevin Chappell,79.41,108,136,-0.22
35,0,25345,Carl Pettersson,79.23,145,183,-0.32
36,0,22371,Aaron Baddeley,79.17,95,120,-0.27
36,0,20572,Rod Pampling,79.17,95,120,-0.23
36,0,28620,Aron Price,79.17,76,96,-0.28
39,0,27466,Spencer Levin,79.07,136,172,-0.28
40,0,30926,Chris Kirk,78.98,124,157,-0.27
41,0,12716,Charley Hoffman,78.91,116,147,-0.34
42,0,23325,Vaughn Taylor,78.69,144,183,-0.26
43,0,31557,Jim Herman,78.68,107,136,-0.29
43,0,22378,Trevor Immelman,78.68,107,136,-0.27
45,0,23983,Luke Donald,78.57,66,84,-0.38
46,0,20498,Briny Baird,78.49,73,93,-0.25
47,0,24781,Hunter Mahan,78.47,113,144,-0.35
48,0,20593,Greg Chalmers,78.26,108,138,-0.42
49,0,30946,Alex Prugh,78.21,140,179,-0.24
50,0,12652,Cameron Beckman,78.20,104,133,-0.29
50,0,25686,Jason Dufner,78.20,104,133,-0.33
52,0,24361,Pat Perez,78.15,93,119,-0.32
53,0,20127,Chris Riley,78.13,100,128,-0.18
54,0,30110,Kyle Stanley,78.11,132,169,-0.30
55,0,06573,Brandt Jobe,78.06,121,155,-0.23
56,0,21961,Charles Howell III,78.02,142,182,-0.30
57,0,06621,Joe Durant,77.88,88,113,-0.26
58,0,33911,Nate Smith,77.78,70,90,-0.23
59,0,23548,Bill Lunde,77.65,132,170,-0.31
60,0,24980,Scott Gutschewski,77.55,76,98,-0.20
61,0,24490,George McNeill,77.48,86,111,-0.34
62,0,20645,John Senden,77.37,106,137,-0.21
63,0,02206,David Toms,77.17,71,92,-0.27
63,0,27770,Camilo Villegas,77.17,71,92,-0.31
65,0,31202,William McGirt,77.00,164,213,-0.24
66,0,25804,Bubba Watson,76.85,83,108,-0.34
67,0,23614,Rich Beem,76.74,66,86,-0.23
68,0,27936,Martin Laird,76.72,89,116,-0.21
69,0,23788,D.J. Trahan,76.70,135,176,-0.18
70,0,29478,Kevin Kisner,76.67,92,120,-0.32
70,0,27939,Matt McQuillan,76.67,69,90,-0.30
70,0,23621,Rory Sabbatini,76.67,92,120,-0.25
