RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
42,0,21350,Ryuji Imada,53.59,246,459
43,0,26851,Marc Leishman,53.53,296,553
44,0,27120,Troy Matteson,53.51,267,499
45,0,22378,Trevor Immelman,53.35,239,448
46,0,22405,Justin Rose,53.28,211,396
47,0,20157,Retief Goosen,53.23,140,263
47,0,24781,Hunter Mahan,53.23,247,464
49,0,01116,Michael Bradley,53.22,223,419
50,0,27963,Chris Stroud,53.21,249,468
51,0,24502,Adam Scott,53.18,159,299
52,0,26758,David Hearn,53.17,218,410
53,0,06567,Vijay Singh,53.15,236,444
54,0,26679,Kevin Stadler,53.06,217,409
55,0,26476,Chez Reavie,52.98,222,419
56,0,12782,Tim Herron,52.80,255,483
57,0,06522,Ernie Els,52.71,204,387
58,0,23638,Brendon de Jonge,52.57,266,506
59,0,32698,Bobby Gates,52.55,216,411
60,0,20498,Briny Baird,52.54,124,236
61,0,11123,Chris Couch,52.53,187,356
62,0,23320,Ryan Palmer,52.42,271,517
63,0,34072,Will Strickler,52.14,146,280
64,0,20229,Stewart Cink,52.13,208,399
65,0,09011,David Duval,52.12,234,449
66,0,30750,Tommy Gainey,52.10,298,572
67,0,24507,Jason Bohn,51.88,166,320
68,0,24925,Jonathan Byrd,51.87,236,455
69,0,06251,Chris DiMarco,51.69,214,414
70,0,23983,Luke Donald,51.64,173,335
70,0,23621,Rory Sabbatini,51.64,252,488
72,0,27466,Spencer Levin,51.62,286,554
73,0,22046,Geoff Ogilvy,51.61,176,341
74,0,19970,Robert Karlsson,51.54,184,357
75,0,23108,Matt Kuchar,51.49,224,435
76,0,24490,George McNeill,51.47,175,340
77,0,32366,Kevin Chappell,51.46,212,412
78,0,06573,Brandt Jobe,51.42,235,457
79,0,23718,Nathan Green,51.38,224,436
80,0,26331,Charl Schwartzel,51.33,154,300
81,0,06621,Joe Durant,51.28,120,234
82,0,28486,Michael Putnam,51.26,204,398
83,0,29910,Blake Adams,50.94,272,534
84,0,25345,Carl Pettersson,50.92,250,491
85,0,20472,Alex Cejka,50.91,140,275
86,0,28475,Jeff Overton,50.89,256,503
87,0,26287,Roland Thatcher,50.83,184,362
88,0,26300,Matt Jones,50.80,223,439
89,0,25818,Scott Piercy,50.78,227,447
89,0,33419,Cameron Tringale,50.78,293,577
91,0,24357,K.J. Choi,50.75,202,398
92,0,27649,Brandt Snedeker,50.70,216,426
93,0,02206,David Toms,50.69,147,290
94,0,01797,Rocco Mediate,50.65,117,231
95,0,23409,James Driscoll,50.37,202,401
96,0,08725,Tom Gillis,50.36,139,276
97,0,28089,Jason Day,50.32,233,463
98,0,06643,Paul Goydos,50.29,176,350
99,0,21805,Harrison Frazar,50.26,197,392
100,0,08375,Paul Stankowski,50.24,207,412
101,0,32150,Michael Thompson,50.12,204,407
102,0,25632,Jimmy Walker,50.10,259,517
103,0,25457,Alexandre Rocha,49.83,150,301
104,0,07867,Woody Austin,49.80,124,249
104,0,24138,Ian Poulter,49.80,126,253
106,0,23325,Vaughn Taylor,49.77,221,444
107,0,25900,Lucas Glover,49.75,200,402
108,0,29718,Anthony Kim,49.72,263,529
109,0,24663,Y.E. Yang,49.68,155,312
110,0,10885,Robert Allenby,49.65,214,431
110,0,27933,John Merrick,49.65,143,288
112,0,01313,Steve Elkington,49.53,105,212
113,0,28158,Steve Marino,49.52,205,414
114,0,31401,Zack Miller,49.39,242,490
115,0,20160,Charlie Wi,49.33,221,448
116,0,23353,J.J. Henry,49.30,212,430
117,0,08537,J.P. Hayes,49.25,132,268
118,0,24361,Pat Perez,49.09,189,385
119,0,20848,Ángel Cabrera,48.97,142,290
120,0,32640,Troy Merritt,48.92,158,323
121,0,25572,Graeme McDowell,48.88,109,223
122,0,24980,Scott Gutschewski,48.84,169,346
122,0,20766,Padraig Harrington,48.84,189,387
124,0,26881,Jarrod Lyle,48.79,221,453
125,0,34255,Joseph Bramlett,48.77,179,367
125,0,21949,Joe Ogilvie,48.77,198,406
127,0,26951,Johnson Wagner,48.72,171,351
127,0,21878,Mark Wilson,48.72,191,392
129,0,30946,Alex Prugh,48.71,226,464
130,0,21731,Freddie Jacobson,48.70,224,460
131,0,25240,D.A. Points,48.68,203,417
132,0,23800,Bryce Molder,48.66,182,374
132,0,20572,Rod Pampling,48.66,145,298
134,0,22621,Ben Curtis,48.65,126,259
135,0,29420,Billy Horschel,48.62,158,325
136,0,28679,Fabián Gómez,48.59,190,391
137,0,23497,Tag Ridings,48.56,236,486
138,0,22348,Nick O'Hern,48.51,163,336
138,0,26668,Marc Turnesa,48.51,130,268
140,0,27770,Camilo Villegas,48.50,194,400
141,0,25396,Kevin Na,48.48,240,495
142,0,06515,Shaun Micheel,48.22,217,450
143,0,20593,Greg Chalmers,48.12,217,451
144,0,01577,Lee Janzen,48.10,139,289
145,0,24140,Sean O'Hair,47.92,207,432
146,0,21753,Brian Davis,47.70,207,434
147,0,29720,Andres Gonzales,47.50,133,280
148,0,10733,Kent Jones,47.46,159,335
149,0,25562,Andres Romero,47.39,209,441
150,0,22961,David Mathis,47.34,169,357
151,0,33141,Keegan Bradley,47.32,221,467
152,0,35087,Bio Kim,47.31,202,427
152,0,29518,Brendan Steele,47.31,202,427
154,0,31193,Jim Renner,47.24,154,326
155,0,10860,Justin Leonard,47.22,187,396
155,0,01948,Tim Petrovic,47.22,195,413
157,0,29478,Kevin Kisner,46.99,164,349
158,0,26420,Richard Johnson,46.96,139,296
159,0,33413,Ben Martin,46.93,168,358
160,0,10505,Shane Bertsch,46.90,121,258
161,0,20098,Stuart Appleby,46.84,178,380
162,0,20070,Matt Bettencourt,46.58,238,511
163,0,27797,Derek Lamely,46.56,203,436
164,0,10585,Scott McCarron,46.51,140,301
165,0,12602,Dean Wilson,46.49,139,299
166,0,21407,Arjun Atwal,46.32,258,557
167,0,07457,Steve Flesch,46.24,209,452
168,0,25444,Justin Hicks,46.12,101,219
169,0,23614,Rich Beem,46.07,123,267
170,0,24024,Zach Johnson,45.89,145,316
171,0,12652,Cameron Beckman,45.75,167,365
172,0,19846,Brian Gay,45.71,149,326
173,0,25834,Daniel Summerhays,45.50,172,378
174,0,20127,Chris Riley,45.48,136,299
175,0,23673,Michael Connell,45.45,165,363
176,0,32876,Martin Piller,45.38,172,379
177,0,28620,Aron Price,45.37,98,216
178,0,10809,Jim Furyk,45.19,174,385
179,0,20436,Garrett Willis,44.98,139,309
180,0,33911,Nate Smith,44.95,147,327
181,0,27974,Sung Kang,44.76,141,315
182,0,30711,Colt Knost,44.73,157,351
183,0,24290,D.J. Brigman,44.44,164,369
184,0,08075,Jerry Kelly,43.96,131,298
185,0,26596,Ryan Moore,43.78,169,386
186,0,27939,Matt McQuillan,42.49,116,273
